,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600027.SH,X000708.SZ,X600489.SH,X601699.SH,X600111.SH,X600010.SH,X600803.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X002128.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X600348.SH,X000408.SZ,X000883.SZ,X002353.SZ,X600096.SH,X600612.SH,X002271.SZ,X000027.SZ,X600995.SH,X601001.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.56880538716906,0,0,0,0,0,0,0.0537502405322817,0,0,0,0,0,0.100632143139012,0,0,0,0,0,0,0,-0.0736938267827571,0,0,-0.0508138449861568,0,0,0,0,0,0.0981909434067325,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0283168796148577,0,-0.0420459039636599,0.0118806876449236,0,0,0,0,0,0
X601088.SH,0.0856885142076662,0,0.107792154450769,0,0.110418681528482,0,0,0,0,0,0,0,0,0,0.0215153286753983,0,0,0,0,0,0,0,0.0516740851045285,0,0.250194187897677,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306224167393306,0,0,0,-0.01663210783453,0,0.0363029196939488,0,0,-0.0527327690426735,0,0,0.094224171141006,0,0,-0.0179789557373745,0,0,0,0.0346051184910674,0,0
X600028.SH,0.554583477323715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989614627896299,0,0,0,0,0,0,-0.0160968198214453,0.00154720791558908,0,0,0,0,0,0,0,0.07654738424954,0,0,0,0,0,0,0,0,0,0,0,0.0108296503303662,-0.0251389808411464,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265053045122898,0,0.0925149863457086,0,0,0.100210850701452,0,0,0,-0.0141444486522975,0,0.0234582592688107,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0762021341666802,0,0,0,0.0147918260163693,0,-0.125917919864111,0,0,0,0,0,0,0,0,0,0,0,0,0.0486035292771956,0,0
X600188.SH,0,0,0,0,0,0.0388620226904178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210780714553737,0,0,0,0,0,-0.0341387110201377,0,0,0,0,-0.233474247052135,0,0.0288961424206924,0.0313280485554563,0.281458320805286,0,0,0,0,0,0,0,0,0,0,0,-0.0332663209293365,0,0,0.0319020159562792,0,0,-0.00374478773388686,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259579336093958,0,0.0319101453316644,0,0,0,0,0,0,0,0,0,0,0,0,0.197296294522445,0,0,0,0,0,0,0,0,0,0.0787645714880373,0,0,0,0,0.15608760274753,0,0.0164194514802499,-0.00382423992230995,0,0,0,0,0,0
X600011.SH,0.110973245129295,0,0,0,0,0,0,0,0,0,0,0,0,0.253946818306587,0,0,0.275512496813675,0,0,-0.0586861811214433,0,0,0,0,0,0,0,0.206171130257863,0,0,0,0,0,0.0433273053259394,0,0,0,0,0,0,0,0,0,0.0908308400442944,0,0,0,0,0,0,0,0.0239813525444117,0.0102565524225571,-0.0125115609976368,0,0,-0.0266729370319872,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0424846316694765,0,0,0.0742986066295722,0,0,0,0.109336545710718,0,0,0,0,0,0,0,0.00339563230701167,0,0,0,0,0,0,0,0,0,0,0.000465518742499252,0,0,0,0,0,0.0305692255888857,0,0.0620519117815422,0,0,0,0,0.184747518553194,0,0,0.0648934629301328,-0.00254976137261061,0,0,-0.0338085613826241,0,0
X600886.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.21137900567499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015103308272546,0,-0.0223832155670087,0,0,0,0,0,0,0,0,0,0.011906534286909,0,0,0.115489182786562,0,0,0,-0.104767628850112,0,0,0,-0.0631656556632019,0,-0.0148878391347277,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445550244939569,0,0.08063858873795,0,0,0,0,0.0791758377413812,0,0,0.0255323192702941,0,0,0,0,0,0.147963255410788,0.24920272281307,0,0.0867735939110306,0,0,0,0,0.222768463249514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76386205653504,0,0,0,0,0.0187313287894629,0,0,0,0,0,0,0,0,0.17777774649533,-0.0365173892554345,0,0,-0.0103827649656148,-0.00389248236104961,0,0,0,0,0,0,0,0,-0.031494301245401,0,0,0,0,-0.0718821457475803,0.0530725377420388,0,0,0,0,0,0
X600585.SH,0,0.0631794094330709,0,0,0,0,0,0,0,0.0248974375916476,0,0,0,0,0,0,0,0,0,0,0,0.0486379712278433,0,0,0,0,0,0,0.0405388830594792,0,0.186105895862192,0,0,0,0,0,0,0.0201409837306468,0,0,0,0,0,0,0.10759849296107,0,0.0991329265962406,0,0,0,0,0,-0.0177391897469806,0,0,0,0.0108670178646722,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295317867010947,-0.0080310434994117,0,0,0,0.0869786520600467,0.183759787581469,0,0,0,0,0,0,0,0,0,0,0,0,0.0112428326782175,0,0.019829164267444,0,0,0,0,-0.0553506603475737,0,0,-0.0375134354611009,0,0.00428640784251003,-5.42101086242752e-20,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.397609176628676,0,0,0,0,0,0,0,0,0,0.363253289352723,0,0,0,0,-0.0489752530861923,0,0,0,0,0,0,0,0,-0.0305969245707492,0,0.0018176522204788,0,0,0,0,-0.0171698665688699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253632221397311,-0.0154708451217878,-0.00209650279113313,0,0,0,0,0
X000792.SZ,0,0,0,0.136648196158059,0,-0.0154715708356751,0,0,0,0,0.0230870774688118,0,0,0,0,0,0,0,0,0,0,0,0,0.195133825647875,0,0,0,0,0,0.0872040473288711,0,0,0,0,0,0,0.0494721956623386,0,0,0.0478135165289627,0,0.105174698817009,0,0,0,0,0.00524645361211786,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0558113885294918,0.105999901066455,-0.0633695963679276,0,0,0,0,0,0,0,0,0.0818011351828282,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.429721309087276,0,0,0,0.267817983214448,0,0,0,0,0,0,0,0,0,0.0273002271695665,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0935160195093022,0,0,0,0,0,0,0.257045242078687,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.415048220867043,0,0,0,0,0.0794990521251823,0,0,0,0,0,0,0,0,0.0715268412167919,0,0,0,0,0,0,0,0.0282209664846666,0,0,0.0030100554248656,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.200680811570293,0.109268632796642,0,0,0,0,0,0,0,0,0,0,0,0.00343794703562705,-0.0150825258097774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30213494125281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.640186617642963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704654966076806,0,0,0,0,0.00324696583581077,0,0,0,0,0,0,0,0.022358690801041,0,0,0,0,0,0.142130349208147,0.0157184985253126,0,0,0,0,0,-0.0188560531218272,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.151864457231699,0.182597224756451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234412462534521,0,0,0,0,0,0,0,0,0,0.0974080815853129,0,0,0,0,0,0.221182055893365,0,0,0,0,0,0,0,0,0,0,0.0854708491193255,-0.052746987011571,0,0,0,-0.0315808151177979,0,0
X600111.SH,0,0,0,0,0,0,0,0,-0.0284694058081004,0,0,0,0,0,0,0.0908477309083899,-0.034112957590215,0.0124983452727183,0,0,0,0.477947100943099,0,0.116979843661746,0,0,0,0,0,0,0,0.209885399858789,0,0,0,0,0.082192429560705,0,0,0,0.0427647170541885,0,0,0,0,0,0.0655704989517958,0,0,0,0,0,-0.000725214126693222,0,0,0,-0.0546882332974325,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806094235641787,0,-0.0138153357125708,0.570600199599697,0,-0.176689172234075,0,0,0,0,0,0,0,0,0,-0.00580349377525829,0,0,0,0.0762043310545744,0,0,0,0,0,0,0,0,0,0.0282305113676741,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192945435544809,0.122196281022443,0,0,0,0,0,-0.0323285399854572,0,-0.0205999137033584,0,0,0,0,0,0,0,0,0,0,0,0.0843151262585419,0,0.0822131817813192,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0328150465964726,0,0.124850210106492,-0.00574632971006545,0,0,0,-0.041061735723695,0,0
