,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X002271.SZ,X000898.SZ,X600489.SH,X600516.SH,X600176.SH,X600299.SH,X000786.SZ,X000709.SZ,X002460.SZ,X000629.SZ,X000883.SZ,X002466.SZ,X601158.SH,X600219.SH,X002353.SZ,X600426.SH,X000553.SZ,X600985.SH,X000630.SZ,X600612.SH,X601699.SH,X600583.SH,X000401.SZ,X000027.SZ,X000825.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307584391516667,0.105965064337715,0.0481917378727287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379908316515916,0,0,0,0,0,0,0,0,0,0,0.0868686742816899,0,0,0,0,-0.046063113025112,0,0,0,0,0.275943317546786,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172193563961672,0,0,0,0.242309978553544,0,0.0324830791431176,0,0,0,0,0,0,0,0.112480196323892,0,0,0,0,0,0,0,0,0.082849535667669,0.131064635267613,0.0468959463035192,0,0,0,0,0,0,0,0,0,0,-0.0219211899428629,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0667725809768398,0,0,0,0,0,0,0,0,0,0,0.138016645889651,0,0,0,0,0,0,0,0.0302681865087626,0,0,0,0,0,0,0,0,0,0,0.0947553791664345,0.275741144414456,0,0.0246589049991913,0,0,0.112910934789387,0,0.0403572959535675,0,0,0,0,-0.0088999798086479,-0.0147750343771505,0,0,0,0.0363691641981314,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0209583225830436,0,0,0,0,0,0,-0.0475146146245343,0.129243480510835,0.168430554425866,0.121084651000921,0,0,0.00667033750068126,0,0,0.158789516739582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105143224951503,0,0,0,0,0,0,0.0451884237378688,0,0,0,-0.0494634499289433,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977419315542408,0,0,0.00333351250503146,0,0,0,0,0,0.00761414364180379,0.0197407956217819,0.0782991946051664,0,0,0,0.0287880931566302,0,0,0,0,0,0.03423800535825,0.0791653392127271,0,0,0,0,0,0,0,0,0,0,-0.0103257810754026,0,0,0,0,0.0459983506832312,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264695113620613,0,0,0.0230960918676494,0,0,0,0,0,0.236594977823286,0,0,0,0,0,0.113914754326045,0,0.233962343856957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409530425517401,0,0,0,0.025075020186808,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627065152571059,0.00899792345190894,0.0645877368695901,0,0,0,0,0,0,0.121226344228623,0,0.170081404675638,0,0,0.137552807652585,0,0,0,0,0,0,0.0672198472198597,0,0.0262170466631498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0283289906661004,0,0,0,0,0,0,0,0,0,0,0,0,0.138517900215099,0.136758058849409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252473553371488,0,0,0,0,0,0,0.117988625219303,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249225892478218,0,0.0408833658288969,0.338432971939798,0,0,0,0,0.616732692426224,0,0,0,0,0,0.0886946014750919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742998805016111,-0.065750516735245,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148949970529712,0.0287243948234517,0,0,0,0,0.200408022260113,0.0274003498903785,0,0,0,0,0,0,0,0,0,0.0240689707169467,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332831584616669,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690362075645432,0.0393449049766419,0,0.0149035027318519,0,0,0,0,0,0.0619532681479026,0,0.0633153568311101,0,0,0,0.0332236165801683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345142678650283,-0.0231253011456699,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243462096895086,0.251443629259771,0,0,0,0,0,0,0,0,0,0.0922315839831959,0.253759731497594,0,0,0,0,0,0,0,0,0,0,0.0366132540162077,0,0,0,0,0.0531586843968125,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.121092313258848,0,0,0,0,0,0.0897726970789889,0,0,0,0,0.104489892605097,0.15802262907887,0,0,0,0,0,0.127469844783549,0,0.246815951733812,0,0,0,0,0,0,0,0,0.147652943685339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.149655604141545,0,0.027251774589519,0,0,0,0,0.163140132551059,0,0,0,0,0,0,0,0,0.0502917844221107,0,0,0,0,0,0.0496558847037055,0.132043324724369,0,0,0,0.0293538297917717,0,0,0,0,0,0.152526231485794,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112268566602743,-0.0736169801717008,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.147728583229881,0,0,0,0,0,0,0,0,0,0,0.12247297720686,0.00320073676504035,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.249331880101165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960797317242851,0,0,0,0,0.00781840256206409,0,0,0,0,0.0619805181744349,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302702878651732,0,0,0,0.0240580449134849,0,0.0711370716831401,0,0,0,0,0.057068997715384,0.081211034229852,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0426075314890808,0,0,0,0,0,0,0,0,0,0,0,0,0.00164867321385168,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.220392969149069,0,0.0873037918450695,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.341363524236139,0,0,0,0,0,0,0,0,0,0,0,0,0.162249509570384,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178837887659272,0,0,0,0.0511504722371892,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963522328061429,0,0.0273262936364339,0.0240934992538119,0,0,0,0,0,0,0.311719541492842,0,0,0,0,0,0,0,0,0.0463319779267183,8.67361737988404e-19,0.0220430082517739,0,0,0.00243947398996975,0,0,0,0,0,0,0,-0.0341122756432836,-0.0167862638466202,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659155853444713,0,0,0,0,0,0,0,0.0717938453815052,0,0,0,0,0,0,0,0,0.199935324679588,0.173296896200046,0,0,0.145924577960223,0,0,0,0,0,0,0,0,0,-0.03190540293899,0,0,0,0.00670122183674329,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316431542150543,0.167483805831886,0.146467793173499,0.0572425806865356,0,0,0.0662235034640095,0,0,0,0,0.30725246454358,0,0,0,0,0,0.172781732365575,0,0,0,0,0.0730756219619692,0,0,0,0,0,0,0,0,0,0,-0.015895761460095,0.0623761709289428,0,0,0,-0.0605373363401042,0,0
X000027.SZ,0,0,0,0,0,0.0507601783242056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030611688147198,0.0653379082981754,0,0.0565909004203085,0,0.0649075020488142,-3.46944695195361e-18,0,0,0.111254778216318,0,0,0,0,0,0,0.00685122143113762,0,0,0,0,0,0,0,0,0,0,0,-0.00172113983128845,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211372508391095,0,0.0950324593564404,0,0,0,0,0,0,0.0136649229596951,0,0.0490698336194765,0,0,0,0,0,0,0,0,0.0770922254883346,0.146467376499962,0,0,0,0,0,0.188056994567826,0,0,0,0,0,-0.0201381198960918,0,0,0,0,0.0433065626248007,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223706509747714,0.066962818904725,0,0,0.102567472348883,0,0.0749009419669093,0.00249619943225267,0.251407581347141,0,0,0,0.0864864484131127,0,0,0,0,0,0,0,0,0,0,0,-0.0129110844027335,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131749051414839,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.00155295539801477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155918319250084,0,-0.085312753148678,0,0,0,0,0.158454865129885,0,0,0,0,0,0,-0.122721853772332,0,0,0,-0.13501820226199,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153876957262778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41160685502401,0,0,0,-0.373791506144195,0,0
TED,0,0,0,0,0,-0.374747264617495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324987357246831,0.295821370802755,0,-1.14434527007222,0,0,0,0,-0.571687116282072,0,-0.960012267849319,0.0891675922849075,0,0,0,0,0.0250335580480017,0,0,0.289942129219367,0,0.238286313597287,0.723457990568889,0,0,0,0,0.222627260324698,0.187573232301693,0,0,-0.831379078061941,0.296724806454844,0,0,0,0,-0.381704279619367,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0189523269513937,0,0,0,0.0801812215669391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630650799510718,0,0,0,0,0,0,-0.0660296929971727,0,0,0,0,0,0,0,0,0,0,0,-0.00309577782805986,0,0,0.101122455721851,0,0.0785411358979122,0,0
MKreturn,0,0,0,0,0,0,0,0.0713263561597941,0,0,0,0,0,0,0,0,0,0,0,-0.0854102275762501,-0.0124152807527739,0,0,0,0,0,0,0,0,0,0,0,-0.15036041903393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138774755038111,-0.0066172978642026,0.20622295308153,0,0,0.0804223779269528,0,0
MKvol,0,0,0,0,0,0,0,-0.000651051197867216,0,0,0,0,0,0,0,0,0,0,0,0,0.00279590026915243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00452346590959991,0.00705016035089987,0,0,0,-0.00451750085463909,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.58271213043753,0,-0.279921881109079,0,0,0,0,0,0,0,0,0,0,-0.356569975731349,0,0,-0.360509311239873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791129222223387,-0.659854511467642,-0.478069009264402,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0113520213013582,0,0,0,0,0,0,-0.00261752128899819,-0.0134810538347972,0.007491491758848,0,0,0,0,0,-0.00199350148689776,-0.00786757570974518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874702646954299,-0.00708979755603607,0,0,0,-0.0239797122538664,0,0
CarbonVol_Hubei,0,0,0,0,-0.0428220849423738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409017131405497,0,0,0,0,0,0,0,0,0,-0.000822725932312949,0,0,0,0,0,0,0.0292114212794471,-0.01817663900271,0,0,0,0,0,0,0,0,0,-0.061123406485144,0.0315341322038056,-0.0596444609744119,0,0,0,0.00942812948700965,0,0
