,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X002466.SZ,X600362.SH,X600547.SH,X600660.SH,X600795.SH,X601992.SH,X002460.SZ,X300072.SZ,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000792.SZ,X000709.SZ,X600299.SH,X600027.SH,X000825.SZ,X600489.SH,X002271.SZ,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X002470.SZ,X600315.SH,X000883.SZ,X600157.SH,X600583.SH,X000630.SZ,X600808.SH,X002408.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126604455496678,0,0,0,0,0,0,0,0,0.00141934468101269,0,0,0.0782635844660731,0.00602922364896599,0,0.1328688991843,0,0.0865416595972166,0,0.144112091771534,0,0,0,0,0,0.112800275188798,0.238717558126489,0,0,0,0,0,0,0,0.0966133599033019,0,0.0277148171325954,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.0364391233302962,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.239409079496794,0,0,0,0.544693743419759,0,0,0,0.168264473311357,0,0,0.190130606569414,0.255442745833658,0,0,0,0,0,0,0,0,0,0,0,0,0.00524455483488157,0,-0.0232668851826196,0.0757237267979903,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.114093405873082,0,0,0,0,0,0,0,0.133786152176468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315546445466544,0,0,0,0,0.00464495914690924,0,0.0768665799055689,0,0,0,0,0,0.236050453938344,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824082480915101,0,0,0.219231970775958,0,0.044538876915006,0,0,0.134360863533286,0.0141462095976796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117661785951886,0,0,0,0.02206868339679,0,0,0.012134137056606,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.137611986651717,0,0.0523087126839657,0,0.294230032696405,0,0,0,0,0,0,0,-0.0222624957335296,0,0,0,0,0,0,0,0,0.0972437836321493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118884440337361,0,0,0,-0.00577754502443639,-0.0118885242893533,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0376788490105733,0,0,0,0,0,0.311304089995887,0,0,0,0,0,0,0,0,0,0.10692576203364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266023896057531,0,0,0,0,0,0,0,0.39481522518872,0,0,0,0,-0.0169449147328398,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.018894298301306,0,0,0,0,0.718999860102246,0,0,0,0,0,0,0,0.058203850514965,0,0,-0.0193051239417957,0,0,0.0315683308156261,0,0.0141840025500091,0,0,0,0,0,0,0,0,0,0,0,0,0.0277229340818833,0,0,0,0,0,0.00673867442967651,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0482556976385877,0,0,0,0,0,0,0.0821854654908414,-0.151896140009421,0.104717204958361,0,0,0,0,0,0,0,0,0.189877954849422,0,0,0,0.00940460382089713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203534513640235,0,0.00870060521812118,0.0175928576728314,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0395575013004907,0,0,0,0,0,0.127233421842557,0,0.0625718811384724,0,0.109884529060596,0.0984023643799665,0,0,0,0.119370187345024,0.216823069716916,0,0.0269006763514404,0,0,0,0,0,0,-0.046196513037522,0,0,0,0,0,0,0,0,0,0,0,0.0106011908703503,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629786039268356,0,0,0.0330154118659676,0,0.0545111507464573,0,0,0.0721020152191112,0.00643199093724812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13255246322512,0.0520496880124498,0,0,0,0,0,0,0,0.0339372849847037,0,-0.0135097586315616,-0.00951089897453955,0,0,0,0,0,0
X601699.SH,0,0,0.43770070277721,0,0,0,0.066394882943881,0,0,0.426302059974293,0,0,0,0.056727875740899,0,0,0,0,0.00219441082281875,0,0.0149113731191244,0,0.0137285984619614,0,0,0,0,0,0,0,0,0,0.238958202092072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491432617469097,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0512005961103258,0,0,0,0.0262201234705818,0,0,0.098446094109029,0,0.0599104231266606,0.0494569454437608,0,0,0,0.0139322646695735,0.163911370042814,0,0,0,-1.73472347597681e-18,0,0,0,0,0.087136854685169,0,0.0567289787965774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.0129357528215424,0,0,0,0.242193581338759,0,0,0,0,0,0,8.67361737988404e-19,0.140351043311944,0,0,0,0,0.0578485311646461,0,0,0.178209471305717,0,0.0142341018602198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163896215188359,0,-0.382655229742578,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123533305120437,0,0,0,0.0952497844526416,0,0,0,0,0,0.0189413346727409,0.0431204319170917,0,0.055141329956505,0,0.152980990330586,0,0,0,0,0,0,0,0,0.0363962072513671,0,0,0,0,0,0,0,0,0,-0.00514480063478446,0.0185626290864341,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317485174056258,0,0,0,0.0514941308967569,0,0,0,0,0.122274233753925,0,0,0,0,0,0,0,0.0436511009938977,0,0,0,0.096869168791909,0,0,0,0,0,0.13555298598809,0.00282132535414134,0,0,0.00713403209715262,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783943803964369,0,0,0,0,0,0,0,0,-0.0781620903873307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292462892058273,0.0971804112011506,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0232275591098826,0,0,0,0,0.241291863944759,0,0,0,0,0,0,0.274378143471224,0,0,0,0.018533881341185,0.118190049268232,0,0.0855130320010897,0.0884646585143953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166599078748779,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095568955468587,0,0,0,0.00705747615433233,0,0,0.0967186118030435,0,0.00649703413367628,0,0,0,0,0,0.0364080061163423,0,0,0,0.045473583594699,0,0,0,0,0,0,0,0,0,0,0.102069330069674,0,0,0,0,0,0.0139710691890975,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.298687668890046,0.00314509089710404,0.144281135100568,0,0,0,0,0,0,0.0258155716417089,0,0.0630180900564816,0,0,0.0252070896033495,0.446701423160879,0,0,0,0,0,0.0876043050583934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664671647306174,0,0.010977877739758,-0.0046386940479916,0,0,0,0,0,0
X002408.SZ,0,0,0,0,0,0,0,0.0282434410323089,0,0,0,0,0,0,0,0,0,0.0689228252622001,0.0122996906874471,0.131869675630318,0,0,0,0,0,0,-0.0646190623336147,0,0,0,0.00973786705595302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445853892734056,0.0169543393974503,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187792161297361,0,0,0,0,0.239878062711968,0.106387034346679,0,0.450977911201483,0.126368085294638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439141445260585,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.105702424976195,0,0,0,0,0,0.0522901456221069,0,0,0,0,0,0,0,0.0623651286455371,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00328562971362057,0,0,0,0,0,0,0,0,0,0.203819831117532,-0.00399966365653254,0,-0.0491977457355292,0,-0.0744148814763572,0,0,-0.0560403494431564,0,0.104316714656052,0,0,0,0
Slope,0,0,0,0,0,0,-0.322839246041532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415341838211888,0,0,-0.371646153614566,0,0,0,0,0,0,0.140201050088266,0,-0.121410099271953,0,0,0,0,0,0,0,0,-0.0293462739139336,0,0,0.322473910920702,0,0,0,0.369715228759353,0,0,0,0,0,0
TED,0,0.108906675049914,0,0,0.193043023259494,0,0,-0.385964102148365,0,0,0,0,0,0.0409243154864392,0,0,0,0,0.134931308267534,0,0,0,0,-0.251455219513562,0.190811287743264,0,-0.32670758679293,0,0,0,0,0,0,0,0.286157130756238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384425203825726,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.102446330682736,-0.115903221413963,0,0,0,0,-0.0488484547225189,0,0,0,0,0,0,0.0880069361461683,0,0,0,-0.0461186259423024,0,0,0,0,0.00313505173336136,0,0,-0.0340510282637052,0,0,0.0476422871068302,0,0,0,0,-0.0509045030446371,0,0,0,0,0,0,0,0.0450334412684351,0,0.0360311788872697,0.0212971507319599,0,0,0,0,0,0
MKreturn,0,0,0.0940526337586891,0,0,0,0,-0.0847780155087613,0,0,0,0,-0.237936126478466,0,0,0,0,0,0.0628416381288021,0.0383424230759614,0,0,0,0,0.0150972347516574,0,0.00725708894257652,0,0,0,-0.0122706366368493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476865761671288,-0.0369577054235433,0.310459009850094,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830484478667396,0.0125451785869133,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0360639003193377,0,0,0,0,0,0,0,0,0.0213013687184956,0,0,0,-0.00746502211504686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430972862138855,0,0,0,0,0,0,0,0,0,0,0,-0.00210605482622003,0.0231494633649562,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151309071978155,-0.00108502002487058,0.000850037809836168,0,0,0,0,0,0,0.00297754227842922,0,0,0,0,0,-0.0128390498113605,0,0,0,0,-0.00105264984480171,0,0,0,0,0,0,0,0,0,-9.96812004838408e-05,0,0.0132828595492642,-0.0123680046172754,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694050574165344,-0.0166507547576312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235970418082192,0.0482878604029313,0,0,0,0,0,0
