,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X600886.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600362.SH,X600795.SH,X600426.SH,X600803.SH,X600176.SH,X600027.SH,X601699.SH,X601991.SH,X600489.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000933.SZ,X600219.SH,X000629.SZ,X000932.SZ,X300037.SZ,X600378.SH,X600688.SH,X000723.SZ,X000630.SZ,X600096.SH,X000408.SZ,X002080.SZ,X002409.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.236624195086481,0,0,0,0.0605253280488616,0,0,0,0,0,0,0,0.0783881479776696,0,0,0,0,0,0,6.93889390390723e-18,0,0.0970880823841204,0,0,0,0.0347918618217581,0,0.0139157618103013,0,0,0,0,0,0,0.0914772254970729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437717625482208,-0.0360377794181577,0,0,0,0,0,0
X600028.SH,0.319138322996398,0,0.228804143198333,0,-0.0404618169855282,0,0,0,0,0,0.09605833524145,0,0,0.072440881321692,0,0,0,0,0,0,0,0,0,0,0.0965436285292225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140154841021141,0.163185301012843,0,0,0,0,0,0,0,0,0.0196058108995539,0,0,0.0330733088745427,-0.0508940008728522,0,0,0,0,0,0
X601088.SH,0,0.00848424392738051,0,0,0,0,0,0,0,0,0.100093731389823,0,0,0.147847473385206,0,0,0,0,0,0,0.0103185175925197,0,0,0,0,0,0,0.0404348778960837,0.0929845324185783,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.034405131907458,0,0,0,0,0,0,0,0,0,0,0,0,0.0658877945026729,0,0,0,0,0,0.037993260645889,0.257234906603991,0,0,0,0,0.0453069079327137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804839154075513,0.0218359406852876,-0.0774373266529458,0,0,-0.0222641037528115,0.0384059730890306,0,0,0,0,0,0
X600188.SH,0,0,0.400824365298068,-0.0690465346778772,0,0,0,0,0,0,0.062161499208127,0,0,0,0,-0.432542971868385,0,0,0,0,0.0212622227659939,0,0,0,0,0,0,0,0.0683481891073491,0,0,0.143476962928063,0.0623323668533922,0,0,0,0.20861269448547,0,0,0,0,0,0,0,0,0,0,-0.0570160031991667,0,0,0,-0.0174233696195877,0,0,0,0,0,0,0
X600019.SH,0.249667765396532,0.184878022461062,0,0,0.166265217996847,0,0,0,0,0,0.00583848687916089,0,0,0,0,0,0,0,0,0.035489322797915,0,0.109214120004007,0,0,0,0,0.0158934454808635,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0521309707558334,0,0,0,0,0,0,0,0,0.0157971455130112,0,0,0.0143182305637742,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0158040301144315,0,0.0896282176374198,0,0,0,0,0,0,0.130484986862279,0.37996255168799,0,0,0,0,0,0.0374528516511109,0.0162908359961215,0,0,0.0423457961241848,0,0,0,0,0.00804923991520083,0,0.0369307647183897,0,0,0,0,0,0,0,0,0,0,0,0,0.00678265736124666,-0.00348320817297216,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.071474821484949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175457734464944,0.506637090045216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843488674950832,0,0,0,0,0,0.0477341631552001,0.00606173898164405,0,0.106023837007606,0.00547164342768447,0,0.0225825862338117,0,0,0,0,0
X002460.SZ,-0.0445357109019303,-0.0153529744420463,0,0,0.0234004699646506,0,0,0,0,0.69476586371828,0,-0.036069342904649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751393880802306,0,0,-0.11746988303507,0,0,0,0,0,0,0,0,0,0,0.0554319309635584,0.0190404181923735,-0.000220534238079209,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0168082189318377,0.508221385492302,0,0,0,0,0,0.0122182424214711,0,0,0,0,0.105325675861138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939986820827915,0,0,0,0,0,0.115337846315722,0,0,0,-0.0053947530116144,0,0,0,0,0,0,0
X601898.SH,0,0,0.11418383763645,0,0.129057473619934,0.289870065795729,0,0,0,0,0,0.0240531295951527,0,0.0680260257293245,0,0,0.00636121634606474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252258196855817,0,0,0,0.0141527598060392,0,0,0,0,0,0,0.0335904961397437,0,0,0,0,0,0,0,0.101679496673681,0.0464597150776315,-0.0578886055723585,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924294198695423,0,0.0501796037088251,0,0,0,0,0,-0.0221844398896088,0,0.593101851581373,0,0,0,0,0,0,0,0,0,0,0.0142192942549132,0,0,0,0,0,0.0193483480416342,0.0773045330898789,0,0,-0.00415490198959435,-0.0226910272492355,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0795091425181037,0,0,0,0,0,0,0,0,0,0,0.0280485513499031,0,0,0,0.0872529056833825,0,0,0,0,0,0,0,0,0.102225597617001,0,0,-0.0224231655158977,0,0,0,0.0434199023707082,0,0,0,0,0,0,0.0655065345088479,0.0354820739021798,0,0,0.0233948922185515,0,0,0,0,0,0,0
X601600.SH,0,0.0975026514192457,0,0,-0.0842667157996063,0.254460293197671,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.108991947739982,0,0,0,0,0,0,0,0,0,0.532103864060253,0,0,0.0472699207023999,0.0954801708285283,0,0,0,0,0,0,0,0.00457410772759494,0.0904118527877277,0,0,0,0,0,0.0148322810233888,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802993243466836,0.0164486818915303,0,0,0,0,0.0381133706752099,0,0,0,0,0,0.0174286668821803,0,0,0,0.112348029159539,0,0.235112590543214,0,0.0478286305156082,0,0,0,0,0,0,0,0,0,0,-0.0125973651973224,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.111730854655907,0,0,0,0,0,0,0.0581620713535536,0,0,0.00746128840046252,0.0362967859024283,0,0.0894762104634104,0,0,0,6.93889390390723e-18,0,0,0,-0.0961357777861175,0,0,0.0900059305767262,0,0,0.0755137664063181,0,0,0,0,0,0,0,0,0,0,0.0331017191828553,0.0198642039973155,0,0,-0.0254486892481351,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105048639203311,0,0,0,0,0,0,0.0547584729627097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064445286210946,0,0.0298320911333131,0,0,0,0,0,0,0.298778585347877,0,0.0705950106514738,0,0,0,0.0241008091772437,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0175426232904785,0.0239268255481564,0,0,0,0,0,0,0,0.0556928939389159,0.175210085722384,0,0,0,0,0,0.0533962766541386,0,0,0,0,0,0.0080297764192093,0,0.0289833531210613,0,0,0,0,0.0197145841225719,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0212427251909919,0,0,0.0421840296988272,0,0,0,0,-0.00221833019801917,0,0,0,0,0,0
