,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X601898.SH,X600801.SH,X600362.SH,X600010.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600176.SH,X600688.SH,X600795.SH,X600426.SH,X002466.SZ,X600027.SH,X600529.SH,X600299.SH,X601992.SH,X002080.SZ,X600315.SH,X600612.SH,X002353.SZ,X600219.SH,X000301.SZ,X002409.SZ,X600486.SH,X000932.SZ,X600126.SH,X000027.SZ,X000723.SZ,X600516.SH,X601158.SH,X000401.SZ,X000898.SZ,X002250.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207853151680791,0,0,0,0.12137352078575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248485682308732,0.116246448371546,0,0,0,0,0,0,0,0.0966861253405101,-3.46944695195361e-18,0,0,0,0,0,0,-0.0113696166947318,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397848070111912,0,0,0,0,0,0.0117453944218329,0.0220657105042421,0,0,0,0,0,0,0,0.035726114496292,0,0,0.0545308016497608,0,0,0,0,0,0,0,0.0785878431364842,0.0735416693027033,0,0,0,0,0,-0.00151383617555612,0.00519974157845956,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0772554457901423,0.0753242037156601,0,0,0,0,0,0,0.290091893356478,0,0,0,0,0,0,0.0138905280018403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609140069142498,0,0,0,0,0,0.225126896595867,0,0,-0.0497236940202699,0.00484067664680402,-0.00353539691673351,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0484698712151499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237441744228684,0,0.116219426263085,0,0,0.00729634837488419,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0130405391120215,0,0,0,0,0,0,0,-0.0361324506036367,0.00662967393890554,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.03867511546385,0,0.0516136802651054,0,0,0,0.0541576032456873,0,0,0,0,0,0,0,0,0.111990426030562,0,0,0.181322291009144,0,0,0,0,0,0.00228643611031169,0,0,0,0,0,0.0851288482475661,0,0,0,0,0,0,0,0,0,0,0,-0.00700396112337834,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0858833119993705,0.075511387242599,0,0,0,0,0,0,0,0,0,0.662837468890947,0,0,0,0,0,0,0,0,0.0164297565890521,0,0.0498344613973302,0.0283377690901271,0,0,0,0,0,0,0,0,0,0,-0.0244059337415152,0,0,0,0,0,0,0,-0.121932932115764,0,-0.0118101110129898,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155865569471071,0,0,0,0,0,0,0,0,0,0,0.0419762729950402,0,0,0,0,0,0,0,0,0,0,0,0.0324072970088634,0,0,0.0282031098334488,0,0.0754435206536496,0,0,0.170338733877486,0,0,0.000154927220201652,0,0,0,0,0.0028940842721574,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477406065133524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371710322145909,0,-0.0303776504580105,0,0,0,0,0,0,0,0,-0.0712999730631113,0,0,0.106009071311003,0,0,0,0,0,0,-0.00362861802397654,0,-0.0113664398011286,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0211212689980339,0,0,0,0,0,0,0,0,0.222310957366894,0,0,0,0,0,0,0,0,0,0.00950420983495436,0,0,0,0,0,0.0489526246971107,0,0,0,0,0,0.157423900060931,0,0.0738615897091053,0,0,0,0,0,0,0,0,-0.0303269542830675,-0.00276455747714592,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.01356079690137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428237091047121,0,0.12198750372431,0.346881847812441,0,0,0.0147662294718762,0,0,0,0,0.108661884476043,0,0,0,0.286931113785986,0,0,0,0,0,0.03509598483262,-0.0641688655637354,-0.0105889531636235,0.0130186437216977,0,0,0,0,0,0
X600011.SH,0,0,0.0961822788500036,0,0,0,0,0,0,0.0317372299104853,0,0,0,0.0423844209349668,0,0,0,0,0.0737090525397705,0,0,0,0,0,0,0.0741319843844761,0,0,0,0.112614913716888,0,0,0,0,0,0,0,0,0,0.0497019392831366,0,0,-0.0657378434205891,0,0,0,0,0,0,0,-0.0272366341648642,0.00656281288619968,-0.00229833156121741,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.00749705254721116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341838958338864,0,0.12951884896854,0,0,0.017865490568574,0,0,0,0,0,0,0,0,0,0,0,0.0151798891583253,5.42101086242752e-20,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0476136156395491,0,0.0970329965263496,0,0,0.145188138814517,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0154755662999647,0.00285289416383614,0,0,0,0,0.0113147800082097,0.0105735010403597,-4.33680868994202e-19,0,0,0,0,0,0.0204054753071847,0,0,0,0,0,0,0,0,0,0.000994233315414586,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0271452740639111,0,0,0,0,0,0,0,0,0.0248092568155419,0,0,0.0562495938520808,0,0,0.138185407985462,0,0,0,0,0,0,0,0,0,0,0,0.00818642860467546,0,0.061882758659047,0,0,0,0,0,0,0,0.201665436165611,0.0947849990538435,0,0,0,0,0,0.0067588984501052,-0.0110854528837362,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178546783266189,0,0,0,0,0,0.25883458775825,0,0,0,0,0,0,0.0225855155587056,-0.099252227615632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252397336248268,0,0,0,0,0,0,0,0.00333609897941953,0,0,0,0,0,0
X600801.SH,0,0,0.482925378805291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222902978367847,0,0,0,0.0176165738827186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109220062239028,0,0,0.143550949062925,0,0,0.107695843194771,-0.0151873485082604,0.0401294114487219,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745159498981119,0,0,0,0,0,0.0623779579848469,0,0,0.28599136706233,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0855228074274861,0,0,0,0,0,0.00378179442403974,0,0,0.020826848825255,0,0,0,0,0,0.0129160413969409,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.144270049674703,0,0,0,0,0,0,0,0,0.106266490406885,0,0,0.0360154097865435,0,0,0,0.110161110686513,0,0,0,0,0.0125898749177233,0,-0.00905963957899012,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748577551222106,0.0152537566091629,0,0,0,0.146172551873173,0,0,0,-0.0121254074199062,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951156682929058,0,0,0.139214961643343,0,0,0,0.0782655951903904,0,-0.0724242459584049,0,0,0,0.0431032501367885,0,0,0.0510237269074294,0,0,0,0,0.0568637385811074,0,0,0.0172795284724862,0,0,0,0,0,-0.0191328667502519,0.0123505465225023,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.844300374981776,0,0,-0.0543479288648216,0,0,0,0,0,0,0,0,0,-0.00886804215105793,0,0,0,0,0,0,0,0,0,0.0186464682732818,0,0,0,0,0,0.0631279719211292,0,0.0193151984450611,0,0,0,0,0,0,0,0,0.173053877509608,0,0,0,0,0,-0.00807721674725516,0.00869850593130222,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0717934732702736,0,0.0238611755509647,0,0,0,0,0,0,0,0,0,0,0,0,0.106864811213861,0,0.0510060382405413,0,0,0,0.00469361760431103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.159535609083639,0,0.0182667078696085,0,0,0,0.00181102775050288,0.00583585086108349,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0352402707013554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433131595038187,0,0,0,0,0,0,0,0,0.0359747307859798,0,0,0,0,0,-0.0487128710153373,0,0,0,0,0.253242295432379,0,0,0,0,0,0.479468664743681,0,0,0,0,0,-0.0151443202682723,0.0466012282321307,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.120082795107348,0,0,0,0,0,0.206001639910646,0.171825445575934,0,0.231160998310106,0,0,0,0.0153056084507205,0.0489684582266495,0,0,0,0,0,0,0,0,0,0.0548529701143002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0075662378396264,0,0,0,0.0300015281692275,0,0
