,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X002466.SZ,X000708.SZ,X002460.SZ,X600010.SH,X600027.SH,X600111.SH,X000301.SZ,X600489.SH,X600160.SH,X601699.SH,X600803.SH,X000877.SZ,X000983.SZ,X600426.SH,X601991.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000933.SZ,X600612.SH,X600985.SH,X600176.SH,X002271.SZ,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X000027.SZ,X002353.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0.0516020409748987,-2.16840434497101e-19,0,0,0,0,0,0,0,0.329951715980988,0,0,0,0,0,0,0,0,0,0,0.00824267943216986,0,0,0,0,0,0,0,0,0,0,0.0686526747126748,0,0,0.0380666590141811,0,-0.0415360476595619,0,0,0,0,0,0.0717996342033301,0,0,0,0.0767435397307234,0,-0.0126161501757804,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.190407905368336,0,0,0,0.00768435366776082,0,0,0,0.303013417350382,0,0,0,0,0.00207030164022093,0,0,0.36012834845673,0,0,0,0,0,0,0,0,0,0.0642224920371456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176199487277149,0,0.154471348943901,0,0,0.0467328680807292,0,0.0604372997787579,0,0,0,0,0,0.0231816252030767,0,0,0,0,0,0.0388521149435971,0,0,0,0.0713208686019195,0,0,0,0,0,0,0,0,0,0,0,-0.00438353048403944,-0.000969273008512458,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451225574521921,0,-6.93889390390723e-18,0,0.0414742387300238,0,0,0.024189489988393,0,0,0,0,0,0,0,0.18076310219583,0,0,0.17921615479516,0.168987326080627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0189144985679682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75197227352439,0,0,0.138164126749225,0,0,0,0,0,0,0,0,0,0,0.0697896417755061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390655371149863,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0768570965747283,0,0,0,0.0915215261175888,0,0,0,0,0,0,0,-0.00170201986309855,0,0,0,0.0378733207461102,0,0,0,0,0,0,0,0.045220314723745,0,0,0,0,0,0.0258207145421485,0,0,0,0,0,0,0,0,0.0948136091895541,0.0128613470874472,0,0,0,0,0,0,0,0.0190273865483167,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0922466105320842,0,0,0,0,0,0,0,0,0,0,0,0,0.69824907488731,0,0,0,0,0,0,0,0.0613313864151562,0,0,0,0,0,0,0.0213386046079159,0.0947261746583889,0,0,0,0,0,0,0,0.00804440051358485,0,0,0,0,0,0,0,0,0,0.00795540932532689,0,-0.0505861692973097,0,0,0,0,0,0
X600010.SH,0,0,0,0.0387611835150326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170064491705754,0,0,0.0263454216088085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598899314448326,0.0112098311664345,0,0,0,0,0,0,0,0,0,0,0.00523452294302794,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0742613695640441,0.521368350416561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157539535329382,0.0824034762058104,0,0,0,0.0201115014574657,0,0,0,0,0.298980677238643,0,0.0375979439157115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110045226410619,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554688435243525,0,0.147284537053287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1419661939049,0,0,0.100762614044605,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0541795936841456,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601504725353906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122003744997764,0.161057764467541,0,0,0,0,0,0,-0.0404821645245316,0.0249541182876641,0,0,0,0,0,0
X600489.SH,0,0.0822587525543292,0,0,0,0,0,0,0,0.503601497277971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061156269189833,0,0,0,0,0.0649842959778954,0.0560407673499504,0,0,0,0,0.0831455229241111,0,0,0,0.0169207022501833,0,0,0,0,0.147741778763327,0,0,0,0,0,-0.0685638729851256,1.73472347597681e-18,-0.0144419988016035,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,-0.0995220785696146,0,0,0,0,0,0,0,0,0,-0.0622557153293711,0,0,0.147777058569951,0,0,0.0663232262814221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239105198544159,0.213577548168017,0,0,0.0643986255421418,0,0,0,-0.0142371574045901,0,0.0278071331272023,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181739471656665,0.297258053228503,0,0.0380506641429044,0,0,0,0,0.048460862910466,0,0,0.367180866216174,-0.196423088178417,0,0,0,0,-0.0677075716699507,0,0.328813534523957,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.129052266077039,0.0716655388309052,0,0,0,0,0,0,0.119965440394289,0,0,0,0.0744947062204915,0,0,-0.037272430630273,0.0923356451927372,0,0,0,0,0,0,0,0,0,0,0.104647897659486,0,0,0,0,0,0,0,0,0,0.0911538988057369,0,0,0,0,0,0.0171433529931368,0,0,0.070709219484457,0,0,0,0,0,0.0505865295926864,0,0,0,0,0,0
X000877.SZ,-0.00821559771767431,0,0,0,0,0,-0.010675980641563,0,0,0,0,0,0,0,0.165518754515734,0,0,0,-0.00123270755565074,0,0,0,0,0,0.0687404225323478,-0.0803269723498178,0.498251996351652,0,0,0,0,0,0,0,-0.251225257380375,0,0,-0.174417868832612,0,0,0,0,0,0,0.0594602845117295,0,0,0,0,0,-0.0968865896416578,0.00440656859845632,0,0,0,0,0,0,0
X000983.SZ,0.0782489740835566,0,0.230290497852516,0,0.113163647570679,0.0585686762028143,0,0,0,0,0,0,0,0,0,0,-0.0403469552138108,0,0,0,0,0,0,0,0,0.261283186881539,0,0,0,0,0,0,0,0,0,0,0,0,0.158135649524261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0.102657416909076,0,0.341389032270523,0.0288570033543946,0,0,0,0,0,0,0.126110594183902,0,0,0,0,0,0,0.0318020859763994,-0.0357705403883766,0,0,0,0,0,0.076639079583929,0,0,0,0,0,-0.057687279813509,0,0.0166115524168017,0,0,0,0,0,0.423052758231781,0,0,0,0,0,0,0,0,0,0,0,-0.0137114575159706,0.0488584681968364,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203432461350615,0,0.0405524012617355,0,0,0,0,0,0,0,0,0,0,0.102790676741894,0,0,0.0190464596257201,0,0,0,0,0,0,0,0,0,0,0.444048075830875,0.219267224520811,0.0382222744198367,0.0383486883866573,0,0,0.0338494856372357,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0535923951452926,0,0,0.082699161650508,0,0,0,0,0,0,0.405920541745236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238658492368038,0,0,0,0,0,0,0,0,0,0,0.016678136093732,0,0,0,0,0,0.00969149895978355,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245638776375017,0,0,0,0,0,0.0503990626585433,0,0,0,0,0,0,0,0,0.0615910578589453,0,0,0,0.329104571043907,0,0,0,0,0,0,0,0,0.179648562451389,0,0,0,0,0,0,0.0313065530324008,0.0103451054978695,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.00844536964974317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196920567838747,0,0,0.382709856205129,0,0,0,0,0,0,-0.204800065250603,0,0,0,0.36135207377897,0,0,0,0,0,0,0.164574205082897,0,-4.33680868994202e-19,0,0,0,0.0299526245514717,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.525079085884219,0,0,0,0,0,0,0,0,0,0,0,0,0.0233682693868392,0,0,0,0,0,0,0,0,0,0.0822963911051896,0,0,0,0.0743368914870454,0,0,0,0.0483077718641457,0.081134274132196,0,0,0,0,0,0,0,0.099686016333731,0,-0.0715293156761738,0.031338596759051,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0440996846684556,0.0986400273340149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627846006494979,0.0189246100950576,0,0,0,0,0.124379249239003,0,0,0,0,0.452240721697453,0,0,0,0,0,0,0,0,0,0.0079107003685791,0,-0.0358687184246039,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190102524591128,0,0,0,0.200793175090171,0.0595810715973396,0,0,0.222385061071539,0,0,0,0,0,0,0,0,0,0.191186626082651,0,0,0,0.00421572267988691,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939653606972277,0,0,0,0,0,0,0,0,0,0.170295394945084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224072121224007,0,0.264715978369142,0,0.0839404191581364,0,0,0,0,0,0
X600985.SH,0,0,0.234771423423705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654740234321193,0,0,0.143733743487787,-0.150287873862872,0,0.328820610440152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269750760383159,0,0.0355913566824467,0,0.115409087997546,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13520937077228,0,0,0.214383400240436,0,0,0,0,0,0,0,0.0449005376750793,0,0,0,0.14578760848325,0,0,0,0,0,0,0.254303628717743,0,0,0,0,0,0,0,0,0,0,-0.00199255801761493,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0601613486798436,-0.0414365771375655,0,0,0,0,0,0,0,0,0,0,0,0.116674954055574,0,0,0.0548654276932728,0.0302164437107876,0,0,0,0,0,0,0,0,0.0274253639748065,0,0,0.287479987566771,0.0148106744307956,-1.73472347597681e-18,-0.100716620526241,0,0.326016571262366,0,0,0,0,0,0,0,0,0,0,0,-0.0132080552052162,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0118905835203322,0,0,0,0,0,0,0,0,0,0.160614038328157,0.0746782438214081,0,0,0,0,0.0186778640311099,0,0,0,0,0,0,0,0,0.0518354085726964,0,0,0,0.280990641187076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166316174330214,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.100494753958775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05659400106779,0,0,0,0,0,0,0,0,0,0.202541690347872,0.0301264025746152,0,0,0,0,0,0,0.0517204199007219,0,0,0,0,0,0,0,0.0124322834909831,0.0155719368181908,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.111147191901936,0,0,0.180058345491835,0,0.140717172027239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160258576313921,0,0.0831782279780388,0.153488909368458,0.108151270348701,0,0,0.183853059028059,0,0,0,0,0,0.0577836446199452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504649509145206,0.042129151579297,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250911823444117,0,0,0.0378050853719292,0,0,0,0,0,0,0,0.19905377464097,0,0,0.020788180344461,0.322214294637068,0,0,0,0,0,0,0.0536433988773061,0,0,0,0,0,0,0,0,0.0199254341991164,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936848424328924,0,0,0,0,0,0,0,0,0,0,0,-0.0294401302072472,0,0.13019061870235,0,0,0,0,0.13013286486078,0,0.045722811798261,0,0,0,0,0,0,0.194686265827176,0,0,0,0.127817728939975,0,0,0.00417852963729513,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0578503589541836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312081659352333,0,8.67361737988404e-19,0,0.32060912724988,0,0,0,0,0,0,0,0.0967865670093463,0,0.0231289184341802,0,0.0560573132482718,0.00422590583924747,0,0,0,0,0,0.0441833901153535,0,0,0,0.0642631247052838,0,0,-0.0330174045647867,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0501166572011201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366698890780374,0,0,0.0730534224050777,0,0,0,0.0214227857262568,0,0,0,0.00998452507314787,0.217828706780884,0,0,0,0.0528643754544424,0,0,0,0,0,0,0,0.130290726924455,0,0,0,-0.0300506573321542,0,0,0,0,0,0
X002353.SZ,0,0,0,0.179139177914086,0,0,0,0,0,0,0,0,0,0,0.109521094454028,0,0,0,0,0,0,0.0864373107500855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190556213726166,0.0950692563760702,0.289058753268761,0.0312298700567876,0,0,0,0,0.0927409537564017,0,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.106987711931955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969513250205317,0.0312344066618622,0,0,0,0,0,0,0,0,0,0,0.0785835634777798,0.213499870134704,0,0,0,0,0,0,0.0501672767019102,0,0,0,0,0.0464639168085405,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254636332218968,0,0.135470274135858,-0.17459241317371,0,0,0.0164460590538217,0,0,0,0,0,0,0,-0.20486689025475,0,0,0,0,0,0,0,0,0.0902243839256976,0.154790866512332,0,0,0,0,0,0,0.211786981067665,0,0,0,0.151181014261369,0,0.15801200741255,-0.315125872041761,-0.113614584680785,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.321841047241185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.161854003257723,0,0,0,0,0,0,-0.153685459702243,0,0.123560364731053,0,0,0,0,0,0,0,0,0,1.69180236136583,0,1.4119534146436,0.076928571295094,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128128032291111,0.640484276473398,0,0,0,0,0,0,0
RealEstate_excess,0.267361834946401,0,0,0,0,0.0169957408917428,0,0,0.166409789582955,0,0,0,0,0,0,0,0,0,-0.00804866481021285,0,0,-0.128733768284228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587598936935803,0,0,0,0,0,-0.209589125967307,0,0,0,0,0,0,0,-0.0108015870639006,0,0.566122038165718,0,0,0,0
MKreturn,0.0359742024075268,0,-0.0753775321315076,0,0,-0.0584325448461408,0,0,0,0,0,0,0,-0.00744370371418439,0,0,0,0,0,0,-0.0661618429623573,0,0,0,0,-0.0622159666825767,0,0,-0.030359097389518,0,0,0,0,0,0,-0.0132923987969391,0,0,0,0,0,0,0,0.162312439364529,0,0,0,0,0,0,-0.100163007875249,-0.0129365372427866,0,0.233703694520635,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00052589205883654,0,0,0,0,0,0,0,0,0,0,0,-0.000632833984593496,0,0,0,0,0,-0.00116874225776355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,6.7762635780344e-21,0,0.000657375655160774,0.00140637322084166,-0.000824421492722747,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899401670259738,0,0,0.00344492101591506,0,0,-0.0043556891699074,0.00432116220337578,0,0,0,-0.0129526978261864,0,0,0.00486178047564423,0,-0.00943172721965781,0,0,-0.0107865844099604,0,0,0,0,0,0.0174998668683798,0,0,0,0,0,0,0,-0.00638305383559232,0.0332207850351364,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00205305317636466,0,0,0,0.00428190033791095,0,0,0,0,0,0,0,0,0,-0.00484758494875215,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145655900749402,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.00263667428156367,-0.00189837859152212,0,0,0,0,0,0
