,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X600688.SH,X601991.SH,X600886.SH,X600027.SH,X600157.SH,X600362.SH,X600188.SH,X600111.SH,X600583.SH,X000709.SZ,X000539.SZ,X000027.SZ,X601992.SH,X601158.SH,X000898.SZ,X000883.SZ,X600309.SH,X600021.SH,X002075.SZ,X000629.SZ,X600863.SH,X600352.SH,X000792.SZ,X600307.SH,X000060.SZ,X601918.SH,X600808.SH,X600022.SH,X600098.SH,X600578.SH,X000825.SZ,X600489.SH,X002353.SZ,X600008.SH,X600547.SH,X002470.SZ,X600660.SH,X000878.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.574728539583622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936689073983226,0,0,0,0,0.0556903941401512,0,0,0,-0.101334329908005,0,0,0,0,0,0,0.0897423127664162,0.222972673636723,0,0,0,0,0,0,0,0,0.0656320942890966,0,0,0,0,0,-0.00638425626373602,0.0283775032954631,0,0,0,0,0,0
X601991.SH,0,0,0,0.316249638963374,0,0.279277763038019,0,0,0,0,0,0,0,0.144721143550289,0,0,0,0,0.00898342613973291,0,0,0,0,0,0,0,0,0.105428921412768,0,0.0398832183005044,0.0195956280700164,0,0,0,0,8.67361737988404e-19,0,0,0,0.00981568628537128,0,0,0,0.0772391824005497,0,0,0,0,0,0,-0.00387994076905359,-0.00190329348089961,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.219824810392741,0,0,0.0894757717383052,0,0,0,0.0109806831027832,0,0,0,0,0.0192246583418048,0,0.205216895981413,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0778154963818986,0,-1.38777878078145e-17,0,0.182917060741412,0,0,0,0,0,0,0,0,0,0,-0.00739741042901412,-0.0034129781909854,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0534057411393535,0,0,0,0,0,0,0.120836169400912,0.0040618566866622,0,0.0453400671973895,0,0,0,0,0,0.0770877908860498,0,0,0.464701869408142,0,0,0,0,0.0645611503681748,0,0,0,0,0.0501245274896624,0,0,0,0,0,0,0,0,0,-0.00421129630926265,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0519028478282608,0,0,0,0,0.0606232690109884,0,0,0,0,0.112054427416436,0,0,0.102572390693412,0,0,0,0.00929351055361541,0,0,0,0,0.232776991864417,0,0,0,0,0.00226719514076011,0.0375656899605993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817829558077637,0.0119997884785533,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.00536700211839517,0,0,0,0,0,0,0,0.153729535580551,0,0,0,0,0,0,0,0,0,0,0.0018953828757106,0,0,0,0,0,0.0440079683331091,0.116462174872896,0,0.0971397069134554,0,0,0,0.0109791334720286,0,0,0,0,0,0,0,0,0,-0.0143985057393643,-0.0163369420388498,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0711042505163434,0,0,0,0,0,0,0,0,0.0166187375435831,0.137378684085261,0,0.357756539937308,0,0.0557903920081593,0,0.0413366932825264,0,0,0,0,0,0,0,0.00257973195713432,0,0.00389247140306392,0,0,0,0,0,0,0,0,0.153898087467624,0,0,0,0,0,0,0,0,0,-0.0160087863387351,-0.0225021649009972,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.136554275064068,0,0,0,0,0,0,0,0,0,0,0,0.154804268261978,0,0,0.0128884165332946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104033331090717,0,0,0,0,0,0.0519147129892457,0,0,0,0,0,0,0,0,0,-0.0220682521036135,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.128046799650673,0,0,0,0,0,0,0,0,0.0309692186401626,0.17744102975959,0,0,0.00959630206785031,0,0,0,0.0362894634441568,0,0,0,0,0,0,0,0,0,0,0,0,0.119860909110308,0,0,0,0,0.263776579018044,0,0,0,0,0,0,0,0,0,0,-0.00289866127419183,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.095327065569314,0,0,0,0,0,0,0.0198277898116835,0.019463612690197,0,0,0,0.121445768563391,0,0,0.0520980155028341,0,0,0.132456112023967,0,0,0,0,0.0647529814287893,0.137294354637384,0,0,0,0,0.0381433267295819,0.176971763461251,0.130944744841144,0,0,0,0,0,0,0,0,0,0,0,0,0.00479679572057558,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0957348128838476,0.285113555811158,0.0553536460905894,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.136286863276567,0,0,0.092349340772853,0,0,0.0181404923392267,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417993179581735,-0.0187593789149574,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.00994496565345595,0,0,0,0,0,0,0,0.0805519845986682,0.169203819614044,0,0,0,0,0,0,0,0.0458571682012831,0,0,0,0,0,0,0.0369985164864336,0,0,0,0,0.0579836951550936,0,0,0,0,0,0.281774415581951,0,0,0,0,-0.0291085772454538,-0.0215204349725996,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.19505802713125,0,0,0,0,0,0,0,0,0,0,0,0,0.186487894239063,0,0.0442092030431948,0,0,0.211286399280489,0,0,0,0,0,0,0,0,0,0,0,0.0655729013899929,0,0,0.143116049480751,0.0647834806918653,0,0,0,0,0,0,0,0,0,0,-0.00716914766613045,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0943257958230024,0,0,0,0,0,0,0,0,0,0,0.0163099327071955,0,0,0,0,0.0711157870591781,0,0,0,0,0,0,0,0.132167723003468,0.044555846858134,0,0,0,0,0,0,0.197022541770459,0,0.136169273381424,0,0,0,0,-0.0142709620998529,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.203844212430887,0,0,0,0,0,0,0,0,0,0,0,0,0.290201658204561,0,0,0.044563761461865,0,0,0,0,0,0,0.0166593031114092,0.0968246811999732,0,0,0,0.108000890274422,0.0461455826452167,0,0,0,0,0.105004253806123,0,0,0,0,0,0,0,0,0,-0.00594868514404615,-0.0168471577394227,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357322100157496,0,0,0,0,0,0,0,0.0463305000886855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397303184824955,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028164084567658,0,0.025901367467788,0,0.0983028291867248,0.0143111619633417,0,0.0241080371715444,0,0,0.0725915047663093,0,0,0,0,0,0,0,0,0,0.158276068428372,0,0,0,0,0,0,0,0,0,0,0.185979104437433,0,0,0,0,-0.00407296220550819,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.388713061744805,0,0,0.060254303572504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029743614606676,0,1.73472347597681e-18,0.272327196095114,0,0,0,0.00229839720974867,0,0,0,0,0,0,-0.00964808729365852,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129737621688887,0,0,0,0,0.174613515957936,0,0,0,0,0,0.111540156691948,0,-0.10913100199921,0,0.0816700500439196,0,0,0,0,0.103913389310083,0,0,0,0,0,0,0,0,0,-0.00455649678774372,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0780083001463644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363001519808685,0,0,0,0,0,0,0,0,0.010657959550502,0,0.086376586870497,0,0,0.0559945040144856,0.0451783627553754,0,0,0.0191840944540884,0,0.11665438934749,0.0434757788540289,0,0.143929929169841,0,0,0,0,0,0,0,-0.00912045228841243,0.00718789636717077,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.31753224021491,0,0,0,0,0,0.264196229398584,0,0,0,0,0.0600174293435169,0.0501831668396014,0,0.126379205264468,0,0,0,0,0,0,0,0.0960094667818678,0,0,0,0,0,0,0,0,0,0.0298162685571798,0,0,0,0,0,0,0,0,0,0,0,-0.000134798798785819,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250059423033422,0,0,0,0,0,0.160928435350168,0,0,0.0112909276312216,0,0.107035882273281,0,0,0,0,0,0,0.115407952857483,0.052453759475273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181904258881471,-0.0180335806062671,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0345823296233209,0,0.0558629627925281,0.144114398172281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684333040421299,0.109512276614147,6.93889390390723e-18,0,0,0,0.0211706341597201,0,0.0756540350701319,0.0817761362290219,0,0,0,0.0107970169243506,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.0476390301521653,0,0,0,0,0,0,0,0,0,0,0,0,0.00604376349326998,0,0.0987761658270382,0,0,0.045316698785872,0,0,0,0,0,0,0,0.0334531186041317,0,0,0,0.118428158372266,0,0,0,0,0,0.0143954842859638,0,0,0,0,0,0,0,0,0,-0.0251645093477147,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0633233831657367,0,0,0,0,0,0.108699469593371,0,0,0.0947486770654721,0,0,0,0,0,0.0922530720883545,0.038523020453587,0,0,0.103371091641534,0,0,0,0,0,0.11237274373358,0,0,0,0.142379889084951,0,0,0.104146181972296,0,0,0,0,0.0933798545952759,0,0.0786770632128983,0,0,-0.0161098029690138,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.164816425326866,0,0,0.199446431127071,0,0,0,0,0,0,0,0,0,0.0601826086645526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194937810403595,0,0,0,0,0,0,0.0128552829578848,0.0268194411315008,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0354877489196734,0,0.0850403160390671,0,0,0.0549107820074143,0,0,0,0,0,0,0,0.314868927614262,0,0,0.071679976694932,0,0,0,0,3.46944695195361e-18,0,0,0.0823231302821224,0,0,0,0,0,0,0,0,0.0508571676659754,0,0,0,0,0,0,0,0,0,0,-0.00322441089973735,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.0587883637841686,0,0,0,0,0,0,0,0.0129316602533847,0,0.106152334574803,0,0,0,0,0.376737201146364,0,0,0,0,0,0,0,0.0908728476650467,0,0,0,0,0,0,0,0,0.0821398072363356,0,0.0450439687581717,0.0653998373961048,0,0,0,0,0,0,0,0,0,0,-0.000497119637464252,0,0,0,0,0,0,0
X600098.SH,0,0,0.00440753991128989,0,0,0.0829682574438899,0,0,0,0,0,0.0645417488495819,0,0,0.117679336864677,0,0,0,0,0,0,0,0,0,0,0,0,0.00133013500141875,0,0.0808067389569211,0,0.117151003312672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126254509082901,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.297091059161954,0,0,0,0,0,0,0,0.107492574983956,0,0.108679959447589,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00924927087796111,0,0,0.217420930797622,0,0,0.0111892351286448,0,0,0.103897855411059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181924391453696,-0.0052103660328307,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116153831141446,0,0.193709317030283,0.00727195432110577,0,0.00805018157291219,0,0,0.175628231979345,0,0.0617705869096153,0,0,0,0.0182628370477071,0.0561263890620537,0.125829346001778,0,0,0,0.156575773010735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751787201723226,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0136261608561126,0,0,0,0,0,0,0,0,0,0,0,0,0.0177029150566227,0,0.0457491704774047,0,0.0296871584406418,0,0.0276858877656705,0,0,0,0,0,0,0,0,0.0141347004608109,0,0,0,0.0598274492238248,0,0,0.256237389296899,0.402073759397228,0,0,0,0,0,0,0.011539874254467,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0367243180848643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265481362969691,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0203684104889924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190576226624409,-0.00818084941048705,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.0651566325187623,0,0,0,0,0,0,0,0,0,0.011421570303315,0.0963530254391776,0.071521331786795,0,0,0,0,0.0760071903654878,0,0,0,0.0644235070251132,0,0,0.142152166901479,0.0428257796214963,0,0,0,0,0,0,0,0,0,0.126127207965579,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.00811963870831463,0,0,0,0,0,-0.0140927327674852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575339509195759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968264924078139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0752059578960896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142155399039434,0,0,0,0.105109223930165,0.136741691579055,0.22210509700562,0.0693931162145297,0,0,0,0,0,0.0926962800853114,0,0,0,0,0,0,0,0,0.0554580628282111,0,0,0,0,0,0,0,-0.00702830756234416,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412978139531961,0,0,0.000415604227146966,0.230482809036458,0,0,0,0,0,0,0,0,0.125137300809291,0,0,0,0,0,0,0,0.0414250398803451,0,0,0,0,0,0.0970965933694249,0,0,0,0,0,-0.00952023711136766,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,-0.0162028746614731,0,0.00489822073991688,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0379173953837947,0,0,0,0,0,0.0813187967458077,0,0,0.144622651665421,0,0.0434899705790522,0.230770386282748,0,0,0,0,0,0,0,0,0,0,-0.00252301461708276,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430239799795687,-0.00399500429441306,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0256517984277097,0,0.105600185974857,0,0.0482961272214287,0,0,-0.117416575670374,0.140916443532646,0,0,0,0,0,0,-0.147316931416203,0,0,0,0,0,0,0,0,0,0.00690028493107849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00927644266447248,0,-0.0281202125664251,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522284026261748,0,0,0,0,0,-0.60679439427661,0,-1.02307878878219,-0.268728550997651,0,0,0,0,0,0,1.96627364037366,0,0,0,0,0.244711614082957,0,0,0,0.823925328031907,0,0,0,0,-0.449024148854047,0,-1.22213156433371,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38271206080227,0,0,0,0,-0.204259716461741,0,0,0.701894917282966,0,0,-0.292390648673608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515077036149141,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815118412157419,0,0,0,0,0,0,0,0,-0.0240560881627586,0,0,0,0,0,-0.047230605293366,0,-0.0198224003655479,0,0.155940507922183,0,0,0,-0.311039438712112,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00856204724717206,-0.0105562812017343,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0114693735087545,0,0,0.0311890531032275,0.0449780980740634,-0.228700091941768,0,0,0,0,0,0,0,0,0,0,0,0.04247801082425,0,0,0,0,0,0,0,0,0,0,0,0,0.0438001200991795,0,0,0,0.211827610460193,-0.131693494357466,0,-0.0263961485882725,0,-0.376343170912563,-0.0117003137217827,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00522087789616981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158619955743324,0,-0.00492261195066203,-0.00386855676434388,0,0,0,0,0,0,0.0106466411971646,0.00430455504933378,0,0,0,0.00677160359442449,0,0,0,0,0,0,0,0,0,0.00377758146398624,0.00769667109720365,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177794872333912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425631231882147,-0.00183354419187094,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00246249236193855,0,0,0,0,0,2.16840434497101e-19,0,-0.00202229625269767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275991060169157,0,0,0,0,0,0,0,0,0,0.0040719212624902,0,-0.00944785863108149,0,0,0.0143740268012662,0.000828623275502614,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190805068890873,-0.00128030591348317,0,0,0,0,0,0
