,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600188.SH,X601600.SH,X601898.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X300072.SZ,X601992.SH,X002460.SZ,X600516.SH,X600111.SH,X000898.SZ,X600886.SH,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X600027.SH,X600299.SH,X000408.SZ,X601158.SH,X601699.SH,X600489.SH,X600219.SH,X600808.SH,X600426.SH,X000883.SZ,X600583.SH,X000630.SZ,X002470.SZ,X600157.SH,X600315.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.146314164478225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173655743229979,0,0,0,0,0,0,0.0183339225147869,0.0357069636511357,0,0,0,0,0,0,0,0,0,0,0.00352593087835023,0,0,0.0876370360441133,0,0,0.00705116384550236,0,0,0,0,1.73472347597681e-18,0,0.00736589627357621,0.00666333957662148,0,0,0,0,0,0
X600028.SH,0.145867597760746,0,0.186009025155139,0,0.131888241016508,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.111895411030542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219694185501404,0,0,0,0,0.00598735473410107,0,0.030671597436075,0,0,0,0,0,0,0
X601088.SH,0,0.126681892033061,0,0.220042389842899,0,0,0,0,0,0,0,0,-0.00180302356650564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1521273953467,0,0,0.391921192185792,0,0,0,0,0,0,0,0,0,0,0,0,0.00199367911662644,-0.0165376204430743,0,0,0,0,0,0
X600019.SH,0,0,0.250100464411402,0,0.133327439196994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691067376757915,0,0,0,0,0,0,0,0,0.0254699340988759,0,-0.0702803424197733,0,0,0.231934573521483,0,0,0.177323748872121,0,0,0,0,0,0,0,0,0,0.0233722456505705,-0.00346229851179938,0,0,0,0,0,0
X600585.SH,0,0,0.284259180497837,0.209023866087239,0,0,0,0.145957557401774,0,0,0,0,0,0.0702207806898424,0,0,0,0,0,0,0,0,0,0,0.0988288131539495,0.00310537018137596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276116847114033,0,0,0,0,0.0372895715171826,0,0,0,0,0.0123332463292395,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442916669604706,0,0,0.166785990948154,0.0233495440418841,0,0,0,0,0.0643678697600053,0,0,0,0.0255047191358143,0,0.0139645933302008,0,0,0,0,0,0.0996662710957043,0,0,0.0828272058845876,0,0.134828263839968,0,0,0.0094395563747028,0,-0.0166134170431037,0.00159312553214684,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.171998531176221,0,0,0,0,0,0,0,0,0,0,0,0,0.00235478605880719,0.00635990377881835,0.00882819866523034,0.130741750424831,0.0506468256367885,0,0,0,0,0.0790101059362001,0,0,0,0,0,0.325843112463264,0,0,0,0.147248533458156,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252290122802108,-0.0227501058178711,0,0,0,0,0,0
X600188.SH,0,0.106185910108955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393449188840962,0,0,0.186854146754976,0,0,0.0190586419857343,0,0,0,0,0,0.090055138631014,0,0,0,0,0.36749564137462,0,0,0.237374667355104,0,0,0,0,0,0,0,0.198374756092173,0,-0.00872964677573128,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.731582958182764,0,0,0,0,0,0,0,0,0.191434891601128,-0.11646904840375,0,0,-0.209447863945173,0,0,0,0,0,0,-0.583791298449828,0,0,0,0,0,0.282272924718409,0,0,0,0,0,0,0,0,0,0,-0.462189808135535,0,0,0,0,0.0242129095433587,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0162884719504214,0,0,0,0,0,0.310300709453722,0,0,0.0259452995429289,0,0,0,0,0,0,0,0.00458952623518829,0,0,0.000135231909740526,0.0698013190305419,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0836653452656823,0,0,0.120367913635239,0,0,0,0,0.069882597495458,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.400251152695758,0.0801435409155191,0,0,0,0.0252132195100427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451513233420867,0,0,0,0,0,0,0,0,0,0.11114281624424,0,0.0193804682250513,0,0,0,0,0.0206469398369681,0.0380173356427886,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0138446535383336,0,0,0.00929499572818558,0,0,0,0,0,0,0,0,0.0580710099918222,0,0.0863619503488921,0.0708296110398968,0,0,0,0,0.0283422353952586,0,0,0,0.0289425721923032,0.0562799459159826,0,0,0,0,0,0,0,0,0.0565610257190627,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941064794451687,0,0,0.471976391322114,0.112704281475596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228831988874992,0,0,0,0,0.00135340537511956,-0.0103402374065724,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.253800770696015,0,0,0,0,0,0,0.183460190147823,0,0.0934693263031888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334568326185787,0,0,0,0,0,0.0108072057613514,0,0.0179663464700088,0,0,0.0521213847937402,0,0.0454116932255294,0.0671869161419086,0,0,0,0,0,0
X600660.SH,0,0,0,-0.0525822919021857,0,0,0,0,0,0,0,0,0,0,0,0,0.00840418589375114,-0.0152624501674877,0,0,0,0,0,0,0.112384930917974,0.114952398072736,0.141150420921518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0123441037670597,-0.0424646144797636,0,0,0,0,0,0
X600795.SH,0,0.0213814563697241,0,0,0,0,0,0.0737191670437472,0,0.0404006061353864,0,0,0,0,0,0,0,0,0.0180239166415694,0,0,0.00899842344609642,0,0,0,0,0.0518578491606455,0,0.042315066374794,0,0,0,0,0,0,0,0,0,0,0.0561420237686443,0,0,0.0586566899779997,0,0.0207294954196284,0,0,0,0,0,0,0,0,0,0,0,0
