,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X000786.SZ,X000629.SZ,X000883.SZ,X601158.SH,X600219.SH,X002466.SZ,X002353.SZ,X600985.SH,X000630.SZ,X000553.SZ,X600426.SH,X601699.SH,X600612.SH,X600583.SH,X000027.SZ,X000825.SZ,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431115473385525,0.0057382212271403,0,0.0273970101522239,0,0,0,0.0504318098467319,0,0.0808283514957753,0,0,0,0,0,0.0750166184530068,0,0,0,-4.33680868994202e-19,0,-0.00684861300612605,0.0120477876232719,0,0,0,4.979309312982e-05,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817574247639861,0,0.0901065786035158,0,0,0,0,0,0,0,0,0,0,0,0.0263898803569295,0,0.013088474284293,0,0,0,0,0,0,0,0.0542348049065714,0,0,0.0572829579320228,0.100222876950203,0,0,0.0150939276228437,0,0,0,0,0,-0.0134014820965346,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121715740229137,0,0.0929196260961923,0,0,0.064661326088876,0,0.0389045487142754,0,0,0,0,0,0,0.065977926001936,0,0,0.0144620501554357,0,0,0,0,0,0,-0.0590201082664859,0,0,0.0315315776729073,0,0.0618624854311153,0,0,0,0,0,0,0,-0.00712457411713992,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0239753076332693,0,0,0,0,0,0,0,0,0,0,0,0,0.00739051524938643,0.331317889228731,0,0.0786087042016132,0,0,0,0,0,0,0.00360294213069662,0,0,0,0,0,0,0,0,0,0,0.022270833639495,0,0,0,0,0.0339978378856072,0,0,0,0,0,0,-0.0103577642351208,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844542883055083,0.129871529098402,0,0.0186689528451272,0,0,0,0,0,0,0,0,0.141239731600422,0.0249401141483284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206436182440682,0,0,0,0,0.0317596257555233,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273593376817472,0,0.00132420080748054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109455317523157,0,0,0.205494018629598,0,0,0.0856750066366313,0,0,0,0,0,0,-0.0026084222964401,0,0,0,0,0.0626673236022726,0,0
X600011.SH,0,0,0,0,0,0,0,0.0279540317004062,0.0203362774804085,0,0,0.224082925776433,0,0,0,0,0,0,0,0,0,0.043755568899242,0,0,-0.145284167736563,0,0,0,0,0,0,0,0,0.306485164806789,0,0,0,0,0,0,0,-0.0867522922662313,0,0,0,0,0,0,0,0,0,0,-0.0290022566837451,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169041960644448,0,0,0,0,0,0,0.751604511240969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225672891407548,0,0,0,0,0,0,-0.0493700065863055,0,0,0,0,-0.061775122128261,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.225968827783283,0,0,0,0,0.127256853681258,0,0,0,0,0.137179239968687,0.0958674408639235,0.00761649699995746,0,0,0,0,0,0,0.0399283642575373,0,0.00856109727232931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096174358106891,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0993595007727892,0,0,0,0,0,0.086914812190412,0,0,0,0,0,0.0211752719764308,0.00900664809412244,0,0,0,0,0,0,0.0524055811131193,0,0.0190854949772833,0,0,0,0,0,0,0,0,0,0,0,0.297192800523085,0,0,0,0,0,0,0,0,0,-0.0196631189153817,0,0,0,0,0,0
