,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600489.SH,X601991.SH,X600111.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X000792.SZ,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X000723.SZ,X600583.SH,X601158.SH,X600352.SH,X000883.SZ,X000709.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X600021.SH,X000012.SZ,X600612.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0394094238499565,0,0.0125679083833837,0,0,0,0,0,0.0539614831183947,0,0,0,0.00840123646760515,0,0,0,0,0,0,0.0359068958165792,0,0,0.0506523187332986,0,0,0,0,0,0,0,0,0,0,0,0.0290827051075662,0,0,0,0,0,0,0,0,0,0.0348838297291062,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.171490482903189,-0.0167140516220974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429439193956312,0,0,0.00014715906153572,0,0,0,0,0,0,0,0,0.0371588648075611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.121985984590466,0,-0.0306985551026705,0.0888520046796372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820140861839346,0,0,0,0,0.0345402619803399,0,0,0.0737864744224993,0,0,0.0110298731088183,0,0.0121087464853929,0,0,0,0,0,0,0,-0.0246000972553813,0,0,0,0,0,0,0.0378401210039618,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.125395923269858,0.146092858675279,-0.0131903044386763,0.0213276416761221,0,0,0,-0.0177941319591839,0,0,0,0,0,0.0609264054834581,0,0,0,0.00747591079401057,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.125226449395498,0,0,0,0,0,0,0,0,0,-0.00177829814986793,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00636436638863089,0.0235860256594444,0,0,0,0,0,0.341207136845725,0,0,0,0,0,0,0,0,0,0,0,0.0997237784659015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479409268205158,0,0,0,0,0,0,0,-0.00869596240868665,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0856368455974463,0,0,0,0,0,0.0857968435018077,0.0689863399674377,0,0,0,0,1.73472347597681e-18,0.0273926819618163,0.0349090431392724,0,0.209852751166896,0,0.0731980595745644,0,0,0,0.034183025339744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206301990219796,0,0,0,-0.0568058724136861,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.184911273905228,0,0,0,0,0,0.0036675195099622,0,0,0,0,0,0,0,0,0,0,0,0.100636132091656,0.0148201596987203,0,0,0,0.0811768802590729,0.05483972421752,0,0,0,0.0224831985707853,0,0,0.0282160397933031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291839430724147,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.107654875582161,0,0,0,-0.00732387499714952,0,0,0.287993842744587,0,0,0,0,0.0239299825452276,0,0.0886119732563597,0,0,0,0.0229157353013683,0,0,0,0,0,0,0.0610960402797905,0,0.0324843156249086,0,0,0,0,0,0.0333867434025936,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.10522067863008,0,0,0,0,0,0,0,0,0,0.131463428952656,0,0,0.222029261354174,0,0,0,0.188000859925653,0.0462004912924558,0,0,0,0,0,0,0.169653209818463,0,0,0,0.0366285533213697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462379371176113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136190478384048,0,0,0,0,0,0,0,0,0,0,-0.0438865347640411,0,0,0,0,0,0.0115573013281615,0,0,0,0.113959694874896,0,0,0,0,0,0,0,0,0
