,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X600027.SH,X600111.SH,X601992.SH,X300072.SZ,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X000932.SZ,X600808.SH,X000709.SZ,X000786.SZ,X600426.SH,X600801.SH,X000883.SZ,X601158.SH,X600339.SH,X600219.SH,X601699.SH,X600583.SH,X600985.SH,X000830.SZ,X000408.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568435616525713,0,0,0,0.0682437108276815,0,0,0,0,0,0,0,0.0529920171637547,0,0.0921652891816464,0,0.103917658210901,0,0,0.0303178412987321,0,0,-0.00183708804226628,-0.0119173572538285,0,0,0,0,0,0
X600028.SH,1.73472347597681e-18,0,0.322115751014606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556962673869574,0,0,0,0.0618311350092409,0,-0.071242071195047,0.0941951265526421,-0.0780480462293406,0,0,0,0,0,0,0.0624074990951961,0,0,0,0,0,0,0,0.0793665162989664,0.0129180798614971,-0.00359239844188101,-0.0399473505973503,0,0,0.0040238437064679,0.0111284751609542,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,-0.0321913384753998,0,0,0,0,0,0.512990246265216,0,0,0,0.0705281958258227,0,0.0451951651275657,0,0,0,0,0,0,0,0,0,0,-0.0493284371930795,0,0,0,0,0,0,0,0,0,0,0,0.0217958911206405,0,0,0,0,0,0,0,0,-0.0147304001480406,0,0,0,0,0,0
X600585.SH,0,0,0.172476387441972,0,0,0.020866807649157,0,0,0,0,0,0,0.0635920394428398,0,0,0,0,0,0.0997861913897418,0,0,0,0,0,0,0,0,0,0.0281436823130349,0,0,0,0,0,0.161134563996906,0.0214565110623897,0.321576289038257,0,0,0,0,0,0,0,0,0,0,0,0,-0.00602510401827058,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950929853761014,0,0,0,0,0,0,0,0,0,0,0.166873736804367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226698948690672,0,0,0.02879824571289,0.0319350200453755,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171270365077562,0,0,0,0,0,0,0,0,0,-0.140903315916878,0.0218375336440304,0,-0.260656648857962,0,0.254168680757234,0,0.0582069768180085,0,0,0,0,0,0,0,0.214777304618097,0,0,0,0,0.0223641527070384,0.0548273302581122,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0411229342803665,0,0,0,0,0,0,0,0,0,0,0,0.199298602603956,0,0.642805253573619,0,0,0,0,0,0,0,-0.0185470312642986,0,-0.0572098789694134,0,0,0,0,0,0,0,0,0,0,0,-0.0307308189164838,0,0,0,0,0,-0.00469773000828809,0.0201608853168735,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203600048871786,0,0,0,0,0,0,0,0,0,0,0.0829726480914904,0,0,0,0,0,0,0,0,0,0,0,0,0.112382644907413,0.31072365003246,0.142251578861839,0.0236645620028222,0,0,0.00356081363078088,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00886095167599438,0.288703205327359,0,0,0,0,0,0.0243809092011224,0,0,0,0.0711139440502636,0,0.117074089013287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406446304815085,0,0.109407468352159,0,0,-0.009423023273668,-0.00239871552924763,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135269912182774,0,0.147187619435852,0,0,0.025806174285724,0,0,0,0,0,0,0,0,0,0,0,0,0.0497480654149336,0,0,0.183229700203684,0,0,0,0,0,0,0,-0.00273181838012519,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14917619865907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153620428297454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208253551497672,0,0,0,0,0,0
X600688.SH,0,0.0685943079872918,0,0,0,0,0,0.00631137096320448,0,0,0,0,0,0,0,0,0.256743563166835,0,0.0623056329513049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841434784778666,0,0,0,0,0,0,0.0248825603020995,0.0893096054411015,0,0,0,0,0,-0.00196089716819901,-0.0114991046164092,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129511083714049,0,0,0,0,0,0,0,0,0,0,0,0.378937005001539,0,0,0,0,0.143786824530956,0,0,2.71050543121376e-20,0.00122946792260744,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119548783751739,0,0,0,0,0.00389718459771411,0,0,0,0,0,0,0,0,0,0,0,0,0.202993519020349,0.245526438271627,0,0.103890284697771,0,0.111215803933806,0,0,0.016521418467617,0.0251509543538446,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.00254956730162804,0,0,0,0.307433346465592,0,0,0,0,0,0,0,0,0,0,0.0491672230088835,0.0379744048057997,0,0.159818502207352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310556810147377,0,0,0,0,0,0.0305716887489692,0,0,0,-0.00273686634699926,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320456720388324,0,0,0.0335331821339206,0.155859659749559,-0.101960245619853,0.0815963247545894,0,0,0.0833452831565825,0,0,0,0.0875212721322879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293749218981388,-0.00642373966317532,0,0,0,0,0,0
X600362.SH,0,0,0.044949126581982,0,0.068803615383448,0.124713486843492,0,0,0,0,0,0,0,0.3633608325754,0,0,0,0,0.0373974563463251,0,0,0,0,0,0,0,0,0,0,0,-0.0189157484755042,0,0,0,0,0,0,0,0,0.0814301633853357,0,0.0679379828641617,0.0455239639355086,0,0,0,0,0,0,0.00253632429329055,-0.00272928179049713,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762988237103267,0,0,0,0.020404691409269,0,0,0,0.102984825730754,0,0,0.19599883016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277534883099092,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.112403632276217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749363980107676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167374445521173,0.00983307222199005,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0758213073763778,0,0,0,0,0,0,0,0,0,0.104367206944999,0,0,0,0,0.0215313486143502,0.127041449878871,0.047906200372853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463295231395118,0,0.0767368705261424,0,0,-0.0195952543564255,-0.0175260025429385,0,0,0,0,0,0
X600547.SH,0,0,0,-0.00825675742076538,0,0,0,0.0423159833761102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178019478073815,0.0899025687755344,0.150636372406966,0,0,0,0.100473776168718,0,0,0,0,0,0,0,0,0,0,0,0.110353784314215,0,0,0.093482388578175,0,0,0,0.0102689242268145,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0317646934986548,0.524815934574784,0.0531690508021009,0,0,0,0,0,0,0,0.190994620750587,0,0,-0.188023583905778,0,0,0,0,0.0823128080378177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117353182510857,0,0,0,0.0220972886676712,0,0,-0.0574047689153343,0,-0.049499345029775,0.00382565113116924,0.0346530713519966,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114424412233698,0,0,0,0,0,0,0,0,0,0.0451077056903639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054145247913481,0,0,0.0496195409915894,0.0189940370762711,0.18726717208396,0,0.0289752576592062,0,0,0,-0.00499689725407639,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.133146018144916,0,0,0,0,0,0,0,0,0,0,0,0.15074280185194,0,0,0,0,0,0.0942212359703272,0.139794904159035,0,0.0377166470819159,0,0,0,0,0,0,0,0,0,0,0.109790715342449,0,0,0,0.0610421835848972,0.0785868343577307,0.041999859423281,0,0,0,0,-0.0109592038332248,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.204917567742504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265816388396573,0,0,0,0,0,0,0,0,0,0,0.0291001277817552,0,0,0,0,0,0,0.109956860798542,0,-0.203519526089085,-0.0296477067568128,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.059136558670115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967749253011584,0,0,0.110430953605773,0.190314605628131,0.0567515575414985,0,0,0,0,0,0.0752935566980678,0.0213663217793331,4.33680868994202e-19,0,0,0.0505196741651669,0,0,0,0,0,0,0,0,0.0265574492738774,0.0110594339049368,0.00850311064974665,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310059489447317,0.313898708579028,0,0,0,0.159634541739705,0,0,0,0.107304812825986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148800339960579,0,0,0,0.014070249441557,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043765500391169,0,0.00479789254892003,0,0,0.0680452328771192,0,0,0,0,0,0,0,0,0.140896546444663,0,0,0,0.0323580055786843,0,0,0,0,0.359250730389155,0,0,0,0,0.00926705117830534,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631241699770739,0,0,0,0.0882815720176759,0.0629436509875701,0,0,0.0835299288817915,0,0,0,0,0,0,0,0.0200181083179167,0,0,0,0,0,0,0,0,0.286464296459902,0,0,0,0,0.0106989213948248,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.419240571265608,0,0,0,0,0,0,0,0.210615693214651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176607055479979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137818502499709,0,0,0.00956769002653463,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370519950623516,0.281746666738499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122345922313985,0,0,0.115317032452966,0,-0.285310262747818,0.00519807502406042,-0.00176713756412262,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101014502186507,0,0,0,0,0,0,0.0308886706968486,0,0,0,0.186248090206167,0,0,0,0,0,0.0841427922933277,0,0,0,0,0,0,0,0.0222775400869213,0,0,0.472732748882352,0,0,0.0179558422541857,0.0225098554994645,0,0,0,0,0,0
