,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X000898.SZ,X601158.SH,X000883.SZ,X000709.SZ,X000825.SZ,X600490.SH,X000629.SZ,X600489.SH,X600315.SH,X600547.SH,X000831.SZ,X000539.SZ,X600352.SH,X600660.SH,X601699.SH,X000630.SZ,X600549.SH,X000983.SZ,X600307.SH,X000027.SZ,X002470.SZ,X000937.SZ,X600578.SH,X000960.SZ,X000959.SZ,X600808.SH,X600516.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631935382191579,0.00311952204826258,0,0,0.100626829516257,0,0,0,0.534199694310836,0,0,0,0,0,0,0,0.405182356279955,0,0,0,-0.123726938655404,0,0,0,0,0.04194995156302,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0823195455320527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138024160713791,0,0.074195723047617,0,0,0,0,0,0,0,0,0,0,0.170529389597534,0.0901405548014789,0,0,0,0,0.0767609584913516,0.106107154932628,0.354211919001065,0,0,0,0.0090941592190104,-2.16840434497101e-19,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00779898364310728,0,0,0.30447451036909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221210879086691,0,0,0,0.0110953626968097,0,0,0,0,0.0532432332357757,-0.0339241551620409,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0127529208660449,0.222601363937317,0.0883461687324545,0,-0.211078466072555,0,0,0,0,0,0.456876705351853,0,0,0,0,0.0721677657989297,0,0.0441397125221569,0,0.0343215315947659,0,0,0,0,0,0,0,0,0,-0.269706429492957,0,0,0,0,0,0,0,0,0,0,-0.0204071216286308,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.152949450215319,0,0,0,0.0972169127724387,0,0,0,0,0,0.134950692786298,0,0,0,0,0,0.245594764131033,0.28402682108369,-0.0721590794907848,0,0.124701624102334,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0656695516637002,0,0.224037688648975,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0681091797935977,-0.0371257237235773,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.132873287979016,0,0,0,0.0610062964691394,0,0.135221118276424,0.0247912378831018,0,0,0,0,0,0,0,0,0.0245434547543809,0.0495098280268919,0,0.0523857176544575,0,0,0,0.0505340714577306,0,0,0,0,0.0412077395771339,0.168055728018321,0,-0.039736623348145,0,0,0,0,0,0.0354712767132486,0,0.0334490192038429,0,0,2.16840434497101e-19,-0.0156551049190234,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111553007830127,0,0,0,0,0.0179618292813741,0,0,0,0,0.0917556833915451,0,0,0,0,0,0,0,0,0,0.0971552413174,0,0,0,0.129833567899683,0,0.0274798815237377,0,0,0,0,-8.67361737988404e-19,0,-0.0499360066245093,0,0,0,0.0173219934746223,-0.016052870550574,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.0925854159348058,0,0,0,0,0,0,0,0,0.15490985423968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877284689556723,0,0,0,0,0.0436610024232289,0,0,0,0,0,0,0,-0.0924924463539263,0,0,0,0.013511587992115,0.139837527484756,0.0294052578211997,0.158402715882538,0,0.00665888633988639,-0.0125512117526908,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0306460122752399,0,0,0,0,0,0.0837380460394818,0,0.0255068235716799,0,0,0.00656787698680157,0.0102478083292558,0,0,0,0,0,0.0307091470047481,0,0,0,0.0993577870984458,0,0.0303393629106287,0,0,0,0,0,0,0,0,0,0,0.0040096765405681,0,0,0,0,0.0256571998171339,0,4.33680868994202e-19,0,0,0,0.145918178349141,0,-0.00316362656054981,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.16227009006842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312810786218052,0.237360940411529,0.0429963834085327,0,0,0.0183400016288651,0,0,0.0238271467385708,0,0.188248805959234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0976723317958665,0,0.0197572685817258,-0.0041666824178175,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0518246373209425,0,0,0.0448528373088703,0,0,0,0,0,0.0427075267427265,0,0,0,0.00898510021137532,0,0,0.046111442145487,0,0,0,0,0,0,0,0,0.178516976001803,0,0,0,0,0,0.0794975124724551,0,0,0,0.0523581583621684,0,0,0,0,-0.00223130505557996,0.0170077688063264,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.021118320794646,0,0,0,0,0,0,0.0887939471343766,0,0,0,0,0,0.103395141170605,0,0,0,0,0.073094328413682,0,0.0291165139094677,0,0,0,0,0,0,0,0,0.00439670323518981,0,0,0,0,0,0.682936275095799,0,0.00635141691632893,0.0591064681815928,0,0,0,0,0.0017486155703101,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0159870331985943,0,0,0,0,0,0.0859192299619925,0,0,0,0,0,0,0,0,-0.0168693064759845,0,0,0,-0.0412034027000244,0,0,0,0,0,0,0,0.115161172391946,0,0.303440262480108,0,-0.0831316054059702,0,0,0,0,0.0557161611289107,0.103122388181781,0,0,0,0,0.00655473219054267,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.272464920479758,0.0704881579781186,0,0,0,0,0,-0.0489221018048957,0,0,0,0,0,0,0,0,0,0,0,0.073010614373659,0,0,0,0,0.177286696769956,0,0,0,0,0.169086887696808,0,0,-0.0449167849256064,0,0,0,0,-0.0126024887962094,0,0,0.131407706845579,0,0,0,-0.00797770341659254,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.10865049749444,0,0,0,0,0,0,0,0,0,0,0.00708644582611863,0,0,0,0.0150912129425299,0,0,0,0,0,0,0,0,0,0,0,0.324188852966201,0,0,0,0,0,0,0.200711688065546,0,0,0,0,0,0,0,0.00305312826033401,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1463380898702,0,0,0,0,0,0,0,0,0,0.784679428283154,0,-0.00709911729158508,0,0,0,0,0,0,0.00688562642933606,-0.042160901202072,0,0,0,0,0,0,0.0422373536910017,0,0.0485208877780756,-0.10967462703412,0,0,0,0,0,0.0108827766343886,-0.0179638755628651,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.113094314014201,0,0,0,0,0.173506549116037,0.0351790393800621,0.0683285064201717,0,0,0.0461586961242905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124847710846987,0,0.0270419669754123,0,0,0,0,0.101898626885757,0.0233003622536685,0,0.00699351525575774,0,0,-0.000729187138569471,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.141367233252739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09695321591262,0,0.0346837558057936,0,0,0,0,0,0.109513568875476,0,0,0,0,0,0.00827756766867129,0,0,0,0,0,0,0,0.0125188773780432,0,0,0.0218115065130187,0.0203192489856957,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412371115649086,0,0,0,0,0,0,0.0643235958494887,0.0195337134914284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433816402448777,0.0632667854263682,0,0.15184721356098,0,0,0,0,0,0,0,0,0,0.0229745560098054,0,0.00172101525418111,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0.121777221952449,0.052637416889908,0,0,0,0,0,0,0,0,0.0624774949120239,0,0,0,0.0127564216603376,0,0.0689488929246065,0,0,0,0.00321478006511852,0,0,0,0.0374634510758741,0,0,0,0,0.00508109385698826,0.076707393984614,0,0,0,0,0,0.0821564497983492,0,0.192345580813486,0,0,0,0.0095507057633019,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0585159851222571,0,0.210998054608044,0,0.119171385350857,0,0,0,0.101811186792727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126973907728648,0.168492302860141,0,0,0,0.0902771258508091,0,0,0,0,0,0,0,0,0,-0.0143387985968943,0.0173079708421015,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409286710211735,0.104328661456769,0,0.0786450950840488,0,0,0.367996178299679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054413071129807,0,-8.67361737988404e-19,0,0,0,0.097733506293665,0,0,0.0170807317978029,-0.0148963626150854,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0221725075982951,0,0,0,0.0563434814392213,0,0,0,0,0,0,0,0,0,0,0,0,0.265906799869461,0,0,0.0353560992112967,0,0,0.0723433080750434,0,0,0,0,0,0,0,0,0,0,0,0.0599598241016765,0,0,0,0,0,0.135331147496092,0,0,0,0,0.00840805973610071,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831341118676898,0,0,0,0.0494451728852427,0,0,0,0,0,0,0.0673432974368259,0.0382163337849187,0,0,0,0,0,0,0,0,0,0.224218509770014,0.126395306403411,0,0,0,0,0,0,0.155760692915527,0.0311365540775516,0,0,0,0,-0.006626126865541,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152410395380693,0.0596330715102844,0,0,0,0,0,0,0.000752062359061048,0.0696552524145523,0,0,0,0,0,0,0.0233264777568849,0,0,0,0,0,0,0,0.107061983712898,0,0,0.0680400737219894,0,0.160448918314099,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317914175036459,0.104917588163765,0,-0.200850021886245,0,0.0710395772229829,0,0,0,0,0.0960906130916886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454207098127475,0.0241496855517357,0,0.0369361184420369,0,0,0.0100720728442123,-0.0359649439106329,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380142810021754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146152752892277,0,0,0,0,0,0.400560798646837,0,0,0,0,0,0.978558595686204,0,0,0,-3.52801511220019,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0622134508415054,0,-0.387537111300652,0,0,0,0,0,0.434411984358631,0,0,0,0,0,0,-0.114848926094868,0,0,0,0,0,0.0622086989990981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182195706738776,0,0,0,0,0.555711022190812,0,0,0,0,0,0,1.24436559045239
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0130422080918688,0,0,0,0,0,0,0,0,0,0,-0.260158120689213,0,0,-0.0126816010681728,0,0,0,0,0.0560006075397017,0.100021162149273,-0.0831061061363197,-0.0801194122606205,0,0,0,0,-0.0280020983199961,0,0,0,0,0,0,0,0.140280494248257,0,0.0188790330052026,0,3.46944695195361e-18,0,0,0,0.00406494830584109,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105961881131986,0,0,0,-0.0766008413230955,0,0,0,0,0,0,0,0,0,0.0442192353836809,0.0510345088864529,-0.150422828264065,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.113925965569802,0,0,0,0.00860114901840783,-0.0115047066797039,0,0,0,-0.0121952994481914,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768533999798092,0,0,0,0,0,-0.00119787770301663,-0.00116543121039744,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148944155719447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331700357932079,0,0,0,0,0,-0.0859423742206304,-0.0190345665665333,0,0,0,0,0,-0.292393981207911
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992478536090039,0,0,0,0,0,0,0,-0.00387973599650965,-0.00426143352648792,0,-0.00294828097762233,0,0,0,0,0,-0.00883472571033508,0,-0.0058674194424539,-0.0116183545078382,0,0,0,0,0,0,0,0,0,0,0,0,-0.012141575037244,0,0,0,0,0,-0.0671865199479081
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148966707694112,0,0,0,0,0,0,0
