,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X600688.SH,X000825.SZ,X002353.SZ,X000932.SZ,X000983.SZ,X600352.SH,X000630.SZ,X600027.SH,X300073.SZ,X000959.SZ,X601699.SH,X600489.SH,X600157.SH,X000960.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405607854965842,0,0,0,0,0,0.0759872584821904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113714496817428,0.0550424089782509,0,0,0,0,0.0643943061444243,0,0,0,0,0,0,0,0,0,0,0,-0.0100697857360184,-0.00184005426104999,0,0,0,0.0294331934511485,0,0
X600028.SH,0.166726171974512,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106832367002016,0.0596655133478363,0.00154749824404685,0,0,0,0.0415420482873848,0,0,0,-0.027453552875678,0,0.0424421680176278,0,0,0,0,0,-0.0075129248905025,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279206570302015,0,0,0,0,0,0.114141422148736,0,0,0,0,0,-0.00438235586728595,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0439229758243666,0,0,0,0,0.0671710904059249,0,0,0,0,0,0,0,0.0356752108372218,0.0132433675979212,0,0,0,0,0.0574624779422585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331124922427912,0,0,0,0,0,0,-0.0113802221656731,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0499677233792395,0,0,0,0,0.0190104691235508,0,0,0,0,0,0,0,0.0208239659546464,0,0,0.106953411105909,0,0,0,0,0,0,0.426785842154231,0,0,0,0,-0.00515801272363256,0,0,0,0,0.0395776682717092,-0.00903025494674261,0,0,0,0.0190566028916291,0,-0.00471203669662575,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.115450574248519,0,0,0.34072595689341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069449773673768,0.0761312619097229,0,0.0662899215001371,0,0,0.0545752981356021,0,0,0,0,0,0,0,0,0,0,0,0.0476592884761001,0,0,0,0,0,0.0474193073529806,0.0255736340845199,-0.0055194598360848,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.14894779499577,-0.117377700964984,-0.0716984235872647,0.376899321304453,0,0,0,0,0,0,0,0,-0.14706255401258,0,0,0,0,0,0.172948979102671,0.0851514893898897,-0.0422289452897787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121211771790261,0,0,-0.131297322161685,0,0,0,0,0,0.0138875729807205,0,0,0,0,8.67361737988404e-19,0,0
X600111.SH,0,0,0,0,0,0.0864838239010989,0.0381960937411947,0,0,0,0.152825379329522,0,0,0,0.197598244476392,0,0.215626642754104,0.0167805200894905,0,0,0,0,0,0,0,0.0706414487055533,0,6.93889390390723e-18,0,0,0,0,0,0.108449033222667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028507787874403,0,0.00692191708045481,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0959672228747354,0,0.0184986688171142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214086357156047,0,0,0,0.0739959679395996,0,0,0,0.0626028919546816,0,0.160815489310023,0,0,0,0.129696801975204,0,0,0,0.00695371736018431,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102485413110184,0,0,-0.0694759126308895,0,0,0,0,0,0.115939638982821,0,0,0,0,0,0,0,0,0.192620332623649,0,0,0,0,0,0,0,0.432427253460639,0,0,0,0,0,0.200861637740207,0,0,0,0,0,0,0.0486597941246354,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.316543310617339,0.0272172006988229,0,0,0,0,0,0,-0.0531248609147381,0,0,0,0,0,0,0,0,0,0,0,0,0.357751290820646,0,0,0,0,0,0,0,-0.0856026361134255,0,0,0,0,0,0,0,-0.0744173213114407,0.288119398780912,0,0,0,0,0.143970190293587,0,0,0.00490347049545595,0,0,0,0,0,0,0
