,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600096.SH,X000786.SZ,X000723.SZ,X000983.SZ,X600803.SH,X000408.SZ,X601991.SH,X300073.SZ,X600141.SH,X002080.SZ,X601699.SH,X600486.SH,X600219.SH,X600027.SH,X600801.SH,X002192.SZ,X002353.SZ,X000959.SZ,X600157.SH,X600295.SH,X600489.SH,X000807.SZ,X000932.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0.152968155740464,0,0,0,0,0,0,0,0,0,0,0,0,0.147836878377017,0,0,0.0731021570191491,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0595710084871026,0,0,0,0,0.268698992331968,0,0,0,0,0,0,0,0,0,0,0.216144355384747,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0.030929549210487,0,0,0.214432839849049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125811405064466,0,0,0.181016898632497,0,0,0,0,0,0,0.0781142367754019,0,0,0,0,0,0.023655293790612,0,0,0.118499605948202,0,0,0,0,0,-0.0175356599271773,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.1225660685294,0,0,0,0.0537991388569974,0,0,0,0,0,0,0,0,0,0,0,0,0.585207638946051,0.0432684411967552,0,0,0,0.114536055028321,0,0,0,0,0,0,0.0339788056457811,0,-0.0409263675734818,0,0.245640899716786,0,0,0,0,0.0414499536857479,0,0,0.00109538199652066,0,0.006853467897984,0,0,0,0,0
X600011.SH,-0.00574272030182806,0.220013545415677,0,0,0,0,0,0,0.0201789452490167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145270272271706,-0.30098998334134,0,0,0,0,0.662181126250027,0,0.219881603747096,0,0,0,0,0,0,0,0,0,0.0401795373354367,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0304346789614138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884445632711511,0,0,0,0.112471970575572,0,0,0,0.158318839542334,0,0,0,-0.30310065428514,0.287804106659576,0,0,0,0,0,0,0,0,0,0,0,0,0.02535824989084,0,0,0.00416099776363711,-0.0899658974858869,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.0255355355169509,0,0.0505048445045676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12731025746611,0,0,0,0,0,0,0,0,0.0417096634475305,0,0,0,0.0589273488036442,0,0,0,0,0,0,0,0,0.0288377743949282,0,0,0.0199913301906808,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.354351209431332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163860685851872,0,0,0,0,0,0.0320803654810544,0,0,0,0,0,0,0,0,0,0,0,0,0.0836580586671271,0.111152235509978,0,0,0.0024526590472701,4.33680868994202e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0143452120714732,-0.0381121881652633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792233000338988,0,0.334659773859008,0,0,0.0403056065049301,0,0.0381408010800357,0,0.188272215136622,3.46944695195361e-18,0,0,0,0,0.100740838244195,0,0,0,0,0,0.105645175532668,0,0,0,0.0276779834159538,0,0,0,0,0.0914014715161415,0,0
X000708.SZ,0,0,0,0,-0.153074815057003,0,0,0,0,0,0,0,0.0303810690072255,0,0,0,0,0.0648678707914165,0,0.125345485784457,0,0.237127720874522,0,0,0,0,0.0425314464131335,0.0415969399422845,0,0.0668794424674549,0,0,0,0,0,0,0.0277699791563226,0,0,0,0,0,0.068245738694255,0,0,0.0865618336608693,0,0.0671747480697106,0,0,0,0,0,0,0,0,-0.0105892906622594,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0993447907898696,0,0.0941546614197564,0,0,0,0,0,0,0,0,0,0.0636243030422995,0,0,0,0,0,0,0,0,0,0,0.144522774489129,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.214211416015598,0,0,0,0,0.00744004097663832,-0.0576841967694817,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.174891776552006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776301529237998,0,0,0.0230959611012056,0,0.0532772449731689,0,0.0650530407421487,0,0.377286054681013,0.0452183676923428,0,0,0.00811847039587277,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0483861145914895,0,0,0.0235798155583055,0,0.0544506492132707,-8.67361737988404e-19,0,0,0,0.0631216218850962,0.0443403165366305,0,0,0,0,0,0,-0.00211617371692854,0.0768269283467869,0,0,0,0,0,-0.0723021423531127,0,0,1.0842021724855e-19,0,0,0,0,0.0188435282443856,0,0,0,0,0,0,0,0,0.158662328546398,-0.0105434327520731,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413340955334332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762042438008765,0,0,0,0,0,0,0,0,0.149116592593463,0,0.12884859210487,0.081428523745881,0,0,0,0,0.0138880967744183,0,0,0.0177897219373147,0,0,-0.00219510055671464,0.0158080169950635,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0410393609620086,0,0,0,0,0,0,0,0,0.239818246186744,0,0,0,0,0.0243325665617747,0,0,0,0,0,0,0,0,0,0,0.00924837145237372,-0.0100789202200308,0,0,0,0,0,0
X600426.SH,0,0.149046642336067,0,0.0268293578666047,0,0,0,0.00579179762318555,0.0188412019386415,0,8.67361737988404e-19,0,0,0,-0.080021036233722,0,0,0,0,0,0,0,0,0,0,0,0.131168810156628,0,0,0,0,0,0,0,0,0,0,0,0.426102549845327,0,0,0,0.0602393075845895,0,0,0,0,0.00776294554668723,0,0,0,0,0.0720470480702062,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0241592009693058,0,0,0,0,0,0.00675093885854981,0,0,0,0,0,0,0,0,0,0.0655825921179459,0,0,0,0,0,0.0137950473944597,0,0.0647073929485575,0,0,0.0206885273344759,0,0,0,0,0.000330553566950643,0,0,0,0,0,0,0,0,0.137512080979841,0,0.171971894521601,0,0.14298855145528,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.155713745093733,0,-0.0325746226511497,0,0.140031519227145,0,0,0.0954383738635431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825319125703779,0,-0.103299586072748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593794486847104,0.00408131711305984,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.420524654086182,0,-0.0563595580415928,0,0,0,0,0,0.190091565970958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229036691266664,0,0,0,-0.00641271729791099,-0.0430625650190884,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.132931512116382,0,0,0,0,0,0,0.113307812934245,0,0,0,0,0,0,0,0,0.0359750460274696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822824638265139,0,0,0.0500378109721211,0,0,0,0.114786854375197,0,0.0374164055705972,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.512047693844256,0,-0.00458408615720782,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.025182331978248,0,0.44464330598075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408264380914369,0.0523216398644842,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.0822398255092968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878316217609434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313474249965995,0,0,0.101759390073839,0,0,0.00851457571328472,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0765617146397768,0.141935976432699,0,0.228749662514884,0,0,0,0,0,0,0.0487123089429575,0,0,0,0,0,0,0,0,0,0,0.213208279322134,0,-0.060204042671004,0,0,0.0354678306198867,0.162925278765219,0,0,0,0,-0.0145531366913805,0,0.0807725077917485,0,0,0,0,0,0,0,0,0,0.00955011392988381,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13108277194021,0,0,0,0,0.14518871828692,0,0,0,0,0,0,0,0.0588832857374547,0,0.0232094042057814,0,0,0,0,0,0,0,0.0144207941313515,0,0,0.00337506307296144,0,0,0.0121867906372309,0.196204598589251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0.0453257796043875,0.409339341394213,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0944554130649221,0,0,0,0,0,0,0,0,0,0,0,0,0.0618079006542566,0,0,0,0,0,0,0,0,0.104591144458549,0,0,0,0,0,0.0725725214948548,0,0,0,0,0,0.0302424864123586,0,0,0,0.00885557962114028,0.0817427443896162,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210534677714788,0,0,0,0.129288292121742,0,0,0,0,0,0,0,0,0.540210409449636,0,0,0.010450188272026,0,0,0,0,0,0,0,0.0935282288041873,0,0,0,0,0,-0.0861059284621222,0,0,0,0,0,0,0,0.0308768765042785,0.0148150658705913,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0664555091715439,0,0,0,0,0,0,0,0,0,0.0226001394954198,0,0,0,0,0,0,0,0,0,0,0,0.0634904128817329,0,0.0146107915591678,0,0,0,0,0,0,0,0,0,0,0,0,0.0440346423000709,0,0,0,0,0,0,0,0.149042875995065,0,0.00315119166592539,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0151237200282778,0,0,0,0,0.234616576798204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128499093781013,0,0,0.463995752001843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885600592141275,0,0,0,0,0,0.0243780205066977,0,0,0,0,-0.0880812788094853,0,0
X600486.SH,0.0023895701833919,0,0,0,0.0480193866844992,0,0,0.207564325191128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097429692095837,0,0.00444634907333782,0,0,0,0,-0.0830914178666449,0,0,0,0,0.0551298635750199,0,0,0,0,0,0,0,0,0,0,0.0369967096121845,0,0,0,0,0,-0.0319624818291525,0,0,0,0,0.0221852192894307,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0555966172208309,0,0,0,0,0,0,0,0,0,0.334128398878002,0,0,0,0.0102942161365059,0,0.00439045703709262,0,0.0786968384455119,0,0,0.0575540106142588,0,0,0,0,0,0.039127045182986,0,0,0,0,0,0,0,0.100285799926228,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144264614995232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140004578683009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236571173328958,0,0,-0.00678162613147302,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.119682699977232,0,0,0,0,0,0,0,0,0,0.0655151187391571,0,0,0,0,0,0,0.20721576272564,0,0,0,0.00794600767990138,0.225363770182744,0.00756024040103873,0.0355290903809983,0,0,0.0776926870721079,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0457472286613066,-0.00623728875092625,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.514754124945905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159234477067505,0,0.00820745499951904,0,0,0,0,0,0,0
X002353.SZ,0.174617447688682,0,0,0,0,0,0.168510362107802,0,0,0.135673064757519,0,0,0,0,0,0,0,0.0421365606202599,0,0,0,0,0,0,0,0,0,0,0.201295666515585,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330100330181901,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.0070124346752732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250327301923135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336815097162665,0,0,0,0,0,0,0,0,0.0549494540439011,0,0.0948076754987709,0.148813265710173,0.0556945424504865,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0536030147120166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284358020574777,0,0.0327197266029022,0,0,0,0,0.0299296464307608,0.0950247517802068,0.0363360512181643,0,0,0,0,0,0,0,0,0,0,0,0,0.152853424997361,0.113474835776321,0,0,0,0,0.060351566502502,0,0,0.0156588876667042,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0.221597422434778,0,0,0,0,-0.0961356409927214,0,0,0,0,0,0,0,0.163420412681311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277420164342107,0,0,0.0250193010630551,0,0.0998893558322851,-0.050832151317268,0,0,0,0,0,0.314557633760018,0,0,-0.0106730566564759,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0240350650938126,0,0,0,0,0,0,0,0,0.18812577112912,0,0,0,0,0,0,0.0365613500500611,0,0.0703171364231397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924654064364206,0,0,0,0,0.149815925014606,0.0652844667630436,0,0,0.0082232531920148,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354528401325819,0,0,0,0,0,0,0.786580532440862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130853694313985,-0.0271447804620474,0,0,0,0.0491341124012184,0,0,0,0,0,0,0,0.0385912590532787,0,0.028750635949243,-0.0435360168487486,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0139201858882979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456514278743649,0,0.147417198524313,0,0.00408004757021409,0,0.0578723304410143,0,0,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.050386089215092,0,0,0.417128880136722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102587122268951,0,0,0,0,0,0,0,0,0.0656924319657096,0,0,0,0,0,0.0142794124312353,0,0,0,0,0,0.141296259713674,0,0,0,0.0136045614520996,-0.00516881326683268,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0381706130711987,0,0,-0.0271746322978938,0,0,0,0,-0.059778901166857,0,0,0,0,0.20044996773118,-0.144913972087295,0,0,0,0,0,0,0.0740410844540331,0,0,0,0,0,-0.0583005956343016,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243334396706092,-0.0787220689277446,-0.213142806020628,0,0,-0.0742011752348388,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355936659292842,0,0,0,-0.0627746510502749,0,0,0,0,0,0,0.775332657568793,0,0,0,-2.04506322837266,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146916895251619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219424188969015,0,0,0,0,0.106439962943558,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0564996974974949,0,0,0,0,0.0238856570508179,-0.0615693610235635,0,0,0,0,0,0,0,0,0.05212536620689,0,0.0823067924646278,0,0.00365037363521108,0,0,0.062939741429806,0,0,0,0.111967106480611,0,0,-0.0453658038388976,0,0,0,0,0,0.0581057816260772,0,0,0,0,0,0,0,0,0,-0.0542147288923019,0,0,0,-0.163928133203549,0,0
MKreturn,0,0,0,0,-0.0637876892513189,0,0.01182611502836,0,0,0,0,-0.0310676467679155,0,-0.0739176610888397,0,0,0,0,0.147281754131142,0,0,0,0,-0.0257701747340783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513946066754879,0.055069041197155,-0.0890125011146455,0,0,0,0,0,0,0,0,0.00234351277641682,-0.00477975898835827,0.306866351269475,0,0,-2.54291204071294e-05,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068097860227732,-0.00236082981419491,0,0,0,0,0,0
CarbonVol_Shenzhen,0.18345172515416,0,0,0,0,0,0,0,0,0,0.123980841002849,0,0,-0.0680217484413395,0,-0.0727862822663342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913870121502385,0,0,0,0,0,-0.0420370604092669,0,0,0,0,0,0.0161985881674387,0,0,0,0,0,0,0,0,0,-0.356982497766555,0.292349956310611,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564982617999766,0.0223331009732153,0,0,0,0.0168102659685117,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00522334394871512,0,0,0,0,0,0,0,0,0,0,0,-0.0241146949465522,0,0,0,0,0,0,0,-0.0021607175545388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440023124597953,0.0250652280909754,0,0,0,0.00205893138651367,0,0
