,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X600795.SH,X601600.SH,X002271.SZ,X601991.SH,X600426.SH,X000983.SZ,X600803.SH,X600027.SH,X600176.SH,X600362.SH,X601699.SH,X600348.SH,X000408.SZ,X600096.SH,X000723.SZ,X000629.SZ,X600995.SH,X000786.SZ,X600985.SH,X600160.SH,X600141.SH,X000933.SZ,X600378.SH,X600219.SH,X600489.SH,X300073.SZ,X002353.SZ,X600801.SH,X002080.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.159175979102588,0,0,0,0,0,0.142978951050034,0,0,0,-0.0374615837936567,0,0,0,0,0,0,0,0,0.0641487475663963,0,-1.0842021724855e-19,0,0,0,0,0,0,0.06595962396885,0,0,0,0,0,0,0,0,0,0,0.00841338850339077,0,0,0,0,0.159185239412209,0,0,0,0,-0.0427422009718639,0.0130188900129334,0,0,0,0,0,0
X601088.SH,0,0,0,0.10203317589585,0.381092529427274,0.125833782367021,0,0,0.0507371619587783,0,0,0,-0.0288324626044113,-0.0243157077841416,0,0,0,0,0,0,0,0,0,0,0,0.165542196519678,0,0,0,0,0,0,0,0,0,-0.15862732740454,-0.0491912603185795,0,0,0.00966124813583111,0,0.0446038861310924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.227822769521172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087955527605079,0,0,0,0.0123526009078026,0.00191563694566597,0,0,0,0,0,0.0125079836800791,0,0,0.0129804996090778,0,0,0,0,0,0,0,0,0.0810289581764664,0,0,0,0,0,0,0.0148014619127369,0.00366406270751927,0,0,0,0,0,0
X600309.SH,0,0.0623086702326408,0,0,0,-0.00893042978437329,-0.0546470130312837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449094899041727,0.0399093245910092,0,0,-0.0368263625067159,0,0,0,-0.035903073033,0.0248206781648058,0.14662143585069,0.102010793003468,0.119085208184559,0,0,0,0,0,0,0,0,0,0,0.031424136225626,0,0,0,0,0,0,0,0
X600188.SH,0,0.694109368330989,0,0,0,0,-0.00983504039905587,0,0.0511027017597935,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167957952526971,0,0,0,0,0,0,0,0,0.0577980844372794,0,-0.0102009339549768,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.711313063245377,0,0,0,0,0,0.0102333163911953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204213052063045,0,0,0,0,0.321014575771917,0,0,-0.145728918824296,0,0,0,0,0.214579081564152,-0.096087197996448,0,0,0,0,0.1165960529519,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.319564660565669,0,0,0,0,0,0,0.03728887741782,0,0,0,0.0118219529200929,0,0.122900225794085,0,0,0,0,0,0,0,-0.131636396041249,0,0,0,0,3.46944695195361e-18,0,0,0,0.0560623342637778,0,0,0,0,0,0.110990791174361,0,0,0,0.0244026696960931,0,0,0.0598439324276714,0,0,0.0424612213786721,-0.0365480251884604,0,0,0,-0.163394546764717,0,0
X600585.SH,0,0,0,0.0364242996385923,0,-0.0160634722187061,-0.00876479137352586,0,0,0,0.100865169048368,0,-0.0160451869097818,0,0,0,0,0,0,0,0.0533689402086631,0,0.0289039345352185,0,0,0,0,0,0,0,0,0,0,0.0825128192079999,0,0,-0.0232813021994308,0.0570633251209207,0,0,0,0,0,0,0,0,0.031549901809032,0.438771957519728,0,0,0,0.031054615324799,0.0275536813060271,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0610493444942982,0,0,0,0,0,0.00703514744449824,0,0,0,0,0,0,0,0,0,0,0.0496841318248339,-0.0461461664286728,0,0,0.26721272230299,0,0,0,0,0.0172804633897253,0,0,0.0672892546537851,0,0,0,0,0.190279673563649,0,0,0,0,0.093634064792146,0,0,0.100088886114212,0,0,0,0,0,-0.0114172399554428,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.286339196332621,0.00103129628520161,0,0,0,0.0849258809434601,0,-0.0865481006151706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126587672731787,0,0,0,0,0.0888865760511131,0.0445495643503869,0,0.123068319407757,0,0,0,0,0,0,0,0.0293309909960778,0.0179706510329342,0,0,0,0,0,0
