,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X600660.SH,X600188.SH,X601992.SH,X600027.SH,X600157.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X002466.SZ,X601158.SH,X000959.SZ,X600299.SH,X000792.SZ,X600583.SH,X000630.SZ,X000408.SZ,X600352.SH,X600219.SH,X000883.SZ,X000539.SZ,X000983.SZ,X000825.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X002460.SZ,X601699.SH,X600021.SH,X600098.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,0,0,0,0.0237464603021491,0,0,0,0,0,0,0,0,0,0.0234520597942668,0,0,0,0,0,0,0.254142609786661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306433924350502,0,0,0,0,0,0.120075139832028,0,0,0,-0.0355510564177032,0.0222639138991653,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0270222412893341,0.62860738971552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280229877939314,0,0,0,0,0,0,0.00612620229999775,0,0,0,0.0490571409981292,0,0,0,0,-0.0134582727350584,0.00139774683166146,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.085684704339664,0,0,0,0,0,0.111775378292726,0,0,0,0,0.448972376351907,0,0,0,0,0,0,0,0,0,0.0173770986039917,0,0,0,0,0,0,0.0357563185445385,0,0,0,0,0,0,-0.0116469984656929,0,0,-0.00397665559285174,-0.00453297441812213,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.249014614041104,0,0,0,0,0.269698684743096,0,0.0578837957663976,0,0,0,0,0,0,0,0,0,0,0,0.145387413700705,0,0,0,0,0,0,0,0,0,0.16232224886802,-0.0483543559665733,0,0.074711514053907,0,0.143727206126689,0,0,0,0,0,0.0158483018617951,-0.0110249415831178,0,0,0,0,0,0
X002466.SZ,0,0.0604871781698708,0,0,0,0,0,0,0,0,0,-0.0151376540348756,0.0811086012207136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184181592322764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28884886012453,0,0,0.44715456260351,0.0461626246886325,-0.042453654890009,-0.0166877080112913,0,0,-0.00301118230652336,-2.71050543121376e-20,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0913446541795485,0,0,0,0.0727066792630568,0,0,0.0588503305477451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483024179398343,0,0,0,0,0.0525694236751363,0.0286829831865613,0,0.110762576664724,0,0,-0.0259390154975447,0.0116062291289347,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.02571826893084,0,0,3.46944695195361e-18,0,0,0.183298378910927,0,0,0,0,0,0,0,0.202663911269106,0,0,0,0,0.239171608713186,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0336425724217051,0,0.120339574328193,0,-0.088567295926119,0,0,0,-0.00431577151260702,0.00101736196044756,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0372085582915548,0,0,0,0,0.0424941971881699,0,0.231025973577364,0,0,0.0224991149609097,0,0,0,0,0,0,0,0,0,0,0,0.0279861629567705,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839262813999758,0.0465133788754079,0.0525567517660784,0,0,0,0,0.0225063531047525,0,0,-0.00915171030762228,0.00158105993572472,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244599700764384,0,0,0,0,0,0,0,0,0.00532054946905822,0.0136599316642238,0,0.120188630410074,0,0,0,0.0382649267983917,0,0,0,0,0,0.121115531081903,0.00716791198306393,0,0,0,0.03760589455407,0,0,0,0,0.0428611551340849,0,0.00695165912256328,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.345716769104243,0.0280848220551827,0,0,0,0,0,0.0591364143988482,-0.0791778305741518,0,0,0.00270648078832681,0,0,0,0,0,0,0,0,0,0,0.110167977881163,0,0,0,0,0,0,0,0,0,0,0,0.0422249647899802,-0.0133042551047706,0,0,0.0194847468833971,0.125231290739337,0,0,0,0.016354443464499,-0.0022424585318931,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.397683012002366,0,0,0,0,0,0,0,0,0,0,0.020926320315115,0,0.0191176230597081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160449276315151,0.0598003833011096,0,-0.0131424333301986,0,0,0,0,0,0,0,-0.0136137727367559,0.00752553056984599,0,0,0,0,0,0
X000408.SZ,0,-0.0281247605673742,0,0,0,0,0,0,0,0,0.0198964262324777,0,0,0,0.0669556202582315,0,0,3.46944695195361e-18,0.0927265517297011,0,0,0,0,-0.0639017546084281,0.257007432884936,0,0.0102287711219291,0.0449984005914555,0,0,0,0,0,0,0,0,0,0,0,0,-0.015983951700161,0,0,0.0734916384257747,0,0,0,0.0197674601911027,0,0,-0.0244366398506393,0.0105073400463562,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0759832653992387,0,0,0,0,0,0,0,0,0.0441526338725347,0,0.128503608550409,-0.0232969104328573,-0.0725673810547358,0,0.106359058939228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747124010455017,0,0,0,0,0,0,-0.0430195186249288,0,0,0,0,0,0,-0.0410090443986495,0,0,0.00411248789025863,-0.00404493026869069,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.114580190552804,0,0,0,0.205398073738644,0,0,0,0,0,0,0,0,0,0,0.0876188461253372,0,0,0,0,0,0,0,0,0.0255099890167223,0,0,0,0,0,0,0.0690608859997391,0,0,0,0,0.0960480089430953,0,0,0,0,0,0.00298266252600809,-0.00354406992122306,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0389894131308733,0,0.0522009632224368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947181094468534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222603203736154,0.116842009556693,0,0.0560923099309269,0,0,0,0,0,0,0.00627324353781822,-0.000919116453969565,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0252065643152395,0,0.0351759111803423,0,0,0.0166751546370127,0.0991006841489925,0.0696931308558835,0,0,0,0,0,0,0,0,0.112247338723447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131177692022144,0,0,0,0,0,0.000947252555473034,-0.0020302431020798,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195241101365788,0,0,0.140318070276366,0,0,0,0,0,0,0.157605314400248,0,0,0,0,0,0,0,0,0,0,0,0.449801016381725,0,0.0162516891466272,0.0298866473280387,0,-0.00874222763808102,0.00700788967772457,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381392620667882,0,0,0,0,0.0740429100061098,0.0933966903892838,0,0,0,0,0.0680188382467484,0,0,0,0,0,-0.110687744460173,0,0,0,0,0,0,0.272880836046635,0,0.0860121044883276,0,0,0,0.130518747169012,0,-0.00155813980416129,-0.0123288788543464,0,0,0,0,0,0
X002092.SZ,0,0,0,-0.0648504862918421,0,0,0,0,0,0,0,0,0.121275523036707,0,0.0663252557387301,0,0,0,0,0,0,0,0,0,0,0,0,0.294567867421951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235586248556894,0,0,0,0,-0.019958881225626,0.0131969279348781,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.708494136360857,0.398491222086027,0,0,0,0,0,0,0,0,0,0,0,0,-0.408203541145963,0,0,0,0,0,0,0,0,-0.234097221571551,0,0,0,0,0,0.114618453865335,0,0,0,0.18887118769717,0,0,0.180524012917558,0,0.000542899928242424,-0.0325363891346642,0.00698854301913189,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0419149318782399,0,0.0399210958611095,0,0,0.0923794526337948,0,0.0854563535665716,0,0,0,0,0,0,0,0,0.0328436320670158,0,0,0.0842870936163885,0,0,0,0,0,0,0,0.0595960049315151,0,0,0,0.0175220958185297,0,0,0,0,0,0,0,0,-0.0083927727537503,0.0054710944371694,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.104687643219963,0,0.00684272018861977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109267892396359,0.624674037750641,0,0.349054572104669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785489964935787,0,0,0,0.105084213884672,0,0.00991824680643801,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.185436086990671,0,0,0,0,0,0.0824505628561075,0,0,0,0,0,0,0,0,0.0518210319523278,0,0,0,0,0,0,0,0,0,0,0,0.583294917115752,0,0,0,0,0,0,-0.0326280090931973,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.104291314194251,0,0,0,0,0,0.438341920071206,0.0724384853535297,0,0,0,0,0,0,0,0,0,0,0,0,0.134187316331959,0,0,0.0527397000695392,0,0.000483259325206813,0,0,0,0,0,0,0,0,0,0,0,0,0.00420286994772516,0.199382805458504,0,0.00510158444445946,0,0,0.146475437909147,0,0,-0.0473156950281934,0.0221533508318854,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311526637963656,0,0,0,0.160495785120149,0,0,0,0,0,0,0,0,0,0.0907103018090118,0,-0.0963484593862001,0.122880765543001,0,0,0,4.33680868994202e-19,0,-0.0206748293737452,0,0,0,0,0,0
X600808.SH,0,0,0,0.00692153783257328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158342754077506,0,0.0813656423915906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166239000605513,0.112585126638444,0,0,0,0,0,0,0,0,0.0131494837544449,-0.00429071971435079,-0.00416519743797489,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107898114193728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215986480811644,-0.543902774396179,0,0,0,0,0,0,0.119683876603442,0,0.0315549101652018,0.00554100501400172,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15197252039698,0.756199814202366,0.338407117357231,0,0,0,0,0.320991218095375,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-2.58877615367619,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43556530489497,0,0,0,0,0,0,0,0,-1.11914514208787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65813967067975,1.29593751487581,0,0,0,0,7.83443463358678,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0124209888329325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063909977626866,0,0,0,0,0,0,0,0,-0.0425588861628612,0.0121757927052871,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0102257336899392,0,0.11715485702286,0,0,0,0,0,0,-0.0452545795827888,0,0,0,0,0,0,0,-0.0132932323035371,0,0,2.71050543121376e-20,-0.00661111874084533,0,0,0,0,0,0,0,0,0,0.0358071176448824,-0.0531248693464462,-0.0613274770645893,0,-0.0248172676734241,0,0,-0.0321388262558171,0,0,4.33680868994202e-19,0.00161782387142454,0.0746219570487754,0,0,0,0,0
MKvol,0,0,0,-0.000540040298799051,0,0,0,0,0,0,-0.00287149462731237,0,0,0,-0.00142287622191756,0.00182029826934443,0,0,0,0,0,0,0,0,0,0,0,0,0.00205343318234581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000997310520377303,0.000534842731231269,0,-0.00105509083640157,0,-0.00062541612909696,0,0,0,0.000976172091256215,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809726121451988,0.0124707889927416,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-9.40546716710388e-05,0,0.016949232401492,0,-0.0195651992754169,-0.0210113053529188,0,0,0,0,0.0226013534264139,-0.0322103740976961,0,0,0,0,0,0,0,0,-0.00723237223144683,0,0,0,0,0.0194901946612979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215557795250745,0,0,0.010584219492929,0,-0.00416426501825532,0.0167254918343379,-0.015547982390169,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165516691035684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400471236172325,0,0,0,0,0,0.00597631192913867,0,0,0,0,-0.0101617256844323,0.00648812744551383,0,0,0,0,0,0
