,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X002466.SZ,X600547.SH,X000786.SZ,X600176.SH,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X600886.SH,X601898.SH,X601600.SH,X600010.SH,X600486.SH,X600352.SH,X002080.SZ,X600188.SH,X002353.SZ,X601991.SH,X600801.SH,X600795.SH,X600489.SH,X600803.SH,X600219.SH,X600688.SH,X300037.SZ,X600299.SH,X600027.SH,X600516.SH,X000932.SZ,X600157.SH,X601168.SH,X600399.SH,X000723.SZ,X601992.SH,X000027.SZ,X002409.SZ,X000898.SZ,X600315.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,-0.497276331166081,0,0,0,0,0,0,0,0.421937810344118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145255516483579,0,0.158426402629526,0.0884403017253028,0,0,0,-0.0365401701763153,0,0,0.303486562970148,0,0,0,0,0,0.117461203231368,0,0,0,0,0,0,0.100293676219408,0,0
X600547.SH,0,0,0,0.0732471892112358,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.000962795167521976,0,0,0,0.600476427543712,0,0.0304817283408207,0,0,0,0,0,0,0,0,0.0327486387216273,0,0,0,0,0,0,0,0,-0.0076936093414768,0,0,0,0,0.00542332739739865,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.116539369740957,0,0,0.14306125608511,-0.0223154152390718,0.0468165523334961,0,-0.255756032725758,-0.032995502887484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923897103180119,0,0,0,0,-0.0798559325707575,0,0,0,0,0,0,0,0,0.143961261563631,0.0413137848946961,0,0,0.027139732413321,0,0,0,0,-0.0272182083151543,0,0
X600176.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0327824108868342,-0.0526917291250307,0,0,0,0.177755219865844,0,0,-0.0928103291281184,0.000705268888106302,0,0,0,0,0.0780509029515025,0,0.195497180230279,0,0,-0.12768213501099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307489294387525,0,0,0,0,0,0,0.445494977474587,0,0.00956764715146784,0.0393996444434522,0,0,0,-0.0164279724934144,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147905711783382,0,0.00979567908676022,0.109040720464006,0,0.0568870305292295,0,0.344915774050508,0,0,0.17991046046726,0,0.144141868425337,0,0,0.142156505625316,0,0,0,0,0.0245627435255175,0,0,0,0,0,0,0,0.132047032257479,0,0,0,0,0,0,0,0.196761221309939,0,0,0.00171892009522212,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0821830557179958,0,0,0,0,0,0,0.37954821508771,0,0,0,0,0,0.447604156586585,0,0,0,0,0,0,0,0,0.467061992756309,0,0,0,0,0.416880108458179,0,0,0,-0.0446839509641825,0,0,0,0,0,0.00657138924171432,0,0,-0.122818422147314,0,-0.340373165358312,-0.0196458762427627,0,0,-0.0363113640950831,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.18492196000844,0,0,0,0,0,0,0,0,0,0,0,0.0340362127263534,0,0,0,0,0,0,0,0.186698516879512,0,0.143568982878389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492187691414086,0,0,0,0,0,0,0,0,0,0,0.0218097741279139,0,0,0,-0.0168034678114789,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0396292132123434,0,0,0,0,0,0,0.0125726315023934,0,0,0,0.0576554999383768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053379792956491,0,0,0.00974997453321377,0,0.0501256029369679,0,0,0,0,0.118027764171538,0,0,0,0,0,0,0,0,0,0,0.0161981241762183,0,0
X600111.SH,0,0,0,0,0,0.066676750480698,0.152364534400422,0,0,0,0,0,0,0,0.0528175162972215,0.252753491687234,0,0,0,0,0,0,0,0.223194709913451,0,0,0,0,0,0,0,0,0,0,0,-0.0200128994773796,0,0,0,0,0,0,0,0,0,0.112973749514069,0.042053635790007,0,0,0,0,0,-0.0815604428268354,0,0,0,0,0,0
X600886.SH,0,0.139477174910802,0,0,0,0,-0.0136619492609551,0,0,0,0.0123522517613816,0,0,0,0,0,0,0.151257366213934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112519823379907,0,0,0,0,-0.039304110551939,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0209847690113782,0,0.0560020748797705,-0.0663655926135388,0,0,0,-0.0042483096982689,0,0
X601898.SH,0,0,0.0613852154704207,0,0,0,0,0,0,0,0,0,0,0,0.179731590350061,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0782308034520064,0.0358495057146905,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0493517465331243,0,0,0,0,0.0855542254307878,0,0,0,0,0,0,0,-0.00199969656594309,0,0,0,0,-0.0286656240822786,0,0
X601600.SH,0,0,0,0,0,0,0.102309249355556,-0.0523898990694447,0,0,0,0,0,0,0.109064402241036,0,0,0,0,0,0.110359536726415,0,0,0,0,0,0,0,0,0,0,0,0,0.319597729358443,0,0,0,0,0,0,0,0,0,0.159541958564088,0,0,0,0,0,0.0872109522050805,0,0,-0.0292073890262019,0,0,0,-0.0252830618795397,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0522447617228398,0,0,0,0.0425483023146414,0.011717437734833,0,0,0,0,0,0,0.0793413425764613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139670550285212,0.0444592674592782,0,0,0,0.0328273832560952,0.0436936247809758,0,0,0,0,0.00534787208703115,0,0,0,0,0.00232088826173135,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303799524686622,0.0148621947436989,0,0.0530913586159104,0,0.0689611547769123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176837241104752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357574044632343,0,-0.097331293106468,0.150944016078363,0,0,0,0.00263163509991053,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.152486726718267,-0.00547302259564356,0,0,0.177366593875316,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.095473634951254,0,0,0,0,0,0.0655315639279722,0,0,0,0,0,0,0,0,0,0,0.152792262529219,0,0,0,0,0,0,0,0,0,0.0159128835572685,0,0,0,-0.00966293524943578,0,0
X002080.SZ,0,0,0,-4.33680868994202e-19,0,0,0.00847906805129537,0,0,0,0,0,0,0.0978178455829155,0,0,0.118274428382802,0,0,0,0,0.099278374559459,0,0,0,0,0,0,0.0144267902845857,0,0,0,0,0,0,0.0490864192898737,0,0,0.246067075218415,0,0,0,0,0,0,0,0,0.259439505506699,0,0,0,-0.0451836789307503,0,0,0,0,0.0812755974647711,0,0
X600188.SH,0,0,0.394460399633853,0,0,0,0,0,0,0,-0.0234345004158194,0,0,0,0.0748352384669223,0,0,0,0.00198550530723469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101773567392153,2.16840434497101e-19,0.0808098285981838,0,0,0.065681648349811,0,0,0,0,0,0,0,0,0,-0.0179180138625215,0,0
X002353.SZ,0,0,0,0,0,-0.038852304881,0,0,0,0,-0.00311495588481364,0,0,0,0,0,0,0,0.189746940506762,0,0,0,0,0.113894642665068,0,0,0,0,0,0,0,0,0,0,0,-0.0633384439136826,0,0,0,-0.0523814996344379,0,0,0,0,0,0,0,0,0,0,0,0.0152101492061626,0.00838922713277991,0,0,0,0.00752832731366457,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0431668144094332,0,0,0,0,0,0.000827027499894736,0.0862331876850479,0,0.167247523900801,0,0,0,0,0,0,0,0.125207543450286,0,0,0,0,0,0,0,0,0,0,-0.0179871599096104,0,0,0,0,0.0396544913068258,0.0469039919408958,0,0,0.0965300706643239,0,0,0,0,0,-0.0290999242971824,0,0,0,0,2.71050543121376e-20,0,0
X600801.SH,0,0,0,0,0.148322823396438,0,0,0,0,0,0,0,0,-0.0184309182073904,0,-0.0371116716582274,0,0,0,0,0,0,0,0,0,0,0,-0.0137260973144622,0,0,0,0,0,-0.120316526356801,0,-0.0623983803789218,0.0273353472452383,0,-0.0195594094222711,0.151760634494827,0.0646066003542704,0.122545029911468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00544287904574865,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0549389292171422,0,-0.0151035076359083,0,0,0,0,0.145481786514221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337050597742082,0,-0.0381296073542946,0,0,0,0,0,0,0,0,0.0211430296461977,0.0305963074991602,-0.0494776880143025,0,0,0,-0.0191187351277657,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.786615835810419,0,0,0,-0.0155857198667534,0,0,0,0,0,0,0,0.00653517178370918,0.00673627080591098,0.0963565931253388,0,0,0,0,0,0,0,0,0,0.0187529498574599,0,0,0,0,0.00187777000026055,0.0174695658672412,0,0.0586521075099401,0,0,0,0,0,0,0.0273302338459704,0.00720274546364435,-0.0196279693965894,0,0,0,-0.00301288000514918,0,0
X600803.SH,0,0,-0.01875597513387,0.0266816248390899,0,0,0.134546883592119,0,0,0,-0.0172168917323221,0,0.100237781351246,0,0,0.0824465036026319,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0522909658299723,0,0,0,0,0,0,0,0.058273443703512,0,0,0,0,0,0,0.0666671733171185,0,0,0,0,0,0,-0.0329773288339642,0,0,0,0,0,0,-0.000941079004189306,0,0
X600219.SH,0,0,0,0,0,-0.0137949701877512,0,0,0,0,0.0834764885189138,0,0,0,0.0841412807806594,0,0,0,0,0,0,0.211539754142011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753104926761942,0,0,0,0.00860394961549881,0.134237316073694,0,0,0,0,0,0,0,0.0537543135682711,0,-0.0460796699452362,0.0870416366145562,0,0,0,0.00447785707730381,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-0.0464872699122125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018681018375914,0.141359026582036,0,0,0,0,0,0,0,0,0,0,0,-0.176871660638302,0,0,0,0.0188911731081368,0.0619001743516834,0,0,0,0,0,0.0226656664658935,0,0.00187177749437962,0.0145249484531042,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.227228223743609,0,0,0,0,-0.0812993540060256,0.110222642943045,0,0,0,0,0,0,-0.209202328118701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107774054949599,0,0,0,0,0,0,0,0,0,0,0.180149632908699,0,0,0.284603606132613,0,0,0.272476759880227,0,-0.0523408721962779,0,0,0,0,0.0115833148485968,0,0
X600299.SH,0,0,0,0,0,-0.0445447208066139,0,-0.14451355237558,0,0,0.083601492971982,0,-0.109844900002741,0.113207715675974,0,0,0,0,-0.0368326337721205,0,0,0,0,0,0.00821217543750069,0,0,0.0522380937355016,0,0,0,0.0572950834801719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115802114687839,0.00522339926410705,0,0,0,0,0.012137202936754,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0461472953133758,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.228966221823872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318862069182324,0,0.0786760283374685,0,0,0,0,0.0172733385392259,0.0162209518028114,0,0,0,0,-0.0202257284969718,0,0
X600516.SH,0,0,0,0,0,0.109411530904235,0,0,0,0,0,0,0,0,0.0293070474609107,0,0,0,0,0,0.21307503909247,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910303546193671,0,0,0,0,0,0,0,0.0292640434085536,0,0,0.0476087196120202,0,-0.0051300562793607,0,0,0,0.00117694036978594,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.418696853309443,0,0,0,0.0756961451398993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846007083406505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243001557185908,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429912516507623,0,0,0,0,-0.0935408184336144,0.168315280962882,0,-0.0166009079243635,0,0,0,0,0,0,0.0924060935543854,0,0,0,0.182636889824398,0,0,-0.00498343092096558,0.0372390506189379,0,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.164861087036479,0,0,0,0,0,0,0,0,0.598872475229151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283136470013477,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.00770357987707819,0,0.276458207848507,0.132475571434355,0.0733555747367697,-0.0795203356466966,0.137402313780806,0,-0.149051414782974,0,-0.0364759206752212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621136882479577,0,0,0,0,0,0,0,0,0,0,0,0.0475976526495102,0,0.00844152958422336,0,-0.0147705536046012,0,0,0,0,-0.00924419876052782,0,0
X000723.SZ,0,0,0,0,-0.046134727659774,0.129659736055913,0,0,0,-0.24349932320757,0.183051627422507,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.303341290572539,0,0,0,0,0,0,0,0,0.027143021466275,0,0,0.241341038403824,0,0.0619810633234022,0,0,0,0,0,0,0,0,0,0,0,-0.00876340259905076,0,0,0,-0.00374831894741597,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,-0.011951789411592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218188780249158,0,0.0340092852884954,0.0487072510657956,0,0.124114039809406,0,0,0,0,0.0929308316257006,0,0,0,0,0,0,0,0.0225523352315883,0,0,0,0.0457159744288385,0,0,0,0,-0.0195692490883752,-2.71050543121376e-20,0,0,0,0.0101823760436634,0,0
X000027.SZ,0,0,0,-0.0191235018321154,0,0,0,0,0,-0.0177573895521054,0,0,0,0,0,0,0,0,0.0807486224699762,0,0,0,0,0,-0.0374927752865977,0,0,0,0.29820162229299,0,0,0,0,0,0,0,0,0,0,0,0.0550950128757677,0,0,0.180998759136036,0,0,0,0,0,0,0,-0.0105632257777821,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0.133876546921078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123062476498698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094473896234859,0,0.0671741172513341,0,0,0,0,0,0,0.202572922888282,0,0,0,0,0,0,0,0,0,0.0517140696460127,0,0,0,-0.0251785471422049,0,0
X000898.SZ,0,0,0,0.0214330480670943,0,0,0.0161880061746462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178768154624192,0,0,0,0.0344042363012757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305787960956271,0,0,0.0132459940238949,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237301580990751,0,0
X600315.SH,0,0,0,0.238033826152327,0,0,0,0,0,0,0,0,0.0809633295353916,-0.0436759262475949,0,0.0960888412004093,0,0,0,0,0,0,0,0,0,0,-0.147171884900488,0,0,0,0,0,0,-0.0818074464766353,0,0,0.0534225949885584,0,0,0,0,0.0241581750765569,0,0,0,0,0,0,0,0,0,-0.0170115896569411,0.0331556584145521,0,0,0,-0.00684762528919874,0,0
X300073.SZ,0,0,0,0,0,0,0,0.204371556460032,0,-3.46944695195361e-18,0.0565301014686757,0,0,0,0,0,0,0,0,0,0,0.0816879923230414,0,0,0,0,0,0.0213596591224258,0,0,0,0,0,0.128678433667616,0,0.256784706976332,0,0,0,0,0,0,0.0776972416190263,0,0,0,0,0,0,0,0,0,-0.0281860666740147,0,0,0,-0.000394782685105256,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0388744122856998,0,0,0,0,-0.0324949991483984,0,0,0,0,0,0,0,0,0,0,0,0,0.108291481965945,0,0,0,0,0,0,0,0,0,0,0,0.0109591413485556,-0.00412419702941553,0,0.08234556499348,0,0,0,0,0,0,0,0.0793796587139962,-0.137128796997803,0,0,0,-0.049698276640964,0,0
Slope,0,0,0,0,0,0,-0.150604845937912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126601141597331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49182947851554,0,0,0,0.109303620970789,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937343575329309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197238358777208,0,0,0,0,0,0,-0.54638168115803,0.65352634330344,0,0,0,0,-0.173454192572194,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0165451978363785,0,0.0700212530745419,-0.0168109526883065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039427411105512,0,0,0,0,0,0,0,0,0,0,-0.0238632183573839,0,0,0,-0.0713528221389098,0,0,0.0804099087935583,0,0,0,0,-0.0343660479115909,0,0,0,-0.00699627729863653,-0.000838537965296297,0,0,0,-0.00183696912517752,0,0
MKreturn,0,0,0,0,0,-0.0410645877127178,0,-0.022100118814049,0,0,0,0,0,0,0,0.0156442986408409,0,0,0,0,0,0,0,0,0,-0.0344964790163574,0,0,0,0,0,0,0,0,0,0,0.0416756299175771,-0.0678833993902458,0,0,0,0.0247405615352095,-0.0130059822338979,0,0,-0.0227784719708639,0,-0.0764761185656255,-0.0571773259131663,-0.0236508298231552,0,-0.00254395787446434,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144870916064606,0,0,0,0,0,0,0,0,0,0,0,0,0.000168799094137664,0,-0.000553977605418776,0,0,0,0,0,0.000717145070489788,0,0.00104662602690858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000382018406580537,0,0,0,0,-0.00173771091980004,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263724336088424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271606628758067,0,1.31288887458514,-0.948934111487504,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297926934028849,-0.00225332395586029,0,-0.00196534452193991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118270148000409,0,0,0.00398306775038237,-0.00221776010443025,0,0,0,0,-0.00217392772974514,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000634340003358669,-0.00236191253647118,0,0,0,0.00135627335966807,0,0
