,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X000708.SZ,X600803.SH,X600027.SH,X002466.SZ,X600160.SH,X000786.SZ,X601991.SH,X000301.SZ,X000807.SZ,X600426.SH,X600219.SH,X000983.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600985.SH,X601168.SH,X600096.SH,X600176.SH,X000933.SZ,X002128.SZ,X000877.SZ,X600378.SH,X002271.SZ,X600995.SH,X002353.SZ,X000883.SZ,X600352.SH,X000027.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.177793679298136,0,0.0426372545836387,0,0,0.10818367178195,0,0,0,0,0,0,0.302861186319605,0,0,0.28883357161596,0,0,0,0,0,0,0,0,0,0,0,0,0.085923826595495,0,0,0.0224079087846114,0,0,0,0,0,0,0,0,0,0,0,0.133023878837785,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0.11627419396211,0,0.22732053401109,0,0,0,0.0614061701200914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515047023870939,0,0,0,0,0,0,0,0,0,0,0,0.189999027259308,0,0,0,0,0,0,0,-0.0376369485467255,0,0,0,0,0,0,0,0,-0.0414260852884609,0,0,0,0,0,0
X600028.SH,0.41294156047544,0.0358459271440568,0,0,0.233861827142548,0.0873345060457645,0,0,0,0,0,0,0,-0.0150577895748864,0.0709689249871391,-0.0293220325077834,0,0,0,0,0,0,0,-0.0970805219376918,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763129491231641,0,0,-0.0156235203949395,0,0.107019704297292,0,0,0,0,0,0,0,0,0,0,0,0.0625798942516355,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157331036830537,0,0.181311149998317,0,0,0,0.110688025514851,0,0,0,0.38633837785816,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.106399509775513,0,0,0,0,0,0,0
X601898.SH,0.042813959256742,0.321264229276267,0.186122664806728,0,0,-8.67361737988404e-19,0,0,0,0.0230237821311853,0,0,0,0,0,0,0,0.0571632625983857,0,0,0.0316535011917472,0.0996163303840887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905687814873131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505330295066824,0,0,0,0,0,0
X600188.SH,0,0,0.0480995147400364,0,0.157019355539333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012973153334174,0,0,0,0,0,0,0,0,0.427800466489222,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.275524979223101,0,0,0,0,0,0,0,0,0,0,0.118889337504455,0,0,0,0,0
X600660.SH,0,0,0,0.0385329918517376,0,0,0,0,-0.0976018553724605,0,0,0,0,0,0,0,0,0,0.257331828175244,0,-0.290431622786896,0,0,0,0.0817763915580734,0.377190529744012,0,0,0,0,0,0,0,0,0,-0.0345154182373914,-0.041606712303129,0,0,0,0,-0.2177740760112,0,0.136433803492571,0,0,0,0,0,0,0,-0.0317190503508188,0,-0.163453187022572,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201658227871289,0,0,0,0,0.313305766254971,0,0,0,0,0,0.438286226863441,0,0,0.170515302442732,0.110809245473005,0,0,0,0,0,0,0,0,0,0,-0.00992954478504358,0,0,-0.0221710879746443,0,0,0,0
X600019.SH,0,0,0.294968852962101,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0876870886923716,0,0,0.287126127210604,0.0186775493895194,0,0,0,0,0,0.134231064909773,0,0,0.0583900806952843,0,0,0,0,0,0,0,0,0,0,0.0300045402997738,0,0,0,0,0,0,0,0,0,-0.0169828985323058,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0182671356038958,0,0,0,0.145243935144234,0,0,0,0,0.207754337759355,0,0,0,0,0,0,0,0,0,0,0,0.212929427216591,0,0.0380873566490178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239347003818375,0,0,0,-0.0133967224369418,0,0,0,0,0,0.0370273633331123,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271543275076115,0,0,0,0.817039375489891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297422099119041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.11459467069211,0.0400387002869235,0,0,0,0,0,0,0,0,0,0,0,0,0.158255765714212,0,0,0,0,-0.113579600238078,0,0.0657628960561938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095438522948394,0,-0.0151566799527249,0,-0.133923972693512,0,0,0,0,0,0,0,0,0.0973162483944479,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0976850825412423,0,0,0,0,0,0,0,0.157728224430088,0,0,0,0,-0.0352355683928762,0,0.0749682717166345,0.141523364248895,0,0,0,0.136438833136245,0,0,0.112397844495564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117067978213098,0,0,-0.0303536454613014,-0.0127770942351888,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0967983015199191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245216456696681,0.0903016918735769,0,0,0.0802333205012613,0,0.0864034374654973,0,0,0,0,0,0,0,0,0.0632890169596885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802345873165524,0,0,0.0189104533078005,0,0,0,0,0,0
X600795.SH,0.012708156512979,0,0.301719241759945,0,0,0,0,0,0,0,0,0.291079856509047,0.0503391224426603,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0509235896272314,0,0.0819974800842882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124435970638391,0,0.00314333712979878,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.150827317455539,0,0,0,0,0,0,0.043367114306082,0,0,0,0,0,0,0,0,0,0,0,0.0634238231009065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958043284140724,0,0,0.238877043644574,0,0,0.0394734066615727,0,0.114354489128305,0,0,0,0.0583599583973109,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0120042139042281,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0358283237653225,0,0,0,0.0244666778697179,0,0,0,0.160120204687399,0,0,0,0,0,0.159689128738084,0,0,0,0,0,0,0,0,0,0.199454271510141,0,0,0,0,0.0139578501987092,0,0,0,0,0,0,0,0,0,0
X600489.SH,1.38777878078145e-17,0,0,0,0,0,0,0.0563841467371435,0,0,0.739917292616254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207265036542272,0,0,0,0,0,0,0,0,0.0503727964728779,0,0,0,0,0,0,0,0,0,0.122068659449093,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540473567780327,0,0,0.222035746814403,0,0.0626797595177185,0,0,0,0,0,0,0,0,0,0,0,0.065191744039658,0.0449764727080481,0,0.110492947822137,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.182474368698667,0,0,0.000974767389292329,0,0,0,0,0,0,0
X002460.SZ,0,-0.194290545422759,0,0,0,0,0,0,-0.00216005428600387,0,0,0,0,0.0644060639834985,0,0,0,0,0.432171581088436,0,0,0,0,0.394995192141085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128807513713633,0,0.204800829978661,0,0,0,0,0,0,0,0,-0.00825076269062616,0,0.0411599833435024,0,0,0,0
X000708.SZ,0,0,0,0.0911534549095352,0,0,0,0,0.0740301598076639,0,0,0,0,0.0301679439428235,0,0,0,0,0,0.0810564903542837,0,0.193950482536572,0.0671489340549857,0,0,0.0434416631514853,0,0,0,0.0863289592545003,0,0.0905721800316576,0,0,0,0.0147992249152921,0,0,0.0401560657950926,0,0,0,0,0.144654065391206,0,0,0,0,0,0.0243921936213983,0,0,0,0,0,0,0,0,0
X600803.SH,0.0630724500162704,0,0,0,0,0,0,0,0,0,0,0.21830288706864,0,0,0,0,0,0,0.120628190664349,0.0440221673488633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765948108534957,0,0.201888134114766,0,0.0672222863015732,0,0,0,0,0,0.0579120019611393,0,0,-0.0755442206717485,0,0,0,0
X600027.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0950587221716397,0,0,0,0.112276739686012,0,0,0,0,0,0,0,0,0.174209354635701,0,0.00288451938429,0,0,0,0,0,0,0.0189164503723009,0,0,0,0,0,0.293468342754183,0,0,0,0,0,0,0,0,0,0,0,0.0882612325608797,0,0,0.0344232099869196,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0337693268813223,0,0,0,0,-0.0581084229461705,0,0,0,0,0,0,0,0,0.923606573876735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869925158797675,0,0,0,0,0,0,0,0.00983291368664581,2.16840434497101e-19,0.0751874000097939,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.118057870800175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179608709468745,0,0.0588518132575792,0,0,0.0179738420754102,0.330696058655722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
