,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600362.SH,X600010.SH,X600886.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X601992.SH,X000883.SZ,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X600315.SH,X000539.SZ,X000831.SZ,X000825.SZ,X600660.SH,X600352.SH,X601699.SH,X600808.SH,X600549.SH,X000027.SZ,X000983.SZ,X000630.SZ,X600307.SH,X600490.SH,X600578.SH,X000937.SZ,X000959.SZ,X600863.SH,X002470.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0196009648965109,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.00448508037746445,0,0,0,0,0,0,0,0,0,0.0269536918157332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548179911652609,0,0.066434104634564,0,0,0,0,0.0142107841147867,0,0,-0.00216016224626434,-3.50082505379313e-05,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106362832148541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789349093961615,0,0,0,0,0.10194863586468,0,0,-0.00605179886176558,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0439238313015329,0,0.0401661334386528,0.0743747474619472,0,0,0,0,0,0.0211374635750068,0,0.179817389380201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333430413680998,0,0,0.0755834824116134,0,0,0.0337739197875282,3.46944695195361e-18,0.0674205306787362,0,0,0,0,0,0,0.00273250314797556,0,0,0,0,0,0,0
X600585.SH,0,0,0.227641453436795,0,0,0.039884743138377,0,0,0.00796036522419376,0,0,0,0,0,0,0,-0.0346716889000457,0,0,0.145917582516904,0,0.0154300922994638,0,0,0,0,0,0,0,0,0.0388755928851759,0,0,0,0,0,0,0,0,0,0,0,0.101235979879807,0,0,0,0,0,0,0,0.00565242579349999,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.139969365638075,0,0,0,0,0,0,0.047414054800549,0.0690467135289745,0,0.255857520808892,0.0470041758836842,0,0,0,-0.0686393646375185,0,0,0,0,0,0,0,0,0,0.179637821766615,-0.0519355473084831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020262562256406,-0.00646307426995249,0,0,0,-0.072325774892188,0,0
X600019.SH,0,0,0.0471474114005987,0,0.0356502310386076,0,0.190063475529931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198504165465075,0,0,0,0,-0.0299200650141811,0,0,0,0.0935464865240181,0,0,0,0,0.105231913955041,0.0311089412815236,0,0.0348301936705818,0.109306112778305,0,0,0,0,0,0,0.00364517944264751,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0823219407690284,0.0305801673727478,0,0,0,0.118402228558191,0,0.116675250717966,0,0,0,0,0,0,0,0,0,0,0,0.085955462854761,0,0,0,0.0682361716263292,0,0.105615634860679,0,0.0822473887056459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019834085691508,-0.0261895388163054,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194283648314488,0,0,0.0120544944679205,0,0.0414967692071692,0,0,0,0,0,0.102083945105282,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,5.42101086242752e-20,0.150136559478641,0.0462119341432452,0,0,0,0,0,0,0.0229828743220226,-0.0353911664893835,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.364192094731561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133486701946915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344167239534946,0,0,0.121799161133779,0,0,0.0777721841147981,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308507552857406,0,0,1.73472347597681e-18,0,0.0813900530285805,0,0.0180091970931657,0,0,0,0.0301587449153305,0.0815998608372978,0,0,0,0,0.193103241456022,0,0,0.00306027851098523,0,0,0,0,0,0,0,0.17758993984927,0,0,-0.00788622436512108,0,0,0,0,0,0,0
