,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X601898.SH,X600011.SH,X000792.SZ,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X600795.SH,X600010.SH,X000708.SZ,X600886.SH,X600547.SH,X000877.SZ,X601991.SH,X601600.SH,X600027.SH,X600426.SH,X002271.SZ,X600803.SH,X600362.SH,X000983.SZ,X600176.SH,X600348.SH,X000629.SZ,X000408.SZ,X601699.SH,X600160.SH,X000723.SZ,X600096.SH,X000786.SZ,X600985.SH,X600378.SH,X600995.SH,X600219.SH,X600157.SH,X002080.SZ,X600688.SH,X600489.SH,X600141.SH,X002353.SZ,X000933.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.131684950709664,0,0,0,0,-0.0308708355735022,0,0,0,0,0,0,0,0,0.0800188847637757,0,0,0,0,0,0.0322145512530282,0,0,0,0,0.0319377188491734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186929305157581,-8.67361737988404e-19,0,0,-0.0417872621204884,0.00993526402520763,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.360588759926413,0,-2.16840434497101e-19,0,0.23568080602347,0.0248727085308083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549987266932952,0,0,0,0,0,0,0,0,0.126539281034127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047771019683167,0,0,0,0,0,0
X600028.SH,0.201602905673774,0,0,0,0,0,0,0,0.0545515956061571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112189530333744,0,0,0,0.0770212084265685,0,0.0186605360633785,0,0,0,0.0186567617591512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783974522904307,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.00509484840646976,0,0,0,0,0,0,0.00303480175023633,0,0,0,0,0,0,0,0,0,0.0877474069265052,0.0194534611907032,0,0.0431803854198521,0,0,0,-0.0720937436676943,0,0,0.0116767384756378,0,0,0.0208590495264486,0.138721017894969,0,0,0.0402774232031329,0,0,0,0,0,0.0384006015450124,0,0,0,0,0,0.00915022068880504,0,0,0,0,0,0
X600188.SH,0,0.458186069928319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033203494693209,0,0.110461511887573,0,0.0816538588579886,-0.0354604257622647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131633709126906,0,0,-0.0492828145954864,0.0173786569303754,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.351602517146777,0,0,0,0,0,0,0,0,0.161337411644424,0,0,0,0,0,0,0,0.0120844125440633,0,0,-0.119352624444496,0,0,0,1.73472347597681e-18,0.0241851493693608,0,0,0,0,0,0,0,0,0.0101793490853798,0,0,0,0,0,0,0,0.0286111367515057,0.143485433115227,0,0.00643017296757043,-0.0118194022565504,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.6788702558474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35088376202353,0,0.0906403327480606,0,0,0,0.118532126356109,0,0,0,0,0.02296226198048,0,0,0,0,-0.0427081657557031,0.0250261534558048,0,0.0331582618992359,0.0203864973332831,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.042311643044236,0,0,0.168699505261085,0,0,0,-0.0397347360172594,0,0.0153694213666828,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965993740869517,0.371398418187688,0,0,-0.0431447919435849,0,0,0.0444199115653875,0,0,0,0,0,0,0,0,0.0229786820128176,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0727364119451502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684508019377747,0.229012087688837,0,0.454455366101039,0,0,0,0,0,0,0,0,0,0.0108823210628067,0,0,0,0,0,-0.0601073188090254,0,0,0,0.122431589333806,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186991637389227,0,0,0,0,0,0.122924755278046,0,0.216782946858613,0,0,0,0,0,0,0,0,0,-0.0176864154400711,0,0,0,0,0,0,0,0,0.183203373390931,0.0539948892861204,0,0,0,0,-0.0771609256678457,0,0,0,-0.0046625604906546,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.110614126726431,0.0820581388452129,0,0,0,0,0,0.0864354053048855,0,0,0,0,0,0,0,0,0,0.204099323816693,0,0,0,0,0,0,0,0,0.00873252578316724,0.262918926767488,0.0198003259610814,0,0,0,0.125142794217226,0,0,0,0,0,0,0,0,0.0112254030459736,0,0,0,0,0,0.00843590237470413,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.00418420439721518,0,0,0.12962301316699,0,0,0,0,0,0,0,0,0,0,0,0,0.12429864992528,0,0,0,0,0,0,0,0,0,0,0.0862800285574091,0,0,0,0.0373974935439244,0,0,0,0.022721906384619,0,0,0,0,8.67361737988404e-19,0.00766280709462303,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0878600309498149,0.131074534499006,0,0,0,0.0328381914163417,0,0,0,0,0,0.0299110084177489,0,0,0,0,0,0,0,0,0,0,0,0,0.093857525390305,-0.0587482628139904,-0.0634919172547356,0.109866125017158,0,0.00806813847315088,0.0864271915860643,0,0,0,0,0,0.0451214709027715,0,0.195486906372496,0,0,0,0,0,0,0,0,0.00692008662446231,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0576411837559703,0.0878909010584898,0,0,0,0,0,0,-0.162376961273045,0,0,0,0,0.167295813168572,0,0,0,0,-0.157695236042673,0.289044198324343,0,0,0,0,0,0,0,-0.0654476035340427,0,0,0.09061117521325,0,0,-0.0937965884182384,0,0,0,0,0,0,0,0,0,-0.135498172514616,0.217300860488539,0,0,-0.0648804525954445,0.129466419427007,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.107460756357071,-0.0182816415158381,0,-0.0465217104155554,0.035944843674306,0,0,0.0228155476343741,0,0,0,0,0,0,-0.167265315078492,0,0,0,0,0,0,0,0,0,0,-0.0108031673259759,0,0,0,0,0,0,0,0,0,0,0.0518237964156726,0,0.0586902178401958,0,0,0,0,0,0,0,0,-0.00306790295048162,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0113259865879123,0,0,0.275300870490963,0,0,0,0,0,0,0,0,0,0,0,0.171773747820826,0,0.0624321606975086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686943239795983,0,0,0.114715803486524,0,0,0,0,0.0614646538056452,-0.0851911332561461,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0151820907732784,0,0,0,0,0.311355344095892,0,0,0.0576423474943765,0,0,0,0,0.083923773038071,0,0.00950850462770944,0,0,0,0,0,0,0,0,0.00936732014347706,0,0,0,0,0,0,0,0,0,0,0.220148406073714,0.0476606480376744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0473071606338819,0,0,0,0,0,0,0,0,0.00800410501437703,0,0.155257272221032,0,0,0,0,0,0,0,0,0.131739997368588,-0.0401902340251435,0,0,0,0,0,0,0,0,-0.204375640288624,0,0,0,0,0,-0.0790631733410571,0,0,0.0150896236650513,0,0,0,0,0,0.355204765208455,0,-0.0726447928441769,-0.00984150941393493,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369803928945948,0,0.303356441360082,0,0,0,0,0,0,0,0.05804247233917,0,-0.042633445602562,-0.0124799328519963,0,0,0,0,0,0,0,-0.00630936876122385,0,0,0,0,0,0,0.119339513711815,0,-0.04260505488822,0,0,0,0,0,0,0,0.0103042383012644,0.0326574601032064,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170136488780877,0,0,0,0.0299578094221121,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123959424007373,0,0,0,0,0.399293395490034,0,0,0,0,0,-0.0124812205351831,0.0249577542857308,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0955670215478167,0,0,0,0,0,0.0888401574483149,-0.0107595268507745,0,0,0,0,0,0,0,0,0.148581788077209,0,0,0,0,0,0,0,-0.0314952268477249,0,0,0,0,0.0741890798011701,0,0,0,0,0,0,0,0.142074023477485,0,0,0,0,0,0,0,0,0.012682880478676,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.212476027577216,0,0,0,0,0,0.0880641759380411,0,0,0,0,0.085125159041107,0,0,0.1251557320201,0,0,0,0,0.145896288460612,0,0,0.0137550635943916,0,0,0.0395328455399729,0,0,0,0,0,0,0,0,0.176403007948337,0,0,0,0,0,0,0,0.00436177253291321,0,0,0,0,0,0,0
