,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600022.SH,X600489.SH,X600863.SH,X000629.SZ,X600098.SH,X300072.SZ,X600307.SH,X600547.SH,X600612.SH,X600578.SH,X600623.SH,X600808.SH,X601918.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.851362824695053,0.0413081588502789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363249972710789,0,0,0,-0.0197268307523856,0,0,0,-0.0123170314199194,0,0,0,-0.0115449775176444,0,0,-0.0163828771738254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128245027838231,0,0.0361571683310909,0,0,0,0
X600028.SH,0.492936099487597,0,0.121376943901722,0,0,0.0322229231672778,0.0500238702462628,0,0,0,0,0,0,0,0,0,0,0,0,0.0470888619844883,0,0,0,0,0,0,0,0.117270815567478,0,0,0,0,0,0,0,0,0,0,0.00379800461337867,0,0,0,0,0,0,0,0,-0.0374049798721367,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0431373923217791,0.200148238810144,0.413039958070463,0.133857732576422,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0670938317144399,0.120383127116956,0,0,0,0,0,0,0,0,0,0,0,0.0526685129699579,0,0,0,0,-0.159854480842693,-0.0109467198711633,0,0,0,0,0,0,-0.0173623679742982,-0.0136774334174516,0,0,0,0.0126791137581229,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.55760765845463,0,0,0,0,0,0,0,0.184569646363282,0,0,0.0124193225993317,0,0,0.0576757369163941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186829533233923,0,0,0,0,0,0,0
X600010.SH,0,0,0.0474589788788093,0,0,0.138028089458377,0,3.46944695195361e-18,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.384062095984022,0,0,0,0,0.172185474358932,0,0.0593471362369833,0,0,0.0460083102653147,0,0,0,0.00620788225010741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.337944769567685,0,0,0,0,0.0366622744251079,0,0,0,0.0708393275428719,0,0,0,0,0,0,0.00306842536224609,0,0,0,0,0.0206015473236076,0.290903057173327,0,0,0.0548786419511148,0,0,0,0,0,0,0,0,0,0,0,0.0185477108133819,0,0,0,0,0,0,0,-0.0377976436709538,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0295927197625291,0,0,0,0,0,0,0,0,0,0,0,0.0438859693347751,0,0.0270402438276816,0,0,0,0.275744777115522,0,0,0,0,0,0.303474465733893,0,0,0,0,0,0,0.0372256014739697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.543780309304716,0,0,0,0,0,0,0,0.262762767755264,0.101766360394421,0,0,0,0,0,0,0,0.00349381727244266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152413301385149,0,0,-0.00182776567020034,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.153153460081423,-2.16840434497101e-19,0.000751356236055946,0.231434862095639,0,0,0,0.0574598252203141,0,0.021849255101275,0,0.149505970515238,0.0541490467174169,0,0,0,0,0,0,0,0,0,0,0.0337366347836357,0,0.122141331872509,0,0,0,0,0,0,0,8.67361737988404e-19,0.0487825649097619,0,0,0,-0.0198935356024792,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.321827321315547,0,0,0,0.0276613141883508,0,0,0,0,0.107206222385093,0,0,0,0,0.14329143946197,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146485765781525,0.00945660045620318,0,0,0,0,-0.00215920743831923,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.130182796939313,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00854083682516634,0,0,0.00302681989504458,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0169865689909788,0,0,0,0,0,0.16203343781615,0.178173060025609,0,0.143780080752784,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833856174000315,0,0.000403627116998464,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.436929730740502,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.113937366154386,0,0,0,0.0147291400405252,0,0.0486093020110357,0,0,0,0,0,0,0,0,0,0,0.00968255697363742,0,0,0,0,0,0.0934162598984234,0,0,0,0,0,0,0,0.320051913990802,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645687148325763,0,0,0,0,0,0,0
X600886.SH,0,0,0.0487574750336293,0,0,0.0512689950898148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173965285047131,0,-0.0307566613105597,0,0,0,0.0934333912603608,0,0.0220608986130364,0,0,0,-0.0611742772354995,0,0,-0.0222528608214032,0,0,0,0,0,0,0.42101557803835,-0.357562637456452,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.23026388133846,0,0,0,0,0,0,0,0,0.023585791774321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258033270826911,0,0,0,0,0.23052705124734,0,0,0,0,0,0.124241293967638,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600111.SH,0,0,0.0307858966320094,0,0.024763213722608,0,0,0,0,0,0,0,0,0,0,0,0,0.157608639599099,0.050496942234079,0,0,0,0,0,0,0,0.0534485692915967,0.123166166944557,0.101218105991152,0,0,0,0,0,0,0,0,0,0,0,0.00801072282003533,0,0.261810530558402,0,0,0,0,-0.00741017209786494,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.210206108963214,0,0.0234162192855664,0,0,0,0,0,0,0,0.15223716705726,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.209316323429356,0,0,0,0,0,0,0,0.0796887661135603,0.0565531331616532,0.0103314049206419,0,0,-0.0235500293809214,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.064049202138304,0.13619711705241,0,0,0.145443865945099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198848031492647,0,0,0.073332147215323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114839831386993,0.0872223802392199,0.0286859084390423,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.109635787127986,0,0,0,0.0364103523506679,0,0,0,0,0.160859829107893,0,0,0,0.0602126638514316,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178441655627372,0,0,0,0,-0.0544084215400008,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.171959134764313,0,0,0,0,0,0,0,0,0,0,0.151170100369445,0,0,0,0,0,0.128323816998446,0,0,0,0,0,0,0,0,0,0.00762996860487113,0,0,0,0.308488501177705,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.379613445295178,0,0,0,0,0,0.103175235595824,0,0,0,0,0,0.0566545508910424,0,0.155175681634954,0,0.135273933791979,0,0,0,0,0,0,0,0,0.0327347384926867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0103943660621389,0,0,0,0,0,0,0,0,0,0,0,0,0.0475820596864913,0,0,0,0,0,0.134360481074165,0.172719871190983,0,0,0,0,0,0,0,0,0,0,0.0486196846301914,0,0,0,0.170000134716756,0,0.0822622491466632,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.379227889978032,0,-0.018859970882295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598731582762098,0,0.0263754934748049,0,0,0,0,0,0,0,0,0,0,0.231169950824856,0,0,0,0,0,0,0,0,0,0,-0.0630434296958194,0,0,0,0,0
X600309.SH,0,0,0,0.0226625881757173,0,0.275720082064865,0.14633053180413,0.00608125399912728,0,-1.38777878078145e-17,0.0306466546864967,0,0,0,0,0,0,0,0,0,0.287115220121096,0,0,0,0,0,0,0,0.0959930813474846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0316578302446253,0.346204030261978,0,0.0436654089441507,0,0,0,0.0231489842938906,0,0,0,0,0,0.122461828851112,0,0,0.0951802501189534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137492117130033,0,0,0,0,0,0,0.0478904392142736,0.0590569887555383,0,0,0,0,0.0110929062443651,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0729313769762299,-0.0295671646563936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377018400125908,0,0,0,0,0.227859131651564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250341210392878,0,0,0.00640963253597435,0,0,0,0
X000883.SZ,0,0,0,0,0.0225607228781515,0,0,0,0,0,0,0.0122789138227825,0,0,0,0,0,0.0293627902104065,0,0,0,0.189701650439027,0,0,0,0,0,0,0,0,0,0,0,0,0.358949692308234,0,0,0.0296538050514162,0,0,0,0,0.117428921217741,0,0,0,0,-0.0108904307400919,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101767297310949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244443917172628,0.0379067903908317,0,0,0,0,0,0.259692679118412,0,0.187374119557619,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347373303548232,0,0.0372691165813148,0,0.265760385757608,0,0,0,0,0,0,0,0,0,0,0,0.0615272298411076,0,0,0,0,0,0,0.00857994132565909,0,0,0.0132449050464935,0,0.00220418736991815,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0567173791561731,0,0,0,0,0,0.26181780952149,0,0,0,0,0,0.0786734075214881,0,0,0,0,0,0,0,0,0.0521879651083535,0,0.0282924369367928,0,0,0,0,0,0,0,0,0.12943667573819,0,0,0,0,0,0,0,0,0,0,0,-0.0201772716575277,0,0,0,0,0,0,0
X002470.SZ,0.00500649790532961,0,0,0.314893533036853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147182302486837,0,0,0,0,0,0,0,0,0.24568856903414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351023892030642,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0760754839951214,0,0,0,0,0,0,0.209509305367262,0,0,0.0202631059198687,0.00261731934771189,0,0,0,0,0,0,0,0.0978144697210572,0,0,0,0.0978163510052988,0,0,0.0697588587538322,0.0430451711445335,0,0,0,0,0,0,0,0,-0.0477244633452862,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211409018552617,0,0,0,0,0,0.0327366362237395,0.0645788062182207,0,0,0,0,0,0,0.188609725563753,0.084848097298259,0,0,0.0137840834929047,0,0,0.200866489127259,0.0656846405256228,0.0268383616832958,0,0,-0.00526816189133344,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.180190804960781,0,0,0,0,0,0,0,0,0,0,0,0.0352636660557072,0.0250679075118608,0,0,0,0.0143453109720999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531437161839829,0,0,0,0.0375664284484324,0,0,0,-0.016970833590398,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0368381944876957,0,0,0,0.0807158646729686,0.0871004798922558,0,0,0,0,0,0,0,0,0.167894281907559,0,0,0,0,0.177044010884259,0,0,0,0,0,0.12456242192553,0,0,0,0.0804588434113004,0,0,0,0,0,0,0,0,0,0,-0.0384482127260794,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0687753820404305,0.0485254120390641,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0616307799912091,0,0,0,0,0,0,0,0.186176645269497,0,0,0,0.100598429736467,0,0,0,0,0.0920721733555289,0.116132926108868,0.0593079418479044,0.0288766837302616,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616113193842888,0,0,0,0,0,0.0368255265967669,0,0,0,0,0,0,0,0.0132870097726584,0,0.0010385906759144,0,0,0,0,0.196305702851125,0,0.257885762720375,0,0,-0.0274612547374848,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119401001334049,0.0781154110989194,0,0,0,0.116216528769082,0.32622987109134,0,0,0,0,0,0,0,0,0.102191788892873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434185571263723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240787778819059,0,0,0,0,0,0.4233546924897,0,0.046514510500341,0,0,-0.00181414985040141,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194628921229273,0,0,0,0,0,0,0,0,0,0,0,0.00963721108495411,0,0,0,0.204785770415144,0.33076711040818,0,0,0,0,0,0,0,0,0.151746556105896,0.00246748751832362,0.0509188118367849,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.212851565155017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210386342994229,0,0.13421873736481,0,0,0,0.151243639834673,0,0,0,0,0,0,0.0154548631222544,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0.30792424599391,0,0,0,0,0,0,0.0839756100016056,0,0,0,0.200561288956362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874279328877239,0,0,0,0,-0.00633855921438384,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109301140052716,0,0,0,0,0.0700868100715683,0,0,0,0,0,0.17118927423362,0,0,0,0,0,0.0327041563192954,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.000754740652701874,0.146199537963845,0,0,0,0,0.0349629772490822,0.0113725677238008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316533980497369,0,0,0,0,0.0175464580893592,0,0,0,0.00928455381390654,0.0815358059428898,0,0.0712482903271699,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0146385605136521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242204286302292,0,0,-0.0331880095558406,0,0,0.0242742013437844,0,0,0,0,0,0,0,0,0.0603919176462066,0,0,0,0,0,0.430473044408138,0,0,0,0,0,0.00790991920511983,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0832078646322673,0,0,0,0.101878647607791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170819892378521,0.016314246159808,0.0877724221914114,0,0,0,0,0,0,0,0,0,0.0512584799362074,0,0,0,0,-0.0596140897697215,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.157611361217363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808992698497141,0,0,0.105616490558616,-0.0298383787091113,0,0.238428922838988,0,0.0149622234048006,0.0742263708698661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19960429053935,0,-0.027369844670153,0,0,-0.0491626433551225,-0.0301183396301711,0,0,0,0,0,0
