,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X601992.SH,X002466.SZ,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X000709.SZ,X600299.SH,X002460.SZ,X600808.SH,X300072.SZ,X002110.SZ,X000553.SZ,X600801.SH,X000786.SZ,X600339.SH,X000932.SZ,X600583.SH,X600426.SH,X601158.SH,X000883.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X600489.SH,X000539.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0.00794319365094738,0,0.189716232668271,0.149812976882848,-0.0405270349868441,0,0,0,0,0,0.262124704716673,0.141463532381768,0,0,0,0,0,0,0,0.0446043068797361,0,0,0,0,0,-0.0242828815308896,0,0,0,0,0,0,0,0.0308857128031253,0,0,0,0,0,0,0,0,0.0784840831028463,0,0,0,0,-0.00390631050924369,-0.0192596432279518,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.00345607208852988,0.0419975783540984,0,0.0289689380848909,0,0,1.73472347597681e-18,0.26017165447939,0,0,0,0,0,0,0,0,0,0.0257772510001799,0,0,0,0,0,0.329754133028346,0.0745438334876583,0.0669008993193763,0,0,0,0,0.0391788559546331,0,0,0,0,0,0,0,0,0,0,0,0,-0.000439039237670642,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765473195231123,0,0,0,0,0,0,0.0368786265575057,0,0,0,0,0,0,0,0,0,0.0453469502902181,0,0,0,0,0,0.0278424627168314,0.363824008685016,0,0.0895666455482523,0,0.00512473068187194,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133476037652167,0,0,0,0,0,0,0,0,0,0,0,0,0.0143900420175173,0,0,0.0725132315397833,0,0,0,0.156336055106346,0,0,0,0.108163171351437,0,0.291961596336474,0,0,0.113712341237728,0,0,0.0848072807339724,0,0,0,0,-0.00464111926410692,-0.0171864272683571,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.364796154544942,0,0,0,0,0,0,0,0,0,0,0,0.245064448123467,0,0,0,0,0,0,0,0,0.0919461047629284,0,0,0,0,0,0,0,0.0952720347213812,0,0,0,0,0,0,0,0.0677857005872989,0,0,0,0,-0.00986553086400219,-0.0165096176237128,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.115815764547295,0,0,0.179133250479716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803476460716995,0,0,0,0,-0.0913411514804964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574111499301867,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0755172913763321,0,0,0,0,0.274418303705047,0,0,0,0,0,0,0.0732638545085687,0,0,0,0,0,0.014846857212476,0,0,0,0,0,0,0,0,0,0.0216827073221139,0,0,0,0,0,0,0,0,0.0140545846720159,0.0472162823668121,0,0,0,0.00040141843567987,-0.00226415461769725,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0737881483793075,0,0.129775813030772,0.422915571507206,0,0,0,0,0,0,0,0.194635544844746,0,0,0.284964483242088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138454705347817,0.00915687879000231,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.187104076533602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22315478170353,0,0,0,0,0.0228915378541734,0.0656448293214605,0,0,0,0.149294281012762,0,0,0,0,0,0.0186514726095271,0,0,0,0,0.0124961999904061,0.00735540311055502,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0269212114053883,0,0,0.0586458985903013,0,0,0,0.0413645986382047,0.254534024169926,0,0,0,0,0,0,0.036543645119899,0,0,0.0043242294024188,0,0,0,0,0,0,0,0,0.075645929359958,0,0.022756926460552,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0912824511075391,0,0,0,0,0.0915616835179479,0,0,0,0,0,0,0,0.108930933341659,0,0,0,0,0,0,0,0,0.245550425977382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327304978237025,0,0,0,0,-0.00139575038988527,-0.0239431111371912,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0218354306769933,0,0.0370150079817025,0,0,0,0,0,0,0,0,0,0,0,0.0949780790735347,0,0,0,0,0,0.32057352076392,0,0,0,0,0.185156593470264,0,0,0,0,0.0390226010833936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266804127749597,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325692029556748,0.16580896916243,0.372333012795667,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0691730137432826,0,0,0,0,0.00176983349768797,0,0,0,0,0,0,0.0285340765604308,0,0,0.160473114359862,0,0,-0.0129454429000677,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0690712353101196,0,0,0,0,0,0.000278454824078265,0,0,0,0.0928829189878234,0,0,0.188501756931248,0,0,0,0,0,0.0218295868951088,0,0,0,0,0.235500779727482,0,0.0255088622145155,0,0,0.11871306386978,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.013788527914481,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123863304677039,0.0340062305942498,0,0,0,0,0,0,0,0,0,0,0.043710140749937,0,0,0,0,0,0,0,0,0.109320290331885,0,0,0,-0.121324739501277,-0.0245322571094036,-0.00140026430682554,0,0.149486680728607,0,0,0,0
X002110.SZ,0,0,0,0,0.415481811162936,-0.0688641431310752,0,0,0,0,0,0,0.00750428295339331,0.231808734948081,0,0,0,0,0,-0.045937878873332,0,0,0,0,0,0,0,-0.132830285884401,0,0,0,0,0,0.116764833682328,0,0,0.405356303523349,0,0,0,0,0,0,0,0,0,0,0,0,0.00294966432234738,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0628771745236867,0,0,0,0,0,0,0,0,0,0,0,0,0.372928159819307,0,0,0.0148049556425579,0,0.0318465896317788,0,0,0,0,0.0787074446519009,0,0,0.16917503858069,0,0,0,0,0,0,0,0,0,0,0,-0.00221012535696437,0,0,0,0,0,0
X600801.SH,0,0,0,0.273625408377905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18055280229133,0,0.109811509368664,0,0.0824146363023154,0,0,0,0,0,0,0,0,0.029762542131055,0,-0.00104098496106275,0,0,0,0,0,0,0
X000786.SZ,-0.376317411862322,0,0,0.596549945774712,0,0.123864571857034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028407225897493,0.121948791878538,0,0,0,0,0,0,0,0,0.0542357399156917,0,-0.078797154005315,0.129802802572719,0,0,0,0,0,0,0,0,0,0,-0.116993441076301,0,0.0562442666786807,0.0661058032310387,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176021879775543,0,0,0,0,0,0,0,0,0,0,0.04620225958485,0.00789635012259735,0,0,0,0,0.138734357774059,0.500031673890559,0,0,0,0,0,0,0,0,0,0,0,-0.0180566968585085,-0.03417652513387,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405322258304076,0,0,0,0,0,0,0,0,0,0.0549660925637721,0,0.60215189020219,0,0,0,0,0,0,0.0199749209746976,0,0,0,0,0,0,0,0,0,0,0.00111225995008014,-0.0111659449057563,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0661340704447544,0,0,0,0,0.0896849129526781,0,0,0,0,0,0.0507923571692171,0,0,0.0941792571353795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32900403685583,0,0,0.0207799134202482,0,0,0,0,0,0.121411022192297,6.93889390390723e-18,0,0,0,0.00178822553531305,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363728266712018,0.051570108421696,0,0,0,0.0704372645434118,0,0,0,0,0,0,0,0,0,0.00623847014903003,0,0,0,0,0,0,0,0,0,0,0,0,0.107420058317424,0,0,0.00152131025934049,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.037602859486548,0.024138178985895,0,0,0,0,0.0126566544805278,0,0,0,0,0,0,0.101115812599802,0,0,0,0,0,0.0203987174072913,0,0,0.0358698500146519,0,0,0,0,0,0,0.032567416451604,0,0,0,0,0,0,0.112474892918818,0,0.106543933605156,0,0,0,0,-0.00610437555212007,-0.0136950828475366,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0409226804714725,0,0,0,0,0,0,0,0,0,0,0,0.00358803691359825,0,0,0,0,0.0754850274822491,0,0,0.0307434444186789,0,0,0,0,0,0.0691082025651859,0,0.000861947161730079,0,0.048710713450022,0,0,0,0,0,0,0.133865059977822,0.00671905256187461,0,0,0,-0.00713752092926073,0.000929952331448617,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0285679325105151,0,0,0,0,0,0,0,0.217744142654644,0,0,0,0,0,0.0677586254622631,0,0,0.00295545674939116,0,0,0,0,0.0751638578083351,0,0,0,0,0,0,0,0.135170468920499,0,0,0.0837010933323901,0,0,0,0,0,0.058618106991141,0,0,-0.0613488536113619,0.202454548773936,0.0416279407020349,0.0488276399959826,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.042827793408518,0,0.136316171880951,0,0,0,0,0.201041285284913,0,0,0,0,0.0796972180992846,0,0,0,0,0,0,0,0,0,0,0.0895681268531515,0,0,0,0,0,0,0,0,0.0589730284514055,0,0,0,0,0,0,0.0334521828583335,0,0,0.0213811332072236,0,0.00554712230648856,0.0109482962454623,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216079452892921,0.0254654079881116,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.104252927074433,0,0,0,0,0,0,0,0,0,0,-0.232293154571872,0,0,0.515393090094545,0,0,0,-0.172598759353725,0.0393078281926356,0,0.0942158569389625,0,0,0.429908117928004,0,0.459604569495627,0,0,0.0682661460231666,0.0880271907773882,0,0,0,0,0,0,0,0,0,0,0,0,0.0579969991084279,0.0688635578637356,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0105216957641334,0,0,0,0,0,0,0,0,0,0.106993484384012,0.100151525112339,0,0,0,0,0,0.103647975888807,0,0,0,0,0,0,0,0.121172141430262,0,0,0.0131222200215633,0.0041590636850026,0.110917750673121,0,0,0,0,0,0,0.0125619730893942,0,0,0,0,0,-0.0278368229085302,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.00932123236349062,0,0,0,0,0,0,0,0,0,0,0,0.115909606599053,0,0.0463573220408684,0,0,0,0,0,0,0,0.0268612262042148,0,0,0,0,0,0,0.0674799302793226,0,0,0,0,0,0,0,0,0.0611102371358882,0.00626310111259957,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.272099622088831,0.165805359736391,0,-0.224092695716353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152835817731739,0,0,0.124778973656813,0,0.142044649088633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222842231010059,0,0,0,0,-0.00398676149142308,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231059512746905,0,0,0,0.242699612715021,0,0,0,0,0,-0.289330583231836,0,0,-0.163349868253479,0,-0.223657073873619,0,0,0,0,-0.0764628341195381,-0.00196167865432352,0,0,0,0,0,0,0,0,0.072774021157614,0,-0.0120208501815937,-0.0838141308777524,0,0,0,0,0,0
Slope,0,0,0,0,0,0.479060302782914,0,0,0,0.661008688878917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975175567876187,-1.77863763559432,0,0,0,0,0,0,0,0,1.04009144996282,0,0,0,0,0,-1.36163796924534,0,0,-0.775551651612547,0,0,0,9.66891018938611,0,0
TED,0,0,0,0,0,0,0,0,-0.0495512418946815,0,0,0,0,0,0,0,0,0,0,-0.701073679486873,0,0.295527512554111,0,0,0,0,0,0,0,2.00795951799807,0,0.185284149806108,0,0.0550838643358479,0.19074200168548,-0.872766471906717,0,0,0,0,0,0,0,0,0,0,0,0,-0.995079049308715,-0.334886727133284,0,0,0,0,-2.98276400261245,0,0
RealEstate_excess,0,0,0,0,0,0,0.106798838005073,0,0,-0.0073404618123808,0,0,0,0,0,0,0,0,0,0,0,0.0838516495865108,0,0,0,0,0,0,-0.0781648740273567,0,0,0,0,-0.138005046995273,0,0,0,0,-0.0547334236434522,0,0,0,0,0,0,0,0,0.0158720266463146,0,0.00860157168667179,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0167681975226276,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.111010213249778,0,0,0,0,0,0,0,0,0.0703692502485916,0,0,0,0,0,-0.04147446433621,0,0,0,0,0,0,0,-0.0947347558961694,0,0,0.0583320328268798,0,0.00323086589919194,0,0.145000089143031,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089813483035736,0,0,0,0,0,0,0,0,0.00143057010907098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102174253879842,-0.00246153820895504,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004976713794977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197168151427445,0,0,0,0,0,-0.0583411037734034,0,0,0,0,0,0,0,0.0181278189552517,-0.042463203784606,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00109094214425884,0,0,0,0,0,0,0.0163126823728283,0,0,0,0,0.00230705180575659,-0.00743741716167421,0,0,0,0,0,0,0,0,0,-0.00217871105839743,0,-0.00697853919072833,0,0.00751141020267298,0,0.00367452728698081,-0.00279406950019606,0,0,-0.00233620985100034,0,0,0,0,-0.0800053044079354,0,0,0,0.00253608402880517,0.00430357710212787,-0.00317925768181971,0.00559676723623975,0.00333256083808321,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.0022337620520056,0,0,0,0,0,0.00456975981268699,0,-0.000455178524618472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121555743726121,0,-0.0186739113044303,-0.00464927106235726,-0.0157870423510821,0,0,0,-0.00385330597040365,0,0,0,0,0.000971386598928056,0,0,0,0,0,0,0,0,0,0,0.00348014489082994,0,0,0,0,0,0,0
