,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X600111.SH,X601600.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X600027.SH,X600176.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X600489.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600378.SH,X002080.SZ,X000408.SZ,X600219.SH,X000933.SZ,X600096.SH,X000723.SZ,X000932.SZ,X600688.SH,X000539.SZ,X600157.SH,X600801.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0107304378033885,0,0,0,0,0,0,0,0.121030410003342,0,0,0,0,0.028811176652911,0,0.0611317019440037,0,0,0,0,0,0.0510973486680982,0,0,0,0,0,0,0,0.0495699600791417,0,0,0,0,0,0,0,0,0.105495151793142,0.0205455912511271,-0.0319875175674729,0,0,0,0,0.0353771724261487,-0.0372163297851855,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0888969016604705,0,0,0.0792769433832501,0,0,0,0,0.0544230010155934,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133487995295691,0,0,0,0,0,0,0.240129951526115,0,0,0,0,0,0,0.0022410650716411,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0787015029620979,0,0,0,0,0,0.208036962900995,0,0,0,0,0,0,0,0.00606350987417956,0,0,0,0,0,0,0,0.114654186676523,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354253356180543,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.00687838192406481,0,0,0,0,0,0,0,0,0,0.217385261596113,0.0743325887715068,0,0,0.0312473543465487,0.298173856610432,0,0,0.0375730996613792,0,0,-0.0535546619129197,0,0,0,0,0,0,-0.0130014178207411,0,0,0,0,0,0,0,0,0.255706739691226,0,-0.125921433891473,0,0,0,0,0.00760895118105474,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640547054300087,0,0.312405765656968,0,0,0,0,0,0,0.0445263892965643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174069900556483,0,0.20777499189104,0,0,0,0.010378234961404,0,0,0,0,0,0
X600188.SH,0,0,0,-0.109775755228713,0,0,0,0,0,0,0,0.392850046991302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231472962405267,0,0,0,0,0.107775762253978,0,0,0,0,0,0.0512040725238692,0,0,-0.0137571022126919,0,0.0421219296214123,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600019.SH,0,0.161213595007997,0,0,0.0877350779341779,0,0,0,0,0,0,0.101847320817344,0,0,0.12318152637369,0,0,0,0,0,0,0.126319859910634,0,0,0,0,0,0.0324034529020685,0,0,0,0,0,0,0,0,0,0,-0.00115352629585974,0,0,0,0,0,0,0,0,0,0,0,0,0.0498009923607179,-0.0404471245026049,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.530511269804902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102902844364876,0,0,0,0,0,0,0,0,0.147439102156516,0,0,0,0,0,0,-0.0436471868275899,0,0,0,0,0.0107995265214514,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0528035863321282,0,0,0,0,0,0,0,0.0421112962270201,0,0,0,0,0,0,0,0.598494269039331,0,0,0.0775746288403687,0,0,0,0.0584578151846229,0,0,0,-0.195247833362141,0.0711617221466756,0,0,0,-0.0438270198343067,0,0,0,0,0,0,0,0,0,-0.00303262407023102,0.0147464626856379,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.530290029099761,0,0,0,0,0,0.00845686238300349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888981195705811,0,0.0396306017132155,0,0,0,0,0,0,0,0,0,0,-0.0359250377848886,0.0064106645775581,0,-0.0365208988541653,0.0717943787883439,0,0,0,0,0,0
