,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X600027.SH,X000708.SZ,X600489.SH,X000301.SZ,X002466.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600176.SH,X600426.SH,X000983.SZ,X600219.SH,X000408.SZ,X002128.SZ,X601699.SH,X000877.SZ,X000630.SZ,X600096.SH,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X002271.SZ,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0136184954871289,0,0,0,0.0999322355802612,0,0,0.0917589001583402,0,0,0,0,0.108962367496832,0,0,0,0,0,0,0,0,0.177790867257833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159241792247553,0,0,0,0,0,0,0,-0.00958854258712404,0.042837478711016,0,0,0,-0.0290485440249879,0,0
X601088.SH,0,0,0,0,0.474903196948383,0,0,0,0,0,0.0228738886237068,0,0,0,0,0,-0.0262868819924231,-0.0199985209060233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082969644053022,0.0112619313078119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,8.67361737988404e-19,0,-0.0252397241625516,0,0
X600028.SH,0.349805671243669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284310439283838,0.0162527673782537,0,0,1.73472347597681e-18,0,0,0.0266766455480772,0,0,0,0,0,0,0,0,0,0.000911295776008079,0,0,0,-0.036861146739749,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199452803540408,0,0,0.113464014619618,0,0,0,0,0,0,0,0,0,0,0.127745202190953,0.042729158713565,0,0,0,0,0,0,0,0.0543315093869939,0,0,0,0,0,-0.0236072023667085,0,0,0,0,-0.00991986754487104,0,0
X601898.SH,0,0.39548631439621,0,0,0,0,0.119199280883832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228043178028365,0,0.0167969357838002,0,0.0508846881279753,0,0,0,0,0,0,0,0,0,0.0348761258113044,0,0,0,0,-0.0160941632946821,0,0
X600660.SH,0,0,0,0,0,0,0,0.178757887483769,0,0,0,0,0,0,-0.0554804131133655,0,0,-0.108906580179047,0,0.176305606280445,0,-0.0882346495081478,0,0.0795326425011689,0,0,0,0,0.0523601845891509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973409813729383,0.135030949211025,-0.0957883722305594,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0414395062186235,0,0
X600019.SH,0.255174220859235,0,0,0,0,0,0,0,0,0.219401571350047,0,0,0,0,0,0,0,0,0,0,0.123779260436807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359978473251387,0.0993342589432271,0,0,0.0947249775783403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863566213330454,0,0
X600188.SH,0,0,0,0.0964573817249959,0.167763426417407,0,0,0,0,0,0,0,0,0,0,0,0.0112431334559253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337812527498985,0.254840990021505,0,0,0,0.0793372274042669,0,0.0452317035281999,0,0.0604700541322971,0,0,0,0,0,0,0,0,0,0,0,-0.00926970874680173,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108342118444572,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.018299073286828,0,0,0,0,0,0,0,0,0.225121097349199,0,0,0,0,0.28770482988157,0,0,0,0.0452427126272668,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.281352708665176,0,0,0,0,0,0,0,0.0947387387294526,0,0,-0.00214476070252484,0,0,0,0,0,0,0,0,0,0.263689145583593,0.384159611753,0,0,0,0.240778473290963,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425746162621388,0,0,0,0,0,-0.013147943662826,-4.33680868994202e-19,0,0,0,-0.0375478524267336,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.01581466844581,0,0,0,0,-0.111132789331259,0.37961281618833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040810400924871,0,0,0,0,0,0,0.00753050791106601,0,0,-0.094485091263441,0,0,0,0,0,0,0.0210277656651129,0,0,0,-0.00238113039661639,0,0
X600011.SH,0,0,0,0,0,0,0.060431876802265,0.11796522164931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173437130183508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11623911235097,0,0,0,0,0,0,0,0,0,0,0,0,0.00420162373508223,0,0,0,-0.00647004992550748,0,0
X600547.SH,0,0,0,0,0,0,0.130879721208976,0,0,0.0228104471037869,0,0,0,0,0,0,0,0,0,0,-0.0786370406473919,0,0,0.597362260108527,0,0.0450597725735798,0,0,0,0,0,0,0,0,-0.0766265146701728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00396533801811263,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14943861229055,0.192227346185301,0,0.0554683466004305,0,0,0,0,0,0.0308788442949659,0,0,0,0,0.0722253982832956,0,0,0.145528655487341,0,0,0,0,0,0.0989389555462044,0,0,0.121978407587314,0,0,0.0196754651808936,0,0,0,0,0,-0.00777910648151398,0,0,0,0,-0.0157671661082945,0,0
X600010.SH,0.0999708621386817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370890371644137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254699852128579,0,0,0,0,0,0.0379902266562608,0,0,0,0,0,-0.00703207455403379,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.156200911071902,0,0,0,0,0,0,0,0,0,0.018546122979613,0.123861154068494,0,0.0692279224506935,0,0,0,0.0267646094763989,0,0,0,0,0,0,0,0,0,0,0,0.105761095651796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261551970401597,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144156614845797,0,0.0134964783541033,0,0,0,0.227995473244819,0,0.129321773706068,0,0,0.208825881335581,0,0,0,0,0,0,0,0,0,0,0.151441242921692,0,0,0,0,0,0.0169810749082616,0,0,0,0,0,0,0,0,0,0,0.00913903444351002,0,0
X002460.SZ,0,-0.00549472893977707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234161242154636,0.842143379350857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110581178951601,0,0,0,0,0,-0.0136952985230276,0.00502141612367405,0.0622320768759421,0,0,0,0,0
X600362.SH,0,0,0,0.0274555847233173,0,0,0.0479492640245123,0,0,0.152782257130582,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.283507764865022,0.0025405142470277,0,0.0518278752962144,0,0,0,0,0,0,0,0.032753949225243,0,0,0,0.148562043765013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
