,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X002271.SZ,X000301.SZ,X600011.SH,X000708.SZ,X000877.SZ,X600010.SH,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X600176.SH,X000629.SZ,X600426.SH,X600362.SH,X000408.SZ,X000786.SZ,X600096.SH,X601991.SH,X300073.SZ,X000983.SZ,X600803.SH,X000723.SZ,X002080.SZ,X600348.SH,X600027.SH,X600160.SH,X600141.SH,X600219.SH,X601699.SH,X600378.SH,X002407.SZ,X600157.SH,X600801.SH,X000155.SZ,X002353.SZ,X600549.SH,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.472333874937752,0,0,0,0,0,0,0,0,0,0.0350095967813729,0,0,0,0,0,0,0,0,0,0,0,0,0.244197878181209,0.0389364846702996,-0.00543123987679384,-0.0195559053923956,0,0,0,0,0,-0.0760919216999209,0,0,0,0,0.0174768393922724,0,0,0,-0.0170418338925519,0,0,0,0.05779485120913,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0187765319153685,0,0,0,0,0,0,0,0,0,0.232848016161201,0,0,0,0,0,0,0,0,0,0,0,0.107245337753319,0,0,0,0,0,0,0.0173313284937745,0,0.145881622843546,0,0,0,0,0,0,0,0,0,-0.028996833580492,0,0,0,-0.0246716439775793,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.119685465881983,0,0,0,0,0,-0.0130976419881279,0.0541463551224738,0,0,0,0,0,0,0,0,0,0,0,0,0.109131052984235,0,0,0,0,0,0,-0.0193794838734278,0,0,0,0,0,0,0,0,0,0,0.0220655421258305,0,-0.0549976424998522,0,0,0,0,0,0,0,-0.0282314006569879,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0341012826855144,0,0,0.238078635264431,0,0,0,0,0.0243046741512828,0,0,0,0,0,0,0,0.0574194394157182,0,0.125220295582339,0.100863953811706,0,0,0,0,0,0,0,0.0421664280146542,8.67361737988404e-19,0,0.00694334672101842,0,0.0508011261135005,0.167411748497921,0,0,0,0,0,0,0,0,0,0.00405654915804357,0,0,0,0,-0.0395495163658295,0,0
X600795.SH,0,0,0,0,0.0726309390919307,0,0,0,0,0,0.0598085336735119,0,0,0,0,0.306279423959759,0,0,0,0,0,0,0,0,0.0252682266076788,0,0,0,0,0.0720923952084625,0,0,0,0,0,0,0,0.156893808787605,0,0,0,0,0,0,0,0,0,0,0,-0.0561461033599257,0,0,0,0,0,0,0.0705216783771903,0,0
X600176.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.175565957617984,0,0,0,0,0,0.0451158944628229,0,0.0873305334951246,0,0,0,0,0,-0.00667783173829827,0,0,0,0.191876160491562,0.00799070018919401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748399429536807,0,0,0,0,-1.73472347597681e-18,0,0,-0.0532165341561017,-0.0109823384033335,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.103927442127968,0,0,0,0,0.00793377436624188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531931038890258,0.0271407912327785,0,0,0.193620183337458,0.105100360866878,0,0,0,0,0,0,0,0,0,0,0,0.129478888978372,0,0,0,0.0432806099983288,0,0.0208461983665566,0,0,0.151829458539342,0,0,0,0.0235463390382315,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.0402296357154401,0,0,0,0,0.101762551765152,0,0,0,0,0.0841533323714849,0,0,0,0,0,0,0,0.142813923759431,0,0.0846454858501469,0.0619109939324945,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.143675823668722,0,0,0,0,0,0,-0.0116301539420427,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168880194442497,0,0,0.00709728226927877,0,0,0.0990645862916991,0,0.0314391005774925,0,0,0,0,0,0.0174489724223232,0.0636417931421678,0,0,0,0.239685382128407,0.04125381971658,0,0,0,0,0,0,0,0,0,0.0128565116687408,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.340906757937773,0,0,0,0,0,0,0.148293765130274,0,0,0.0501454685439066,0,0,0,0,0,0,0,0,0,0.0771057679176318,0,0,0,0,0,0,0,0,0,0,0,0.0711948454852809,0,0,0,0,0,0,0,0,0,0,0,0.0782453017029478,0.121211689817894,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44676078371664,0,0.00761247625078598,0,0,0,0,0,0,0,0.276837329636141,0.10326618874604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.03896232800861,0.0888415439555051,0,0,0,-0.0219380909099475,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.0838475585119405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160291839297054,0,0,0.955157035917883,0,0,0,-0.0136091063175358,0,0,0,0.0733147146853297,0,0,0,-0.0194904338790812,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643825034181031,0.00717805366244963,0,0,0,0,0.0331500795745614,0,0,0.0575106898180001,0,0,0,0,0.130644163748935,0,0,0,0,0,0,0,0.327935705909542,0.0324534697340468,0,0,0,0,0,0,0,0,0.105629371696381,0,0.0129343156809067,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.170723060830269,0,0,0,0.120345236888806,0.0929732766327421,0,0,0,0,0,0,0,0.138976946244784,0,0,0.00234899876756886,0,0.0380686673460671,0,0,0,0,0,0.0657516659017175,0,0,0.0939014411330955,0,0,0,0,0,0,0,0,0,0,0.0756250075486573,0,-0.0567834224861265,0.0511222815394629,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.258590611072702,0,-0.0291313751717696,0,-0.051477015617682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338297206231157,0,0,0,0,0,0,-0.0209766535663502,0,0,0,0,0.832932327295597,0.0474609606552257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.074109771852963,0,0,0,0,0.186945765074979,0,0.00574011768802074,0,0,0,0,0,0,0,0,0,0,-0.0230091476270315,0,0,0,0,0,0,0,0.0505464613847381,0,0,0,0.0392671785289361,0,0,0,0,0,0,0.0128446004575395,0,0,0,0,0,0,0,0.0086795801873957,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0382578660094932,0.0250219120290675,0,0,0,0,0,0.228433495284998,0,0,0,0,0,0,0.0186696175653038,0,0,0,0,0,0,0,0,0,0,0.0691431721150507,0,0,0,0,0,0.0173232693179923,0,0,0.0728774462277608,0,0,0,0,0.0401177652741231,0,0,0,0,0.144152124101396,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0883038244443639,0.0799606058514002,0,0,0,0,0,0,0,0,0.0187497237312121,0,0,0,0,0,0,0,0,0,0,0,0,0.0124316195032399,0,0,0,0.302841816879139,0,0,0,0,0.0321508491774762,0,0,0,0,0,0,0.094123981752903,0,0,0,0,0,0.0701492120801903,0,0,0,0,0,0,0.00823673766913173,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827247498521726,0.0267414422215425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966426989442083,0,0,0.573130521205515,0,0,0,0,0,-1.73472347597681e-18,0.106637490607328,0,0,-0.00649424034566964,0,0,0,0,0.133558850376704,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385589657100505,0.0390421483002734,0,-0.0758441001343894,0,0,0,0,0,0.0195360267158823,0.0189859980397655,0,0,0,0,0.472205795767061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372729583090939,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.000379749403918807,0,0,0.180570022465719,0,0,0,0,0,0,0.204701011424956,0,0,0.00956753819816324,0,0,0,0,0.0253799800641905,0,0,0,0,0,0.130613311738954,0,0.0558350641148375,0,0,0,0,0,0.300416749487415,0,0,0,0,0,0,0,0.0631054648518325,0.0276509481503239,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599594838566333,0,0.0533785282666556,0,0,0,0.0309545869303166,0,-0.0954782190930117,0,0,0,0,0,0.0344869375506079,0,0,0,0,0,0,0,-0.00818384816554101,0,0,0,0,0.0293211828964924,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.10797748512439,0,0.0539870161572849,0,0,0,0,0,0,0,0.475097725047631,0,0,0,0,0.044061435273585,0,1.73472347597681e-18,0,0,0,0,0,0,0.043985665443019,0.0281752206318563,0,0,0,0,0,0,0,0,0,0,0,0,0.043757191594792,0,0,0,0,0,0,0.0164165737844236,0,0
X601699.SH,0,0,0,0,0,0,0.115049568023218,0,0,0,0,0,0,0,0.0320065981937499,0,0,0,0.0315247521085801,0,0,0,0,0,0,0,0,0,0,0.084589879735698,0,0,0.512116435388866,0,0,0,0.177680513844507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575932750914229,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.0587911731855326,-0.117281841447318,0,0,0,0,0.139202942629208,0,0,0,0,0,0,0.0783143140799803,0,0,0,0,0,0.0298936245136068,0,0,0.124114258913164,0,0,0,0,0,0,0,0,0,0,0.103158584058283,0,0,0,0,0,0,0,0,0.255367545601785,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.24958433456394,0,0,0,0,0,0,0,0,0,0,0,0.0591987603812426,0,0,0,0,0,0,0.0863422994260606,0,0,0,0.418904102456131,0,0,0,0.27099291319493,0,0,0,0,0,0,0.111173188666213,0,0.0306206116286857,0,0,-0.00733188458268826,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.122385131674351,0,0,0,0,0,0,0,0,0,0,0,0,0.120071568387999,0.0515900679645232,0,0.00824321684195283,0,0,0,0,0,0,0,0,0.00909687376441819,0.167311084095027,0,0.0612996917108315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147207666257716,0,0
X600801.SH,0,0,0,0,0,0,0.103821287499553,0.135183413104588,0,0,0,-0.0230171083721818,0,0,0,0.138741862760309,0,0,0,0,0,0,0,0,0,0,0,-0.0238749446979856,0.190511191620259,0,0,-0.0426119397684245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428596499306377,0.0696308958098674,-0.0197136689756694,-0.0482501113184249,0,0,0,-0.0402869767651894,0,0
X000155.SZ,0,0,0,0,0.38382369636793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0322861162791821,0.042436015042436,0,0.237941066224618,0,0,0.00726277428930326,0,4.33680868994202e-19,0,0,0,0,0,0.0956211239925298,0,0,0,0,0,0,-0.0324966470451197,0,0
X002353.SZ,0,0.0694141670563656,0,0,0,-0.0483508002407483,0.164114708356196,0,0,0,0.210830456058927,0,0,0,0,0,0.0996393414936724,0,0,0,0,0,0,0,0,0,0,0,0,0.0665049853903267,0,0,-0.157104765113577,0,0,0,0.0121305847666416,0,0,0,0,0,0.0518254613068052,0,0,0,0,0,0.110845466424122,0,0,0.0361717469833436,-0.1154061862373,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.121955994072032,0,0,0,0,0,0,0.0595526908897467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363679993802336,0.0891555723382136,0.10236730452466,0,0,0,0,0,0.0470692113037096,0.0131553264851674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.0199134881671544,0,0,0,0,0,0.0152785735551251,0,0,0.0567082670607738,0,0,0,0,0,0,0,0.205657287347908,0,0,0,0,0,0,0,0,0.209706126444037,0,0,0,0,0,0,0,0,0.265190562437205,0,0.103004959935964,0.0532977374610651,0,0,0,0,0,0,0,0,0,0,0,0,0.00756818733970244,0,0
Change_TY3M,0,0,0,0,0,0.0613195106684659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211314871809984,0,-0.00776478681654247,-0.116673129038185,0,0,0,0,0,0,0,0,0.0788139707519702,0,0.0195557485362256,0,0,0,0,0,0,0,0,0,0,-0.120409312557605,-0.119545104431803,-0.00985361169043153,0,-0.0373479150339619,-0.126145079237131,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346722985175622,0,0,0,0,0,0.231192385371372,0,0,0,0.0147594651163211,0,0,0.107099441666374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039297825310599,0,0,0,0,0,0,0,0,0,0,0.910621295011277,0,0,0,-0.923316014098653,0,0
TED,0,0,0,0,-0.0228079521856156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320296368997604,0,0,0,0,-0.160880112448897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487521218300961,0,0,0,0,0.407089203842706,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0868367062641394,0,0,0,-0.0651474868165332,0,0,-0.00977019926434341,0,0,0,0,0,-0.111528391378769,0.00887314492542369,0,0,0.0150357439184929,0.00936192462656405,-0.0327854454757773,0.0958741319657564,0,0,0,0.128953390164108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880827202369387,0,0,0,0,0,0,0,-0.0624534662989558,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266513397882643,0,-0.114927682570472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276319380032889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474287871824736,0.0240952449722431,0,0,0,0.00392961589667025,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.000296972011209183,0,0,0,0,0,0,0,0,0,0,0,0,0.000797798232660443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106280386370081,0,0,0,0.00448980638504537,0,0,0,0,0.0164613050655606,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0678417572921417,0,0,0,0,0,0,0,0,0.175653124762642,0.101603276840782,0,0,0,0,0,0,0,0,0,-0.0205979189673242,0,0,0,0,0.327742164756874,0,0,0,0,0.119430381316973,-0.233649546059869,0,0,-0.285881320506944,0,0,0,0,0,0,0,0,0,0,0,0,-0.794930810134698,1.03616262291017,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135204217283943,0,0,0,0,0.0255025062909645,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134907896166367,0,0
