,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600362.SH,X600886.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X600352.SH,X002460.SZ,X000553.SZ,X002110.SZ,X600299.SH,X300072.SZ,X000786.SZ,X600801.SH,X000709.SZ,X600808.SH,X000932.SZ,X600426.SH,X000629.SZ,X600583.SH,X000883.SZ,X600339.SH,X601158.SH,X600219.SH,X601699.SH,X000408.SZ,X000830.SZ,X600985.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.231070403227494,0,0,0,-0.0368858311132536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467549682841126,0.0152616163523356,0,0,0,0,0,0,0.0201638668918566,0,0,0,0,0,0.167821605586278,0,0,0,0,0.172405989389118,0.0353692678198918,0,0,0.00776897237337422,0.00890921984700328,0,0,0,0,0,0
X600028.SH,0,0,0.184715490435029,0,0,0,0,0,0,0.096475650956751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135620020218008,-0.0729749547652044,0,0,0,0.0368888876652872,0,0,0,0,0,0,0,0,0,0.0439800854822702,0,0.0943916410830522,0,0,0,0.112367829411807,0,0,0.00288189576419403,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208201253136039,0,0.317800339665471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114620605428792,0,0,0,0,0,-0.00204271961790367,-0.0177447456811014,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.114253348891835,0.00275583365474289,0,0.0084494439791756,0,0,0,0,0,0,0,0,0,0,0.0683841851583952,0,0,0,0,0,0,0,0,0.00128256433007829,0,0,0,0.284535537761287,0.259557975243213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854163780330401,0,0,0,0,0,0
X600019.SH,0,0,0,0.000383260345493651,0,0.0890957708397207,0,0,0,0,0,0,0,0,0,0,0,0.0091434553671484,0,0,0,0,0,0,0,0,0,0,0.206910777514544,0,0,0,0,0,0,0.30462945959975,0,0,0,0,0,0,0,0.0710921197507495,0,0,0,0,0,0.00924669831050296,0.000343269657582364,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28227285846953,0,0.304401903013058,0,0,0,0,0,0,0,0,-0.0912885211265341,0.113844242318369,0,0.227854813984106,0.0855095930755314,0,0,0,0.106676570927,0,0,0,0,0,0,0,0,0.15942914959422,0,0,0,0.0150456050036765,0.0209676643790679,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0392459394894096,0,0,0,0,0,0,0,0,0,0,0,0,0.00649150021313596,0,0,0,0.759134518555228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778477582150903,-0.029263219485605,-0.0956812141997152,0,0.00542916138019976,0.0188143313216249,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217766081617163,0,0.188736655948833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112539039772539,0,0,0,0,0,0,0,0,0.0375334464056772,0.271073250591472,0.00395479833204051,0,0,0,-0.0228828921813486,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.134987989748979,0,0,0.0122967858628981,0,0,0,0,0,0,0,0.0499178245252212,0,0,0,0,0,0,0.0460367475747014,0,0,0,0,0,0,0,0,0,0,0,0.00214077646628457,0,0,0.109211063873564,0,0.220645539547761,0.0428403577393737,0,0,-0.00515094553643008,-0.00425948376347948,0,0,0,0,0,0
X600660.SH,0,0.308389071939447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134958941708979,0,0,0,0,0,0,0,0.00619614284289024,-0.00580149799355738,0,0.00863648718611871,0,0,0,0,0,0,0.0848273169590243,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082220091896596,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0221645793610605,0,0,0,0.117227235856934,0.172418008705067,0,0,0,0,0,0,0,0.125997876947863,0,0,0,0,0,0.0973769665213833,0.0367092963448455,0,0,0,0,0,0,0,0,0,0.219501696812558,0,0,0,0,0.100742369801541,0,0,0,0,0,0,0.00450284041851032,0,0,0,0,0,0
X600688.SH,0,0.175363646588092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167942756149253,0,0,0.0757733371378025,0,0,0,0,0,0,0,0,0,0.000766412173086311,0.0188884280394475,0,0,0,0,0,0,0,0,0,0,0.0176370628014092,0,0,0,0,0,0,0,-0.000259827955071196,0.00285515300612237,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816949819653645,0.12398353831254,0,0,0,0.0959886109319152,0,0,0,0,0,0,0,0,0,0,0,0.196620808716196,0,0.0283142746864186,0,0,0,0,0,0.126306999980539,0,0,-0.00265489937112628,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.232992529692578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830286607262866,0,0,0.129391276439618,0.00181474895639996,0,0,0.143063714699309,0,0,0,0,0,0,0,0.325075354034248,0,0,0,0,0,-0.000417669913243309,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.00447109260879089,0,0,0,0,0.00314138166276057,0,0.245622459249236,0,0,0,0,0,0,0,0,0.0830135395281205,0.0666392021085025,0,0,0,0.0610443631304587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047161848289846,0,0,0,0,0.026161078014568,0.0138957451936026,0.0806192468716766,0,-0.000802951157046167,0,0,0,0,0,0,0
X600362.SH,0,0,0.212222148372095,0,0,0.121498115495077,0,0,0,0.0176303845073977,0.319991470911399,0,0,0,0,0,0,0,0.0183042902486971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199390382805522,0,0,0,0,0.117064082207625,0,0,0,0,0,0,0,0,0,-0.00754729291132089,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277636154846461,0,0.309416540934475,0,0.0477587583963811,0,0,0,0,0,0.0100689594446556,0,0,0,0,0,0,0,0,0,0.0247977060734174,0,0,0,0,0,0,0,0,-0.000505431068928537,-0.012989163420855,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0425933314561489,0,0,0,0,0,0.31220321426772,0,0,0,0,0,0,0,0,0.0381620950009293,0,0,0,0,0,0.0798825578871106,0,0.0837483191747785,0.00643892577722751,0,0,0.259428009809895,0.0521562518649446,0,0,0,0,0,0,0,0,0,0,0,0.0258685029320007,0,-0.00115082649661326,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0793094125065189,0,0,0.12295706669742,0,0,0,0,0,0,0,0,0,0,0.0481440743371098,0,0,0,0,0,0.767787942205228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777622231786985,0,-0.0598507916966252,0,0,0.0140619494486643,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.139532772903416,0,0,0.057037981861375,0,0,0,0,0,0,0,0.112443211937606,0,0,0.0205797518093576,0.0588990114596828,0,0.0889914961183378,0,0,0,0,0,0,0,0.0666927952032243,0,0,0,0,0,0,0,0,0,0.412982194331043,0,0,0,-0.0129992712143285,-0.00309546304761374,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488535333616036,0,0,0,0,0,0,0,0.0688041175548073,0,0,0,0,0,0,0,0,0,0.00243938606762019,0,0.0134323597145356,0,0,0,0,0,0.113021344788995,0,0,0.638022009755125,0,0.00750993952311558,0.00406510467871886,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261021921146507,0,0,0,0,0.0399370870274889,0.0754497134048053,0,0.0751462639090713,0,0.00592680360282812,0,0,0,0,0,0.00237871947947883,0.0432605870993091,0,0,0,0,0,0,0,0.0455598109971322,0,0.105205754169215,0,0,-0.018589519584723,-0.0392843232078545,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.535576524075428,0,0,0,0,0,0,0,0,0,0.19019018401791,0.0702685039707168,0,0,0,0,0,0,0,0,-0.0507398322958832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139014509820454,0,0,0,-0.00536896826925835,0,-2.16840434497101e-19,0,0,-0.00227513220093865,0.00709964494412549,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0370684674005385,0,0,0.142323955297652,0,0,0,0,0,0,0,0,0,0,0.0463157856249205,0,0,0,0,0,0,0,0,0,0,0,0,0.0181569127114875,0,0,0,1.73472347597681e-18,0,0.088951289342339,0,0,0,0,0.171255686611526,0.0220792739440045,0,0,0.0019662756821077,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.106549960023479,0,0,0,0,0,0,0,0,0,0,0.0516249730344843,0,0,0,0,0.200961176806422,0,0,0,0,0.0293811926496228,0,0,0.0552548732421237,0,0.133754548109358,0,0,0,0,0,0,0,0,0.0285738099083616,0,0,0,0.0147069712966817,0.0139790925413571,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177581603014221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366961931006104,0.372493254663887,0,0,0,0.0178846083043063,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0165762141653876,0,0,0,0,0,0,0,0,0,0,0,0.346109069480666,0.295755954957464,0,0.10068104379232,0,0,0,0.202918512566443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154706807934797,0,0.0421356834472892,0,0,0.00803758450973761,-0.011824850036039,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571963187239113,0,0,0,0,0.0508183464706288,0,0.101597136781537,0,0,0,0.0630400178472833,0,0,0,0,0,0,0,0,0,0.0707522481783405,0,0,0,0,0.329377496898263,0,0,0,0,-0.0147300075042111,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.407158158205251,0,0,0,0,0,0.0440349080526012,0,0,0.0575774202287645,0,0,0,0.0894523769405465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164568086160988,0,0,0.304419364767725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171088669018164,0.0173050766582242,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0204230881166634,0,0.0663275629050807,0,0,0,0,0,0,0,0,-0.116175314557512,0,0,0,0,0,0,0.488820760116129,0,0,0,0,0.024966610998309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855827273660563,0,-0.279168640588606,0.00468378985726025,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0850718790372903,0,0,0,0.272655391228319,0,0,0,0,0,0,0,0,0,0,0,0,-0.327112540111622,0,0,0,0,0,0,0.354195221347936,0,0,0,0,0,0,0.172908456323296,0,0,0,0,0,0,0,0.0746900595508899,0,-0.124692942249052,0,-0.16422203718828,-0.040084701689202,-0.00575576848415316,0,0,0,0,0,0
X000786.SZ,0,0,0,0.579309904912283,0,0.193141385681687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855820861741714,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0268513588883672,0,0,0.229740817776706,0,0,0,0,0,0,0,0,-0.13928847316318,0,0,0,0,0.0497195032359653,0.0675356645477052,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148093502135621,0,0,0,0,0,0,0.144292468376744,0,0,0,0.354861210250775,0.0634969132581436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387378506097696,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.164338665849674,0,0,0.0915560701890117,0,0,0,0,0,0,0,0,0,0,0.00601289749835766,0,0,0,0.0808303871179565,0,0,0,0,0,0,0,0,0.217775578021384,0.0241934987241909,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0281520889075049,0,0.00124792873456428,-0.0101281556788318,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140288348729701,0,0,0,0.0910827445878235,0,0,0,0,0,0,0,0,0,0,0.0786888164375864,0,0,0,0.112487886415516,0,0,0.117952911046138,0,0,0,0,0,0,0,0,0,0,0.0262725155382706,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0884167431488008,0,0,0,0,0,0,0,0,0.0283284322216898,0,0,0,0.0217954812417488,0,0.103354993245969,0,0,0,0,0,0,0,0,0.506960873902944,0,0,0.0586897018130062,0,0,0.0367821162003069,0,0,0,0,0,0,0,0,0.0309930944436755,0,0,0,0,0,-0.00167913855152185,-0.00810571325006803,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907995076690827,0,0,0,0,0,0,0,0,0,0,0,0.194507926465982,0.070697087719672,0,0,0,0.0369132463395868,0,0,0,0,0,0,0,0,0.0850339122213869,0.659705793534201,0,0,0,0,-0.00368021808118977,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0782188312383285,0,0,0,0,0,0.0128448859423896,0,0.00411081590283408,0,0,0,0,0,0,0,0,0,0,0,0.21841602747819,0,0,0,0,0,2.16840434497101e-19,0.303299197192462,0,0.000615609355379424,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0181290607112291,0,0,0,0.0372856205496549,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.1359937994095,0,0,0,0,0.025249984985053,0,0.0486622961553996,0,0,0,0,0.0677806924480382,0,0.146363797443545,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.00440863723712588,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187322633605894,0,0,0,0,0,0,0,0,0,0,0.0592020631380104,0,0,0,0,0.109399318537486,0,0,0.525484844065015,0,0,0,0,0.0236197457816711,0,0,0,0,0,-0.0152569894871559,-0.0280504922246461,0,0,0,0,0,0
X601158.SH,0,0,0.0315701821181327,0,0,0,0.00710848120485187,0,0,0,0.0137982044973806,0,0,0,0,0.0895640435167559,0,0,0,0.0832396009639856,0,0,0,0,0,0,0.0245785343211889,0,0,0,0.040309366435292,0,0,0,0,0,0,0,0,0,0.0272506431586726,0,0,0,0.0717101107554509,0.18224313953711,0,0,0,-0.00252134805333931,-0.012760575183358,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0368580837041031,0,0,0.163178953000394,0,0,0,0,0,0,0.0609087369315259,0,0,0,0,0,0,0,0,0.0192380455513331,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0130027509143181,0,0,0,0,0,0,0,0,0,0.229427524956868,0,0.0137526886191878,0,0.000818666489475754,3.3881317890172e-21,0,0,0,0,0,0
X601699.SH,0,0,0.0499412010589907,0,0.247778290015036,0,0,0,0,0,0.108859553452529,0,0,0.305815046366779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978584071511824,0,0,0,0,0,0.0544330758775306,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.303944215038832,0.249710763445126,0,-0.161628082002054,0,0,0,0,0,0,0,0,0,0.0135486240666202,0,0.0307019323070521,0,0,0,0,0.324095648560801,0,0,0,0.280352812705018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153464873530797,0,0.0486922227994816,0,-0.00938906144720314,0.00184163655000845,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0817321386511911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431046260821985,0,0.0367340494752245,0,0,0,0.251645770073889,0.111473440879108,0.218747462947109,0,0,0,0,0,0,0,0,0.192433281404302,0,0,0,0,0,0.082293567437583,0,0,0,0,0,0,-0.00108111717159254,-0.0118394475897778,0,0,0,0,0,0
