,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X601992.SH,X600111.SH,X600188.SH,X600299.SH,X601158.SH,X600352.SH,X000027.SZ,X000539.SZ,X600583.SH,X600309.SH,X600660.SH,X000630.SZ,X600623.SH,X002466.SZ,X600098.SH,X000792.SZ,X600160.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600863.SH,X600578.SH,X600489.SH,X600315.SH,X300072.SZ,X000629.SZ,X600547.SH,X600022.SH,X600808.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0.274722274803633,0.0477586855130382,0,0,0,0,0,0,0.000804772285234408,0,0,0,0,0.148506446049274,0,0.179179939512132,0,0,0,0,0,0,0,0,0,0,0,0,0.0692400360077293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452526521653187,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973619516869653,0.00384651802292593,0,0.154899308214983,0,0.163539180781064,0,0.130621617731085,0.16838987431984,0,0,0,0,0,0.0631120817493289,0,0,0,0.0162901587322707,0.262712474698679,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.00747385477574931,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.438171629006432,0,0,0,0,0,0,0,0.0153502324403214,0,0,0,0,0.202307684281802,0,0,0,0,0,0,0,0,0,0,0,0,0.00941415737894837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031139936154581,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.250073897474812,0.0608995720403983,0,0,0,0,0,0.0365146469596365,0,0,0,0,0,0,0,0,0,0.0265604166528784,0,-0.165569325202264,-8.67361737988404e-19,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.215926583009552,0,0.331375902170507,0,0,0,0,0,0,0,0,0,0,0,0,0.19935180752594,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0409981664734735,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00697495358700089,0,0,0,0,0,0,0.175001196271113,0,0,0,0,0.080843442877355,0.0415853268805921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189859392196161,0,0,0,0,0,0.358576309225262,0,0,0,0,0,0,0.0504924757681495,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.125186016290578,0,0,0,0,0,0,0.0258263592879052,0,0,0,0,0,0,0,0.261776938538952,0,0,0,0.161272503658813,0,0,0,0,0,0,0.0313363909466127,0,0.146901189514027,0,0,0,0.127865354597089,0,0,0.0935899329139588,0,0,0,0,0.0612252463938174,0,0,0,0,0,0,-0.0370579668569897,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.038048240503297,0,0,0,0,0,0,0,0,0,0.132383463741622,0,0.0273154306062075,0,0,0.0152941620723472,0.053436383782787,0,0,0,0,0.000195137711041737,0,0,0,0,0,0,0,0,0,0,0,0,0.412193637650676,0,0,0,0,0,0,0,0,0,0.0839008709495892,0,0.0221973523877706,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.156784840732367,0,0,0,0,0,0,0.297243058651061,0,0,0,0.003886062379945,0.011013399331659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183428170331996,0.034167606614358,0,0,0,0,0,0.239651304671282,0,0,0,0,0,0,0,0,0,0,0,-0.00225717266006764,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430359174857505,0,0,0,0,0,0,0,0,0.0674675284754512,0,0,0,0,0.0473962468440305,0.0268291328896508,0,0,0,0.184794800363769,0,0,0,0.301238811307733,0,0,0,0,0,-0.0757230522468288,0.128049636743009,0,0,0.250983366755197,0,0.0544344375996495,0,0.0381447486977605,0.01451828333823,0,-0.0534653321124342,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.120711386936714,0,0,0.151007494124297,0,0.107673147138963,0.105382373790648,0,0,0,0,0.330711230926441,-0.0659589441916558,0,0,0,0,0,0,0.0678889732819116,-0.0304496375927527,0,0,-0.108612468787397,0,0,0,0,0,0.222340637694807,0,0,0,0,0,0,0,0.090954478357065,0,0,-0.00439875085622781,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130172224827334,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785960810112477,0,0.10977470831579,0.218023455674785,0,0,0,0,0.125966901998228,0.238516876589495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394345017274009,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.353220962966397,0,0,0,0,0,0,0,0,0,0,0,0,0.0629829909117118,0,0,0,0,0,0,0,0.0923600849342039,0,0,0,0.0182653357166282,0,0,0.220048510826524,0.00342064548353582,0,0,0,0,0,0,0.0274522499827322,0,0,0,0,0.182564955506829,0,-0.00598675722107841,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0322366636305267,0,0,0,0,0,0,0.166181653401529,0,0,0,0.000340943669038905,0,0,0,0,0,0,0,0,0,0.0354394449320875,0.211523674121932,0,0,0.135445779819424,0,0.073079087946284,0,0,0,0,0,0,0,0,0,0.0934912504961065,0,-0.0193678110637204,0,0,0,0,0,0,0
X600583.SH,0,0,0.0960994158325897,0,0,0,0.0371359536916999,0.117596813319943,0,0,0,0.0663380395051177,0,0,0,0.0400717479416463,0.233262569372181,0.0452293576288105,0,0,0,0,0,0,0,0,0,0.0542077937391651,0,0,0,0,0.0493143709950988,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0212960407822146,0,0,0,0,0,0,0
X600309.SH,0,0,0.0848420499074835,0,0,0,0,0.0507800399809723,0,0,0.0736067260319144,0.106178430307705,0,0.0107319426613469,0,0,0.198632269688168,0,0.0179964268377149,0.0953802898711082,0.00413206541734106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316164243059955,0.0262248889037027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.164142899339583,0,0,0,0,0,0,0.0380847620217183,0,0,0,0,0,0.131150192027124,0,0,0,0,0.0207190112283431,0,0,0,0.0929587215477526,0,0,0,0,0,0,0,0,0,0,0,0.0336773095299356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513396509559024,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896087182115142,0,0,0,0,0,0.0250559604354492,0,0,0,0,0,0,-0.0806698864578089,0,0,0.0167495926103705,0,0,0,0,0,0.05011318987406,0,0,0,-0.184924467186683,0,0,0,0,0,0.044454649521295,0,0.0604281549806588,0.0356072097983816,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751356047387105,0,0,0,0,0,0,0,0,0,0.175099238874475,0.176632765537206,0,0.0716974074762181,0,0,0,0,0,0.207314242356138,0,0,0,0,0.243381184288429,0,0,0,0,0.185353836886981,0,0.0196233953229616,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.390120145541713,0,0,0,0,0,-0.020045708561802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297961262766835,0.00618896682376067,0,0,0,0.47977792813471,0,0,0,0,0,0,0.567842629093931,0,0,0,0,0,0,0.0210957206356029,0.0156338180348496,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0.0812648018325672,0.133956780997443,0,0,0.0422057885473216,0,0,0,0,0,0.355918885172728,0,0,0,0.00386610725837596,0,0,0,0,0,0.048048221673191,0,0,0,0,0,0,0,0,0,0.030730252426154,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.113093867135431,0,0,0,0,0,0,0,0.0930660379385581,0,0,0,0,0,0,0.198711341733104,0,0,0,0,0,0,0.0707334063662892,0,0,0,0.0271840513009524,0,0,0,0,0,0,0,0.235036354436461,0,0,0,0,0,0,0,0,0,0.0989018764577747,0,0,0,0.0575192238964963,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0628631534248936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603031462995277,0,0,0.175737852074406,0,0,0,0,0,0.151337569638637,0,0,0,0,0.540275358286505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885952566328664,0,-0.0443626423021716,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705534725971995,0,0,0,0,0,-0.0558889899752497,0,0,0.00576150868047895,0.127999304985327,0,0,0,0,0,0.290620023636985,0,0,0,0,0.0332219056510452,0,0.0677567983989518,0.28661645044487,0,0,0,-0.107905768670629,0.0859999283368947,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.116206708817924,0,0,0,0,0,0,0,0,0,0,0,0.239552174775032,0,0,0,0,0,0.00454513778671397,0.153182836712194,0,0,0,0,0,0.027655972883453,0,0.0417030749240864,0,0,0,0,0,0,0.10564634176488,0,0,0,0,0,0,0,0,0,0,0,-0.0142836950627799,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.00721822234987298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308046807682733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.148639331584525,0,0,0,0.422317555763033,0,0,0,0,0,0,-0.00419399453507595,0.0138642347353502,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307069222603873,0,0,0,0,0,0,0,0.00662772085276068,0,0,0,0,0,0.140202226700999,0.150973949860826,0.160431508329678,0,0.0988610081796479,0,0,0,0,0,0.0616921843211658,0,0,0,0,0,0,0,0,0,0.108259129719508,0,-0.0166195934836674,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120799337880507,0,0.201249006390655,0,0.0211408510855609,0,0.0703519758511066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172740196952903,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309333837871329,0.0150336508054523,0,0,0,0,0,0,0,0,0,0,0,0,0.0156597346844446,0.254101618967412,0,0,0.263280769354658,0,0,0,0,0,0,0.0812119244861603,0,0,0,0,0.0889134548259508,0,0.0126109270852697,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0939628507312151,0,0,0,0,0.027367296937764,0,0.0176819131108783,0,0,0,0,0,0,0,0,0,0.0362904880415958,-6.93889390390723e-18,0,0,0,0,0,0.288787280653437,0,0,0.0517086728901187,0,0,0,0,0.101389447218123,0,0,0,0,0.0984635044626897,0,-0.00607888235078225,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.100388330893925,0,0,0,0,0,0,0.0166037179750078,0,0,0,0,0,0.0309510743414059,0,0.209352410828443,0,0,0,0,0,0,0,0.0326716959324278,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0921126118007039,0,-0.0359270752600913,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0568748113036927,0,0.329043935513003,0,0,0,0,0,0,0.0566877834091354,0,0,0.0401774983315654,0.0364225173832303,0,0,0,0,0,0,0,0,0,0,0,0.0383667958332137,0,0,0,0,0,0,0,0,0,0,0,0,0.23674557116208,0,0,0,0,0,0.00568818161511133,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239630886539322,0,0,0,0,0,0,0,0,0,0,0,0.0436315709309199,0.0245703468940737,0.0627012471785564,0.0442321889505353,0,0,0.0188442345956688,0,0,0,0,0,0,0,0,0,0,0,0.00478243691827924,0,-0.0110733559842352,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220786733968922,0.213202438090161,0,0,0,0,0,0.259178185369811,0,0.0743795945618042,0,0,0,0,0,0,0,0,0,0,0,0,-0.01445614020477,0.0123941878373504,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.100600433299131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206498457952857,0,0,0,0,0,0.0532655894334969,0,0,0,0,0,0,0,0.394790010250461,0.0160231822430444,0.120426320434061,0,-0.0102589890743047,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172379978688548,0,0,0,0.0933502853105823,0,0,0,0,0,0,0,0,0.0328949813402265,0,0,0,0,0.0190260587880135,0,0,0,0,0,0,0,0.574221252214159,0,0,0,0,0.0218252050981643,0,0,0,-0.0223428945874422,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134728887011965,0.0247468873048019,0.110142380082906,0,0,0,0,0,0.297374760693383,0,0.159019839733981,0,0,0,0,0,0,0,0,0,0.0527292570925602,0,-0.0116402581208925,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440916099063327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06236129934964,0,0,0,0,0.27170640571848,0,0,0,0,0,0,0,0,0,0.212102185259489,0,-0.0180241093928297,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933639442685201,0,0,0,0,0,0,0,0,0,0,0,0,0.210487763378388,0,0,0,1.73472347597681e-18,0,0.0763778423075064,0,0,0,0,0,0.409056253940755,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0528455194932603,0,0,0,0,0.0113520149111056,-0.0891276397037015,-0.0606561177343773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323066071670178,-0.0399863509685478,0,0,0,0.25175927774926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027515034988579,0,0,0,0.00453908334108915,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678563748868331,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122357550963757,0,0,0,-0.107023922713239,0,0,0,0,0,0,0,-0.0520836452810176,0,0,0.356776648404124,0,0,0,0,1.77245320601004,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0561600720812784,0,0,0.0123061248003146,0,0,-0.114408664729752,0,0,0,0,0,0,0,0,0,0,0,0.00372843740846249,-0.0245692948811905,0,0.060799954316562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090374597088259,0.0219664868067564,0,0.428293306723536,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338424438190654,0,0,0,0,0,0,-0.139703750368076,0,0.135897037478991,0,0,0,0,0,0,-0.102653999120476,-0.0564955704167529,-0.0381730288452132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026424101618305,0.0183683201025513,0.19423318480563,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673147787493996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166289645315247,0,0,0,0,-0.00159280320530976,0,0,0,0,0,0.0171499466490992,0,0,0,0,0.0134651766648934,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121774785812623,-0.014763276249187,0,0,0,0,0,0.0325307775584714,0,0.0326389449953617,0,0,0.0918233557095745,0,-0.0471522609850299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496708259097598,0.137173805931508,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137994004499679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911717999656181,0.00114193292366103,0,0,0,0.0246432840695254,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316571308294106,0,0,0.0129570778479061,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.000808487172091948,0,0,0,-0.00452725766461171,0,0,0,0,0,0,-0.00247791149543061,0,0,0,0,2.71050543121376e-20,0,-0.00883666733548334,0.0252714576335193,0,0,0,0,0,0
