,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X002466.SZ,X600011.SH,X000877.SZ,X601600.SH,X600010.SH,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X000301.SZ,X600547.SH,X600362.SH,X600426.SH,X600886.SH,X000723.SZ,X600176.SH,X600219.SH,X000408.SZ,X000807.SZ,X601991.SH,X600803.SH,X000786.SZ,X600795.SH,X002080.SZ,X601699.SH,X000983.SZ,X002353.SZ,X000630.SZ,X600688.SH,X600801.SH,X600141.SH,X000959.SZ,X600096.SH,X000825.SZ,X600489.SH,X000960.SZ,X000932.SZ,X600027.SH,X600157.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,2.16840434497101e-19,0,0,0,0,0.013797952049238,0,0,0,0,0,0,0,0,0,0,0.148287933872652,0,0,0,0,0,0,0,0,-0.0262084461931298,0.122804888124217,0,0,0,0,0,0,0,0,0,0,0.129691106432754,0,0,0,0,0,0,0,0.000929960942372958,0,0,0,-0.00359032476702255,-0.0117632703176532,0,0,0,0.031152239803072,0,0
X600028.SH,0.22157011227001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00601363342026111,0,0,0,0,0,0,0.0850736034407577,0,0.0233867638017327,0,0.0425218384593184,-0.00544312898301404,0,0,0,0,0,0,0,0,0,0,-0.00963127902872968,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142430474576053,0.264976456017618,0,0,0,0,0,0,0,0,0,0,0,-0.0154658559601314,0,0,0,0,0,0,0,0,0.0128314531442099,0,0
X600309.SH,0,0,0,0,0,0,0,0.0111123886788905,0,0,0,0.00687307546912351,0,0,0,0.0552615672936854,0,0,0,0,0,0,0,0,0.0271058012801791,0,0,0.0436263994512451,0,0,0.143776783786412,0,0,0.00774435058617034,0.0082438498910971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867088214264623,0,0,-0.00960989906407825,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10900160071629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123206961865765,0,0,0,0,0,0,0,0.366651869355927,0,0,0,0.0701039847353719,0,0,0,0,0,0,0,-0.00184503890540383,-0.00674914990378812,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0872875856800675,0.3101023804528,0,0,0,0,0,0,0.0702355725615675,0,0,0,0,0,0,-0.0582714056018591,0,0.0134227243765828,0.142857000922183,0,0,0,0,0,0.0804985200801058,0,0,0,0,0,0,0.109195110610074,0,0,0,0,0,0,0,0,0.094237376301711,0,0,0,0,0,0,-0.0217188748657017,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.237919806900676,0.399664327451787,0,0,0,0,0,0,0,-0.0927647057488236,0,0,0,0,0,0.121654526949273,0,0,0,0,0,0,-0.0410306981598869,0,0,-0.0668309090784304,0,0,0,0,0,0,0,0.0819530938914465,-0.24055116683093,0,0,0,0,0,0,0,0,-0.0044379812506369,0,0,0,-0.0212960427380337,0,0
X600188.SH,0,0,0,0,0,0,-0.0210537403124944,0,0,0,0,0.119063301421867,0,0.00735266987913552,-0.113787784936836,0,0,0,0.214757431519751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166819059192384,0.308839631300714,0,0,0,0,0,0,0,0,0,-0.050176132032573,0,0,0,0.162493689613061,0,-0.0784051319264056,0.124195096052531,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312606271241838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503929499301693,0,0.173364612553207,0,0.281215411427724,0,0.0563226154279963,0.218661823354134,0.0160241131131001,0,0.0141929982940584,0,0,0.00019528443893503,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0260857785284257,0.0788950630571493,0,0,0,0.137459785351936,0,0,0,0.168521694815067,0,0.11930132037499,0,0,0,0,0,0,0,0,0,0,0.00441000222187571,0.138741459386617,0,0,0,0,0,0,0.00785691697326812,0,0,0,0,0.181951553350908,0,0,0,0,0,0,0,0,0.0773217763844474,0,0.0183024697065122,0,0,0,0,0,0,0
X002466.SZ,-0.111886816682856,0,0,0,0,0.569121583081738,0.276190790103911,0,0,-0.0556737230468064,0,-0.0709947013186016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226791538023505,0,0,0,0,0,0,0.0865912066594823,0,0,0,0,-0.262133071950427,0,0,0,0,0,0.171624393638461,0,0,0,0,0,0.00590268587976042,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564004110901438,0,0,0,0,0,0,0,0,0,0.255116717839427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148006342166766,0,0,0,0,0,0.467841900343958,0,0.19100357396524,0,0,0.00371586413138168,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202251569334929,0,0,0,0,0,0,0,0,0,0,0,0,0.0801663037404278,0,0,0,0,0,0,0.0323982414069814,0,0,0,0,0.114161123828553,0.0136516262976902,0.112700514733391,0.0249264268896609,0,0,0,0,0,0,0,0,-0.0103799463348769,0,0,0,0,0.00135904516603407,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.064286165990398,0,0.0424374222663899,0,0,0.0299796494478605,0,0,0,0.0345852387319883,0.0690930275094296,0,0,0,0,0,0,0,0.0379081598237645,0.618753959924274,0,0,0,0,0,0,0,0,0,0,0,0.0109270827384421,0.134309818192917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170654509653156,0,0
