,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600188.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600516.SH,X300072.SZ,X600027.SH,X600547.SH,X601992.SH,X600111.SH,X002460.SZ,X600176.SH,X000553.SZ,X600352.SH,X002110.SZ,X000786.SZ,X600299.SH,X600808.SH,X000709.SZ,X600801.SH,X000932.SZ,X000883.SZ,X600426.SH,X601158.SH,X601699.SH,X000408.SZ,X600219.SH,X600339.SH,X601003.SH,X600315.SH,X000539.SZ,X002271.SZ,X600782.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,-0.0744244351720368,0,0.253426891941321,0,0,0,0,0,0,0,0,-0.290255711914228,0,0,0,0,0,0.239756037092701,0.127374146175093,0,0,0,0.212662336113067,0,0,0,0,0,0,0,-0.0803223919219633,0.0311305418638215,0,0,0,0,0,0.086969407106219,0,0,0,0.0353855155172897,0,0,-0.0062783104440358,0,0,0,0,0.0147015223819852,0,0
X600027.SH,0,0,0,0,0,-0.0115486685043107,0.402482729209449,0.108385288662154,0,0,0,0,0,0,0.150982893466033,0,0,0,-0.114057368074679,0,0,0,0,0,0,-0.0151548642070406,0,0,0,0,0,0,0,0,0,0,0,-0.0211102851901786,0,0,0,0,0.031212369456277,0,0.070334029174762,0,0,0,-0.117711325241198,-0.00151265805879727,0.0205629978837544,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0642429706330346,0,0,0,0.0701516183983093,0,0,0,0,0,0,0,0,0,0,0,0,0.135928121693966,0,0,0,0,0.202781043415108,0.035556968512496,0,0.113924511746382,0,-0.0207927466358876,0,0,0,0,0,0,0,0,0,0.0658213327662613,0,0.0421841962813856,0,0,0,0,0,0,0.00591296657510499,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.144115462583268,0,0,0,0,0,0,0,0,0,0,0,0.273915317289699,0,0,0,0,0,0.185387463892878,0,0.0997255337556269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115659680662727,0,0,0,0,0,0,0,-0.0108359423551342,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0737544906032592,0,0,0,0.000781332359710476,0,0.291382150253819,0,0,0,0,0,0.112670107999614,0,0,0,0,0,0.00661447876427534,0,0,0.0939576772566716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986916738151595,0,0,0,0,0,0,-0.0024446799681226,-0.00316995347770351,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386720480341656,0.297460239517456,0,0,0.0817260191310949,0.392763316978556,0,0,0,0,0,-0.0288188853025092,0,0.0367005378186668,0,0,0,0,0,0,0,0,0.15661506992896,0,0,0,0,0,-0.0779851344539136,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765627194970369,0,0.209032348154211,0,0.133803829356879,0.174487766449348,0.0561488697845966,0.158097670732554,0,0,0,0,0,0,0.0502474247606212,0,0,0,0,0,0,0,0,0,0,0.0339772140187298,0.0118008359856614,0.00325290962314415,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127434188222303,0,0,0.0898628910373027,0,0.0807167273474297,0.00281994277122491,0,0.0689895031678396,0,0,0.0783180437241697,0,0,0,0,0,0.252818954548448,0,0,0,0,0.0765781803903046,0,0,0,0.0570200401116631,0,0,-0.0122102370410247,-0.0123254555589468,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.108164428834001,0,0,0,0,0,0,0,0.0942651114459273,0,0,0,0,0.155510915974385,0,0,0,0,0,0.0623663824712017,0.0707061851624502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533051048375577,0,0.00451609400061185,0,0.187060913674778,0,0,0.0579594198667474,0,0.0118885488006962,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.196311821638756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541435206489132,0,0,0,0,0,0,0,0.0711523457004112,0,0,0.0358907385007631,0.0564619607061388,0,-0.00183491285106973,0,0,0,0,0,0,0
X000786.SZ,-0.202675305023405,0,0,0.352037888729201,0,0.0707052271733943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079964276977419,0,0,0.114787343089122,0,0,0,0,0.135207499349315,0,0,0,0,0,-0.0331645514282879,0,0,0,0,0,0.108900384558086,0,0,0.0710567817645451,0.0800554813782996,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726632972136016,0,0,0.0296351899950535,0,0,0,0,0,0.281979038530557,0,0,0,0,0,0.0839451877501403,0,0,0,0,0,0,0,0.102910500841234,0.0632070257030385,0,0,-0.079042275663937,0,-0.136726098072561,0.0204568470714617,-0.00266677630525568,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0110824734425483,0,0,0,0.119594839968898,0,0,0,0,0,0,0,0.0343370669706103,0,0,0,0,0,0.0185912872816099,0,0,0,0.0225340610577698,0,0,0,0,0,0.059981000883149,0,0,0,0,0,0,0,0.0535786064446658,0,0,0.0186187017948272,0.303038961529059,0,0.00217023390410134,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.163834093634422,0,0,0,0,0,0.0659438787839749,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0496475338264598,0,0,0,0,0.141878026908503,0,0,0,0,0,0,0,0,0,0,0.144720066506983,0,0,0,0.0675934058771612,0,0,0,0,0,0.00567198178416661,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.367420934932854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730703606622987,0,0.00148995452028247,0.0203111088375936,0,0,0,0.0114778155425577,0,0,0,0,0.141541372641684,0,0,0,0,0,0,0,0,0,0,0.186931486414337,0,0,-0.00739994162584741,0.0448060984161201,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061810066357265,0,0,0.206601125652899,0,0,0.0114338419208528,0,0,0,0,0,0,0,0,0,0,0.197658476230273,0,0,0,0.247633676393758,0,0.00363911405742674,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00930774417904217,0,0,0,0,0,0,0,0,0.203729771386604,0,0.0428014626042525,0.0353148076240335,0,0,0,0,0,0,0,0,0,0.26257014198628,0,0,0,0.0617244273369181,0,-0.0215582975152913,0,0.00527408353270033,-0.0034978091166421,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.193201386945299,0.11920353440341,0,0,0,0,0,0,0,0,0,0,0,0,0.0127061944030856,0,0,0,0,0,0,0,0.450539351595268,0,0,0,0,0,0,0,0.20828606514528,0,0,0,0,0.129732449343331,0,0.163918076425977,0,0,0,0,0,0,1.6940658945086e-21,-0.00737338623265084,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596813406146968,0,0,0,0,0,0.159409719918819,0,0,0,0.079718473108256,0,0.0271970754613832,0,0,0.0761140626558909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00556413620267365,0.00336554580590247,0,0,0,0,0,0
X601699.SH,0,0,0.0677026632968475,0,0.208996109737651,0,0,0,0,0,0,0.38315433558176,0,0.0836075424445121,0,0,0,0,0,0,0,0,0,0.0820020431811278,0,0.0288268202410063,0,0,0,0,0,0,0,0.111626393435499,0,0,0,0,0,0,0,0,0,0.0962279599271065,0,0,0,0,0,-0.00651194121679644,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.129428095498534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331582091130041,0.196331249561009,0,0.127034556059939,0,0,0.165587138927156,0,0,0,0,0,0,0,0,0,0,-0.0426683072244798,0,0,0,0,0,0,0,0,0,0.0085429026002957,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00890892275920435,0,0,0,0,0,0.000309832675373703,0,0,0,0,0,0.0903505481542882,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0490142431997189,0,0,0,0.160653720122184,0,0,0,0,0.014498146885268,0,0,0,0,0,0,0,0,0.0160537477280184,0.0304130997893174,0,0,0.00797396245524114,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.182347533023728,0,0,0,0,0,0.0457229655341985,0,0,0,0,0,0.152970135726796,0.0351797610710453,0.0633293516841651,0.0351202962125531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208393375667135,0,0,0,0,0,-0.00285146418659146,-0.0229898495361244,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156911584250327,0,0,0,0,0.0239675525825941,0.275885860450606,0,0,0,0,0.037438448923709,0,0,0,0,0,0.0461407212291433,0.343790857721002,0,-0.0140401528372542,0.0170018107170264,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149356827639515,0,0,0.119900821598574,0,0,0.0522327057517766,0,0,0.106294232639263,0,0.157361956017742,-0.0485437755309069,0,0,0.105657739769004,0,0,0.0351576619163117,0,0,0,0,0,0,0,0,0.0203678723055503,-0.0057121031373929,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.0570031077699079,0,0,0,0,0,0,0,0,0,0.0884360547836505,0,0,0,0,0,0.0830568101601699,0.0302682011538535,0,0,0,0,0,0,2.16840434497101e-19,-0.0163368368546966,0,0,0,0,0.0290258687380853,0,0,0.0707246203406685,0,0,0,-0.00709887380637055,-1.73472347597681e-18,0,0.0110605920068874,0.00474227356444222,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.241560167757424,0,0,0,0,0,0,0,0.225366984742866,0,0,0,0,0,0,0,0,-0.155761624503688,0,0,0,0.0615196190903043,0,0,0,0.327814408893749,-0.0329710295583588,0,0.101052240212493,0,0,0,-0.0580894541067006,0,0,0,0,0,0.0476535007965745,0,0,0,0,0.396345286818782,0.0724613584690616,0.0583226580778681,0,0,0,0,0,0
X600782.SH,0,0,0,0,0,0,0,0.108588683041492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854845636529428,0,0,0,0.0546966687009382,0,0,0,0,0,0,0,0,0,0.491725591689421,0,0,0,0,0,0,0,0.0733866332750059,0,0,0,0,0,0.00398908303147573,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.192879270466298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07377424938451,0,0,-0.197004049006572,0,-0.0519919035443913,-0.0974040994213499,0,0,-0.0743368491683895,0,0,-0.18113023036542,0,0,0,0,0,0.0876386779158875,0,0,0.185148235347748,0,0,-0.0375707861242802,-0.0309882402461386,0,0,0,-0.751602399539043,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530891438658429,0,0,0,0,0,0
TED,0,0,0,0,0,0.186410380801386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513847679208282,0,0,0,0,0.148825877356848,0,0,0,0.213222326721456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829519432701346,0,0,-0.206751815832978,0,0,0,0,-5.40402794571212,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0599742368969522,0,0,0,0,0,0,0.0733522518138528,-0.00207359483226303,0,0,0,0,0,-0.0660727398695695,0,0,0,0,0.0155721425581371,0.0279781697437266,0,0,-0.135378425555048,0,0,-0.0486118188196116,0,0,0,0,0,0,0,0,0,0,0,0,0.0126920719153465,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0407178284673319,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0344854462775859,0,0.0470803920006154,0,0,0,0,0,0,0,0,0,0,0,-0.0344466054707474,-0.0787290385856209,0,0,0,0,0.105889281697799,0,-0.0382373819050379,0,-0.10349153857012,0,0.0376502887412464,0,0.112369380962359,0.0214738318609173,0.0145477046560492,0.295711560110284,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00121914541795305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000706070492899666,0,0,0.00145351335894509,0,0,0,0.00124926450951557,0,0,0,0,0,0,0,0,0,0.00206671546130342,0.00126443502024711,0,0,0,0,0,0.00193640444168777,0,0,0.00107056268923853,-0.00297201066454366,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0719363510082431,0,0,0,0,0,0,-0.148012252754894,0,0,0,0,0,0,0,0,0,-0.0173407429305649,0,0,0,0,0,0.0442583710602949,0,0,0,0,0,0,0,-0.0616908316497361,0.00225032358904979,0,0,0,0,-0.0945765385547757,-0.0249425258818257,-0.105325319510028,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098813527365557,0,0,0,0,0,-0.00415311830979911,0,0,0,0,0,0,0,0,-0.00797428773510605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441953349232355,-0.001606974116379,0.0124819707680312,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719647607041368,0.00620647880576659,0,0,0,0,0,0.00172671594454989,0,0,0,0,-0.00373608525560476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164674323521552,-2.71050543121376e-20,0.00836962621186211,0,0,0,0,0,0
