,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X000877.SZ,X600027.SH,X601991.SH,X002271.SZ,X600362.SH,X600426.SH,X600803.SH,X000983.SZ,X601699.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000539.SZ,X000786.SZ,X600160.SH,X000408.SZ,X300037.SZ,X600219.SH,X002409.SZ,X600378.SH,X000629.SZ,X600688.SH,X600157.SH,X002080.SZ,X600021.SH,X600985.SH,X000932.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.523455119662023,0.047979621076926,0,0,0.120386462310928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470662359864102,0,0,0,0,0,0.0908326506111452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874550454105442,0,0.0494611331088475,0,0,0,0,0,0,0
X600028.SH,0.657243204922788,0,0,0,0,-0.0948676288431521,0,0,0,-0.0693656866924863,0.069158733421047,0.0796267116600565,0,0,0,0,0,0,0,0,0,0,0,0.0445091567830422,0,0,0,0,0,0,-0.0322236737079702,0,0,0,1.73472347597681e-18,0,0,0,-0.0118331419441839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.186831457282154,0,0,0,0,0,0,0,0,0,0.233000125572186,0,0,0,0.0669057554273076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315858232454047,0,0,0.0325862035189189,0,0,0,0,0,0.0879252190874548,0,0,0,0,0,0,0,0,0,0,-0.0455899107183489,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.152163076137497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230204103101198,0,0,0,0,0,0.134743148615123,0,0,0,0,0,0.0250999355952728,0,0,0,0.0635441889750517,-0.0548848971793917,0,0,0,0,0,0,0,0.068583752077081,0,0,0,0,0,0,-0.0181418171242724,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28190294353607,0,0,0,0,0,-0.092056500274788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104951893744236,0.182360561053787,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0481153719254073,0,0,0,0,0,0,0,0,0.0372622481167365,0.266532606224104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382166559382639,0,0,0,0.00208461928813114,0,-0.085198982840204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715300975359215,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.142324634724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559019995666422,-0.034731322546588,0,0.0107140895969592,0,0,0,0,0,0,0,0.0255122115960681,0,0.0342772914247672,0.177227913714659,0,0,0.0233545356567763,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643003470720567,0.052086591155758,0,0,0,0,0,0
X600019.SH,0,0.0663821632396561,0,0,0,0.126996610568444,0,0,0,0,0,0.0963599637659517,0,0,0.102464444265785,0,0,0,0,0,0,0,0,0.0440892602004613,0,0.0176633266392983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544765231904358,0,0,0,0,0.124551105442067,0,0,0,0,0,-0.031921595664957,0,0.0356629324945982,0,0,0,0,0,0,0
X002460.SZ,-0.000459213963519868,0,0,0,0,0,0,0,0,0.527497887434784,0,0,0,0,0,0,0,0,0,0,0,0.186938129210747,0,0,0,0,0,0,0,-0.0230291327008245,0,-0.0484924718149264,0,0,0,0,0,0.0691709846805196,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0216647165275631,0.0252136644762458,0,-0.0170696698799057,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0661726763869633,0,0,0.514140436559549,0,0,0,0.158470159953481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182930090040417,0,0.00321933274184921,0,0,0,0,0,0,0.115150047853918,0,0,0,0,0,0,0,0,0,0,0,0,0
