,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X300072.SZ,X600688.SH,X600309.SH,X600547.SH,X600795.SH,X601991.SH,X600660.SH,X600362.SH,X600188.SH,X000709.SZ,X600027.SH,X600886.SH,X002466.SZ,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000959.SZ,X000898.SZ,X600299.SH,X601158.SH,X600008.SH,X000883.SZ,X600583.SH,X600578.SH,X600219.SH,X000630.SZ,X000408.SZ,X002460.SZ,X000539.SZ,X000792.SZ,X000786.SZ,X600352.SH,X000401.SZ,X000983.SZ,X000027.SZ,X002092.SZ,X000723.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0.0895884920768851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0568743331641887,0,-0.0717972948210735,0,0,0,0,0.0619744161377092,0,0,0,0,0,0,0,0.205273187450283,0,0,0,0.0586431007609669,-0.00607172158756481,0,0,0,0,0,0
X600688.SH,0,0.435570649048634,0,0.0425183224704734,0.0276506442884649,0,0,0,0,0,0.00739582556891208,0,0.049260949349137,0,0,0,0,0.0771895207036841,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0237195704944622,0,0,0,0,0.0507298027185405,0,0,0,0,0,-0.0543910947937534,0,0,-0.00669914696512825,0,0,0,0,0,0.00973980767248006,0,-0.0710367904024485,-0.00641828457346126,0,0,0,0,0,0,0
X600309.SH,0,0,0,-0.200942796109755,0.0512345809397333,0,0,0,0,-0.137462462423962,0,0,0,-0.152959034485741,0,0,0,0,0,0,0,0.0887841484741508,0,0,0,0,0,0,0,0,0,0,0,0,0.304372690353279,0,0,0,0,0,0,0,0.194880650550888,0.0880340763159413,0,0,0.0740016440148236,0,0.415511719106666,0,0.00413060156425908,4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0539501972174234,0.0289329019839064,0,0,0,0,0,0,-0.0620799956962438,0,0,-0.0212152308581525,0,0,0,-0.0326469338192056,0,0,0.0287915653863339,0,0,0.335980487347758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116862042584455,0,0,0.0073975448899562,0.00904274899645365,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0362288739026872,-0.00819780572538861,0,0,0,0,0.0248722877489064,0,0,0,0,0.0147041018501109,0,0,0.0190608024504957,0.0455976854181959,0,0,0,0,0,0,0,0,0,0,0,0.00981039094628574,0,0,0.0682894476179072,0,0,0,0,0.0353942284816621,0,0,0,0,0.0550427629147926,0,0.0150428735319328,0,0,0,0,0.00325520407383607,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0422798141766804,0,-0.0437276411646634,0,0,-0.157858927030984,0,0,0,0,0,0,0,0,0,0,0,0,0.226005846208852,0,0,0.304983015095806,0,0,0,0,0.0939871651386788,0,0,0,0,0,0,0,0,0.101763273564133,0.0193872335548452,0,0,0,0,0,0.138045814562892,0,0,0.0617967767084442,-0.00507365968626508,0,0,0,0,0,0
X600660.SH,0,0,0.037542044623419,0,0,0,0,-0.0237939128998339,0,-0.0130911277889076,0,0,0,0,0,-0.0547621347160265,0,0.0553769120067276,0,0,0,0,0.23947248237913,0,0,0,0,-0.0507486468453158,0,0.242381367265177,0,0,0,0,0,0,0,-0.276244685532613,0,0,0,0,0,0,0,0,0,0,0,0,0.0103712813990181,-0.0114262036936874,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.112310895330601,0,0,0,0,0,-0.196059409556182,0,0,0,0,0,0,0.0304290280204865,0,0,0,0,0,0.140264223969123,0,0,0,0,0,0,0,0.287925501821588,0,0,0,0,0,0,0.0370821884901994,0.147087659833981,0,0,0,0,0,-0.0121507033202453,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856201028653422,0,0,0,0,0,0,0.0149770174547411,0,0,0,0,0,0.0686140603279776,0,0,0,0,0,0,0.0213418335297152,0.00592761415935296,0,0,0,0.301835142812991,0,0,0,0,0,0.0273236601726318,-0.0120145807488966,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0739270053413732,0,0,0.162455172593187,0,0,0.34224831087413,0,0,0,0,0,0,0,0,0.225034909910864,0,0,0,0,0,0,0.0318002207892039,0,0,0,0,0.22755576157126,0,0,0,0.596706183208985,0,0,0,0,0,0,0.0163019971604358,-0.00855848949213921,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0464469901976978,0,0,0,0,0.0308810457741936,0,0,0,0,0,0.0422216074264486,0.0114593539769886,0,0,0.00710887119419443,0,0,0,0,0,0,0,0.00420997023256653,0,0,0,0.0367511159251805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509190610957149,0.00192527245939871,0.0495721223948581,0,-0.0098431995726092,2.71050543121376e-20,0,0,0,0,0,0
X600886.SH,0,0,0.139025658525759,-0.0184832602545795,0,-0.150804563856054,0,0,0,0,0,0,0,0,0,0,0,0.0173299804470104,0,0.0507622146117185,0,0,0,0,0,0,0,0,0,0,0,0.0493364315582724,0,0,0.10752970854499,0,0,0,0.0317497419364217,0,0,0,0,0,0,0,0,0,0,0,0.034912173092894,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.33267203223322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336626910841439,0,0,0,0,0,0,0.3960313140565,0,0,0,0,0.0306240759888324,0,0,0,0,0,0,0,0.024492854613938,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0877669414809144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435143369811327,0,0,0,0,0,0,0.00916816920864879,0,0,0,0,0,0.178908291530593,0,0,0,0,0,0.00056633877808861,0.000905832638155995,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0231999414639747,0,0,0,0,0,0,-0.0333805465274795,0,0.0329036884767213,0,0,0,0,0.100505864243436,0,0,0.0419868039408822,0.0405318799934378,0,0,0,0,0.0510495377086732,0,0,0,0.0224854951232883,0,0,0,0,0,0,0,0,0.179398865597638,0,0,0,0,0,0.0125869688511697,0.00354184062773466,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.00377287877901396,0,0,0,0,0,0.740068971992301,0,0,0,4.33680868994202e-19,0.0811909423848338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101805677787059,0,0,0,0,0,0.208052288761816,-0.0159739780858967,0,0,0,0,0,0,0,0,0.0317388344344464,0.00552183540746085,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.00945724699620406,0,0,0,0,0,0,0,0,0,0,0,0.0512749346591624,0,0,0,0,0,0,0,0.0846266234990937,0,0,0,0.119738411274925,0,0,0,0,0,0,0.0250384856400216,0,0,-0.0702259652466164,0,0,0.200974566421982,0.230905554432056,0,2.16840434497101e-19,0,0,0.0341604760608526,-0.0123824207986121,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120397699423873,0,-0.165441856976128,0,0,0,-0.0834599988126845,0.0644169143818548,0,0.124443545001954,0,0,-0.291586820496296,0,0,0,0,0,0,0.132455983589022,0,0,0.388060765794508,0,0,0,0,0,0,0,0,0.0675259426526803,0.0206282635321787,0,0,0,0,0,0
X000898.SZ,0,0,0.0484346270688265,0,0,0.212978715166481,0,0.0484453405972112,0,0.279343131001576,0,0,0,0,0,0,0,0.170315648386124,0.00387850869144153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147453424921493,0,0,0,0,0,0.0168881708358697,-0.00493185618550128,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0174803025544046,0,0,0,0,0.0241254396209125,0,-0.0364981863783811,0,0,0.106224317907618,0,0,0.184844359347312,0,0,0,0,0,0,0,0,0,0.0388338426156127,0,0,0,0,0,0,0,0,0,0,0.0265678374169725,0.0500135316284638,0,0,0,-0.00722418318199432,0,0,0,0,0,0
X601158.SH,0,0,-0.0141980329599378,0,0,-0.0464240363939283,0,0.0243545752364593,0,0,0,0,0,0,0,-0.0165563943555904,0,0,0,0,0,0,0.0413476935507481,0,0,0,0,0.134013330411838,0,0,0,0,0,0.176529539666316,0,0,0,0,0,0.132998371371501,0,0,0,0,0,0,0.0387091373188429,0,0,0,0.0106234991603592,-0.000817996589036356,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.16481931699445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193266517347616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130690272819949,0.0378442854040572,0,0,0,0,0,0,-0.0104908563299386,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0822504460955829,0,0,0,0,0,0,0,0.123951827261234,7.12867843888635e-05,0,0,0,0,0,0,0,0.0536998682649071,0,0,0,0,0,0,0.0810853534984141,0,0,0,0,0,0,0,0,0,0,0.116302533142289,0,0,0,0,0.0055498656411766,-0.000637367853981845,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.134391130064153,0,0,0,0.018399029879553,0,0,-0.0411947073349914,0,0.0121481110417728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291037017441416,0,0.0395694407527294,0,0,0,0,0,0,-0.0109940680995542,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.0437193217572793,0,0,0,-0.0765454288199193,0,0,0,0,0.0725279758594548,0,0,0,0,0,0,0.0836358827137717,0,0,0,0,0,0,0,0.0604005314419735,0,0,0,0,0,0,0,0,0,0,0,0,0.363720965735542,0,0,0,0.00136026794901076,0,0,0,0,0,0.0291356873220007,0.00465829755853178,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.118768268171341,0.153194708120053,0,0,0,0,0,0,0,0.221650102091935,0,0,0,0,0,0,0,0,0,0.0128757972836317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330848134879144,0,0,0,0,0,0,0.053859570834979,0,-0.00972846358588318,5.42101086242752e-20,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.0276578961274372,0,0.0186433199623368,0,0,0,0,0,0,0,0,0,0.449168325063691,0.0789585356758353,0.0357031514492535,0,0,0,0,0,0,0.142502962483405,0,0,0,0,-0.0253247433384489,0,0,0,0,0,0,0.0304924577489676,0,0,0,0,0,0.0337721451662377,0,0,0,0,0,-0.00257627894081728,0.0102992802419196,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947475730245118,0,0,0,0,0,0,0,0,0,0,0,-0.0246023857987143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838535377414158,0,0,0,0,0,0,0.021784436730686,0.0136736758354315,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215785183965109,0,0,0,0,0,0,0.787086226332675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127538051258251,0,0,0,0,0.111352678803104,0,0,0,0,0.0240574399605721,0.0189302174928549,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483141835889293,0,0,0.170761237890511,0.0455420811204769,0,0,0,0,0,0,0,0,0,0,0,0.0419289114098976,0,0.0210779640090091,0,0,0,0,0.0748272087631494,0,0,-0.0494642013030245,0,0,0.0268158109902418,0.161132123252156,0,0,0,0,0.0170892446880833,-0.000486581785454384,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0898234245807853,0,0,0,0,0.09943968445051,0,0,0,0,0,0.010850615831227,0.106424511655851,0,0,0,0,0,0.0675974028095004,0,0.209195353799351,0,0,0,0,0,0,0,0,0,0,0.0789655041130865,0,0,0,0,0,0.203734347284604,0,0,0,0,0,0.0372063864970475,0.0253688989554585,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076073984097503,0,0,0,0,0.243196541187124,0,0,0,0,0,0,0,0,0,0,0,-0.298555404213707,0,0,0,0,0,0,0,0,0.244248510352099,0,0.0404071451564102,0.00404036720584974,0,0,0,0,0,0
X600352.SH,0,0,0,-0.153699467070489,0,0,0,0.0177945350823373,0,0,0.0225782430171421,0,0.0608417010322774,0,0,0,-0.0199647315783114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245236425148413,0,0,0,0,-0.0368923133916758,0,0.0336627223283891,0,0,0,0,0,0,0,-0.00625838654505856,0.0348216555603678,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0.0893770296381088,0.0524220356157283,0.461102223581458,0,-0.101952602159407,0,0,0,0,0,-0.0246571908304003,0,0,0,0.724512625175946,0,0,0,0,0,0,0,0,0,0,0,0.00531903259458642,0,0.0464412233947831,0,0,0,0.15888403787479,0,0,0.0647923808006958,0,0,0,0,0,0,-0.0819420709399979,0,0,0.00292912978560147,-0.0269463982209716,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303078135835184,0.346749847858215,0,0,0,0,0,0,0,0.0664554789773021,0,0,0,0,0,0,0,0.00614364674570992,0,0,0,0,0,0.033782729113992,-0.0881380882834499,0,0,0,0,0,0,0,0,0,0.0029121515628857,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0191515262198021,0,0,0,0.00989111520787114,0,0,0.0253652406151412,0,0,0,0,0,0,0,0,0.015617517464046,0,0,0,0,0,0,0.0466933295067312,0,0.0394900005413379,0,0,0,0.151207486903508,0,-0.139546746688187,0,0,0,0,0.140626470761172,0,0,0,0,0,0,0,0,0,0,0.0109162055131212,0.0235572272757986,0,0,0,0,0,0
X002092.SZ,0,0,-0.0240638158008618,-0.112728996954913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652902743540172,0,0,0,0,0,0,0,0,0,0,0,0,0.323130810210431,0,0,0,0,0,0.0893304462201238,0,0,0,0,0,0.0540423512254244,0,0,0.014270146139413,0.0182375897778989,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.0909802720013373,0,0,0,0,0,0,0,0,-0.122374072382745,0,0,0,0.0983248586021095,0.234224348183975,0,0,0,0,0,0,0,0.162864162090664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565398209748359,0,0,0,0,0,0,0,0,-0.0399397074034177,0.0700289487378199,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.186533081415771,0,0,0,0,0,0,0.162966022277535,0,0,-0.00636175788268816,0.0827801507484346,0.0219719113219233,0,0,0,0,0.0279251805417712,0,0,0,0,0,0,0,0.0479801613048037,0,0,0.142747217553148,0,0,0,0,0.0392585637415818,0,0,0.187557381553606,0,0,0,0,0,0.0366098313408049,0,0,0.00353739158836086,-0.00924750874803943,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0284874674346607,0,0,0,0,0,0,0.000226974299612044,0,0,-0.0317150802738898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011683018625598,-0.150189769892285,0,-0.00982589570182487,0,0,0,0,0,-0.0127800835295753,0.00249884611924852,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838234879417398,0,0,0,-0.0434326317396298,0,0,0,0,0,0.210435610658313,0,0,0,0,0,0,0,0,0,0,0,0.233277371591422,-0.835203759534508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.654357521781,0,0
TED,0,0,0,0,0,0,0,0.354242063421662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664453997441666,0,-0.450490222976394,0,0,0,0,0,0,0,0,0.16631449684871,0,0,0,0,0,1.46488919590735,0,0,0.292674229571506,0,0,0.565293273343364,0,0.886988363690825,0,0,0,-14.6069391467975,0
RealEstate_excess,0,0,0,0,0,0,-0.12454107018477,0.0167402599836193,0,0,0,0,-0.0198871534175116,0,0,0,0,0,0,0,0,0,-0.043334993930905,0,-0.0235529839749581,0,0,0,0,0,0,0.110877964394351,0,0,0,0,0,0,-0.0679303580381015,0,0,0,0,0,0,0,-0.045659813876923,0,0,0,-0.00474188432516585,0.0163801104382583,0,0,0,0,0,0
MKreturn,0,0,-0.00955333092637626,0,0,0,0,0,0,0,0,0,0,0,0,-0.00944228466733523,0,0,0,0,0,0,0,0,0,0.0207145829021786,0,-0.0303610281053633,0.00876510379127011,0,0,0.0226444169322636,0,0,0.00690744860322241,0,0,0,-0.0283881847353267,0,0,0,0,0.0248319882649308,0,0,0,-0.0280234467502386,-0.111878528184104,0,0.0114541222907523,0.000774791064679014,0,0,0,0,0,0
MKvol,0,0,-0.00171136448334901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467125089067912,0,0,0,0,0,0,0,0,0,0,0,0.000211925355765107,0,0,0,0,0,0,0.00318996398242778,-0.000722453162619175,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0288101742871228,0,0,-0.00481338259506163,0,0,0,0,0,0,0,0,0.013915400545199,0,0,0,0,0,0,0,0.0542613811654679,0,0,0,0,0,0,0,0,0,0,0,0.0236054002246655,0,0,0,0,0,0,0,0,0,0,0.0586882955000645,-0.00484292883332214,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00491052030056238,0,0,-0.0315372904468629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571571653093113,0,0,0,0.0307214808809364,0,0,0,0,0,0,0,0,0,0,0,0,0.0113395845406068,0,0,0,0,0,0.0518618249890685,-0.00466682936404993,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110186902494518,0.00393389512908054,0,0,0,0,0,0
