,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600660.SH,X600795.SH,X600188.SH,X300072.SZ,X601992.SH,X600362.SH,X002466.SZ,X600547.SH,X601991.SH,X600886.SH,X002460.SZ,X600111.SH,X000898.SZ,X000709.SZ,X600516.SH,X600157.SH,X600176.SH,X600027.SH,X000786.SZ,X000553.SZ,X600352.SH,X600808.SH,X000408.SZ,X000792.SZ,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X601699.SH,X601158.SH,X000983.SZ,X000723.SZ,X000883.SZ,X600339.SH,X002470.SZ,X002092.SZ,X000630.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.324577476409106,0,0.161280342440518,-0.0247411908339576,0,0,0,0,0,0,0,0,0,0,0,-0.0646263604486266,0.0330874431009917,0,0.0652068955805137,0,0,0,0,0,0,0,0.0418388310455105,0,-0.0131880826841377,0.0766902613349372,0,0,0,0.0461469666964608,0,0,0,0,0,0,0,0,0.0119512105253683,0,0,0,0,0.0327035051326054,0,0,0.00673347375073731,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0604835510923981,0,0,0,0,-0.0125425079409637,0,0.25639742229003,0,0,0,0,0,0,-0.0312586225595399,-0.0440219014849696,0,0,0.053776138460697,0,0.055558428807929,0,0.02458237926911,0,0,0,0,0.0608688102888795,0,0,0,0.14193128761256,0,0,0,0,0,0,-0.0078315932384729,0,0,0,0,-0.0291682518219187,0.0407524236601754,0,0,0,0,0,0
X600795.SH,0,0,0,0.0241660391017297,0.0892089370623147,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0142684291408043,0,0.061176786663579,0,0,0,0,0,0.036421163495227,0,0,0,-0.0928465954041549,0,0.370849460511821,0,0,0.0663827439606319,0.0311040779557317,0,0,0,0,0,0,0,0,-0.138069932334941,0,0.0207816727837704,-0.0568535329679802,0,0,0,0.129895239618472,0,0
X600188.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0116477157612689,0.106531021682217,0,0,0,0.00542008711128649,0.219251045103136,0,0,0,0,0,0,0,0.0167941021625503,0,0,0.0108856249413844,0,0,0,0,0.166240669953875,0,0,0.217826807040857,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0683019501324078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724899005980476,0,0.156730183274125,0,0.0794650163543786,0.0324135051598125,0,0,0,-0.0898777897800786,0,0,0,0.0514124882423859,0,0,0,0,0,0,0,0,0,0.0716386840659159,0,-0.0708061908457448,0.0749652100657852,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116866281260756,0,0,0.010856852547097,0,0,0,0,0,0,0,0,0.0199130628092546,0,0,0,0,0.136711085226094,0,0,-0.0131089367987468,0,0,0,0,0,0,0,0.0677774643877175,0.063167149475275,0,0,0,0,0,0,0,0.0158784704653472,-0.0194689741425566,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334259219587538,0,0,0,0,0,0,0,0.0387074098888093,0.278834351711404,0,0,0,0,0,0,0,0,0,0,0,0.13558347836552,0,0,0,0,0,0,0,0,0,0.0944433802299984,0,0,0.0825426950226152,0.0344194979334092,0,-0.0229501604166295,-0.000947719867425437,0,0,0,0,0,0
X002466.SZ,0,0,-0.0179049369987871,0,0,0,0,-0.0830690901896254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697737959490151,0,0,0,0,0,0.121784622977211,0,0,0.0136418889540759,0,0,0.0687364016668862,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246780961055206,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0535041260403146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033002493695118,0,0,0,0,0,0,0,-0.0240948253053256,0,0,0,0.0349407612668857,0.0319134643605872,0,0,0.900970003432072,0,0,0,0,0,0,0,0,0,0,-0.0640190494527889,0,0.0562716532182356,-0.0326980277241493,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0452601574935823,0,0,0,0,0,0,0,0,-0.0104526943901179,0.0362541991225436,0,0,0,0,-4.33680868994202e-19,0,0,-0.00441770205697797,0,0.0247268440901167,0,0,0,0,0,0,0,0,0,0,0,-0.0483725772799794,0,0,0.0719028563793128,0,0.0582996539614027,0,0.0187288044678745,0,0,0,-0.0267072922346954,0,0,0,0,0.111081072886998,0,0
X600886.SH,0,0,0,0,-0.0855729679394183,0,0,-0.0688020610538175,0,0,0,0,0,0,0,0,0,0.00670708944236231,0,0,0,0,0,0,0,0,0,-0.0119246484394389,0,-0.0128183296773708,0,0,0,0,-0.0160486463116063,0.131287401865019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130906692089131,0.0108471881109862,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110777208540579,0.715575526037144,0,0,0,0,0,0,0,0,0,0,0,0.0421391349192166,0,0,0,0.0128472728634302,0.0931510522414921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517743463264135,-0.0105457415534786,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.184974870149635,0,0,0,0,0,0,0.0494026213906796,0,0,0.230083587509478,0.100812726258216,0,0,0,0.0199904858541107,0,0.199549007539819,0,0.0255227416316787,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0544558444388068,0,0,0,0,0,0,0.161199924587712,0,0,0,0,0.115022291054177,0,0.191186915583035,0,-1.73472347597681e-18,-0.000655399281371654,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0182384976888998,0,0,0,0.094783199177347,0,0,0,0,0.0301967714807434,0,0,0,0,0.093807024469647,0,0,0,0,0.147462805729796,0,0,0,0,0,0,0,0,0,0.298361464704712,0,0.0493634637794889,0,0.20813903276372,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018034500831607,-0.00960809533761846,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274554358450858,0.015094107031669,0.0133938379986721,0,0,0,0,0,0,0,0,0.0976876385339807,0,0.0461425891656999,0,0.122948536732872,0,0,0,0,0.119944004828091,0,0,0,0,0,0,0.126781184632945,0,0,-0.00138390386366773,0,0,0,0,0,0
X600516.SH,0,0,0,0.168828081971995,0,0,0,0,0,0,0,0,0,0,0,0.0929014072449537,0,0,0,0,0,0,0,0,0,0,0,-0.107764934670129,0,0,0,0,0.00181253312831457,0,0,0.0270214989446754,0.180038994819501,0,0,0,0,0,0,0,0,0,0.751643117091518,0,0,0,0,0.0479876749717822,0,0,0,0,0,0
X600157.SH,0,0,0.0192556694661137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093535390070017,0,0,-0.0207168894392063,0,0,0,-0.00626285553191101,0,0,0,0,0.0154779107821279,0,0,0,0,0,0,0.147211347682557,0,0,0,0,0,0,0,0,-0.011043491916399,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0268964699088463,0,0,0,0.0985584728992484,0,0,0,0,-0.0622554754337155,0,0,0,0,0,0,0,0,0.0594081562770003,0,0,0,0.077165019807804,0,0.0791497613468543,0,0,0.0923135333476818,0,0,0,0,-0.131451668702901,0,0,0,0,0,0,0,0,0,0,0.00672841389206156,0.0215356183343132,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031723499084576,0.0367346814789844,0,0,-0.0663113766923315,0,0,0,0,0,0,0.0586911782748721,0.0371897384641253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000410722898857942,0.0113220262915619,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0436306591805599,0,0,0,0,0,0,0.0451688540219782,0,0,0,0,0,0,0,0,0,0,0,0,0.511405703822343,0,0,0.0598340215796275,0,0,0,-0.224484928924564,0,0.159647075125359,0,0.0793463663534937,0,0,0,0,0,0,0,0,0,0.228276789764766,0,0.0229781569918098,0.00810050207271514,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.0165469848393367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212701199288879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662995358004109,0,0.0225815897219716,0,0.0278350471687224,0.0230536621654129,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.043323355968139,0,0,0,0,0,0,0,0,0,0.088141305728434,0,0,0,0.0763742645430307,0,0,0,-0.0624048913727381,0,0.175956049488822,0,0.0782245840268452,0,0,-0.0501682125644014,0,0.0599737596452447,0,0,0,0,0,0,0,0,0,0,0,0.0931909223529306,0,0,0,0,-0.0316628095807439,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0983066042536396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501894193958208,0,0,0,0,0,0,0.115023622417487,0,0,0,0.0472878289902363,0,0.0250572175078434,0,0,0,0,0.0731664198176896,0,0,0,0,0,0,0.249176498168554,0,-0.0179929604779264,-0.0201835066127282,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156734879733277,0.287471952610018,0,0,0,0.116611755580199,0,0,0.0262843353296598,0,0,0,0,0,0,0,0,0.286719730454926,0,0,0,0,0,0,0,0,0,0,0,0.258208314586497,0,0,0,0.00742520017939148,-0.0453738084567219,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270849567803405,0,0,0.259803689151319,0.743569594180774,0,0,0,0,0,0,0,0,0.187934917862354,0,0,0,0,0,0,0.0410607147061822,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225833988438438,0,0,0,0,0,0
X600219.SH,0,0,1.73472347597681e-18,0,0,0,0,-0.0620497752992346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396762537458183,0.031703796924083,0,0,0.136828946653235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182785345228609,0,0,0,0,0,0,0,0,0,0,-0.0111783020918282,-0.00415106837903335,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516096255179376,0.17309484583619,0,0,0,0,0,0,0.0911645246595766,0,0.0196226684344784,0,0,0,0,0,0,0.0215183748443251,0,0,0,0,0,0,0,0,-0.0507218834927726,0.0495055096155053,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.014262995851836,0,0,0,0,0,0,0,0,0,0,0,0.0563035260778495,0,0.203807285020681,0,0,0,0.00792369826986436,0,0.110980675232844,0,0,0,0,0,0.0628513495832232,0,0.0955048003845307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00468183787809888,-0.0011533021570625,0,0,0,0,0,0
X002271.SZ,0,0,0.0366205965256378,0,0,0,0,0,0,0,0,0,0,0,0,-0.185790008173284,0,0,0,0,0,-0.179653750161811,0,0,0,0,0,0.0687378988768279,0,0.0221702941534385,0,0,0,0,-0.0702181253836354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429852712933502,0.200969183101481,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282208408193776,0,0,0,0,0,0,0,0,0,0,0,0.0767515812606706,0,-0.0534254682205875,0,-0.0143094102641764,0,0,0.234243506340774,0,0,0,0,0,0,0,0,0.555981029557125,0,0,0,0,0,0,-0.145405989471202,0,0,0.000547557403575535,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.111951718559739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162894047316709,0,0,0,0,0,0,0,0,0,0.0143433904486903,0.0096667760716137,0.0254910142854889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921985699498486,0,0,0,0,0,0
X000983.SZ,0,0,0.0208039929618029,0,0,0,0,-0.042882384777552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265984633806658,0,0,0,0,-0.0222567913188915,0,0,0,0,0.436398156663736,0,0,0,0,0,0,0.0606000850134583,0,0,0,0,0,0,0,0,0.0151497456466817,0,-0.0116205688280883,0.0195301265257706,0,0,0,0,0,0
X000723.SZ,0,0,-0.154356995689653,0,0,0,0,0,0,0,0.129750667563616,0,0.0249172002515286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696691158680437,0,0,-0.0378744275075059,0,-0.037445519513597,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615966421136182,0,-0.0392229271339165,0.0277818808019879,-0.13771169731808,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203613517468823,0,0,0,0,0,0.0270897612715288,0,-0.0126655749483299,0,0,0,0.0547925877430269,0,0,0,0,0,0,0,0,0,0,0,0,0.0702054176728165,0,0,0,0.021550983439082,-0.0148026614360716,0,0,0,0,0,0
X600339.SH,-0.101547031088077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187283729137549,0,0,-0.0194162862813756,0,0,0,0,0.184419697319326,0,0,-0.037831444786651,-0.0287170710366353,0,0,0,-0.0786634941803744,0,0,0,0,0,0,0,0.0344684024112624,0,0.0127236761317373,0,0.0253704868918968,-0.00476373539082472,0,0,0,0.152819483719987,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482901613702459,-0.0292300175458213,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.141864492784506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425186415724366,0,0,0.111721556472052,0,0,0,0.0240515912632023,0,0,0,0,0.0303548641796477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452486244562424,0,-0.022774813555537,0.00329874346401662,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341669525783958,0,0.0989610124182614,0,0,0.0443107184601598,0.104129785540521,0,0,-0.0197740500541495,0,0,0,-0.0196771092251191,0,0,0.0228171112787742,0,0,0,0,0.0245395631691378,0,0,0,0.00735747654502152,0,0,0,0,0,0,0,0,0,0.00821901756063104,0,0,0,0,0,0
X000825.SZ,0,0,0.0203692393129712,0,-0.0687878151954549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410337753213121,0.361876537335766,0,0,0,0,0,0.134396094139474,0.00406730443207072,0,0.38827191068991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705322823211529,0,0,0,-0.0168949939554113,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0254484083150487,0,0,0,0,-0.0405410052295518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217247063439565,0,0,0,0,0,0
Slope,0,0,0,0.220202741182702,0.289566702766558,0,0,-0.0320957717924196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.353220630278818,0,0,0,-0.0576181450604705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616674500615369,0,0,0,4.10558322270545,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51347190146266,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.135369092077859,0,-0.0963899726021858,0,0,0,0,0,0,0,0.00117484663595045,-0.0274019284611021,0.259027692480375,0,0.121930363668315,0,0,0,-0.080937682342451,0,0,0,0,0,0,0,0,0.184556521122872,0,0,0,0,0,0,0,-0.0119641563205228,0,0,0,0.0218174150033292,-0.00238251292553249,0,0,0,0,0,0
MKreturn,0,0,0,0.0332639465048289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015483804493155,0,-0.0957401028750284,0,0.0246060831431045,-0.0218833822916735,0,0,0,-0.00488380822201996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176972779730527,0.00329793870271947,-0.0122561932614494,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951447688719447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252666035916442,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0501674890626731,0,0,0,0,0,0,0,0,0.012841767652577,0,0,0,0,0,0.0504810576838822,0,0,0,0,0,0,0,-0.0391451307474541,0,0,0,-8.67361737988404e-19,0,0.0195717101234423,-0.0603286595925711,-0.0478564157907488,0,0,0,0,0.184810853717157,0,0,0,0,0,0,0,0,0,0,0,0.0824739454083164,0.0309517623071632,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268513217306523,0,0,0,0.00812413583806075,0,0.000754620756688607,0,0.00840286989840183,0,0.0204000362623716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017249657482564,0,0,0,0,0.0544347766103804,0,0
CarbonVol_Hubei,0,0,0,0,0.0100623211495947,0,0,0,0,0,0,0,0,0,-0.00738771077960675,0,0,0,0,0,0,0,0,0,0,-0.000449138897657344,0,-0.00170434418108899,0,-0.00688960610317886,0,0,0,0,0.00755622984209592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860266447541391,-0.0153433892544871,0,0,0,-0.0218280676211203,0,0
