,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X601992.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600547.SH,X002466.SZ,X600299.SH,X600660.SH,X601158.SH,X000709.SZ,X000792.SZ,X600352.SH,X600489.SH,X600309.SH,X000898.SZ,X600583.SH,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000959.SZ,X002470.SZ,X002075.SZ,X600021.SH,X600176.SH,X000723.SZ,X000060.SZ,X600022.SH,X600098.SH,X000012.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.036680620787663,0.203969742118829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0930773344935463,0.0555346115275503,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.1787181419981,0.0665042027399046,0,0,0,0,0.012023515332988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398467412152168,0,0,0,0,0.0170210035435473,0,0,0,0,0,0,0,0,0,0.0321473488384996,0.0758197184404992,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.173824225957514,0.0399774238316431,0.320170515681298,0,0,0,0,0,0.034442174634875,0,0.0401735139776928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944359287672792,0,0,0,0,0.0904433308069257,0,0,0,0,0,0,0,0.00659164140083116,0,0,0,0,0,0,0.00475779093980511,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0290154725335951,0.186729797946162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123576578868546,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0834016106666028,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842151881268893,0,0,0,0,0,0,0,0.0120151705859493,0.0269360924388242,0,0,0,0.0647671387304819,0,0,0,0,0,0.02779588777245,0.232347132506085,0.00907841253129031,0,0,0.0316511261571007,0,0,0.0697826657054292,0.0361140684566334,0.305420254764235,0,0,0,0,0.00406175272469913,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.166103748152176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116009236994605,0,0,0.344492173830277,0,0,0,0,0,0.0014842600626384,0,0,0.00836815374843096,0,0,0,0,0.117533558969963,0.0173933983841955,0.0948999393211295,0,0,0,0,0.0215092510085016,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560387958050375,0,0,0,0,0,0,0,0,0,0,0,0.134713234766809,0,0,0,0.0314499918555849,0,0,0,0,0.146569019580912,0,0,0.078561758494061,0,0,0,0,0,0,0.155455459611719,0,0.036795707923929,0,0,-0.0365115421797776,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441348680596438,0.0257077302252525,0,0,0,0,0,0,0,0,0,0.0785329410767925,0,0,0,0,0,0.0642936069612458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375704745664382,0,0.0776895078287935,0.141343113440553,0,0,-0.00910097570730814,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0398821775366835,0,0,0,0,0,0,0,0,0.0199975524580498,0,0,0,0,0,0.285658472817466,0,0,0.0413298850455407,0,0,0,0.0981077753605502,0,0,0,0.216389715756005,0,0,0,0,0,0.168135246981405,0,0.00977559863944338,0,0,0,0,0,0,0,0,0,0.0152913455204692,0,0,0.00336527155300956,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214341699305542,0.268843902768473,0,0,0,0,0,0,0,0,0,0,0,0,0.0211552795130983,0,0,0,0,0,0,0.0761452381062958,0.0791091177080131,0.0400341389918527,0.075627511610001,0.21540440596831,0,0,0,0,0,0,0,0,0,0,0,0
