,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X002460.SZ,X600801.SH,X600188.SH,X002466.SZ,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X601158.SH,X000709.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000792.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X600808.SH,X000825.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0888873741276052,0,0,0,0,0,0,0,0.0230047075142716,0,0,0,0,0.222301871710394,0,0,0.0198682966973152,0,0.00952688239673681,0,0,0,0,0.0368468664009559,0,0,0.186141284118168,0,0,0,0,0,0,0,0,0,0,0,0,0.0136993405283488,0,-0.0056166992146637,0.00397012879497783,0,0,0,-0.00469248000054448,0,0
X600028.SH,0.139841009189571,0,0,0,0,0,0,0,0,0.027562720149937,0,0,0,0,0.0272539546620408,0,0,0,0.0321084972254831,0,0,0,0,0.21593227124138,0,0,0,0,0,0.0132881475922031,0,0,0,0,0,0,0.0534742734559467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493321551177447,0.00588929128819521,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0462916589026852,0,0,0,0,0,0.0522712856015876,0.336896002677552,0,0.0208995898847948,0,0,0,0.0385487475090651,0,0,0,0,0.0333713627051727,0,0,0,0,0.0106095101002444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014297443131483,0.013768190936216,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0723314704975443,0,0,0,0,0,0,0,0,0,0,0,0.399379259471392,0.00199765909450756,0,0,0,0,0,0,0,0,0.0140233930619945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499256827908717,0,0,0,0,0,0.00976247488902985,0,0.0215079045310162,-0.0132534555792662,0,0,0,0.0261257530280463,0,0
X600309.SH,0,0,0,0.0938224979071851,0,0,0,0,-0.0433778387884492,0,0,0,0,0,0,0,0.245866339418999,0,-0.0181085897727441,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.273285203768797,0,0,0,0,0.156326545132476,0,0,0.132921398635297,0,0,0,0,0,0,0,0,0,0,0,0,0.068867489475535,0,-0.0141028014343592,-0.0227236869181273,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.020620205169555,0,0.0536489614180182,0,0,0,0.0462986549573397,0,0.122580055987528,0,0,0.0382077872344063,0,0,0,0,0,0,0,0,0,0,0.0123988725794065,0,0,0,0,0.0790828540430432,0.0562566692293906,0,0,0,0,0.00209152254364123,0,0,0,0,0,0,0,0,0,0,0,0.0175663047368092,0.0304604376496036,0,0,0,0.0514686579235309,0,0
X600547.SH,0,0,-0.0527364698116612,0,0,0,0,0,0,-0.0333632910467292,0,0,0,0,0,0,0,-0.104235009897861,-0.0139668418076487,-0.196422469510481,0.0852007439249914,0,0,0,0,0,0.0319897923750236,0,-0.0266127388309484,0,0,0,0,0,0,0,0.992005377794309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283777140975692,0.0336067539937412,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0434816711717988,0,0,0,0,0,0,0,0,0,-0.0678921270721117,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0721231877946281,0.0319159218186228,0,0.298651690179608,0.0550080536887734,0,0.0756270104261364,0,0,-0.0686702082416413,0,0,0,0,0,0.0761954384451522,0,0,0,0,0,0,0,0,0.00112495016754887,-0.00473485871211296,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.057174473353715,0,0.257621222866992,0,0,-0.0637680266437778,0.146315520528746,0,0,0,0.0425698938567826,0,0,0,0,0,0,0.217692841476101,0.180416528813444,0,0,0,0,0,0,0.267586506232454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772704520462799,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0195709578739622,0,-0.00340960183676923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438379097385274,0.0959054863142514,0,-0.0310366970399926,0,-0.0875357808926107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157507511006223,0.0152880000236288,0,0,0,0,0,0
