,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600111.SH,X600547.SH,X600157.SH,X600362.SH,X600886.SH,X600188.SH,X002466.SZ,X601992.SH,X600623.SH,X600309.SH,X600489.SH,X000792.SZ,X600299.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X002075.SZ,X600583.SH,X000883.SZ,X000723.SZ,X000709.SZ,X600352.SH,X002407.SZ,X000539.SZ,X000898.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X002470.SZ,X000761.SZ,X000012.SZ,X000060.SZ,X000983.SZ,X600219.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0344134039438358,0,0,0,0,0,0.0629817896417476,0,0,0.0370365026801837,0,0,0,-0.0110625546941558,0,0.0427587806443385,0,0,0,0,0,0,0,0,0.102775761409614,0,-0.0446088429851518,0,0,-0.00216553766275306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.117024124974348,0,0,0,0,0,0,0,-0.0148610338500492,0.0795639746771965,0,0,0,0,0,0.0718606258091047,0,0.0258567765559989,0,0,0,0.0160329097163914,0,0,0.120499696707372,0,-0.0580891154120154,0,0,-0.0398248732629415,0,0,0,0,0,0.0144308886653399,0,0,0,0,0,0,0.00642835884584311,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.119871256962116,0,0,0,0,0,0,0.017507989657032,0,0,0.0348738711927804,0,0,0,0,0,0.0180455820079756,0,0,-4.33680868994202e-19,0.0410653803119927,0,0,0,0,0.078342871101307,0,0,0,0,0,0,0,0,0,0,0,0,0.0580375630902382,0,0,0,0,0.0016639840837626,0.0158358800663942,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.000655396997011053,0.149948926894239,0,0,0,0,0,0.0482564625758369,-0.0452241418557815,0,0,0.0587163576560026,0,0.0355089289959714,0,0.0511082085724034,0,0,0,0,0,0,0,0.135752039007776,-0.0253221090349041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242076900411262,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0569595706807562,0,0,0,0.300683073418935,0.0100639202788835,0,0,0,0.0101679975614133,0,0,0,0,0.0080235022244173,0,0,0,0,0.129001637173867,0,0,0,0,0.0400931898235061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570575196478963,0,0,0,0,0,0,0,0.0588398720001204,0,0,0,0,0,0,0.0349062386290068,0.0320615691243917,0.0608950624149503,0,0,0,0.0243257256959739,0,0,0,0.199540016515238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342812950623095,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159531862998394,0.100126179812037,0.0338521976766686,0,0,0,0,0,0.0346821335401915,0.0161807636055127,0,0,0,0,0,0.0758165999833914,0,0,0,0,0,0,0,0,0,0,0.109667403443097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855447760681441,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14461187763495,0,0,0,0,0,0,0,0,0.238023493351536,0.040694571374671,0,0.220647389606149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865511324461758,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0509998923365975,0,0,0,0,0,0,0,0,0,0,0,0.00794966857942786,0,0,0,0,0.187354535517195,-1.73472347597681e-18,0,0.0505384058448149,0.0335066995701699,0,0.0101462348050353,0,0,0.052965229756176,0,0,0,0,0,0,0,0,0,0.0459416366100229,0,0,0.236644611923913,0,0,0.053941588667373,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0411476251569972,0.120982790869348,0,0,0,0,0,0,0,0.101332855363861,0,0,0,0,0,0,0,0.0453145135400916,0,0,0.0710695720119205,0,0,0.0421440367414583,0.056969161307896,0,0.049092442303823,0,0,0.0863241580020349,0,0,0,0,0,0,0.00644521226881489,0,0,0,0,0.181326841455094,0,0,0,0,0,0.00964713093647204,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0918657477629104,0.0292440649254467,0,0,0,0,0,0.0261576021052665,0,0.00570436126177288,0,0,0.00814256128596368,0,0,0,0,0,0,0.0205061586104552,0,0,0,0,0,0.0175321980989613,0,0,0,0,0,0,0,0.00587662622835492,0,0,0,0,0,0,0.0298415694555574,0,0,0.0721181280108397,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0216273016324148,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144431725524814,0,0,0,0.0874622143058994,0,0.0119375431030178,0,0,0.0471950556708493,0,0,0,0,0,0.0116171927631995,0,0,0,0.0821041460845742,0,0,0,0,0,0.142261253258342,0,0,0.0570816327389038,0,-0.00362728919891155,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0295981347409343,0,0,0,0,0,0,0,0,0,0,0.00303854655719632,0.0317965343532733,0,0,0,0,0,0,0,0,0.0300113806193663,0.0772424203490328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313439086777209,0,0,0,0,0,0,0.0439987819822774,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.504287324580611,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0554291592116022,0,0,0.0837356571191132,0,0,0,0,0,0,0.202250891745302,0,0,0,0,0,0,0,-0.0330823192451029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000985751931554398,0,0,0,0,0,0,0,0,0,0.839759853069633,0,0,0,0,0,0,0,0,0,0,0,0,0.0463432506672352,0,0,0,0,0,0,0,0,0,0,0.183055377974951,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0326897138797564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139696370863446,0,0,0.120037294906291,0,0,0.0602131273846414,0,0,0,0,0,0.0229467987978234,0,0,0,0,0,0,0,0,0,0.0705659656511648,0,0,0.088692487432127,0,-4.33680868994202e-19,0.0122066010366278,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923014694761165,0,0,0,0,0.265548315195345,0,0,0,0,0,0,0,0,0,0.0910258165416958,0,0,0,0,0,0,0,-0.0153352321810111,0,0,0,0,0.0337622967840811,0,0,0,0.236084776270008,0,0,0,0,0,-0.062613228532349,0.049691663914359,0,0,0,0,0,0
X600886.SH,0,0,0,0.143974379454924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215020718185153,0,0.193419067878446,0,-0.00289103651335863,0,0,-0.0100472522690494,0,0,0,0.0797644477536255,0,0,0,0,0,0,0,0,0,0,0.0186985379437431,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.00636410521295778,0,0,0,0,0,0.13573285076293,0.0566625058670429,0,0.0378906912023379,0,0,0,0,0,0,0,0,0.0519084099319302,0,0,0.0368806178100088,0,0.139731482915548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356774103190981,0.108382315183895,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.10692799382464,0,0,0,0,0,0,-0.0811336742103282,0,0,0,0,0,0,0.00496739053193015,0,0,0.251630328024495,-1.73472347597681e-18,0,0,0,0,0,0.10701450927196,0,0,0,0,0.280480889392967,0,0,0.532930102514272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
