,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X002466.SZ,X600309.SH,X600623.SH,X000630.SZ,X000792.SZ,X600660.SH,X600098.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600160.SH,X002470.SZ,X600578.SH,X600863.SH,X600489.SH,X000060.SZ,X600315.SH,X600547.SH,X300072.SZ,X601918.SH,X600808.SH,X000629.SZ,X600307.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197916561166188,0,0.0379966844341239,0.134715842941441,0.0789617915018757,0,0,0.163313467673479,0.0875491152500228,0,0.0250706455680536,0,0,0,0.0220339734086923,0,0,0.273891474525829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320959093631457,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.340926172312769,0.0774344942198599,0,0,0,0,0,0.0527607653741524,0,0,0,0,0,0,0.174788694909923,0,0,0,0,0,0,0,0.00108892787455189,0,0,0,0.0410559793958261,0,0,0.0749423804491305,0,0,0,0,0,0,0.0566658067360536,0,0,0,0,0,0,0,0,0,0,-0.0094162895917424,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.348187951693734,0,0,0,0,0,0,0.248370649110328,0,0,0,0,0,0,0,0,0.0303321908757824,0,0,0,0,0.0156335725481439,0,0.0681291071711128,0,0,0,0,0.0127556039830233,0,0,0,0,0,0.00640765062225667,0,0,0,0,0,0,0,0,0,0,0,0,-0.030397847693908,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.287577534613943,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.124370220350692,0,0,-0.0307366888854399,0,0.0650419576868152,0.143700072852034,0,0,0.23614238941104,0,0,0,-0.307684275469421,0,0,2.16840434497101e-19,0.0127660798167693,0,0,0,0,-0.0579938466500249,0,0,0,0.00061582405856828,0,0,0,-0.152788760221832,-0.0479851098662191,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.192545700097846,0,0.248936383000112,0,0,0,0,0,0,0,0,0,0,0,0.167738396537254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150139487697581,0,0,-0.0373035071647052,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.106445427587845,0.214775433084347,0,0,0,1.73472347597681e-18,0,0.186419774283516,0.0375288198960933,0,0,0,0,0,0,0,0.0519582681016102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216684158143899,0,0.0140389649918201,0,0,0,0,0,0,-0.00906092380772374,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.168595422690799,0,0,0,0,0,0,0,0,0,0.125678074659521,0.0407810683469917,0,0,0.0492549487996116,0,0.082544693126801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286653544716274,0,0,0,0.110873095653832,0,0,0,0,0.0108451450274113,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.148732670195618,0,0,0,0,0,0.389907073822254,0,0,0,0,0,0,0,0,0.0135734722261555,0,0,0,0,0,0,0,0,0,0,0,0,0.0213757625536435,0.0760221932432868,0,0,0.0229014263717627,0,0,0,0,0.162116969167802,0,0,0,0,0,0,0,0,-0.0113220265025207,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298829269992295,0.0151654977889873,0,0,0,0,0.160197458888561,0,0,0,0.131703991165434,0.0715059530740134,0,0,0,0,0.00694693336273628,0,0,0,0,0,0
X601992.SH,0,0,0,0.276480395128955,0,0,0,0,0,0,0,0.00360067722580668,0,0,0,0,0,0.146793712538637,0,0,0,0.112367689549168,0,0,0,0,0,0,0,0.0639548971108263,0,0,0,0,0,0,0,0.0537495375681979,0,0,0,0.133352109241196,0,0,0.157179118225602,0,0,0,0,0,-0.0143577230539914,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.163527298043422,0,0,0,0,0,0,0.105525397300028,0,0.112073723621039,0,0,0,0,0.329631546128139,0,0,-0.0699182430909478,0,0,0,0,0,0,0.148956099315074,0,0,0,0,0,0,0.177636188375574,0,0,0,0,0,0.0439552957514416,0,0,0,0,0,3.29604872802192e-05,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.116093585716405,0,0,0,0,0,0,0,0,0,0,0,0,0.0337138141248124,0,0,0,0,0.0368984694774036,0,0,0,0,0,0,0,0,0,0.265179832841454,0.0423525940569455,0,0,0,0,0,0,0,0,0.290686906618778,0,0,0,0,-0.00145191887105932,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.210043515892213,0,0,0,0,0,0,0,0,0,0.182736953467248,0,0.177164179891948,0,0.0494339892874541,0,0,0,0,0,0.115857291544567,0,0,0,0,0,0,0,0,0.0223373751428773,0,0,0,0,0.0416533250636277,0,0,0,0,0,0,0,0,-0.00770980378669572,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356607425091601,0,0,0,0,0,0,0,0,0,0.0196096630527144,0.110772266491107,0,0,0,0,0,0.109971257760796,0,0,0,0.0958949120067594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417404751226051,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0404284410530065,0,0,0,0,0,0,0.289698649943676,0,0,0,0,0,0,0,0.0170568484274807,0,0,0,0,0,0,0,0.132464096962177,0,0.14631956902339,0.0373531908994342,0,0,0,0,0.0218040694081251,0,0,0,0.106628567145861,0,0,0,0,-0.0222138986698269,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.10334704922238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386518612954862,0,0.301759623228547,0,0,0,0,0,0.274816465858469,0,0,0,0,0,0,0,0,0.459842214982204,0,0,0,0.00838652867136206,0,0,0.0160089244688624,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.186663166103746,0,0,0,0,0,0.110745411294443,0.15598598154524,0.165289011272136,0,0.0645568623450057,0,0,0,0,0,0,0,0.0454551997141653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204599320345199,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134684160676587,0,0,0,0,0,0,0.157081613767354,0,0,0,0,0,0.0472536486146941,0,0,0,0.167951943792076,0.0746642605788641,0,0,0,0,0.155833806612416,0,0,0,0.190395093115335,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607782073492971,0,0.0341904508459037,0,0,0,-0.0735397012829457,0,0,0,0,0,0,0,0,0,0,0.00116546600761774,0,0,0,0,0.0234392504974543,-0.0395306746802537,0,0,0.0308759419062697,0,0,0,0,0.0637987520867048,0.0470955071198175,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0353897883099779,0,0,0,0,0,0,0.147027055179595,0,0,0,0,0,0,0.108227236319229,0,0,0,0,0,0,0,0.08235457143502,0.243369146090547,0,0,0,0,0,0,0,0,0,0,0.146267046732658,0,0,0,0,0,0,0,0,0.108457776661905,0,0,0,0,0.0475764223126806,0,0,0,0,0,0
X600660.SH,0,0,0,0.141893306231117,0,0,0,0,0,0,0,0.0767828485796777,0.0834931742635785,0,0,0,0,0,0,0.0623415267996889,0,0,0,0.202004794454957,0,0,0,0,0,0.0196087005927589,0,0,0,0,0,0,0,0.0322816309848992,0,0,0,0,0,0,0.0476956162081765,0,0,0,0,0,0,0.012027493241329,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0184059114817573,0,0,0,0,0,0,0,0.139810929499213,0,0,0.0535618444758492,0,0,0,0,0,0.379991207220824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635209283408841,0,0,0,0.0927293028516316,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.210111603029879,0,0,0,0,0,0,0.133978015298063,0,0,0,0.083822933527798,0,0,0,0.0574029721577063,0,0,0,0,0,0,0,0,0,0,0,0.149901518864155,0,0,0,0,0,0,0.0311210688879463,0,0,0,0,0,-0.0387803392514099,0.00451093905399732,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907220236780097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138862452435346,0,0,0,0,0.428311708346015,0,0,0.0898205367557174,0,0,0,0,0,-0.090444098897851,0.0613100683367948,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.129469940391694,0,0,0.181455264768729,0,0,0.0340287480658032,0,0,0,0.0627172986822255,0,0,0.154999449086812,0,0,0,0.0554958065816233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356810086199488,0,-0.0503676102053199,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00739776806817871,0,0,0,0.0705444924147716,0,0.120290213444846,0,0,0,0.119728830983872,0,0,0,0,0.0415502695865195,0,0,0,0,0.153761043218063,0,0,0,0.150089450645449,0,0,0.0165529118895358,0,-0.0294698073712073,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379263556879595,0,0,0,0,0,0,0,0,0.253594153952467,0,0,0,0,0,0.357026806591089,0,0,0,0,0,0,0,0,0,0,0,0.168745125466965,0,0,0,0,-0.0112415342637378,0,0,0,0,0,0,0
X002470.SZ,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0743393453723282,0,0,0,0,0,0.0129533148349414,0,0,0.287185203748965,0,0,0,0,0,0,0,0,0,0.280665998050743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043445551005219,0.00935183374144581,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0700775207189312,0,0,0,0,0,0,0.0250812116599485,0,0,0,0,0,0.0120019731889343,0.233426256945891,0,0,0,0,0,0,0,0,0,0.0422359334342439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110989724715375,0,0,0,0,-0.0464998203528095,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0568090550889187,0,0,0,0,0,0,0,0,0,0,0.070003235989142,0,0,0,0,0,0.0297665671031153,0,0,0,0,0.380365250595679,0,0,0,0,0,0,0,0,0,0,0,0,0.0969344787852446,0,0,0,0,-0.0159227329871801,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.220020441576449,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663010553854264,0,0,0,0,0,0,0.197849342319707,0,0.0889530465596016,0,0,0.0564472481319921,0,-0.00639732410336975,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262519768464433,0,0,0,0,0,0,0,0.0984921452488255,0,0,0,0,0,0,0,0.146095210097859,0,0.051875145248036,0.00397558226119309,0,0,0,0,0,0,0,0,0.158874996901583,0,0,0.144081778179399,0,0.00568821496100879,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870729978816853,0,0,0,0,0,0,0,0,0,0,0,0.0712941837487937,0,0.0472760994503642,0,0,0,0,0,0,0,0.0445601972448382,0,0,0,0,0,0,0,0,-0.0238398481912725,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283764890145426,0,0,0,0,0,0,0,0,0,0,0,0,0.0180660013024445,0,0.0877589946977361,0,0,0,0,0,0,0.384288620244234,0.0176290051809508,0,0,0,0,0,0.28864152419631,-1.38777878078145e-17,0,-0.0189032762910642,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121569226851722,0,0,0,0,0,0,0.0959007055640153,0,0,0,0.139334989705223,0,0,0.0520421444027818,0.102378000526039,0,0,0,0.106539715154352,0,0,0,0.152940790018528,0,0,0,0,0,0,0,0,-0.0262000606119358,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0196104026627577,0,0,0,0,0,0,0,0,0,0,0.0613077135928191,0,0,0,0,0,0,0,0,0,0.0586539630678873,0,0,0,0,0,0,0,0.19046679521305,0,0,0,0,0,0,0,0,0,0,0.314679965769809,0.185410340637077,0,-0.00186695663538548,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0252554697706303,0,0,0,0,0,0,0.0210646335688726,0.11030382490779,0,0,0,0,0,0,0.00811030554887564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340360745117082,0,0,0,0.163698802605069,0,0,0.00809748411104277,0,-0.022729253228712,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.049147281284396,0,0,0,0,0.0162434802170268,0,0,0,0.0338878454013337,0,0,0,0,0,0,0.00327314149355924,0,0,0,0,0,0,0,0,0,0.161867870741763,0,0,0,0,0,0.168834395113676,0,-8.67361737988404e-19,0,0.103506565562535,0.0970331483390551,0,0,0,-0.0459244034384506,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111151248874979,0,0,0,0,0,0,0.0109731521886139,0,0.0595539082508266,0,0,0,0,0,0,0,0.464801195122847,0.0224412335918242,0,0,0,0,0,0,0,0,0.137544280362916,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078571558795552,0.0322431397333573,0,0,0,0,0,0.0422767054045108,0,0,0,-0.0139002341873511,0,0,0,0,0,0,-0.014957834483205,0,0,0,0,0,0,0,0.0222287039065167,0,0,0,0,0,0,-0.0184346081863085,0,0,0,0.0606000474383097,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152063413559136,0,0,0,0,0,0,0.316381424957965,0,0,-0.214708804670737,0.280322467716713,0,-0.734336532157942,0,0,0,0,0.675974078687826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661266529467527,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.201943925949018,0,0,0,0,2.5463483878481,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0550548411382577,0,0,0,0.0292053203409853,0,0,0,-0.0908692395125204,0,0,0,0,0,0,0.0100221030260478,0,0,0,0,0,-0.0555717876234523,0,0,0,0,0.215335689067144,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533450312224673,-0.0191935292930509,0,0,0,0,0,0
MKreturn,0.0715356812194378,0,0,0,0,0,0,0,0,0,0,0.216932953888064,0,0,0,0,0,0,0,0,0,0,0.228511386866595,0,0.0107261376792803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325333961986327,0,0,0,0,0,-0.0516644780571617,0.014652325924493,0.203297395384645,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00960484616577077,0,0,0,0,0.00243516723479976,0,0.0106155367227796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103991446190964,0,0,0,0,0,0,0.00924637663420688,0.00594864551130033,0,0,0,0.0148969636978245,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131766513322586,-0.0195732132981759,0,0.0505751273216331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415575468371492,0.161000264350071,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002144151303621,0,0,0,0.00124102395177911,0,0,0,-0.00731611509204235,0,0,0,0.00248554534613491,0,0,0,0,0,0,0,0,0,0,0,0,0.00784411376940915,0.00133337253319746,0,0,0,0.0349699900301984,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00395033325112187,0,0,0,0,0,0.0129137793120774,0,0,0,-0.0410806152190394,0,0,0.0203413360281028,0,0,0.00755505151165712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870045709903755,0,0,0,0,-0.0117581703564523,0.0197785837057435,0,0,0,0,0,0
