,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X002460.SZ,X002466.SZ,X600188.SH,X600801.SH,X600352.SH,X601991.SH,X600795.SH,X600688.SH,X000786.SZ,X600111.SH,X002271.SZ,X600176.SH,X601992.SH,X000723.SZ,X600027.SH,X002353.SZ,X600583.SH,X600516.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X000709.SZ,X601158.SH,X000883.SZ,X000553.SZ,X600612.SH,X000629.SZ,X000792.SZ,X000027.SZ,X000630.SZ,X600808.SH,X002080.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0404624232441066,0,0,0,0,0,0,0,0.0942352253607976,0,0,0,0.0163281551929979,0,0.015676943441434,0,0,0,0,0,0.215416617650466,0,0,0,0.0421029418240939,0,0,0,0,0,0.0225183253410791,0,0,0,0.186909319898752,0,0,0,0,0,0,0,-0.00611751364272779,0,0,0.00765193272837823,0.00914956232023309,0,0,-0.00940338331892058,0.00735718205917048,0,0,0,0,0,0
X600028.SH,0.131708874946818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276905687209941,0,0.0246738562690337,0,0,0,0,0,0.231513356362276,0,0,0.0181517700384781,0,0,0,0,0.00610662451444311,0,0,0,0,0,0.0648377429173669,0,0,0,0,0,0,0,-0.0138839744644595,0,0,0.000218254130123389,0,0,0,-0.00371351399680209,0.00831831878258483,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115590828135822,0.357338418362547,0.0510752895951967,0,0,0,0.0028994138958402,0,0,0,0,0,0,0,0,0,0.0435113954935334,0,0,0,0,0,0,0,0,0.00690853438528453,0,0,0,0,0,0,0.0304438640340567,0,0,-0.0128730043933602,0.0101276637139598,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0721663383257216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400104544068244,0,0,0,0,0,0,0.00040973829209254,0.0138765039422785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492914610780596,0,0,0,0.0104958897113009,0,0,0.0213281977096746,-0.0130345729868008,0,0,0,0.0263510155738771,0,0
X600309.SH,0,0,0,0.107492397011191,0,0,0.0460479084500623,0,0,0,0,0,0,0,0,0,-0.0812262589307759,0,0.208963942549067,0,0,0,0,0,0,0,0,0,-0.255922204651059,0,0,0,0.273792316607868,0,0,0,0.0607690882313859,0,0,0,0,0,0,0,0.00467574046929797,0,0,0,0,0,0,0,-0.0216113940144992,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0190453617410083,0,0.0396818818355075,0,0,0,0.0569123389372149,0,0.118781931458831,0,0,0.0167083876203432,0,0.0223652163740389,0,0,0,0,0,0,0,0,0.00831849808183587,0,0,0,0.0864620654229368,0,0.0747658372078156,0,0,0,0,0,0,0,0,0.0311283520538,0,0,0,0,0,0,0,0.0195406168245386,0.0266932119802477,0,0,0,0.0497737864165424,0,0
X600547.SH,0,0,-0.0563985180489529,0,0,0,0,0,0,-0.0347014539467162,0,0,0,0,0,0,-0.0397853269065391,-0.0852740764701349,0,-0.174278472292553,0,0,0,0.0229870261940352,0,0,0.0290061894961411,0,-0.0238586092646394,0,0,0,0,0,0,0,0.966334605875458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295564776638975,0.0349858683967771,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0383345549973206,0,-0.0805133694124706,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.132596309272704,0.243208449277727,0,0.0781839561914643,0.0468088544320357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479101252326165,0,0,0.00857955169103495,-0.0169206014847528,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.305129456867999,0,0,-0.100639340690073,0,0,0.133664091765116,0,0,0,0,0.136776807038789,0,0,0,0.24904565516498,0.174541450593464,0,0,0,0,0,0,0.238623412539734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118789343133908,0.0120172916988419,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391019225747184,0,0,0,0,0,0,0.0529352356325248,0,0.023951802873278,0.0262575435590092,0.135451234893745,0,0,-0.0349925193562971,-0.0856189083149027,0,0,0.0117381045861082,-0.00440286336968264,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234975758692709,0,0,0,0.0158638003180171,0,0,0,-0.00838997408131505,0,0
