,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600019.SH,X600011.SH,X600010.SH,X000877.SZ,X600660.SH,X600188.SH,X002271.SZ,X000301.SZ,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600886.SH,X600362.SH,X600176.SH,X000408.SZ,X600426.SH,X000723.SZ,X002080.SZ,X601991.SH,X600219.SH,X600795.SH,X000786.SZ,X600803.SH,X600027.SH,X002326.SZ,X300073.SZ,X300037.SZ,X600399.SH,X000831.SZ,X600141.SH,X600516.SH,X600688.SH,X000959.SZ,X600157.SH,X600096.SH,X000027.SZ,X600352.SH,X000825.SZ,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0308424512052752,0,0,0,0,0,0,0,0,0,0,0,0,0.102551179560242,0,0,0,0,0,0,0,0,0,0,0.154890433076522,0,0,0,0,0,0,0,0.115358346429059,0,0,0,0,0.0323816533327079,0,0.056359102813405,0,0,0,0.132210323026319,0,0,0,0,0,0,-0.0117741259446283,0,0,0,0,0,0,0
X600028.SH,0.0641475218107052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756885045946182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087842204989823,0,0.0756472572443618,0,0,0,0,0,0,0,-0.0251043094258631,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.12220137857085,0,0,0,0,0,0,0.223523076305513,0,0,0,0,0,0.432560467275324,0.0380599110231569,0,0,-0.0438611328980503,0,0.0103437447943476,0,0,0.0934172181371992,0,0,0,0,-0.0537656840934538,0,0,0,0.0280175390699825,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205573627258018,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.121209042443992,0,0,1.73472347597681e-18,0,0,0,0,0,0.0177735313932051,0.0701240171613148,0,0,0,0,0,0,0,0.17758499185921,0,0.0764334285709684,0,0,0,0.0660173838798683,0,-0.0398173344604551,-0.0863013395472151,0,0,0,0,-0.0569766963437382,-0.0314596657533337,0,0,0,0,0,0,0,0,0,0,-0.00278276274077702,0.030006015924963,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0624606181793415,0.447389181467685,0,0,0,0,0.151240325264177,-0.0121578202848849,0,0.100934136118071,0,0,0,0,0,0,0,0.0887916178849128,0,0,0,0,0,0,0,0,0,0.0272104281857942,0,0,0,0,0.0151109829657438,0,0,0,0,0,0,0,-0.0687208304014153,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.220799564998913,0,0.107700284924282,0.0153627030837943,0,0,0,0,0,0,0,0.268541206713981,0,0.0117453436292047,0,-0.055440559034269,0,0,0,0.27636109610329,0,0,-0.0106786516008974,0,0,0,-0.054231459721157,0,0,0,0.114553178558061,0,0,0,0,0,0,0,0,-0.00597271655590711,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0991564995540404,0,0,0.312043340604932,0,0,0.285318244018103,0,0,0,0,0,0,0,-0.0997661502082521,-0.0358493889648125,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0549315560410632,0,0.1254742316503,0.147146720028123,0,0,0,0,0,0,0,0,0,0,0,0,0.00108385362591949,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.371590894504644,0,0,0,0,0,0,0.117841500648487,0,0,0,0,0,0,0,0,0,0,0,0,0.156416042261652,0,0,0,0,0,0,0,0,0,0,0.0986340361289698,0,0,0,0,0.0786146950688123,0.144751456264623,0,0,0,0,0,-0.124192861716443,0,0,0,-0.0153076669328378,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.345174583867119,0,0,0.156392514224837,0,0,0,0,0,0,-0.0737865359956469,0,0,0,0,0,0,0,0,0,0.159282578548294,0,0.0810422615692433,0,0,0.00727356184958175,0,0,0,0,3.46944695195361e-18,0,0.0266082812887775,0,0.213040201940433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110210380281757,0,0,0,0,0,0,0,0,0,0.00804408464711759,0,0.0376671014200534,0,0,0.036143046770911,0,0,0,0,0,0,0,0,0,-0.0174307318684362,0,0,0,0.156796806518481,0,0,0,0.229351696600966,0,0,0,-0.016044873983414,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00062675973679818,0.0183473233088698,0,0,0,0,0,0,0,0.0441542372470068,0,0,0,0,0,0,0,0,0,0,0,0.325009731571325,-0.0470540882021221,0,-0.0975655906735407,0,0.529385936348452,0,0,0,0,0,0.0471742062555548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.356122697858151,0,0,0,0,0,0,0,0.0588724689548893,0,0,0,0,0,0,0,0,0,0,0,0.176526059967252,0,0,0,0,0,0,0.127650865630567,0,0,0,0,0,0,0.0153809208242265,0.049235517966027,0.0377391329453026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.21325730472388,0,0,0,0,0,0.0987048232032327,0,0,0,0,0,0.0671493796619191,0,0,0,0,0,0,0,0,0,0,0,0.029622577703989,0.158074387537821,0,0,-3.46944695195361e-18,0.0549381611014149,0,0,0,0,0,0,0,0,0,0.0185296205155238,0,0.217984384245439,0.013764592377783,0,0,0,-0.0172074711696348,0,0,0,0,0,0,0
