,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X000723.SZ,X600688.SH,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X002271.SZ,X600516.SH,X600489.SH,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X000883.SZ,X600426.SH,X600612.SH,X600219.SH,X000629.SZ,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,X000401.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186746264219471,0,0.0237422269863485,0,0,0,0,0,0,0.0691356301163152,0,0,0,0,0.048772275791193,0,0,0,0,0,0,0,0,0.0605972436963515,0,0,0,0.0542028927445981,0,0,0.0155260525017491,0,0,0,0,-0.00179323995434731,0,0,0,0,0,0,0
X600028.SH,0,0,0.0548661621882853,0,0,0,0,0,0,0,0,0,0,0.0935183751551844,0,0,0.00420931104348654,0,0.0532635339482372,0,-0.00424248421442933,0,0,0,0,0,0,0,0,0,0.0667314312829766,0,0,0,0,0,0,0,0,0,0.057585440979355,0,0,0,0,0,0,0,0,0,0,-0.0239923429754067,0.0286217142070399,0,0,0,0,0,0
X601088.SH,0,0,0,0.262101123217607,0,0,0,0,0,0,0,0,0,0.155476232213341,0,0,0.0606012061972447,0,0.0206433220719168,0,0,0,0,0,0.100667675756416,0,0,0,0,0,0.00885974806486534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.01266118967003,0,0,0,0,0,0,0,0,0,0.162926369796146,0,-0.0623615793773817,0,0,0.422213383759758,0,0,0.157664133390165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116759756713484,0.00959378336642688,0,0,0,0.00987047975950797,0,0
X600309.SH,0,0,0,0,0,0,-0.0265020985452963,0,0,0,0,0,0,0.0221592353298686,0,0,0,0,0.0626965773290935,0,0,0.0404364548189151,0,0,0.0390732330450255,0.250660311178105,0,0,0,0,0,0.0335500084948406,0,0,0,0,0.0674137105310082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543967924670039,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0477370277616244,0,0,0,0,0,0,0,0.157834272660169,0.0222545095193755,0,0,0.0527100715446608,0,0.0347424753822276,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139515469841804,0.0459267315655791,0,0,0,0,0,0,0.0060075441640044,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.371114990973693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659187988979751,0,0,0,0,0,0,0,0,0,0,0.0836895399853928,0,0,0,0,0,0,0,0,0,0,-0.0865602876565045,-0.183588955273069,0,-0.0215091675409425,-0.0373158430237676,0,0,0,0.0847164040684957,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384409990081463,0,0,0,0,0.144018817888165,0.436115992852267,0,0,0,0,0.0459176036401741,0,0,0,0,0.0120424458091914,0,0,0,0,-0.0412453730169027,0,0,0.201641363673502,0,0,0,0,0,-0.0349600792671388,0,0,0,0,0.0228614142256618,-0.0537943596972325,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0142445723371504,0,0,0,0,0,0.0237379615854942,0,0,0,0,0,0.123411702733253,0,0.0145970658301139,0,0,0,0,0.0597751591736489,0,0,0,0,0,0.0130104259677842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226785780455836,0,0,0,0,0.00278287192117295,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.00149289553750778,0,0,0,0,0,0,0.154902661009338,0,0,0.0331422739721663,0,0,0,0,0,0,0.137078246893642,0,0.00341605041716252,-0.046856142912889,0,0,0,0.0590619706412869,0.00991068974198018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00459252417489887,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0397881446583823,0,0,0,0,0,0.0126488333677817,0,0,0,0,0,0.182363463891825,0,0.000406814873121934,0,0,0,0.0899207883617572,0,0,0,0,0,0,0.121242745954666,0,0,0,0,0,0,0,0.00512228827964241,0,0,0,0,0,0,0.0980901702200667,0,0.0517880235825618,0,0,0,0.0152698036542734,0,0,0,0,0,0
