,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X000301.SZ,X600803.SH,X600160.SH,X600027.SH,X601991.SH,X000786.SZ,X000983.SZ,X000807.SZ,X600426.SH,X600219.SH,X002128.SZ,X000877.SZ,X000408.SZ,X601699.SH,X600176.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X300037.SZ,X600352.SH,X000831.SZ,X600995.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.443868426391556,0,0,0,0.0810440584184409,0,0,0,0,0,0,0,0.11539993576107,0.00972391206599687,0,0,0,0,0.14887639159581,0,0,0.0399926245050072,0,0,0,0,0,0,0,0,0,0.00369312616235068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283740686594701,0,0
X601088.SH,0,0,0,0,0.381493897393984,0,0.0890338288605517,0,0,0.0215763535415548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401196912923207,0,0,0,0,0,0,0,0.0520955133350428,0,0,0,0,0,0,0,0.0639450398186123,0,0,0,0,-0.0465009029252547,0,0,0,-0.041107693868865,0,-0.0199724872180693,0,0,0,0,-0.0176487997369334,0,0
X600028.SH,0.589647216577221,0,0,0,0.0443195443585923,0.0599794303129852,0,0,0,0,0,0,0,0,0.047206749420367,0,0,0,0,-0.0481165547104854,0,0,0.0162126071721084,0,0,0,0.0665093072680629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363258400059304,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048082458839171,0,0.29508412569575,0,0.0452210127914889,0,0,0,0,0,0,0.128708228432961,0,0,0.0423223508827259,0,1.73472347597681e-18,0.0718292649063446,0.124494695442899,0,0,0,0,0,0,0,0,0,0.0912783747762635,0,-8.67361737988404e-19,0,-0.045125392326413,0,0,0,0,0,0,0
X601898.SH,0,0.260470235607745,0.238786324120607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116491485724726,0.162262849320849,0,0.0622831831812012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354387661889054,0,-0.0125637346239047,0,0
X600188.SH,0,0,0,0,0.112891967165881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327700838030976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539428397887431,0,0,0,0,0,0,0,0,0.0486096302969039,0,0,0.0269732003406183,0.0508103010064088,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0961503814120046,0,0,0,0,0,0,0,0,0.23920845655107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141781702521188,0,0,0,0,0,0,0,0,0,0.137205754081522,0,0,0,0,0,0,0,0,0,0.0433386758520471,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360848137383185,0.0582950272213213,0,0,0,0.0823891975028889,0,0,0,0.168398427588871,0,0,0,0,0,0,0,0,-0.0270451837129282,0,0,-0.0185132095790804,0,0,0,0,0,-0.111011451384291,0,0,0.223917603302172,0,0,0,-0.105463250576259,-0.0829309021743309,0,-0.100530014571177,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.188022241256284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420679172802763,0,0.000862723267058637,0,0,0.209461051605676,0.0607634907134029,0,0,0,0,0,0.1991399776859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654929728007032,0,0,0,0,0,0,-0.0330088410153294,0,0
X601600.SH,0,0.0113277675400676,0,0,0,0,0.206110495252472,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163512481769854,0,0.368198584929622,0,0,0,0,0,0,0,0.487389530981711,0,0,0.0011670223089733,0,0,0,0,0,0,-0.125312189719169,0,0,-0.0961851422644457,0,0,0,0,0,0
X600886.SH,0,0.085134903144807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575471944243628,0.401576919372043,0,0,0,0,0,0,0,0,0.0761864647181134,0,0,0,0,0,0.0341611462824102,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036610736678266,0,0,0,-0.0805651164599728,0,0,0.0390166722706708,0,0,0,1.0842021724855e-19,0,0
X600547.SH,0,0,0,0,0,0,0.155886465904208,0,0,0.000531517340080784,0,0,0,0,0,0.0445608541269675,0,0,0,0,0.676841193069236,0,0,0,0,0,0,0,0,-0.0184989872516001,0,0,-0.0230693326678102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189126226904473,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188173802348982,0,0.0486899690252724,0,0,0,0,0,0,0.0845593500445134,0,0,0,0,0,0,0,0,0,0,0,0,0.120720028160975,0,0.0363882064148671,0,0,0.0116733162212224,0,0,0,0,0.0431695478199891,0,0,-0.000241706026812684,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0406087626442435,0,0,0.0797130409548069,0.247128948307025,0.131024249770032,0,0,0.0415474387850786,0,1.38777878078145e-17,0,0,0,0,0,0.102026960328489,0,0,0,0,0,0,0.18717692478096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159869539499959,0,0.00980643521538524,0,0
X600010.SH,0,0,0,0,0,0,0.223357533129654,0,0,0,0,0,0,0,0,0,0.283706272848735,0,0,0.0379691149904957,0,0.0622276557315437,0.0248645651997612,0,0,0,0,0,0,0,0,0,0,0.0265848009003074,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0741663733407346,0,0,0,0,0,0.146696821871139,0,0,0,0,0,0,0.0813949657277699,0,0
X002460.SZ,0,0,0,0,-0.00763265284187207,0,0,0,0,0,0,0,0,0.121700231456162,0,0,0.0761960772734966,0,0,0.458783281987778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210196681132737,0,0,0,0.0948563426231482,0,0,0,0,0,0,0.00274183012491133,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461777348058815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122758135314709,0,0.126478365326761,0,0.481670370562793,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0.0916071022656377,0,0,0,0,0,0,0,0,0.0935226055604305,0.259731424425621,0,0,0,0,-0.060793912479025,0,0,0,0,0,0,0,0.0876025356970152,-0.0398014916346527,0.260050931838963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230600693100951,0,0,0,0,0,0,0,0,-0.0296203675192553,0,0,0,0,0,0
X600362.SH,0.0322904284880881,0,0,0,0,0,0,0,0,0.18060928047958,0,0,0,0,0,0.0740325028387785,0,0,0,0.0609472816444254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602252677432572,0,0.333898225470957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0741220859149741,0,0,0,0,0,0,0,0,0,0.774809991874733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035191870774599,0,0,0,0,0,0,0,0,0.185335849773037,0,0,0,0.0271757234233882,0,0,0,0,0,0,0.0193699466487547,0,0
X600489.SH,0,0,0,0,0.144210924332245,0,0,0.048452705915705,0,0,0,0.900627416209148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052643419993197,0,0.0335389466009204,0,0,0,0,0,-0.0444048961625021,0,0,0,0,0,0.0460496559032913,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.201124712770646,0,0,0,0,0,0,0,0,0,0,0,0.109893012877665,0,0,0,0,0,0,0,0.0232371147078634,0,0,0,0,0.252846076137281,0,0,0,0,0,0,0,0,0,0,0,0.0813020855518339,0,0.00693174776568324,0.125711384672812,0,0,0,0,0,0.00531594220142948,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225104144815971,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,-0.234178846289469,0,0.360395313863514,0,0,0,0,0,0,0.230960918229887,0,0.319331783882874,0,0,0,0,-0.248834702214977,0,0.218624268452641,0.213551766281595,0,0,0,0,-0.14162532975043,-0.0428428457546788,0,0,0,0.0680408654178924,0,0
X600803.SH,0,0,0,0.50930870046453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19747852041173,0,0,0,0,0,0,0,0,0,0,0,0.0378901832699097,0,0,0,0,0,0,0,0.0114864626082057,0,0,0,0.0263882762589871,0,0,0,0,0,0.0326752251945836,-3.46944695195361e-18,0,-0.0225323570114988,0,-0.0702704480181686,0,0
X600160.SH,0,0,0,0,-0.112252934924499,0,0,0.0125347257804465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994414119808034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335911256709065,0.184539575657664,0.1410771497673,0,0.30120122179182,0,0,0,0,0,0,0,0.0319900321725014,0,0,0,-0.0487925025156247,0,0
X600027.SH,0,0,0,0,0,0.0626012945996691,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.138174372133264,0,0,0,0,0.00300811359817441,0,0,0,0,0,0,0,0,0.111366196210512,0,0,0,0,0,0,0,0,0,0,0,0.0702499350093334,0,0.0239104029216828,0,0,0,0,0,0,0,0,0,0,-0.0146831738910691,0,0
X601991.SH,0,0,0,0,0.0252981284757117,0,0,0,0,0,0,0,0.375794975223382,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.160051430163679,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0236318730390909,0,0,0,0,0,0.161261576261512,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.231392788851739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494382254855631,0,0,0.0330899070346351,0,0,0,0,0,0,0,0,0.096687073708843,0,0,0,0,0,0,0,0,-0.191652020779887,0,-0.0887585192668071,0,0,-0.0328672586602576,0,0
X000983.SZ,0,0,0,0,0,0.0109848878632476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200049685679238,0,0,0,0,0,0.0110155810250133,0,0,0,0,0,0,0,0.275279794545203,0,0.0575501258879904,0,0,0,0,0.0504185911432887,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290050185548268,0,0
