,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600299.SH,X002466.SZ,X600623.SH,X000792.SZ,X601158.SH,X000709.SZ,X002075.SZ,X000898.SZ,X000723.SZ,X000983.SZ,X600583.SH,X000408.SZ,X000883.SZ,X600352.SH,X600549.SH,X000959.SZ,X000027.SZ,X000539.SZ,X600176.SH,X002470.SZ,X000060.SZ,X000630.SZ,X600021.SH,X000012.SZ,X601699.SH,X002460.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000027.SZ,0,0,0,0,0,0,0,0.0658809200661627,0,0,0,0,0,0.033834821160921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505284940082601,0.113119233340138,0,0.0245835148392427,0,0,0.0738383967003067,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.176325747889286,0,0,0,0,0,0,0,-0.0186522335752862,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.16203917805468,0,-0.00190578420322073,0,0,0,0,0,0,0,0,0,0.0521854990436322,0,0.104563328203987,0,0,0,0.0117150985028381,0.015559049580558,0,0,0,0,0,0,0,0,0,0,0.0390204612457887,0,0,0,0,0.0673002544948925,0,0,0,0,0,0,0,-0.0143723827547373,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109382818303769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1570195739246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104639521949727,0,0,0,0.0925728504512067,0,0.0796915807313687,0,-0.000132396902047963,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0.11393481430046,0,0,0.0687031046799049,0.00225724658885662,0,0,0,0,0,0,0,0,0,0,0,-0.00588941193070096,0,0,0,0.084794173110487,0.0563707371569736,0.172871576719137,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104705515777985,-8.67361737988404e-19,0,-0.0187954371201327,0.0650548515389912,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.158463653947558,0,0,0,0,0,0,0.147504699703013,0,0.100705403349793,0,0,0,0,0,0,0,0,0.000745821331076847,0,0,0.0889310773617451,0,0,0,0,0,0,0,0.102859733663505,-6.93889390390723e-18,0,0,0,0,0,0,0,0.317686079038093,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541171761762475,0,0,0,0,0,0,0,0,0.00440344915247283,0,0,0,0,0,0,0,0.0796518977316883,0,0,0,0,0.00238993836404878,0,0,0,0,0,0,0,0,0,0,0.0215378774944981,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754645880799791,0,0,0,0,0,0,0,-0.00408050453028629,0.0977909797284225,0,0,0,0.0498668061129181,0,0,0,0,0,0,0,0,0,0,0,0.0738717328542081,0,0,0,0,0,0,0,0,0,0,0.019983762120327,0,-8.67361737988404e-19,0.0943103912593024,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610166011861579,0,0,0,0,0,0,0.120533883921369,0,4.33680868994202e-19,0,0,0,0,0,0.0126513869763158,0,0.0985360279285796,0,0,0.152422823903287,0,0,0,0.0284916016262731,0,0.0591684911849954,0,0,0,0.231113269994233,0,0,0.0409812248577887,-0.13396644489987,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.084252830065092,0,0.0411051833510633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058211940278594,0,0,0,0,0,0.184684374784772,0,0,0,0.443006775260821,0,0,0,0,0,0.157869694411842,0,0,0,0,0,0,0,0.116575626606779,0,0.00793151698005226,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.0656650863172838,0,0,0,0,0,0,0,0,0,-0.0306943956277414,0,0,0,0,0.89625028568692,0,0.134996863692645,0,0,-0.115093262260711,0,0,-0.130352682299243,0,0.13525251373575,0,0,0,0.121865098280555,0,0,0,-1.73472347597681e-18,0.093940820165125,0,0,0,0,0,0,0,0.00938300440498252,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0494422583219346,0,0,0,0,0,0,0,0,0,0,-0.00242885409438384,0,0,0,0,-0.047209171001685,0,0,-0.0458937731330551,0,0,0,0.0185360961626798,0,0,0,0,0.0606168174668477,0,0,0,0.00765491840415207,0,0,0,0,0,0,-0.0423714624218288,0,0,-0.0752331076594307,0,0.0191893627415316,-0.0316770134396808,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312610919283073,0,0,0,0,0,0,0,-0.113520890894275,0.316562537864703,0,0,0,0,0,0,0,-0.0955550881463169,-0.731202909807738,0,0,0,0,0,0,0,-0.0292446596181112,0,0,-0.256301954945123,0,0,0,0,0,0,0,0,0,0.282980898848193,0,-0.200100180997773,0,0,0,0
TED,0,0,0,0,0,0.0395521598910439,0,-0.0320767265469638,0,0.0587774386919724,0,0,0,0,0,0,0,0,0,0,0,0,-0.134294609930751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171666527327031,0,0,0,0.103580931892544,0,0,0,0,0,0,0,0,0.424451265919933,0,0,0.184560208110001,0,0.994857058758024,0,0
RealEstate_excess,0,0,0,-0.266424498285291,0,0,0,0,0,0,0.0653064652101859,0,0,0,0,-0.0910163850806287,0,0,0,0,0,0,0,0,0,0,0.00589541062854835,0.0014665105239989,0,0,0,0,0,0,0,0.0358085768859853,0,0,0,0,0,0,0,0,0,0,-0.096289632770919,0,0,0.0514652428026841,0,0.00155716928272308,0,0,0.355745131720322,0,-0.083004632627916,0,0
MKreturn,0,0,0,0,0,0,0,-0.0323629047632737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451094816117984,0,0.0120481118822212,0.0832148304540357,0.0645884026330559,0,0,0,0,0,0,0,0,0,0,-0.130536176109297,-0.0225007059620228,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0232042244379661,0.0128166562296356,0,-0.00846076903405903,0.00642489640558173,0.13308382705345,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-5.71585578857835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000883821933914804,0,0,0,0.00252597612098453,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,-0.000943121151718765,0,0,0,0,0,0,0,0,0,0,0,-0.0652614447174227,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00575648040032419,0,0,0,0,0,-0.00198523004210185,0,0,0,0,-0.0153676999453583,0,0,0,0.00359793360778564,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0598923069506474,0,0,0,0,0,0,0,0,-0.106227972223993,0.0399750622108884,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00572952846343795,0,0,0,0,0,0,0,0,0,0,0,0.00142487023885112,0,0,0,0,0,0,0,0.00246001886088123,-0.00118677423645846,0.0119031595969591,0,0.00795318740407872,0.00667535295781801,0.00365650702363455,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525756413932235,0,0,0,0,0,0,0
