,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X601898.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X601600.SH,X600309.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X600027.SH,X000709.SZ,X600339.SH,X600157.SH,X002466.SZ,X600111.SH,X600299.SH,X000959.SZ,X000898.SZ,X601158.SH,X600489.SH,X600008.SH,X600352.SH,X002460.SZ,X000883.SZ,X600219.SH,X000408.SZ,X000539.SZ,X600160.SH,X000723.SZ,X000630.SZ,X600578.SH,X600583.SH,X600021.SH,X000792.SZ,X600176.SH,X002271.SZ,X000027.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.183676075750032,0,0,0,0,0,0.0368446324622348,0,0,0,0,0,-0.0516006983595007,0,0,0,0.0309234445102279,0.0902697228896464,0,0,0,0.010210852755128,0,0,0,0,0,0,0,0.055222216760924,8.67361737988404e-19,0,-0.0810536028310463,0,0,0,0,0,0,0,0,0,0,-0.0365691971363289,0,0,0,0,0,0.00287540155420035,0.00626343085216924,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103074142751593,0,-0.0847691014746751,-0.0356567273111886,0,0,0,0,0.00714279964811536,0,0,0,0,0,0,0,0,0.0922729749868504,0,0,-0.0218096407628648,0,0,0,0,0.0173010384881505,0,0,0,0,0,0,0,0.0439078434564927,0,0,0,0.0146288767836515,-0.0286911125502374,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.046333200107977,0,0.0152207462206508,0,0,0,0,0.0165457068778898,0.051581283352537,0,0,-0.0461931249741382,0,0,0,0,0,0,0,0,0,0,0,-0.0404344681364286,0.118196265618713,0,0,0,0.0286015653067378,0,0.0392805568480221,0,0,0,0,0,0,0.00290881343678064,0.00463500935363506,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.04583710591294,0,0,-0.105788288704119,0,0,0,0,0,0,0,0,0,0,0.0470239848929621,0,0,0.128274872043514,0,0,0,0,0,0,0,0,0.0683344788701636,0,0,0,0,0,0,0.157490006483443,0,0,0.083422531399629,0,0,0,0,0,0,0.128015831136419,0,0.0558508474657131,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0373667746615377,0,0.0814682263588703,0,0,0,0,0,0.0220502213734045,0,0,0,0,0.474561915098939,0,0.2039029715666,0,0.127563651818082,0,0,0,0,0,0,0,0,0,0,-0.0657529409926532,0,0.0445113578512127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237031629932986,0,0,0,0,0,0
X600309.SH,0,0,0,-0.321588724025803,0,0,0,0,0,0,0,0,0,0.0419136479873478,-0.1004761954564,0,0.0988197450453535,0.0991132000265378,0,0.135573826048336,0,0.0695928579461734,0,0,0,0,0,0,0,0.145451457125029,0,0,0,-0.191257356284343,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.255019392881946,0.214679109849874,0,0,0.2413604984596,0,-0.0100491729703857,0.0441525625360647,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0306458224968622,0,0,0,0,0,0,0,-0.0133011591302291,0,0.128677808323219,0,0,0,0,0,0,0.0739258469773262,0,0.0240404405303419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100712268886669,0,0,0,0.0181035889458874,0,0,0,0,0,0,0
X600886.SH,0,0,0.0382592313440003,-0.0571079939961767,0,0,0,0,0.0517842809428754,0,0,0,0,0.0344991809492755,0,0,0,0,0,0,0,0.0417122733445108,0.00958014247511165,0,0,0,0,0,0,0,0,0.0623434309119913,0,0,0,0,0,0,-0.0805992028085897,0,0,0.107097404297166,0,0,0,0,0,0,0,0,0.0604032400885514,-0.0253344632734902,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.194374517275067,0.0864357963226501,0,0,0,0,0.0407208614823165,0,0,0,0,0.136515233796278,0,0,0,0.240743205224864,0,0,0,0,0,0,0,0,0,0,0,0.0750126100190781,0,0,0,0,0,0,0,0,0,-0.0215225991698028,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.195117067845064,0,0.494714905512177,0,0,0,0.131701436249016,0,0,0,0,0,0,0,0,-0.232829856263043,0,0,0,0,0,0,0,0,0.062416397029694,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.122391246955006,0,0,0,0,0,0,0,0,0.0308516152370352,0.0347811928221842,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.172367951474758,0,0,8.67361737988404e-19,0,0,0,0,0,0.042306926239371,0.129422148690596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525751950231424,0,-0.0248376952005521,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169907532199734,0,0,0,-0.0185758151579311,0.0267801563245178,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.165472212529291,0,0,0,0,0,0,0,0.171660656926028,0,0,0,0.118155990364918,0,0,0,0,0,0,0,0.46869147811268,-8.67361737988404e-19,0,0,0.196550790114874,0,0,0,0,0,0.286056607068792,0,0,0,0.272832687789801,0,0,0,0,0,0,0,0,0.0445913508400579,0.00357124400388666,0,0,0,0,0,0
X600339.SH,0,0,0.25231121789087,0,0,0,0,0.0380300224675592,0,0.197704517320404,0,0,0,-0.0603365199487364,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,6.93889390390723e-18,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.131255905969811,0.586603969846223,0,0,0.197701559403187,0,0,0,0,0,0,0,0,0.128481276777088,0,-0.00586430101286369,0.0133498974380471,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400472135066886,0,0,0,0,0,0,0,0.0463119566798843,0,0,0.0770193001158421,0,0,0,0,0,0.11822609105666,0.00124551853263477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203736235810514,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599978085432761,0,0,0,0.0938465016574516,0,0,0.0793442615018355,0,0,0,0,0,0,0,0,0,0,0,0.568218973792944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163367479232564,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0425369511971884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186418395052235,0.0474044483621608,0,0.174707622093317,0,0,0,0,0,0.241218968845256,0.00829635279420277,0,0,0,0,0,0,0.0207551480151273,0,0,0,0,0,0,0,0,0,0.0345104703316607,0,0,0.0215377074012572,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.00648061332291244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984592636085398,0.0239212057335339,0,0.0467828634192241,0,0,0,0,0,0.231824748657841,0,0,0.0330249920420649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878198310723472,0,0,-0.0144375037331866,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695715233915868,0,0,0,0,0,0,0.144355625906309,0,0,0.111435753170622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920846529174621,0,0,0,0,0,0.195408570996938,0,0,0,0,0.100494301541548,0,0,0,0,0,0
X000898.SZ,0,0,0.0676337857704623,0.0581234440970629,0,0,0.0170791024666384,0,0,0,0,0,0,0,0,0,0,0,0.510437477967047,0.0709406043510704,0,0,0.0631515170085175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250777093808589,0,0,0,0,0,0,0,0,0,0,0,0.0375295580027275,-0.00799310022208967,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588288676694367,0,0.0843199599485601,0,0.0453802002918982,0,0,0.0290286098603767,0,0,0.0498385806761544,0,0,0,0,0,0,0,0,0,0.0190186554065166,0.0866817633933101,0,0,0,0,0.0762910767307583,0,0.0788475678331664,0,0,0,0,-0.00422019704909752,0.00516197486518793,0,0,0,0,0,0
X600489.SH,0,0,0,0.108656551904232,0,0,0,-0.0396590476183191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114528728296204,0,0,0.0483495338714685,0.324950967834142,0,0,0,0,0,0,0,0,0.315754780297581,0,0,0,0.0424905404100078,0,0,0,0,0,0,0,0,0,0,0,0,0.0401390074677054,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.157143396450617,0.633188006100438,0.166625130097387,0,0,0,0,0.0242626601796923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100053735612932,0,0,0.585917484412601,0,-0.222514805901825,0,0,0.270439328764061,0,0,0,0,0,0,0,0,-0.0339726375123667,0.0382812613391415,0,0,0,0,0,0
X600352.SH,0,0.190626288095063,0,-0.14598029832942,3.46944695195361e-18,0,0,0,0.0802524663079112,0,0,0,0,-0.0284732819496969,0,0,-0.0514774521371329,0,0.000525576275749164,0,-0.0920975681082064,0.0260478381105648,0,0,0,0,0,0,0.0259593803859366,0,0,0,0,0.000647808724127806,0,0,0,0,0,0,0,0,0,0,0.0366059881150975,0,0,0,0,0,0,-0.0126749274677669,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0343086845803884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73765577335851,0,0,-0.0658886975316744,0,0,0,0,0,0,0,0,0.087668520342217,0,0,0,0,0.0483491085286462,0,0,0,0,0,0,0,0,0.00112993088166873,0.0337286215251062,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0217695451467612,0,0,0,0,0,0,0,0.0980392895840379,0,0,0,0,0,0.0313360317974445,0,0,0,0.0117116978736646,0,0,0,0,0.0454626848304513,0,0,0,0,0,0.0706574027420782,0.077630423820612,0,0,0,0,0,0,0,0.0541550676065004,0.0110938549239429,0,0.141561797597025,0,0,0.00426628966637692,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227294561568519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037837747839116,0,0,0.00243641130330693,0,0.0159698623634128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317643250109447,0.00941436294833285,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092631728453857,0,0,0.0440490213241849,0,-0.0320140912844113,0.105750159636931,0,0.153881115090917,0.0318255176440383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106741900342485,0.0452371844146042,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570085441613239,0,0,0,0,0,0.108040105080007,0,0.0882590444985368,0,0,0,0,0,0,0,0,0,0,0,0.0817143772137336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547843766545854,0,0.00170292778013962,0.036255798539445,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.040042192183218,0,0,0,0,0,0,0,0,0,0,0.0860815897720554,0,0,0,0,0,0.145443846064768,0.166947855909726,0,0.100755881839566,0,0,0,0,0,0.0689461934376195,0,0,0,0,0,0,0,0,0,0,0,0,0.0936544201563382,0.00437223180505839,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.027791874551113,0,0,0,0,0,0,0,0,0,0.430937979510555,0,0,0.0405048445851206,0.0481000261615675,0,0,0,0,0,0,0,0,0,0,0.0328794898167721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911585795492599,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.0721145628781071,0,0,0,0,0,0,0,0.0155979078023398,0,0,0,0.0757657009894602,0,0.123221531402892,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0562492921234247,0.0726890248559079,0,0,0.0841336451714359,0,0,0.0650053561941746,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.114947188767582,0,0,0,0,0,0,0,0.0637209905824665,0,0,0,0,0,0,0,0,0.0115434105949167,0,0,0,0,0,0,0.00569073922675472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589184436148634,0,-0.03994193783174,0.0675335632665894,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0.103626772993075,0,0,0,0,0,0,0,0.02022459069912,0,0,0,0,0,0.156893594184985,0.0233279731863116,0.136481414458123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117152363992895,0,0,0,0,0,0.00444464274884687,0,-0.00810353672739716,-0.00485286355243164,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.14883993858546,0,0,0,0,0,0,0,0,0,0,0,0,0.241610851030644,0,0.0393266625353497,0.00637818159916639,0,0,0,0,0.0282788098811129,0.0302280181679149,0,0.0326336901666213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545214216946339,0.047069623051541,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348872828809117,0,0,0,0,0,0,0,0,0.071774600428208,0,0,0.102814754025265,0,0,0,0.0142448165537553,0,0.0552859612261441,0,0,0,0,0,0,0,0,0,0,0,0,0.192085173104599,0,0.0849227260257131,0,-0.00656463791906011,-0.00730142643109315,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.177752227710106,0,0.0499003390447573,0.0858615860049221,0,0,0,0,0,0,0.0508180735713778,0,0,0,0,0,0,-0.0502668917373086,0,0,0,0,0.109294520777242,0,0,0,-0.0108049729317404,0,-0.00602248993942816,0,0,0,0,0,0,0,0,0,0,0,0.293787972077773,0,-0.1762902676124,0,0,0.0525695018493365,-0.018575878927054,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368859282873618,0,0,0,0,0,0,0,0.0465379102313166,0.0321432736555179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440265306650158,0,0,0,0,0,0,0.0287013032561029,0,0.00632113228547441,0.0401155833279497,0,0,0,0,0,0
X002092.SZ,0,0,-0.042186736223077,0,0,0,0,0,0,0,0,0,0,0,0,0.113598261439034,0,0,0,0,0,0,0.0941766716056508,0,0,0,0.228282617136967,0,0,0,0.0235240359708347,-0.0226533133401341,0,0.0474990178380614,0,0,0,0,0,0,0.0773530498332907,0.0607072538132934,0,0,0,0,0.14163570441679,0,0,0,0,-0.0155644856887169,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.00139463953318745,0,0,0,0,0,0,0,0,0,0,-0.0287008350541459,0,0,0,0,0,0,0,0,0.0516697863217563,-0.00689212537652532,0,0,0,-0.242776671963003,0.0385732876663167,0,0,0,0,0,0,0,-0.0114197385086989,0,0,0,0,0,0,0,0,-3.3881317890172e-21,-0.0197415922693,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.357890488784316,0,0,0,0,0,0,0,0,0,0,0,-0.638644284042313,0,-0.272258538594967,0.25619490045584,0,-0.241071425022468,0,0,0,0,0,0,0,0,-0.308316905262581,0,0,0,0,1.4064488175845,0,0,-0.296407734982717,0,0,0,0,0.515522428266395,0,0,0,0,0,0,0,0,1.89822883369312,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126837086284411,0,0,0,0,0,0,0,0,0,-0.192849675191806,0,0,0,0.371489685331805,0,0,0,0,1.72711868728833,0,0
RealEstate_excess,0,0,0,0,-0.050043934779021,0,-0.0612032401162654,-0.0135644303511302,0,-0.0476561679329258,0,0,0,0,0,-0.0592249973222297,0,0,0,0,0,0,0,0,0,0,0,-0.089335864908615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326091173809667,0,0,0,0,0,0
MKreturn,0,0,-0.0126160143682252,0,0,0,0,-0.00485582254026596,0,0,0,0,0,-0.0622208475365738,0,0,0,0,0,0,0,0.0355545463355056,0,0,0,0,0,-0.0122102714132828,0,0,0,0,0,-0.0188159329571912,0,0,0,-0.0224369931259785,-0.0334591556810594,0,0,0,0,0,0,-0.0517981687639252,-0.0211556784849371,0,0,0,5.42101086242752e-20,0.0102098175935672,0,0,0,0,0,0
MKvol,0,0,-0.00224669503143065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059379150144645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299399869601514,-0.000302561780586899,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402004691952768,0,0,0,0,0,0,0.0056614666633753,0,0,0,0,0,0,0.0114435863450092,0,0,0,0,0,0,0,0,0,0,0,0.0128455677916328,0.103739918249176,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0108637082371843,0,0,0,-0.0102827538129385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118054174361812,0,0,0,0,0,0,0,0.0109345198801398,0,0,0,0,0,0,0,0,0,0,0,0.0110571151912774,0.0377401107039405,0,0,0,0.00797100833172846,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00608771027977809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000344072800411981,0,0,0,0,0,0,0,0,0,-0.00157262758771609,0,0,0,0,0,0,0,0,-0.0142693045246532,-0.00468860840887027,0,0,0,0,0,0
