,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X600160.SH,X000786.SZ,X000807.SZ,X002466.SZ,X600985.SH,X600176.SH,X000630.SZ,X600096.SH,X002128.SZ,X000408.SZ,X601168.SH,X000933.SZ,X000877.SZ,X000883.SZ,X600995.SH,X600352.SH,X002353.SZ,X600378.SH,X600863.SH,X600688.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0661203643389767,0,0,0.0354096804151087,0,0,0,0.314656863470198,0,0.127391178102164,0,0,0,0,0,0,0.0463574857826002,0,0,0,0,0,0,0,0,0,0.175126398687196,0,0,0,0,0,0,0,0,0,0,0,0.0480128525550151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337113840105693,0,0
X600028.SH,0.400949275134594,0,0.259445071301422,0,0.00350426943020067,0,0.0371670077010428,0,0,0,0,0,0,0,0,0,-0.0456199261289533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720524002859603,0,0,0,0,0,0,0,0,0.0456719910281668,0,0,0,0,0.0186360949896006,0,0
X601088.SH,-1.38777878078145e-17,0.239958346785448,0,0,0.137211162343828,0.0870850785388708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154574770769115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369288087692431,0.0582212899453418,0,0,0,-0.000792374132880863,0,0,0,0,-0.024677631485773,0,0,0,0,-0.0133632399068285,0,0
X600309.SH,0,0,0,0,0,-0.0164757775623232,0,0,0,-0.0401176271300457,0,0,0,0,0,0,0,0,0,0,-0.0320709681404875,0,-3.46944695195361e-18,0,0,0.321634436825039,0,0,0,0,0,0,0,0,0,0,-0.131038876683174,0.23228465739589,0,0,0,0,0,0,0,0,0.243201820499534,0,0,0,0,0,-0.113772816886325,0,0,0,-0.0220708018937086,0,0
X601898.SH,0,0.311414254504188,0,0,0,0.0311316271373169,0,0,0,0,0.165800045298773,0,0,0,0,0,0,0.0232368311525337,0,0,0.0780520235532046,0,0,0,0,0,0,0.0088100110182354,0.127171165585014,0,0,0,-0.0124385985652483,0,0,0,0,0,0,0.0570350222609132,0,0,-6.93889390390723e-18,0,0,-0.04368399560579,0,0.207707500800903,0,0,0,0,0,0,0,0,0.0112831890709254,0,0
X600188.SH,0,0,0,0,0.0331387434442205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531022240294057,0,0,0,0,0.298464470460817,0,0,-0.0119583269144805,0,0,0,0.0512240224006234,0,0,0,0,0,-0.038718960497206,0.041351169680032,0,0,0,0,0,0,0,0,-0.00432160013460008,0,0
X600019.SH,0,0.473946949686318,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0057480320357433,0,0,0,0,0,0,0.257672822609729,0,0,0,0,0,0,0,0.0903822706258918,0,0,0,0,0,0,0,0,0,0,0.0593098459638236,0,-0.031513629525901,-0.0256453564926568,0,0,0,0,0,0,0,0,0,0.0260604057394298,0,-0.0236048252934446,0,0,-0.0333533229855239,0,0
X600660.SH,0,0,0,0,0.0167951335084202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125617872372613,0,0,0,0,0,0,0,0.159940197201393,0,0,0,0,0.119481694442041,0,0.153871789513033,0,0,0,0,0,0,-0.125373635057088,0,0,0,0,0,0,0.0709348840792367,0,0,0,0,0,-0.0744894864158636,-0.237088440077466,0,0,-0.0220294216411208,0,0
X600886.SH,0.253925660182551,0,0,0,0,0,0,0,0,0.0785765791969418,0,0,0,0.294968359114859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143920613614166,0,-0.0351395534010268,0,0,0,0,0,-0.101653571251961,-0.0701412406564722,0,0.0724462632163952,0,0,0,0,0,0,0,0,0,0.0371958010922316,0,0.162399476287617,0,0,-0.0119945832588756,0,0
X600547.SH,0,0,0,-0.109510570488004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666736838092577,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0494025228152325,0,0,0,0,0,0,0,0,0,0.0627394236644949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107401064835948,0,0
X601600.SH,0.0482178290940291,0,0,0,0.0160154357262152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523767997437497,0,0,0,0,0,0,0,0,0,0,0.315190421395707,0,0,0,0,0,0.155594356531104,0,0.351283869428318,0,0,0.0680183858271216,0,0,0,0,0.0256450867602538,0,0,0,0,0,0,0,0,0.00559306236692161,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614463872351759,0,0,0.0487318813872729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190288360013948,0,0,0.132260923732851,0,0,0.254559658653523,0,-0.0345554488700487,0,0,0,0,0.104166824242129,0,0,0,0,0,0,0
X600011.SH,0,0,0.212497199196583,0,0,0,0,0.065452278110781,0.101661306840981,0,0,0,0,0,0,0,0,0,0,0,0.132093739759006,0,-0.0292828121140713,0,0.110297556359078,0,0,0.054199037494449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137772085157191,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.152808831458647,0,0,-0.0399811517784621,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.167153873186135,0,0,0,0.266941752960457,0,0,0,0,0,0,0,0.0424434317604441,0,0,0,0,0,0,0,0,0,-0.0753320763367702,0,0,0,0,0,-0.0600060267207305,0,0,0,0,0,0.296767445881463,0,0,0,0,0.0264735208838686,0,0,0,0,0,0,0,0,-0.00264602704776631,0,0
X000792.SZ,0,0,0,0.000644569871050974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041598892358666,0.350692600222808,0,0,0,0.130318513010495,0,0,0,0,0.130955360224996,0,0,0,0,0,0,0,0,0,0,0,0.0289456794822048,0.0593716984570242,-0.0919347128658732,0,0,0,-0.0482461206580271,0,0,0,0,0,-0.0159140652798093,0,0
X600362.SH,0.0147735282972453,0,0,0,0,0.0130952505469915,0,0,0,0.0226656788983051,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100293842945436,0,0,0,0,0,0.0294368341223093,0,0,0,0.361649333583859,0.117935024470507,0,0,0,0,0,0,0,0,0,0,0.00224445567232356,0,0,0,0,-0.00486068875973628,0,0
X600010.SH,0,0,-0.0469215039267336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014089591491059,0.0769701148626302,0,0,0,0.0408874267139514,0,0,0,0,0,0,0,0,0,0,0,0,0.0397839603446012,0,0,0,0,0,0.0393762134512501,0,0,0,0,0,0,0,0,0,-0.00717332960783702,0,0,0,0,0.0197114825404757,0,0
X600489.SH,0.0688052009097366,0,0,0,0,0,0,0,0,0.67375779183117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35091658412737,0,-0.20196771234086,0,0,0,-0.0943442388834483,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0151361975184599,0.01248424046971,0,0,0.132340434929448,0.0282691161267679,0,0,0,0,-0.0686060838775574,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0865617221039102,0,0,0,0,0,0,0.0618623386971735,0,0,0,0,0,0.125455690128553,0,0,0,0,0,0,0,0,0,0.185085930995859,0,0.141434066930885,0,0,0,0.0209727335854622,0,0,0,0,0,0,0,0.0439646365093524,0,0,0.222393864284567,0,0,0,-0.0530138200351101,0,0,0.0297075066432188,0,0
X000708.SZ,0,0,0,0,0,0,0.0361425316881611,0,0,0.00750241270392342,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0208759620904377,0,0.151911451800739,0.326637774849919,0,0.0391832914454313,0,0,0,0,0,0,0,0.207619924815431,0,0,0,0,0,0,-0.0487161414068035,-5.42101086242752e-20,0,0,0,0,0,0
