,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601991.SH,X601898.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X600309.SH,X601158.SH,X600688.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X002353.SZ,X000629.SZ,X600352.SH,X600808.SH,X000831.SZ,X600489.SH,X600578.SH,X000027.SZ,X000825.SZ,X000630.SZ,X600547.SH,X600549.SH,X600307.SH,X600863.SH,X601699.SH,X600008.SH,X000983.SZ,X600660.SH,X600315.SH,X600098.SH,X000959.SZ,X000937.SZ,X002470.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.273591876261915,0,0,0.0522874036320409,0,0,0,0.0727611306529162,0,0,-0.0572793252657132,0,0,0,0,0,0,0,-0.0105143425102649,0,0,0.0580462094787629,0.0347805685052253,0.193504753211156,0,0,0,0,0,0.199491772619966,0.0617736137653497,0,0,0.121119592769913,0.0596633642045817,-0.269086927632364,0,0,0,0,0.0195517966786411,0.00264279305946848,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058066552726455,0,0,0,0,0,0,0,0.072372800046375,0,0,0,0.0383137372048447,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0419914548749625,0,0,0,0,0,0
X002353.SZ,-0.0929339863140991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774135526315741,0,0,0,0,0,0,0.0221078981524159,0,0,0,0,0.0191829182518866,0,0,-0.104749018544281,0,-0.00720393508539678,0,0,0.405980386719184,0,0,0,0,0,0,0.13868082866987,0,0,0.00749971830814079,-0.00118219215080029,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.18612069302899,0.136502687019984,0,0.108423618252712,0,0,0,0,0,0,0,0,0,0.204454239168916,0.127131704742264,0,0,0,0,0,0,0,-0.085882637061024,0,0,0,0.0888308978946285,0,0,0,0,0,0.0955491747840089,0,0,0,0,0,0,0,0,0,0,-0.0402570868123168,-0.0022204932341341,0,0,0,0,0,0
X600352.SH,-0.0345084774653294,0,0,0,0,0,0,0,0,0,0.0360217193848214,0,0,0.0391014909321804,0,0,0,0,0,0,0.0516293968954123,0,0,0,-0.0924278827400723,0,0.209325923354163,0,0,0.0211125623813947,0.142031816010298,0,0,0,0,0,0,0,-0.0300510365266109,0,0,0,0,0.182701293777876,0,0.0307415113443197,0,0,0,0,0,0.0538744577294909,0.0291946437384141,0,0,0,0.0432481162352228,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.289640845539805,0,0.0674425802057258,0,0,0,0,0,0,0,0,0,0.0770010212365987,0,0,0,0,0,0,0,0,0,0,0.252826094553856,0,0.0293139527883307,0,0,0,0.356237505222885,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674415596222615,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.201682694537043,0,0,0,0.045358487567373,0,0,0.0390719492467931,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.016506705175081,0,0,0,0,0,0.0415675283271253,0,0.0935175463045576,0,0,0.274688403003054,0,0,0,0,0,0,0,0,0,0,-0.00231667465550574,-0.0190495726396658,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.170973709215053,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0301778347082617,0,0,0,0,0,0,0,0,0,0,0,0.108605196034209,0,0,0,0,0,0,0,0.0601429934299892,0,0,0,0,0.0555454718336963,0,0,0.173670200617209,0,0,-0.0181208524606898,-0.0118274319340946,0,0,0,0,0,0
X600578.SH,0,0,0,0.23438209473983,0,0,0.138487793177196,0,0,0.0245718149482564,0,0,0,0,0.0192364277845945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127479081584594,0,0,0,0.0482820315445132,0.0389036874350399,0,0,0,0,0,0,0.168487514882371,8.67361737988404e-19,0,0,0,0.0829139156423839,0,0,0,0,0,-0.027444253134509,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242313258744327,0.431586836613418,0,0,0,0.0217549691549187,0,0,0,0,0,0.04830818895798,0,0,0.0895956461217057,0,0,0,0,0,0,0,0,0.0644308360412719,0,0,0,0,0.0672810048486733,0,0,0,0,0,-0.0809760277404136,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.259301936404794,0,0,0,0,0,0,0,0,0.0507693123305012,0,0.0743611862729847,0,0,0,0,0.269396759352956,0,0,0,0,0,0,0,0,0,0,0.00671974356428774,0,0,0,0,0,0,0,0,0,0,0,0,0.0115114818132193,-0.037189783890722,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.129157216542611,0,0,0,0,0,0,0.0975306763314474,0.0867212562090539,0.143100130689641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029235972094498,0,0,0,0,0,0,0,0.038564629280783,0,0,0,0,0,0.124448749205332,0.00921807831900723,0,0,0,0,-4.33680868994202e-19,0.163368214534684,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.290356468510222,0,0,0,0,0,0,2.16840434497101e-19,0,0.0120539594867078,0,0,0,0.0478742788691555,0,0,0,0,0,0,0,0,0,0,0.0596949213652854,0,0,0,0,0,0,0,0.04666388161529,0,0,0,0,0,0,-0.0343816408052129,0,0,0,0,-0.0267747595099084,-0.0244242147851252,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.230135032969964,0,0.0587688104597369,0,0,0,0,0,0,0.0498644173167723,0,0,0,0,0,0.154178785750455,0,0,0,0,0,0,0,0.0199902248721867,0,0,0,0,0,0,0,0.0802484884856328,0,0,0,0,0.0145467915498344,0,0,0,-0.0132667438926605,-4.33680868994202e-19,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131917702697951,0,0.505079371337918,0,0,0,0,0.0140953878650395,0,-4.33680868994202e-19,0,0,0,0,0.113625691047802,0,0,0,0,0,0,0,0,0,0,0,0.0446193394778501,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.175712587425402,0,0,0,0,0,0,0,0,0,0.0229649136478763,0,0,0,0,0,0,0,0,0,0,0.0559310092909747,0,0.0054189913161846,0,0,0.262228911054697,0,0.00840501934221607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951768215715848,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175652216435562,0,0,0,0,0,0,0,0,0,0,0,0,0.0766818178211669,0,0,0,0,0.0815858366790562,0,0,0,0,0,0,0,0,0,0.249264111673204,0,0,0,0,0.113233935774622,0,0,0,-0.0375308302709126,0,0,0,0,0,0,0
X600008.SH,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022384597967357,0,0,0,0.100350822574418,0,0.0763531541339371,0,0.000351431498745683,0,0,0,0,0,0,0,0,0,0.224550453729793,0.057108373298475,0,0,0,0,0,0,0,0,0,0,0,0,0.00880512460684042,0.0268148300392035,0,0,0,0,-0.0018464568734697,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0795724522357447,0,0.063928393310584,0,0.0170770559313816,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.048036878953678,0,0,0.0810023625916032,0,0,0,0,0,0,0,0.562826656844926,0,0,0,0,0,0,0.00832356330995607,0,0,0,0,-0.00340796208201823,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.22470792695716,0,0,0,0,0.154042172732545,0,0,0,0,0,0,0.00690642678880532,0,0,0.0618582927035737,0.0114496154731603,0,0,0,0,0,0,0.057316030016637,0,0,0.146250647581507,0,0,0,0,0,0,-0.0383228229513271,0,0,0,0,0,0.169354281391512,0,0,0,0,0,0,0,-0.038498152454273,0,0,0,0,0,0
X600315.SH,0,-0.0568122881319854,0,0,0,0,0,0,0,0,-0.0783545968875282,0.0647511486301252,0,0.040314558817005,0,0,0,-0.00133679408592013,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0579233041584947,0,0,0,0,-0.0118564476925533,0,0,0.109890210803975,0,0,0,0,0,0.290346817628679,0,0,0,0,0,0,0,0.0189520719022819,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114779778951263,0,0,0,0,0.00881954569811562,0,0,0.109572930621901,0,0,0,0,0,0,0.0432850934788497,0,0,0,-0.064139301352494,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.117253765678072,0,0,0,0.0809611060364958,0,0,0,0,0,0,0,0,0.144116660107778,0.136906175826833,0,0,0,0,0,0.231417675229715,0,0,0.0784212459162344,0,0,0,0,0,0,0,0,0,0.0375767227381396,-0.0298610823607097,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.229623303797335,0,0,0,0,0,0.0381312618141167,0,0,0,0,0,0,0,0,0.070877801934961,0,0,0.00173104637885087,0,0,0,0,0,0,0,0.233708425721739,0,0.149141804999751,0,0,0,0.0313275577584198,0,0,0,0,-0.013829487182718,-0.00369236558313897,0,0,0,0,0,0
X002470.SZ,-0.041905266071745,0,0,0,0,0,0,0,0,0,0,0,0,0.156827509328611,0,0,0.00612207580719582,0,0,0,0.0222098478722379,0,0,0,0,0,0.0498474665379598,0,0,0.00266190472856742,0.0410234541306897,0.151574075696192,0,0,0.117544291372609,0,0,0,0,0,0,0,0,0,0,0,0.0604729992225634,0,0,0,0,0,0.0162364495414887,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274562584753929,0,0,0,0,0,0.0118358911787561,0,0,0,0,0,0,0,0,0.0132019652134775,0,0,0,0,0,0,0,0,0,0.013769429441156,0.205128065182357,0,0.423201065536975,0,0,0,0,0,0,0,0,-0.0249298975706354,0.00762426061663186,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458701222963294,0,0,0,0,-0.0644566010892485,0,0,0,0,0.125842201850201,0.0204445916493286,0,0,0,0,0,0,-0.0386029170300606,0.00500037912936267,0,0,-0.0277448102448887,0,0.0420897431041693,0,0,0,0,0,0,0,0,0,0,0.01140937166217,-0.00483457727077378,-0.0475635827004862,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.358964013661588,-0.264638535913241,0,0,0,0,0,0,0,0.138337899975123,0,0,0,0,0,0,0,1.01600757821729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166630790421689,0,0,0,-0.221780695566009,0,0,0,0.988155260592783,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184472428256098,0,0,0,0,0,-0.333171087119258,0,-0.0716746765272305,0,-0.584990805100129,0,0,0,0,0,0,-0.711564865574551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,1.77332409630321,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.18948023683261,-0.129246849587649,0,0,0,0,0,0,0,0,-0.257118493164205,0,0,0,0,0,0,0,0.0522253799804226,0,0,0.0726098283288033,0,0.171572659850624,0,0,0,0.151261864990821,0,0,0,0,0,-0.11996778181096,0,0.0354292202626695,0,0,0,0,0,-0.0760144622453376,0,-0.210712624182294,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256993115807124,0,-0.0615128076614037,0,0,0,0,-0.0248288803921976,0,0,0,0.026763227653882,0,0.00119114805082786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036459590369943,0,0.0454201464957065,0,0,0,0,0.0297691157678307,-0.0105097682834815,-0.190832022718884,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127509194653836,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.00431461085774595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245445942364542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509408348716344,0,-0.0250054781186691,0,0,0.0570413430455893,0.0338716536745134,0,0,0,0,0,-1.51574550012989
CarbonVol_Guangdong,0,0,0,0.00172724639731345,0,0,0,0,0.00949243767130402,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0012514455977982,0,0.00230766433039195,0,0,0,0,0,0,0,0.000731543140042979,0.00351276983337731,0.00670027132491444,0,0,0,0,0,0,0,-0.0032861561297967,-0.00930219281261867,0,0,-0.00872239545204236,-0.00582091874953668,0,0,0,-0.00245272905234095,0.00022849392055136,0,0,0,-0.005985053249927,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109169228961792,0,0,0,-0.00933636065722691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621595581155817,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105096708565222,-0.00909274115529833,0,0,0,-0.256433208257566,0,0
