,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X600795.SH,X000301.SZ,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X600027.SH,X000983.SZ,X600489.SH,X600803.SH,X601991.SH,X600176.SH,X000807.SZ,X600160.SH,X000786.SZ,X000932.SZ,X000630.SZ,X000408.SZ,X600985.SH,X000933.SZ,X600219.SH,X300037.SZ,X000629.SZ,X600612.SH,X600688.SH,X000723.SZ,X002128.SZ,X600995.SH,X600157.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.719019597543953,0.102852429372859,0,0,0,0,0,0,0,0,0,0,0,0,0.133449670281296,0,0,0,0,0,0,0,0,0,-0.167839001400876,0,0,0,0,0,0,0,0,-0.0131589199629658,0,0,0,0,0,0,0,0,0.0150088770270085,0,0,0,0,0,0,0,0,0.00116725753477833,0,0,0,0.0157626753182915,0,0
X600028.SH,0.500197958104089,0,0.0234790039686992,0,0,0.0200304045031724,0,0,0,0,0,0,0.0115662342979238,0,-0.0265184352993327,0,0,0,0,0,0,0,0,0,0.0298993465964451,0,0,0,0.0748634782626961,0.054898949333596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566532363167981,0,0
X601088.SH,0.0861124812880907,0.100235978657691,0,0,0.0781629769580884,0,0,0,0.171354408273109,0,0,0,0.0372365242701222,0,-0.0383120348203047,0,0,0,0,0.0280671349491315,0,0,0,0,0.0502149499363267,0,0,0,0,0,0,0.12497335097946,0,0,-0.0106063279396855,0,0,0,0,0,0,-0.0732630247531525,0,0,0,0,0,0,0,0,0,0.00289674392284044,0.00409654705215958,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.144419022710396,0,0,0,0,0,0,0,0,0,0.0136607483060227,0,0,0,0,0,0,0.00685625573082194,0,0,0,0.0728410128635745,0.0100301530793913,0,0,0,0,0,0,0.0795696957224217,0,0.140699907135698,0,0,0,0,0,0.0723977271910528,0.149911650535601,0,0,0,0,0,0,0,-0.0802099670414956,0.00632726419110197,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.139739679589362,0,0,0.173780843183037,0,0,0,0,0,0,0,0,0,0,0,0,0.0359445897903843,0,0,0.260579281104145,0,0,0.0760809941241542,0,0,0,0,0,0,0,0,0,0,0.074790207305564,0,0,-0.0524289181950318,0,0,0,0,0,0,0,0,0,0,-0.0130731378691336,0,0,0,0,0,0
X600019.SH,0,0.212951931518845,0,0,0.0499382621810978,0,0.0116885771689981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053253410175087,0,0,0,0,0,0,0,0,0,0,0,0,0.143027243421928,0,0.182276267881565,0,0,0.109312039737098,-0.178056278217628,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,-0.0191215275204101,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683609978695875,0.309353588411929,0,0,0.12256250870814,0,0.0349504581763441,0,0,0,0.0135551120753348,0,0,0.0525144875836025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548536327616526,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0879078282854674,0,0,0,0,0,0,0,0.162302052098409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399590854952515,0,0,0,0,0.0517571850861189,0,0,0,0,0,0,0,0,0,0.138727619199748,0,0,0,0,0,0,0,0,0.0417371452017769,-0.00946168888539758,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.279752979615624,0,0,0,0,0,0,0,0,0,0.00863484845329236,0,0,0,0,0,0,0,0,0,0.206338877136863,0.0237251766442849,0,0,0,0.106943123181533,0,0,0,0,0.0261590609342121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105710667198801,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.066893150159514,0,0,0,0,0,0,-0.0314361180543841,0,0,0,0,0,0,0,0,0,-0.0649771394965792,0,0,0,0,0,0,0.437019354035979,0,0,0,0,0,0.0664534255493503,0,0,-0.0926237447757114,0,0,0,0,0,0.0175445751952598,0,0,0,0,0,0,0,0.0044966402288561,0,0,0,0,0.0504411353062034,0,0
X600660.SH,0.0516407238003072,0,0,0,0,0.0220082128314024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177958022947482,0,0,0.0505547747639639,0,0,0,0,0,0,0,0,0,0,0,0,-0.135328025512616,-0.0139634819871758,0.0415067041405314,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.125816640650326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395386477827437,0,0,0,0.170306111683562,0,0,0.0267791349735209,0.284250367461538,0,0,0,0,0,0,0,0,0.173078629259985,0,0.00662598429154548,0.000302746611457462,0,0,0,0,0,0
X600886.SH,0,0.153933625410126,0.144117296056329,0,0,0,0,0.231786741484203,0,0,0,0,0,0,0,0,0,0,0,0.108714165749372,0,0,0,0,0,-0.0197325357555625,0,0,0.0896873943385638,0.159250523650438,0,0,0,0,0,0,0,0,0,0,0,0,-0.209630146874963,0,0,0,0,0,0,0,0,-0.011478568976029,0.0128223116899506,0.0738417878635398,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0804416826031455,0,0.00530836561326819,0,0,0,0,0,0,0.37038088457455,0.0531540754862023,0,0,0.0992468387461383,0.0173162936527622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154834487936765,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275004322001786,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744517302738654,0,0,0,0,0,0,0,0,0,0.0888492508910152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373279210576587,0.0249880292622081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0.0342728834851419,0,0,0,0,-0.0197353218425177,0,0.0407067522107867,0,0,0,0,0,0,0.741958115957969,0,0,0,0.0587535514186402,0.0195945499748817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705867281386834,0,0,0,0,0,0,0,0,0,-0.00139549673668347,0,0,0,0,0,0,0
