,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600111.SH,X600027.SH,X000553.SZ,X600352.SH,X600176.SH,X000825.SZ,X601992.SH,X000709.SZ,X600299.SH,X000786.SZ,X000792.SZ,X000408.SZ,X600426.SH,X601699.SH,X600808.SH,X000883.SZ,X601158.SH,X002271.SZ,X002110.SZ,X600315.SH,X000932.SZ,X600219.SH,X600339.SH,X000830.SZ,X000983.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0957312090525715,0,0,0,0,0,0,0,0.0459244576982861,0,0,0.0203556829741314,0,0,0,0,0,0.0586725690610002,0,0,0,0,0,0,0.12141532415833,0,0,0,0,0,0,0.029261841638767,0,0,0.0907076699972599,0,0,0,0,0,0.0797146671378217,0,0,0.0655332699552556,0.00785398496642641,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.456308905943649,0,0.30319986666284,0,0,0,0,0,0,0,0,0,0,-0.0873025161610994,0,0,0,0,0,0,0,0,0,0,-0.138566664105441,0,0,-0.0798765347970797,0,0,0,0,0,0,0,0.0450247553574127,0.0419337217729145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416034646200297,0,0,0,0,0.0096568423346187,0,0
X601088.SH,0,0.170555729467752,0,0.0344654467759001,0,0,0,0,0,0,0.375842467028376,0,0,0.0630787036750779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105900642411012,0,0,0,0,0,0.0631212296583754,0,0,0,0.00181286362610887,0,0,0,0,0,0,0
X600585.SH,0,0,0.132523661052385,0,0,0.00305130908002783,0,0,0,0,0,0,0,-0.0254870890022844,0,0,0,0,-0.103276037156422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159648685559494,0,0,0.0236876674362189,0,0,0,0,0.131948292299993,0,0,0.141835313650501,0,0,0.298120470723788,0,0,0,-0.0289883631847285,0.0250695884430787,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.289101563198936,0,0.114510592271398,0,0,0,0,0,0,-0.0218510688776729,0,0,0,0,0,0,0,0.0885229282092136,0,0,0,0,0,0,-0.0473383081194739,0,0,0.113237818979485,0,0,0,0,0,0.0446821163940088,0,-0.0207681251635061,0,0,0,0,0,0.0494009264253628,0,0,0,0,0,0
X600309.SH,0,0,0,0.0210791736515898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685444890596521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420985560728875,0.0546307816274677,0.0111343279656061,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0051568385956744,0,0,0,0,0,0,0,0,0,0,0,0.0358772212654902,0.0747891619033621,0.0263818980111882,0,0,0.179675634721688,0,0,0,0,0.00475860284943119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243757470441405,0,0,0.0505372960035509,0,0.0115913446003167,-0.0227299154979851,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0143286385659402,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125639377059671,0.190097796812097,0.025037571491322,0,0,0.208279606017152,0,0,0.0765437754459542,0,0,0,0,0.0204031081870204,0,0,0.130657861695349,0,0,0.0667879160770284,0,0.0564246187171026,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0186017127933076,-0.138029072335571,0,0,0,0,0,0,0,0,0,0,-0.145253476444683,-0.0710975520346025,0,0,0,0,0,0,0.0267115558557792,0,0.175845542332664,0,0,0,-0.108098479984837,0,0,0,0,0,0,0,0,0,0,-0.0232319473248962,0,0,0,0,0,0,0,0.019223841740972,-0.0482644172695242,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229801771756143,0,0.0856503386629591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135083581283877,0.210692135230859,0,0,0.000216145531683073,0,0,0,0,0,0,0
