,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X601898.SH,X600111.SH,X600019.SH,X000301.SZ,X600660.SH,X002271.SZ,X000877.SZ,X000708.SZ,X600010.SH,X600011.SH,X601600.SH,X600547.SH,X600886.SH,X600795.SH,X600176.SH,X000983.SZ,X600362.SH,X600426.SH,X600096.SH,X000723.SZ,X000408.SZ,X600803.SH,X600141.SH,X601699.SH,X000786.SZ,X600486.SH,X601991.SH,X600219.SH,X002353.SZ,X300073.SZ,X002080.SZ,X002192.SZ,X600157.SH,X600295.SH,X600985.SH,X000807.SZ,X000830.SZ,X600027.SH,X002497.SZ,X600688.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0.209722256037265,0,0,0,0,0,0,0,0,0,0,0,0.247351480935258,0,0.27282311423508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780659382097942,0.0934851715135884,0,0,0,0,-6.93889390390723e-18,0,0,0.054468152058875,0,0,0,0.0265557229036493,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431605552362933,0,0,0.0972537461513704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100800939730663,0,0,0,0,0,0.125702447134383,0,0,0,0,0,0,0.0907285012984125,0,0,-0.0605087869353725,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457425951672416,0,0,0,0,0,0,0,0,0,0,0,0,0.163709743571587,0.170570100227513,0.0186789818281468,0,0,0,0,0,0,0,0,0.316699643601179,0.114035860270797,0,0,0,0,0.0815741183653253,0,0,0,0,0,0,0.0140404088514332,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0460648563729614,0,0,0,0,0.0311378413419626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26169703837077,-0.230869596364238,0,0,0.153898757197253,0,0,0,0,0.341756841920774,0,0,0,0,0,0,0,0,0,0,0,-0.00287020277244843,-0.0134562776343868,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0889652907915472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105637814134144,0,0,0,0,0.547971931833029,0,0.0735679798592659,0,0,0,0,-0.0467832153648192,0,0,0.00784168198445064,0,0,0.132359428932517,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103534614605542,0,0,0,0,0.0192091650576644,0,0,0,0,0,0,0,0.110734797559179,0,0,0,0,0,0,0,0.128870574995061,0,0,0,0,0,0,0,0,0,0,0.0152560040237942,0,0,0,0,0.021412228803876,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,-0.0840592731660144,0,0,0,0,0,0,0,0,0.0562363483484857,0,0,0,0,0.0460943335151184,0,0.189433473055181,0,0,0.00266073350098595,0,0,0.0982223581519618,0,0,0,0,0.0588613765959556,0,0,0.00876703517037476,0,0.125465206383348,0,0,0,0,0.103126073806947,0,0.0650577347158462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.133077327831871,0,0,0,0,0,0,0,0,0.0940418040706684,0,0,0,0,0,0,0,0.00913754487907389,0.227678579600529,0,0,0,0,0,0,0,0,0.0285835889066615,0,0,0,0,0,0,0,0,0,0,0,0.15466762760848,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328264406818497,0,0,0,0,0,0,0,0,0,0,0,0,-0.145463592245481,0,0,0,0,0,0,0,0,0,0,0.121258146229238,0,0.153891283604436,0,0,0.052894479510096,0,0,0.672319284254834,0,0,0,0,0.0224217760369749,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172431450961122,0,0,0,0,0,0,0.0724566364943302,0,0.0203814207640335,0,0.0971557345564681,0.00241530214074802,0,0,0.0184331581726004,0,0.0589546838803972,0,0.465260866215175,0,0,0,0,0.01376095612723,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.159586855345506,0,0.127444045114574,0,0,0,0,0,0,0,0,0.0939644086222028,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0116378295327188,0,0,0,0,0,0.0709599990202613,0,0.00324753564615551,0,0,0,0,0.0633831869810661,0,0,-0.0952624163053078,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966782373084446,0,0.0788106858540535,0.0299401451133859,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0770677229547552,0.0391702787840481,0,0,4.33680868994202e-19,-0.062422290078396,0,0,0,0,0,0,0,0,0,0,0.0404000844679333,0.190238731398555,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230119492474067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807828967356428,0,0,0,0,0,0.0337555658899258,0.144999486400574,0,0,0.287871998845567,0,0,0.0311048773325993,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804489540898938,0,0,0,0,0,0,0,0.024423713460244,0,0,0,0,0.0522252621056292,0,0,0,0,0,0,0,0,0,0.0539887129319387,0,0.162062978707068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.456599982941651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221108611503288,0.440229577050049,-0.0293862642923188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107483788871513,0.035980127813954,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654982781018718,0,0,0,0,0,0,0,0.028507926999234,0.0679001563020739,0,0,0,0,0,0,0,0,0.00990102839834476,0,0,0,0,0,0,0.267326529185769,0,0,0.00254405479341417,0,0.274286068374881,0,-4.33680868994202e-19,-0.00819438675437811,0,0,0,0,0,0
X600426.SH,0,0.160049263919036,0,0,0,0,0,0,0.0581438185240528,0,0.0344187056472755,0,0,-0.0527423488844824,0,0,0,0,0,0.0128797129482987,0,0,0,0,0,0,0,0.12438286450616,0,0,0,0,0,0,0,0,0.373852811266411,0.0412473051726783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702871454159488,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0229189533172693,0,0.0613094393111334,0.0614686423440066,0,0,0,0,0,0,0,0,0,0,0,0,0.198404466016786,0,0,0,0,0.668591735487735,-0.0266281546185032,0,0,0,0,0,0,0,0.0131632476803403,0,0,0,0,0,0,0,0,0,0,0.0458551642610405,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0467181014757424,0,0,0.0181761522750455,0,0.0431194746425781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117420249930983,0,0,0,0,0,0,0,0,0.0980614407311889,0,0,0,0,0,0,0,0.202258251397456,0,0,0,0,0,0,0.0563664287646221,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0630128162442424,0,0,0,0.204307303785735,0.0640059511708694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147273542938585,0,0,0.249589365721974,0,0,0,0,0,0,0.0497281901904672,0,0.167185945588442,0,0.0138238310367508,0,0,0,0,0,0,0,0,0.0168678993270596,0,0,0,0,0,0,0
X600803.SH,0.166750037144092,0,0,0,0,0,0,0,0,0.0652735444758658,0,0,0,0.039704438613622,0.0232947482802006,0,0,0,0,0.106154917243919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010032512545083,0.12998865453549,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0260205710573699,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0.0843183054317948,0,0,0,0.132160381219394,0,0,0,0,0,-0.0468093476826662,0,0,0,0,0,0,0,0,0.466803082926759,0,0,0,0,0,0,0,0,0,0,0.0230154740092738,0,0,0,0,0,0,0,0,0,0,0,0,0.0273539216476397,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.113250024670652,0,0,0,0,0,0,0,0,-0.0619676264180022,0,0,0,0,0,0.472765237982786,0,0,0.00583828475797306,0,0,0,0.0660550648307404,0,0,0,0,0,0,0,0,0,0,0.0665329395207934,0.314640660189647,0.124593176246157,0,0,0,0,0,0,0.0017330251363544,0.0483470244522242,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0176341672701206,0,0,0,0,0,0,0,0,0,0.291106524570079,0,0,0,0,0.0125550875409779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237470186911619,0,0,0,0,0,0,0.18183983340947,0,0,0,0,0.0711431614509187,0,0,0,0,0,0,0,0,0
X600486.SH,0.121540584257262,0,0,0,-0.0496092515159798,0,0,0.0788139884590125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098311865203478,0,0,0,0,0,0,0,0,0,0,0,0.110379081816108,0,0,0.137310334461235,0,0,0,0,0,0.182019115761875,0,0,0,0.180123196765685,0,0,-0.0245352804649788,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149722164541995,0,0,0,0,0,0,0,0,0,0,0.0333889118858383,0.0647177861702921,0,0,0,0.050115601248862,0,0,0,0,0.101941178476915,0,0,0,0,0.0120347127932327,0.0554117999345464,0,0,0.19514526798562,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37674256960734,0,0,0.0147746262850023,0,0,0,0,0,0.0738565837116368,0.146499127443391,0,0,0,0,0,0,0,0,0,0,0,0,0.0718036721283362,0,6.93889390390723e-18,0,0,0,0,0.0338780575315984,0,0,-0.017101220089032,0,0,0,0,0,0
X002353.SZ,0.268757847507217,0,0,0,0.0545181875857494,0,0,0,0,0,0,0.387391229561855,0.0987300372602677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0206706700717384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104144347568491,-0.0350633965530771,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.377948280808443,0,0,0,0,0.102898290592145,0,0.0258460078587346,0,0,0,0,-0.0985657880058596,0.10226604911676,0,0,0,0,0,-0.0387771641819817,0,0,0.0487550012472229,0,0,0,0,0,0,0,0,0,0,0,0.0347938128800495,0.104778096013494,0,0,0,0.0509959748620195,0,0,0,0,0,0,0,0.0958570098020295,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0804908923151303,0,0,0,0,0,0,0,0,0.0118839861377403,0,0,0,0,0,0,0,0.0517696536877848,0.0669269653825779,0,0,0,0,0,0,0,0,0,0,0,0.135672952429627,0,0,0,0,0,0,0.0237735717166201,0,0,0,0,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.534818158227493,0,0,0,0,0.0596200859297644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105822119023892,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232772274440476,0.111055948571282,0,0,0.0501789395943306,0,0,0,0,0,0.0611719716613524,0,0,0,-6.93889390390723e-18,0.093431882622754,0,0,0,0.142430096778123,0,0,0,0,0.017702068769427,0,1.38777878078145e-17,0,0,0,0,0.109213666403516,0,0.0202944251727949,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.00559078745666847,0.234703893270672,0,0,0,-0.16014202086226,0,0.101310306226851,0,0,0,0,0,0,0,0.119581490201589,0.157521976813895,0,0,0,0,0,0,-0.200123800932641,0,0,0,0,0.304518589015699,0,0,0,0,-0.0637954571946468,0,0,0,0,0,0,0,0,0,0,0,0.373659950210663,0,-0.0086606971316403,-0.102772598908926,0,0.10352200010102,0,0,0,0
X600985.SH,0,0.182816326906333,0,0,0.138868402474032,0,0,0,0.00992435369565495,0.0387284102831604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383042445423763,0,0,0,0,0,0,0,0,0,0.0551469169630631,0,0,0.0526566788686615,0,0,0,0,0,0.00525667551713014,-0.0123950119797855,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805086301863188,0,0,0,0,0,0.0336273634147324,0,0,0,0,0,0,0.0932228088396414,0,0,0,0,0,0,0,0.0529799609862878,0,0,0,0,0,0,0,0,0.0375597598253906,0,0.0380511721317578,-0.081597993029878,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,-0.0260197654045229,0,0,0,0,0.104568978197677,0,0.112288125159996,0,0,0,0,0,0,0,0.00539013921104728,0,0,0,-0.0749498422457,0,0,0,0.0994982883074847,0,0.285728137227413,0,0,0,0,0,0,0,-0.0212545375875117,0.0344632849291946,0,0,0,0.0378842944254649,0,0.062131991727271,0,0.0042334365123643,-0.0297829027009377,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221196208008912,0,0,0,0.142782653352584,0,0,0,0,0,0,0,0.0174242601804421,0,0,0,0.122677395031419,0.403095437890291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000248630500437921,-0.00740472819148754,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0,0.419962306604157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891758510944409,0,0,0,0,0,0,0,0,0,0,0,0,0.0678308767924703,0,0,0,0.169724353846138,0,0,0,0,0,0,0.0278809457815337,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260326784586145,0,0,0.0365515137814626,0,0,0,0,0.0135472550778939,0.0648231107522799,0,0,0,0,0.0256103458200292,0,0.00537948085227499,0,0.0593862387490964,0,0,0,0,0.00985066775214276,0,0.00513439770618468,0,0,0,0,0.00876335301991027,0,0,-0.0271422638242168,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0907166943219858,0.0100852296070911,0,0,0,0.179279665253701,0,0,0,0,0,0.18592549674958,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0229995981101345,0.00463503810248349,0,0.0638934824240891,0,0,0,0,0,0,-0.0166218266796796,0,0.198386930775922,0,0.288664707601248,0,0,0,0,0,0,0.0245126245837361,0,0,0,0,0,0,0
Change_TY3M,0.0546616081332827,0,0,0,0,0,0,0,0,0.0601361264987648,0,0,0.135131726896679,0,0,0,0,0,0,0,0,0,0,0.120837915602311,0,0,-0.102157850375371,0,0,0,0,0.022910767692112,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364324964228484,-0.058824112802925,-0.197247733335569,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.00891015220910841,0,0,0,0,0,0.00847743833871666,-0.0299170769385375,-0.216032337831047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175044388253245,0,0,0,0,-0.00351712437260915,-0.0719444377164585,0,0,0,0,0,0,0,0,0.818688626588855,0,0,0,-4.76591572826894,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445521910328557,0,0,0,0,0.0716010875353069,0,-0.0780493676579366,0,0,0,0,0,0.063614704667445,0,0,0,-0.0280980635286801,0,0,0,0,0,0,0,0.0906758796691842,0,0,0,0,0.111987666275107,0,0,0,0,0,0,0,0.197527855465185,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,1.73472347597681e-18,0.0263195798932779,0,0,-0.108726345011883,-0.0674782194263357,-0.0467589507558355,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0111232484176047,0,0,0,0,0.0896175917885301,0.0535056931220118,0.0550853736201294,0,0,0,0,0,0,0,0,0,0,0,0.00583681815908067,-0.0111022538892193,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00803868501053288,0,-0.0605066211622944,0,0.274062672838252,0,-0.137744672649014,0,0,0,0,-0.194595159427424,0,0,0,0,0,0,0,0,0.0516354141613725,0,0,0,0,0,0,0,0,0,0.0046848112595601,0,0.0412783328719882,0,0,0,0,0,0,0.0351145907759731,-0.0545182352711403,0.166959380143707,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00522599462618611,0,0,0,0,0,0,0,0,0,0,0,0,0.00210052655490345,0,0,0,0,0,0,0.00123102452826641,0,0,0,0,-0.0046022946865089,0,0.00463886275771452,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,-0.00648251555854433,0.0115468445720514,-0.0181229295537422,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0105887495137306,0,0,0,-0.0127777108250451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143612957525293,0,0,0,0,0,0,0,0,0,0,-0.124517019781581,0.0943662690505443,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160244954062095,0,0,-0.00682893397312715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253133009971265,0,0,0,0,0,0,-0.0582793159979533,0.0366853674953958,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315310428059433,0,0,0,0,0,0,0,0,0,0,-0.00673953953744835,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425476883709357,0.0246303660067798,0,0,0,0,0,0
