,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X601600.SH,X600795.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600188.SH,X600021.SH,X600157.SH,X600583.SH,X601992.SH,X000883.SZ,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000539.SZ,X600489.SH,X000792.SZ,X000629.SZ,X600547.SH,X600808.SH,X000825.SZ,X000060.SZ,X000027.SZ,X600660.SH,X002470.SZ,X000831.SZ,X600549.SH,X002353.SZ,X600863.SH,X600008.SH,X600578.SH,X000959.SZ,X000630.SZ,X000012.SZ,X600219.SH,X600307.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0.317262421328383,0,0.0194947871507402,0,0,0,0.337364789140836,0,0,0,0,0,0,0,0.219710943559708,0,0.0479145505372246,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306568969161977,-0.0237980718677059,0,0,0,0,0,0
X600688.SH,0,0.238351509798573,0,0,0,0,0.0248383951187888,0,0,0.053109849909858,0,0,0,0,0,0,0,-0.0844381152817508,0.0591501604801794,0,0,0,0,0,0,0.323684758947971,0,0,0,0,0,0.0831215564629782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11696186474365,0,0,0,0,-0.0335179110103372,9.24907018678865e-05,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.110348421861687,0,0,0,0,0,0,0,0.105621960596946,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00384347398239521,0.0959055933250797,0,0,0,0.193924975436139,0,0,0,0,0,0,0,0,0,0,0,0,-0.00868490236095748,4.33680868994202e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0805476163819231,0,0,0,0,0,0,0,0,0,0,0,0.0255617582991532,0,0,0,0.0536917458287318,0,0,0,0,0,0.0346279430955928,0,0,0,0.0261714302466299,0,0,0.0753875127045812,0.172427004130505,0,0,0,0,0,0,0,0,0,0,0,0,0.0727907044568477,0,0,0,0,0.0147305105784967,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0798168042049762,0,0,0.468150504165695,0,0,0,0,0.151750098728313,0,0,0,0,0.0519648800617722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103248750263385,0.00572870820497453,0,0,0,0,0,0
X600027.SH,0,0,0,0.17454372387798,0,0.289083060158261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375292321404482,0,0,-6.93889390390723e-18,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.187214113529406,0,0,0,0,0,0,0,0.130385919076173,0,0,0,0,0,0,0,-0.0227201121317926,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0507646552501025,0,0.00797634079725181,0.20822985391558,0,0,0,0,0,0,0,0,0,0.0313975286796999,0,0.0427400143267942,0,0,0,0,0.195092138091139,0.0567890983248661,0,0,0.210646077615746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.391596428393757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554541971190892,0,0,0,0,0,0,0,0,0,0,0.196649990940587,0.314266148998859,0.0407308904884025,0,0,0,0,0,0,0,0.0416307165049684,0.062350563098543,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0675698788471321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142582180704939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23158864808935,0,0,0,0,0,0,0,0,0,0,0.0596516113399833,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.110140120376922,0,0,0.0424230957258106,0,0,0,0,0,0,0.061406655843006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662794412969768,0,0.425701076027166,0.151470687696007,0,0,0,0,0,0.010336392695216,0,0,0,-0.034841980700753,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.07002723762659,0.0703583882070772,0.0680319094909147,0,0,0,0,0,0.0259677945627806,0,0,0,0,0,0,0,0.184539447041539,0,0.107393640729273,0,0,0,0.0445444988413247,0,0,0.15793496550349,0.0225805525189696,0,0,0.022610738306089,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129922632242511,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0918818283377323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192962658277645,0,0,0,0,0,0.274622334423702,0,0.1630635661279,0,0,0,0,0,0,0,0,0,0,0.0872896273552106,0,0,0,0,0,0,0,-0.0171908849317117,0.0335721800120902,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0746245306796634,0,0,0,0,0,0,0,0,0,0,0.0263077404445871,0.0747385536438019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845154359457733,0.228856977231418,0,0.224848954424282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925502724159416,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.253139089554131,0,-3.46944695195361e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.254484935077746,0,0,0,0,0,0,0,0,0,0.0817833845787866,0.194918717244627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472509399580397,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.072991259461183,0,0,0,0,0,0,0.0345864063963913,0,0,0.0348856566239263,0,0,0,0,0,0.0471692391611948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400811436582573,0,0,0,0,0,0,0,0,0,0.0334220739339988,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0681716288393382,0,0,0,0,0,0,0,0,0.315652642666934,0,0,0,0,0,0,0,0.0562084397748722,0,0,0,0,0,0.137470190757286,0,0,0.0304119430290754,0,0,0.196484098324648,0,0,0,0,0,0,0,0,0,0,-0.0055025990831945,4.33680868994202e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0738046858324092,0,0,0,0.177022087864531,0,0,0,0,0.0325254154742774,0,0.180956244294596,0,0,0.0335324068785082,0,0,0,0.00369128611348829,0,0,0,0,0,0,0,0,0,0.0706979901369655,0.0219033114723242,0.108094259591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313445566115534,-0.0125944881961504,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,8.67361737988404e-19,0,0,0,0,0,0,0.0290191791091775,0,0,2.16840434497101e-19,0,0,0,0,0,0.012155711091249,0,0,0,0,0.504757077647398,0,0,0.0947883964968462,0,0,0.02786369080763,0,0,0,0,0,0.04468628234297,0,0,0,0,0,0,0,-0.00540710225875415,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.198946176427033,0.0307836617127397,0,0,0,0,0.0707064336619014,0,0,0,0.0725651081248979,0,0,0,0,0,0,0,0,0,0.0654078583342746,0.0892967025351528,0,0.0498292238905891,0.232514056347524,0,0.0386869691357669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416956676212855,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.165670861341961,0,0,0,0,0,0,0.181266294359369,0,0,0,0,0,0,0.280590716784776,0,0,0,0,0,0,0,0,0,0,0,0.0734948188930849,0,0,0,0,0,0,0.0197125411975112,0,0.0584399237549778,0,0,0,0,0,0,0,-0.0151064742686178,0.0129272343966907,0,0,0,0,0,0
X600547.SH,0,0,0.0175411942461047,0,0,0,0,0,0,0,0,0.00795930337850001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855920444460523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685322191986706,0.0416216572141711,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0484083373380597,0,0,0,0,0,0,0.0700321063790298,0,0,0,0,0,0,0,0,0,0,0,0,0.115063287645631,0,0,0,0,0,0,0,0,0,0,0,0,0.211328852313432,0,0,0,0,0,0,0,-0.0136885779617767,0.0499186855585249,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0431987556770161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342930542115602,0,0,0,0.1579517484857,0,0,0,0,0,0.309691717753715,0,0,0,0,0,0,0,0,0,0,0,0,0.0516570028192605,0,0,0,0,0,0,0,-0.0637926010383318,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199054496532989,0,0,0,0.0413516170117032,0,0,0.00586168173763851,0,0,0.0525581396621165,0.0597492000088427,0,0.0166911617080645,0,0,0,0.219700669518677,0,0,0,0,0,0,0,0,0,0,0.0352108559748076,0,0,0,0,0,0.0094494295310082,0,0,0,0,0.0202851879729807,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333282088449727,0,0,0,0,0.0533673648956073,0.112782245996785,0,0,0,0,0,0,0,0,0.069611286504912,0,0,0,0,0,0,0,0,0,0,0,0,0.00858774560415477,0.00267608661482559,0,0,0,0,0,0,0,-0.0293869288623698,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677915008916872,0.0610420676707003,0,0,0,0,0,0,0.194983440594743,0,0.28861825734491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111220345731465,0,-0.00342544369370695,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,-0.0200732505289991,0,0,0,0,-0.107429329907026,0,0,0,0,0,0,0,0.0997323167364476,0,-0.0238944012191389,0,0,0,0.123094260574917,0,0,0.0225264249285208,0,0,0.0823339518561272,-1.73472347597681e-18,0,0,0,0,0,0.048967321968341,0,0,0,0,0,0,0,0,0,0,0,0,0.274402480699111,0,0.0167598628936118,0.00508410530446288,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0780107161285541,0.0437446322540248,0,0,0.0474804617264727,0,0,0,0,0,0.083218578799239,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0593638718879174,0.00328310491762156,0,0,0,0,0.0060827103169587,0,0,0,0,0,0,0,0,0,0,0,0.00116517336272121,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267907616588793,0,0,0,0,0,0,0,0,0.00161710769069395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999099300524611,0,0,0,0,0,0,0,0,0.154566142207264,0,0,0,-0.0119546942712653,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.0377960180237236,0,0,0,0,0,0,0,0,0,0,0.236747991926038,0,0,0,0,0,0,0.140739102424671,0,0,0.0989408232064527,0,0,0,0,0.103444609009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027779327965968,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.413154436996826,0,0,0,0,0,0,0,0,0,0,0,0.0423926906980763,0.0655195049794779,0.0564720313322092,0,0,0,0,0,0,0,0,0,0,0.0916545526166066,0,0,0,0,0.0673529767673753,0,0,0,0,0,0,0,0.0888353845653792,0,0,0,0,0,0,0,-0.00984984084702231,0.0115329206444277,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.0520695789765405,0,0,0,0,0,0,0.0865007051934287,0,0,0,0,0,0.129843316746452,0,-0.00321242685707919,0,0,0,0,0,0.399438181459683,0,0,0,0,0,0,0,0,0,0.0401743256592361,0,0.0114391135398053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017397993912308,0,0,0,0,0,0
X600578.SH,0,0,0,0.179532626409032,0,0,0,0,0,0,0,0,0,0,0,0.324998103455604,0,0.109484751634294,0,0,0,0,0,0,0,0,0,0,0,0,0.15181314539173,0,0.0127640518637175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223906877216448,0.0250585834652622,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461059494698363,0.0389553676939823,0.00470297171277667,0,0,0,0,0,0,0.139901517593612,0,0,4.33680868994202e-19,0,0,0,0,0,0.0780594471985613,0,0,0,0.0221746098546736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101525958702066,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0544747722461216,0,0,-0.0726536802002217,0,0,0,0.0966443396274588,0,0,0,0,0,0,0,0,0,0,0.0736561751438522,0.346484578690373,0,0,0,0,0.13743097229396,0,0.0273044594443327,0,0,0,0,0,0,-0.191804135056031,0,0,0,0,0,0,-0.00769007619313403,-0.00694844600281265,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0314230598794382,0,0,0.139915006403104,0,0,0,0,0,0.0192362103039417,0,0,0.222654921197402,0,0,0,0,0,0,0,0,0,0.115856207886515,0.146279070661103,0,0,0,0,0.258632242481009,0,0,0,0,0,0,0,0,0,0,0,0.00024826764815243,-0.00938265647460998,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0182920670898469,0,0,0,0,-0.0444477652612933,0,0.0237710849666941,0,0,0.37093241789568,0,0.0258507340966645,0,0,0,0,0,0,0,0,0.117353663218689,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0107378189634217,0.0133256077555737,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0580374561279966,0,0,0,0,0,0,0,0,0,0.0694737403625033,-0.0175948792102604,0,0,0,0,0.0291260006560855,0.0565510988119334,0,0,0,0,0,0,0.129996659829719,0,0,0,0.00282467531519542,0,0.0603053768095524,0,0,0,0.0526009215625157,0,0,0,0,0,0,-0.0154501817839292,0,0,0,-0.0227372418568143,-0.0229593185967253,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0584182414023091,0,0,0,0,0,0,0,0.078498706314993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130960301027968,0,0,0,0,0,0,-0.0569644423093435,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.694943164441137,0,0,0,0,-0.100118416627283,0,0,0,0,0,0,-1.06910724044148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330594143348248,0,0,0,0,0,0,-0.407732487105028,0,-0.861765970564145,0,0,0,0,0,0
TED,0,0,0,0,0.270056921244345,0,0,0,0,0,0,0.146266366405252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.878701201247919,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.182007450347761,0,0,-0.225375106853253,0,0,-0.0364266148820701,0,0,0,0,0,0,-0.125842113113958,0,0,0,0,0,0,0,0,0,-0.203511682581123,0,0.157092678602043,0,0.0607402536128183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806893520565621,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00803586312595327,0,0,0,-0.0635841711988619,0,0,0.0746339191621213,0,0,0,0,0,0.0826642601418694,0,0,0,0.208516442784515,0,0,0,0,0,0,0,0,0.128034886839907,0,0.0403265170797923,0,0,0,0,-0.188030744679672,0,0,-0.0759968202349691,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0390437290290241,0.0319703548824439,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00321539000605089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00378317517072458,0.00979570607009641,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00966752833291241,0,0,0,0,0,0,0,0,0,0,-0.000195769552348877,0,0,0,0,0,0,0,0,-0.00447887447695432,1.0842021724855e-19,0,0,-0.0252111422424298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157323887088823,0.0133722811221486,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00714644785255915,0,0,0,0,0,0.0089184160691154,0,0,0,0,0,-0.00437588668146554,0,-0.00258798886267713,0,0,0,0,0,0,0,0,0,-0.00732267367453208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990307844180303,0,0,0,0,0.0125350711740166,-0.0209935113188101,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00923578006251302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011098345604949,-0.0196682569003523,0,0,0,0,0,0
