,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X000898.SZ,X601992.SH,X002466.SZ,X600111.SH,X600176.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X000629.SZ,X600808.SH,X600489.SH,X600219.SH,X600801.SH,X601158.SH,X000786.SZ,X000825.SZ,X300072.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000792.SZ,X601699.SH,X000408.SZ,X600339.SH,X000301.SZ,X002110.SZ,X000630.SZ,X002271.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.231461653988874,0,0,0,0.0947752932523237,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0973546598932875,0,0,0,0,0,0,0,0,0,0,0.110015330062082,0.0423508832641401,0,0,0,0,0,0,0.167895813463426,0,0,0,0.0682127019032369,0,0,0,0,0,0
X600688.SH,0.139612553213476,0,0,0,0,0,0,0,0,0,0,0.114210990563504,0,0,0,0,0.211756772261888,0,0,0,0,0.0154006583249826,0,0,0,0,0,0.0442944239745275,0,0,0.10033046419222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017620790737072,0,0,0,0,0,0.0309368411948164,-0.00428881728120766,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.121108792480905,0,0,0.0456658948805646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202874301979358,0.104876140084351,0,0.0825882312980765,0.132231970448674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014966937190014,0,0.0862086491778892,0,0,0,0,0,0,-0.00345418152494933,-0.0692408983268325,0,0,0,0,0,0
X600886.SH,0,0.0198537359276687,0,0,0,0.0164460586762144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430661378137751,0,0,0,0,0,0.104475861065565,0,0,0,0,0,0,0,0,0,0.109355042938106,0,0,0,0,0.0200418979149332,0,0,0,0,0,0,0,0.0200327670641356,0,0,-0.00348818955082059,0.00295192848572004,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0513389364151165,0,0,0,0,0,0,0,0,0,0,0.00798686843371866,0,0,0,0.032592642442101,0,0,0,0.161243126178286,0,0,0,0,0,0,0,0,0,0.0408770141017873,0,0,0,0,0,0,0,0,0,0.0127650183649722,0,0,0,0,0,-0.00460316693478719,-0.0527880560538408,0,0,0,0,0,0
X600188.SH,0,0,0.359673600552178,0,0,0,0.176281147860541,0,0,0,0,0,0,0,0,0,0,0,0,0.130075811887778,0,0,0,0.0629612028535156,0,0,0,0,0,0.142994178627431,0,0,0,0,0,0,0,0,0,0,0,0,0.0690828981094203,0,0,0.0958069443770296,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0.0694446571899269,0,0,0.503648690805583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538399354581628,0,0,0,0.152749957561843,0,0,0,0,0,0,0,0,0,0,0,0.0109751648615798,0,0,0,0,0,-0.0150916199155599,4.33680868994202e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0292844869807807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388644944613934,0.0533674471158384,0,0.0492200345264618,0.220041028884644,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854629938659421,2.16840434497101e-19,0,0,0,0,-0.00204046385495244,-0.0446825619767361,0,0,0,0,0,0
X000898.SZ,0,0,0,0.108937495556781,0.340280354302047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021186457108527,0,0.00963246340021652,0,0.0298758325337574,0,0,-0.0695090670978183,0,0,0.392721900296685,0,0,0,0,0.177348713774494,0,0.0376800589862665,-0.101887556568406,0,0,0,0,0,0,0.051090103165494,0,0,0,0,-0.217181670553502,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0192997921373473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945081328871506,0,0,0.419811978064482,0,0,0,0,0,0,0,0,0,0.0956644525125248,0,0.00446673988934556,0,0,0,0,0,0,0,0,0,0,0.0463428125812644,0,0,-0.00146830979333611,-0.0273126677249068,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0758952369071829,0,0,0,0,0,0.0979820865934797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614770483142325,0.058157839454469,0,0,0,0,0,0,0,0,0,0,0,0.154124884392423,0,0,0,0,0,0,0,-0.00875804406873377,0,0,0,0,0,-0.0209568792893073,0.00626606726325201,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314270337349283,0,0,0,0,0,0,0.0731301162957676,0,0,0,0,0.124745155341433,0,0,0,0,0,0,0,0.000962685215681766,0,0.056775042414797,0.0211992790470603,0,0,0,0,0,0,0,0.00206289475527703,0,0.017895248740575,0,0,0,0,-0.00312004221896217,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509905194352389,0,0,0,0,0,0,0,0.00410303747106466,0,0,0,0,0,0,0,0,0.281196255458667,0,0.165223732526997,0,0.118880183839565,0.220767807312626,0,0,0,0,0,0,0,0.0785977142255233,0,0,0,0,0,-0.0496315239335392,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839322075658011,0,0,0,0,0,0,0,0.0552686091226334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113741694776275,0,0,0,0,0,0,0,-0.00333249680617082,-0.0795437735526578,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0968550286610147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104895974414912,0.252076871703652,0,0,0.0674189794651843,0,0.157221149065513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196147791659184,0,0,0.00172370331557655,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849855797513987,0,0,0,0,0.235917759361315,0,0,0,0.0678343202367226,0,0,0,0,0,0,0,0.0602484843555987,0,0,0,0.15239597090442,0,0,0,0,0,0,0,0,0,0.000947998889338194,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.147271680808035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160380353029829,0,0,0,0,0,0,0,0,0,0,0,0,0.246998348960385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993431514268287,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0964156765080847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258029975222875,0,0.00976730116091998,0,0.241559173803289,0,0,0,0,0.0308899560597195,0,0,0,0,0.059216367829196,0,0.0653694242052113,0,0,0,0,0,0,0,0,0,0,0.137385683827648,0,0,-0.0116061627677902,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.118807664355567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281860011443303,0,0,0,0,0,0.350159911642609,0,0,0,0,0.305854953606892,0,0,0,0,0,0,0,0,-0.0242733435749729,-0.0318450739555289,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0368645669968386,0,0,-8.67361737988404e-19,0,0,0.210540254394722,0,0,0,0,0,0,0.250939967778313,0,0,0,0,0,-0.0378698895856215,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667350142086747,0,-0.040291925464619,0.0888592493840851,0,0,0,0,0.456693192776549,0,0,0,0.00890241691416323,0.0100654421795528,-0.0119926128136039,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.693872167130625,0.00486456355950281,0,0,0,0,0,0,0.185161960536891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805137160931681,0,0,0,0,0,-0.00524937643553771,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.136230500194152,0.0558796728469544,0,0,0,0,0,0,0,0,0,0,0,0,0.0664876193368744,0,0,0,0,0,0.15617872780815,0,0,0,0,0,0,0,0,0,0,0.0063969885763264,0,0,0.192861850965594,0.0662669036924213,0,0,0,0,0,0,0,0,0,0.00943437321379956,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.321590928664281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173762563582237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288262151268207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171208712201994,0,0,0,0,0,0,0
X601158.SH,0.0570819160181356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288285940009044,0,0,0.0285910425616673,0,0.00538369764163801,0,0,0.225594521414797,0,0,0.0146315678136031,0.0404299925598135,0,0,0,0,0,0,0,0,0,0,0,0.00966647555551857,0,0,0,0.0949822059969046,0,0,0.00623078657493529,0,0,0,-0.0121454113880002,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0307690300058432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115631531832825,0.112374075614689,0,0,0.288217079811898,0,0,0,0,0,0,0,0,0,0,0,0,0.068453260282223,0,0.469154922261208,0,0,-0.0279211932999742,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0870894771247404,0.0917150688115288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106687836478401,0,0.0134683153318078,0,0,0,0,0.045539693899967,0,0,0,0,0,0,0,0,0,0.103167482165511,0,0,0.035512840208411,0,0.240400894669869,0.0596363101828727,0,0,0,0,0,0,0,-0.0116245824166361,-0.0232755666074726,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145821707619627,0,0.0867642874632869,0,0,0.139460844455071,0,0,0,0.173224881875767,0,0,0,0,0.230811317995841,0,0.00620574766358739,0,0,0,0.260439729483589,0.20310095355903,0,0,0,0,-0.223803691355227,-0.0281062185078776,-0.168394441124493,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120614665228165,0,0,0,0,0,0,0.0133347572485353,0,0.0641398477194866,0,0,0,0,0,0,0,0.22299792602211,0,0.0336210829906609,0,0.0700296776082473,0,0,0,0.0666788125217742,0,0,0,0,0.047304775537709,0,0.105858667491339,0.307860731510811,0,-0.0240538117451866,-0.0796415617149331,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.00240273759152394,0.0733479221265555,0,0,0,0,0,0,0,0,0.0906242052038916,0,0,0,0,0,0,0,0.0351438806948789,0.0920498403053772,0,0,0,0,0,0,0,0,0,0,0,0,0.0220310959439639,0,0,0.0878055262305055,0,0,0,0.0621568020909641,0,0,0,0.0698392157424787,0,0,-0.0448287598536417,0,0,0,0,0,0
X600583.SH,0.622945591052103,0,0,0,0,0.0848472500554642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438971274619742,0,0,0,0,0,0,0,0,0,0,0,0,0.0388914155049909,0,0,0,0,0,0,0.365354084761804,0,0,0,0,0,0,-0.0139802309380441,0,0,0,0,-0.0128697611894902,0,0
X000792.SZ,0,0,0,0,0.0980164198828369,0.0882599179550286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145677036860853,0,0,0,0,0.0860859818572573,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.166590637364177,0,0,0,0,0,0,0,0,0,0,0.00219979335039403,0,0,-0.0108296185205236,-0.11446591276583,0,0,0,0,0,0
X601699.SH,0.0477167990398343,0,0,0,0,0,0,0,0,0,0,0,0,0.0197851605525682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230223851072638,0.0325073851846749,0,0,0,0,0,0,0,0,0,0,0.0100654413998004,0,0,0,0,0,0,0,0,0,-0.00696938682483303,-0.0367595463705084,0,0,0,0,0,0
X000408.SZ,0,0,0.209228334496785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198846588260485,0,0,0.168619792340579,0,0,0,0,-0.0406097796834558,0,0,0,0,0,0,0,0.105158583101163,0,0,0,0.0762644959749264,0,0,0,0,0,0,0,0,0,-0.00665750617938083,-0.00624557994766277,0,0,0,0.0605276805868408,0,0
X600339.SH,0.0141029233197612,0.274744612613794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182648682513706,0,0,0.0621665562433953,0,0,-0.0484885722920396,0,0.0722249116480853,0,0,0,0,0,0,0,0.034401515494751,0,0,0.423596787033218,0,0,0,0,0.259033928694384,0,0,0,0,0,0.003283076912072,-0.0292474715609337,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0044579294074528,0,0,0,0,0,0.216418666893029,0.0249133117281216,0,0.14771824407924,0.0381049114974986,0.114570359510343,0,0,0,0,0,0,0,0,0,0,0,0.0123260030317322,0,0,0,0,0,0,0,0.0941522487500799,0,0,0.0919997589594791,0,0,0,0,0,0,-0.00475350254149026,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0867279218056472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434170548741412,0,0.108175456797888,1.73472347597681e-18,0,0,0,0,0,0.511618847055949,0,0,0.088063597684884,0,0,0,0,0.018280894282282,0,0,0,0,0.1603795244581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0117021877287418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230133137506005,0,0.0587673455909379,0,0,0,0,0,0,0,0,0,0,0.103710250770376,0,0,0,0,0,0.0388760532290476,0.0950093351142584,0,0,0,0,0,-0.000227837904849479,-0.038147699359993,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0817800237264513,0,0,0,0,0,0,0,0,0,0,0.00890249499982939,0.209416587211445,0,0,0,0,0,0,0,0,0,0.0226527056486799,0,0,0,0.600255030046097,0,0.103309149195413,0,0,0,0.0602519863209712,0,0,0,0,0,0,0,0,0,-0.0181688683941922,-0.00672791201168351,0,0.206243039503424,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.00447995770778371,0,0,-0.0322683991850182,0,0,0,0,0,0,0,0,0,0,0.195814480193103,0,0,0.0359704548051657,0,0.204022333084645,0,0,0,0,0,0,0,0,0,0,0,0.0777491767228985,0.238408894044005,0,0,0,0,0,0,0,0,0,0,0,0,0.00194567254395232,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.193334748270616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101852964327344,-0.0256298710511258,0,0,0,0.10211763647277,0,0,0,0,0,0,0,0,0,0,0,-0.198493240370461,0,0,-0.0346688149822759,0,0,0,0,0,0,-0.0154830213122319,-0.15021484399503,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.410984047374394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.904721770410489,0,0,0,0,0,0,-0.423471275987587,0.676340593646995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945125137991957,0,0,0,-3.86260895054074,-4.51157484375452,0
TED,0,0,0,0.155162937247598,0,0.317073952465523,0,0,-0.554147588516628,0,0,0.185544069243838,0.155282336171071,0,0,0,0,0,0,0,0,0.152663207658446,-0.0444413640160078,0,0,0,0,-0.345863266572284,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.173268181379479,0,0,0.0408443241650231,0,0,0,0,0,-0.102798764913098,0,0,0,-0.975906745587336,0.0932476676204124,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0827354549149612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999054553314566,0,0,0,0,0,0,0,0,0.0980224057487571,0.121417573106354,0,-0.0187651292939352,-0.0147581764754959,-0.143196894652175,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0116227104928438,0,0.0892844291929039,0,0,0,0
MKreturn,0,0,0,0,-0.137354604040459,0,0,-0.169326832355558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810222972701807,-0.111887371772726,0,0,0,-0.211491540622068,0,0,0,0,0,0.0512420205833807,0,0,0,0,0,0,0.00532126895969742,0,0,0,0,0,0.0675833943406152,0,-0.0700514811753371,0.0577448741209988,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00134285387350981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000491447146529948,0,0,0,0,-0.00478988361404165,0,0,0,0,0,0,0.00394046516215329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265441537807111,0.00104782644184251,0,0,0,0.00714370020983663,0.027219328518192,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0311788060256323,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0932854384898712,0,0,0.156269336705951,0,0,0,0,0,0,0,0,-0.0661684098398644,0,0,0,0,0,0,0.0131281617783015,-0.024314926002324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669199753355078,0.074931730283426,0,0,0,0,0.464426802784858,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.148644522592491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494298862213709,0.057650968121019,0,0.0343751521697677,0.00455504086072965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600716599096581,0,0,0,-0.0857953382016014,0,-0.0502771514346143,0,0,0,0,-0.0476988189532743,0,0,0,0,0.116420357180813,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.000832957638980237,0,0,0,0,0,0,0,0,0,0,0,-0.00187144547235951,0,0,0.00330970646100691,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.000715036419684816,0,0,0,0,0,0,-0.00554356746225289,0.00700735602386377,0,0,0,0,0.0864814809653966,0
