,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600111.SH,X600352.SH,X600027.SH,X600801.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X002466.SZ,X000629.SZ,X000709.SZ,X600299.SH,X000883.SZ,X601158.SH,X002353.SZ,X600612.SH,X600426.SH,X600219.SH,X601699.SH,X000630.SZ,X600583.SH,X000553.SZ,X600021.SH,X600578.SH,X000027.SZ,X600985.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242854149018894,0,0,0.0180755068628003,0,0,0,0,0,0,0,0,0.0813988592267816,0.0439046936616138,0,0.014077895983417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180284193901521,0.0306500054686717,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0483321128746558,0,0,0,0,0,0,0,0,0,0,0,0,0.0913914515501037,0,0.027929225915937,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0159264071151005,0,0,0,0,0,0.0472384065429292,0,0,0.0394843507987763,0,0,0,0,0,0,0.0479319175122441,0,0,0,0,0,0,-0.0192839483652477,0.0218920527696894,0,0,0,0,0,0
X601088.SH,0,0,0,0.00621661689930842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983427475653535,0,0.0707743795834139,0,0.014476573156456,0,0,0,0,0,0,0,0,0.0544858074827121,0,0.0145961837616884,0,0.00588744415883255,0,0,0,0,0,0,0,0,0,0.0347759894104021,0,0,0,0,0,0,0,0.0388210245664522,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347134131795241,0.0777995872166952,0,0,0.132980583221967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537876743737189,0,-0.00725571475497489,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.185381044606792,0,0,0,0,0,0,0,0,0,0,0.259020416314354,0,0.0184738163619084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132760956692539,0,0,0,0,0,0,-0.0107437348892045,0.0114952037852459,0,0,0,0.145062142561629,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0695891655924428,0,0,0,0,0,0,0,0,0,0,0.164700382684658,0,0,0.00416904912211495,0.0161079965800686,0,0.0820668934362407,0,0,0,0,0.0575262106518532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165540425455167,0,0,0,0.0152518153069374,0,0
X600547.SH,0,0,0,0,0,0,0,0.0982653158753924,0,0,0,0,0,0,0,0,0,0,-0.00709792401438509,0,0,0,0,0.855091434282772,0,-0.0862844673083997,0,0,0,0,6.93889390390723e-18,-0.149858628820164,0,0,0,0,0,0,0.0322568647310945,0,0,0,0,0,0.126275394535094,0,0,0,0,0,0,-0.0294958122973197,0,0,0,0,-0.0654010440502897,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.00656200253615603,0,0.0878400395266824,0,0,0,0,0,0,0,0,-0.0518844857304652,0.392255576973883,0,0,0,0,-0.0861279110120813,0,0,0,0,0,0,0.052672467777979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111747481735621,0,-0.0186385472656535,-0.0206669117361066,0,0,0,0.143215807180606,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.165303465691654,0,0,0,0,0,0,0,0,0.130738510026887,0.0490601026167311,0,0,0.104869993410354,0,0,0,0,0,0.153918268052497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176082939364259,0,0,0,0,0.0319830489185092,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0807292228098645,0,0,0,0,0,0.132265471854753,0,0,0,0.0538954274389148,0,0,0,0.0304412172287965,0,0,0,0,0,0,0,0.0780664141391399,4.33680868994202e-19,0,0,0.149002474522406,0,0,0.0237908391426054,0,0.179164644259194,0,0,0,0,0,0,0,0,0,0,0,0.00692725882834895,-0.0025771273245065,0,0,0,0.0062916451794058,0,0
