,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600027.SH,X600188.SH,X000883.SZ,X600021.SH,X601158.SH,X600583.SH,X600309.SH,X600352.SH,X601992.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000792.SZ,X600808.SH,X000060.SZ,X002470.SZ,X600489.SH,X000825.SZ,X002353.SZ,X000629.SZ,X600660.SH,X600307.SH,X600547.SH,X002075.SZ,X600863.SH,X600578.SH,X600008.SH,X600098.SH,X000831.SZ,X600549.SH,X600219.SH,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.460778004593137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797449611245736,0,0,0,0,0,0.0873505706623135,0,0.0318275468892451,0,0.0571682689955526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00969956076976109,0,0,0,0,0,0
X600028.SH,0.575629590798996,0,0,0,0,0.0259513419372472,0,0,0,0.168287611201581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184149855917583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00516699017402447,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0905759804990223,0,0.0233890620481005,0.263205408299924,0,0,0,0,0,0,0,0,0,0,0,0.0930638243936771,0,0,0,0,0,0.141079739533016,0.0563507541014728,0,0,0,0,0,0.0125906375704016,0,0,0,0,0,0.0384583185207184,0,0,0,0,0,0,0,0,0,0,-0.00432922384503865,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00771413354570961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162090027672545,0,0,0,0,0,0.0688134484225585,0.0508766560176594,0,0,0,0,0.253173924656435,0,0,0.173091222912881,0,0,0,0,0,-0.00877778093711235,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0757763880149993,0,0,0,0.0370441747208135,0.114173237743447,0,0,0,0,0,0,0,0,0.068979938586202,0,0,0,0,0,0,0.0340881543290706,0,0,0,0,0,0,0,0.193082001318609,0,0,0,0,0,0,0,0.208709993405195,0,0,0,0,0,0,0,0,-0.0060356010865403,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0136414817552473,0.334052572155359,0,0,0,0,0,0,0,0,0,0.03804446570012,0,0,0,0,0,0.214711133495867,0.00376890427046154,0.17660800009005,0,0,0.0158418239612705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600585.SH,0,0,0.156982338195275,0,0,0,0,0,0,0,0,0,0,0,0.212353904260332,0,0,0,0,0,0,0.0211632289707006,0.0825389866185052,0,0.0981964246694612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557496755853434,0,0,0,0.0248379299694782,0,0,0,0,0,0,0.00273080632874339,8.67361737988404e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0.0756236447872944,0,0,0,0,0.112872256944484,0,0.0974642218654107,0,0,0,0.186055612822567,0.0511915284273276,0,0,0,0.0845241697793865,0,0,0,0,0,0,0,0,0,0,0.0109744320747993,0,0,0,0,0,0,0,0,0,0,0.354455569552125,0,0,0,0,0,0,0,0,0,-0.00223230790925209,0.011449377935951,0,0,0,0,0,0
X601600.SH,0,0,0.166936767182411,0,0,0,0,0,0,0.153151069005802,0.0306576916178918,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923472648954145,0.173582174540948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006464913264363,0.0247016777792408,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0971297995700495,0,0,0.0819935210584734,0,0.103044510231774,0.0152542343408417,0,0,0,0,0,0.00723276121128282,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.146195071651009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481399791232219,0,0,0,0,0,0
