,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X000301.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X600176.SH,X600803.SH,X600027.SH,X601699.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600219.SH,X002080.SZ,X600378.SH,X000723.SZ,X600096.SH,X300037.SZ,X000933.SZ,X000630.SZ,X600348.SH,X600688.SH,X000831.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.197212678943668,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0530972076452394,0,0,0,0,0,0,0,0,0,0,0,0,0.078122945192373,0,0,0,0,0.0890351373022004,0.0431294943228591,0,0,0,0,0,0,0,0,0,0,0,0,0.0190940684143523,0,0.0414740784052679,0,0,0,0,-0.00295497713422778,0.011829330400195,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.396293280763543,0,0,0,0,0,0.292771624395532,0.0399531303390534,0,0,-0.0419580562508465,0,0,0,0,0,0,0,0,0,0,0,0,0.0823371342097501,0,-4.33680868994202e-19,0,0,0,0,0.0386306825958003,0,-0.0506157235818714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115588305722774,0.00751666800165727,0,0,0,0,0,0
X600028.SH,0.497642981507856,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0193810600893588,0,0,0,0,0,0,0,0,0,0,0,0,0.0301414389459326,0,0,0.105628043830453,0,-0.0202386757828407,0,0,-0.0200383422672745,0,0,0,0,0,0,-0.0383248373650681,0,0,0.0318954108305823,0,0,0.0360954517968036,0,0,0.002913606200208,0.00559541111299735,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0785125886537698,0,0.198112773276028,0,0,0,0,0,0.23807843711769,0,0,0,0.128172574348849,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0757407243243497,0.149969547524506,-0.0745640474119019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141983525787038,0,0,0.0240702919083859,-0.0236852435352184,0,0,0,0,0,0
X600188.SH,0,0.353328290459133,0,0,0,0,0,0,0,0,0.0538212206357428,0,-0.0328698397704683,0,0.0187057637274781,0,0,0,0,0,0,0,0,0,0,0.160472882936834,0,0.0319417339851006,0,0,0.0613762657388846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221622925249302,0,0.0856855541162103,0,0,0,0,0,0.0236503636487115,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241658335046073,0.0378418460740552,0,0,0,0.289842862790997,0,0,0,0,0,0,0,-0.0225480981287474,1.73472347597681e-18,0.268072471470171,0,0,0,0,0,0,0,0.0926145223616314,0,0,0,0,0.0421003914480326,0,0,0,0,0,0.0711732155047883,0,0.00244063206973088,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.582997456199955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152629367982355,0,0,0,0,0,0.00209314987168876,0,0,0.0379921776492595,0.135323779829294,0,0,0.0358959979136991,0,0,0,0,0.00790397650835517,-0.00950657947993764,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.733223027578986,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.111078360832234,0,-0.0250356094164408,0,0,0,-0.0156818525038632,0,0,0,0,0.0702128039184957,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.00729254242128131,0.0180615651827744,0,0.00283535955152785,0,0,0,0
X600019.SH,0,0,0,0,0,0.0237529074352895,0,0,0,0,0.20300856704286,0,0,0,0,0,0,0,0,0.0880643201563157,0,0,0,0,0,0,0,0,0.0215868108751254,0,0,0.178360285957462,0,0,0,0,0,0,0,0,0,0,0,-0.0351627925085584,0,0.140427381629652,0,0,0,0,0,0.00359499621513089,-0.00305565190331565,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.173420496446415,0.162950741896855,0,0,0,0,0,0.160202023620802,0,0,0,0,0,0,0,0,0,0,0,0,0.0240633860915351,0,0,-0.0367592512966144,0,0.0549120827025302,0,0,0,0,0,0,0,0,0,0,0,0.172805042165269,0,0,0,0,0.0376160018479925,0,0,0,-0.0147695858518317,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.283093845516674,0,0,-0.0334106846449471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178733478535395,0,0.0339670961118188,0,0.104998728153044,0,0,0,0,0,0,0.0604552886427852,0,0,0,0,0,0,0,0.0486886169467408,0,0,0,0,0,0,-0.00295067989743347,-0.00295597529623913,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0014783093057306,0,0,0,0,0,0.0363237805845072,0,0.152480816839774,0,0,0,0,0,0,0.183318275258979,0.407960482728302,0,0.372467198009782,0,0,0,0,0,0,0,0,0,0.16482373949675,0,0.0267716732793108,0,-0.134483653213059,0,0,0,0,0,0,-0.0512035000507268,0.0403022960884727,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0396104371161295,0,0,0,0,0,0,0,0,0,-0.135181225258218,0,0,0,0,0.0980397414206879,0,0,0.0854676755832499,0,0,0.0774906821526848,0,0,0.689447537485063,0,0,0,0,0,0,0,0,-0.0798291757387637,0,0,0,0,2.16840434497101e-19,-0.0261986692967963,0,0,0,-0.0931617464666889,0.0182294349913303,0.0204878189832413,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0580677541536013,0,0.00851773934369477,0,0.170431835059738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227102497392204,0,0,-5.42101086242752e-20,0,0,0,0,0.153428232609563,0.0364906668119152,0.0646172133412089,0.000176812811417198,0,0,0,0.224818410875657,0,0,0.00102424522306065,0.034643691194006,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0785974798139402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772781558164413,0.218988014175497,0.389625015572889,0,0,0.106887434780139,0,0,0,0.0207326644276215,0,0,0,0,0,0,0,0,0,0,0.170040633273914,0,0.374384551896141,0,0.047173954395297,0,0,0,0,0,0,0.0354382740802702,0,0,0,0,0,0,0
