,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600111.SH,X600362.SH,X600188.SH,X600795.SH,X002466.SZ,X601991.SH,X600547.SH,X000898.SZ,X600660.SH,X300072.SZ,X600516.SH,X000709.SZ,X600886.SH,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600489.SH,X600219.SH,X600339.SH,X600549.SH,X600352.SH,X000983.SZ,X002092.SZ,X000630.SZ,X000553.SZ,X601158.SH,X000825.SZ,X000792.SZ,X000807.SZ,X000883.SZ,X601699.SH,X000723.SZ,X002271.SZ,X000060.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00109225811172515,0,0,0,-0.0202314735491337,0,0,0,0,0.0293091783679346,0,0,0,0,0,0,0,0,0,0,-0.0615835146530842,0,0,0.00387260801558308,-0.0295598426364312,0,-0.0181380823542991,0,0,0,0.0492416058611699,0,0,-0.109299701869019,0,0,0,0,-0.00786468031298829,-0.00468152245481111,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.196714265939708,0,0,0,0,0,0,-0.0131876090479723,0,0.0169886703152441,0,0,0,0,0,0,0,-0.0582191466133883,0,0,0,0,-0.260995100805267,0,0,0,0,-0.0728200187000355,0,0,0,0,0,0,0,0,0,0,0,0,-0.023314490483566,0,0,0,0,0.00541894607302841,-0.0111920634441884,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407803021229054,0,0.00554566638839963,0,0,0.00246920521930865,0,0,0,0,0,0,0.0018934850661784,0,0,0,-0.0341488278579983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125213928222793,0.00372419832595691,-0.00339544442316212,0,0,0.0775332223422434,0,0
X600019.SH,0,0,0,0,0,0.0415833697734689,0,0,0,0.235206342682758,0,0,0,0,0,0,-0.0132874536536661,0,0,0.105783047249653,0.127211958386414,0,-0.0472713038239812,0,0,0,0,0,0,0.288382814767157,0,0,0,0.060576260092675,0,0,0,0,0,0,0,0,0,0,0.0195301169645867,0,0.00150751334868755,0,0,0,-0.00619361200699685,0.0187853787079981,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0904616375338157,0,0,0,0,0,0,0,0,0,0.0508379821083329,0.0151271651118427,0,0,0,0,0,0.18462575655379,0,0,0,0,0,0.0171972502468309,0.0158313266763565,0,-0.0367652214583912,0,0,0,0,0,0.0607376147118999,0,0,0,0,0,-0.0114873362270702,0.01338778220391,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.177487707533506,0.0238848324940079,0.210389710337109,0,0,0,0,0.218397065718111,0,0,0,0,0,0,0.16978608325503,0,-0.0854503337451334,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239883306181022,0,0,0,0,0,0.0946897253556751,0,0,0,0,0,0.116106890614099,0,0,0.00637527871785217,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04452570058558,0,0,0,0,0.0100518623068157,0,0,0,0,0,0,0,0,0,0.14540567210429,0,0,0,0.0203067983826128,0,0.108646170475456,0,0,0,0,0,0,0.23135073122323,0,0.0230173581284497,0,0,0,0,0,-0.0048518241998924,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273085592911272,0.0733488616842781,0,0.0620519254932137,0,-0.00452247126768448,0,0,0,0.0568335448620489,0,0,-0.0152822499852582,0,0,0,0,0.176402474900678,0,0,0,0.0832719466223526,0,-0.0725410590123028,0,0,0,0,0,0,0,0,0,0.0282828264021666,-0.0365931637920611,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110223069632837,0,0.054772969893858,0,0,0,0.28382778775442,0.0181148518316822,0.0492321545396777,0,0,0,0.0769963957167364,0,0,0,0,0,0,0,0,0,0.0683499191204654,0,0,0,0,0,0.0869220121934878,0,0.00694146611713086,0,0,0,0,0,0,-0.0171607237747468,0,0,0,0,0,0
X601898.SH,0,0,0,0.0455546096822321,0,0,0.0946661785177126,0,0,0,0,0,0.00857370567745365,0,0,0,0,0,0,0.107450159339394,0,0,0,0,0,0.0472083535448507,0,0,0,0.0705430696811724,0,0,0,0.0360157457087389,0,0.18205542323682,0,0,0.021934753851321,0,0,0,0,0,0.0068008934646418,0.0523194424702382,0,0,0,0,-0.00668647078568493,0.0303182471095068,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185890752071689,0,0,0,0,0.180861336939529,0.0309817141177861,0.209684054885767,0,0.316045799343698,0,0,0,0,0,0.224150536316751,0,0,0.0516502451692399,0,0,0,0,0,0,0,0,-0.026917027684512,0.0432259899257322,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.201394870633873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525425911245048,0,0,0,-0.0563368844763127,0,0,0,-0.0404072998269265,0,0,0,0,0,0,0,0,-0.0693930560348764,0,0,-0.0108192379763825,0,0,0,0,0,0,0,0.00628563072589897,0,0,0,-0.00600827273118336,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196049761638053,0.17782879025946,0,0,0,0.1440015163513,0,0,0,0,0,0,0,0,0.0669349691552892,-0.0510825251796234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435435785805397,0.0605918959925417,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0354686734271071,0,0,0,0,0,0,0.0570161201430795,0,0.175080151035884,0,0,0,0.0010231397239886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300184783937364,0,0,0.0316204950589627,0,0,0,0,0,0.0776909397371211,0,0.0649659991875682,0,0,0,-0.014333049909243,-0.00863670269088751,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0647092276491624,0,0,0,0,0.0624905310060702,0,0,0.0100798780363899,0,0,0,0,0,0,0,0,0,0.0985121797870692,0,0,0.071428278433118,0,0,-0.0179775584571638,0,0,0.294273632646936,0,0,0,0,0,0,0,0,0.219569057607669,0,0,0,0,0,-0.013874161502682,0.0164381200106387,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646560154735278,0,0.0225161735186954,0,0,0,0,0.000318974740693983,0,0,0,0,0,0,0,0,-0.0131649411217227,0,0,0.0015120127114272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153551881749981,0,0,0,0,0.0328717717941921,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0730436680661938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493312381541061,0,0,0,0,0,0,0.0500710234598748,0,0.0672282263245156,-0.0191354655422525,0,0,0,0,0.0248104340080345,0,0,0,0,0,0,0,0,-0.0111938180315297,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.00546992197602986,0,0,0,0,0,0,0,0,0,0.195123359441742,0,0,0,0,0,0,0,0,0,0.122032524424583,0,0,0,0.046930813667089,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0408563872034555,0,0,0,0,0,0,0,0,0,0,0.00170153574770708,0,0,0,0,-0.0217438602996931,0,0,0,0,0,0,0,0,0,0,0.493339934369118,0,0,0,0,0,0,0,0,0,0,0,0.0736489791040396,0,0,0,0,0,0,-0.0630088733104446,-0.0306994414257151,0.0556307267840124,0,0,0,0.652688157529679,0,0
X000898.SZ,0,0,0,0,0,0,0.117466766977831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172035975641265,0,0,0,0,0,0,0.404853871946653,0,0,0,0.0219673890078572,0,0.0244076490417132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198276087525111,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0718068768862561,0,0,0,0,0.137032781047217,0,-0.13518192969874,0,0.0469123405423445,0,0,0,-0.0524356742394168,0,0,0.0119559830484806,0,0,0,0,0,0,-0.0612332474254603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457873615130579,0,0.241579004844063,0,0,0,0.0155365874818359,-0.0382193139927865,0,0,0,-0.121371249292804,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0946318112320833,0,0,0,0,0,0,0,0.16150174467166,0,0,-0.0695273983400795,0,0,0.294989101849088,0,-0.319210643654589,0,0,0,0,0,0,0,0,0,0,0,0,0.0721921010774345,0,0,0,0,0,0,0,0,0,0.255939908077597,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233344291085462,0,0,-0.171789268006904,0,0,0,0,0.253431695158477,0,0.237501708165958,0,0,0,0,0,0,0,0,0,0,0,0,0.397108850821103,0,0,0,0,0,0,0,0,-0.0100545433253124,0.0454750552112479,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.203043321655212,0,0.104653625510762,0,0,0,0.103601287479371,0,0,0,0,0,0,0,0,0,0,0,0.100765844764097,0.167872957445127,0,0,0.0126412385797008,0,0,0.0759964793235475,0.130275348408213,0,0.0379578746642009,0,0,0.0114937076066341,0,0,0,0,0,0,0,0,-0.00656133886535458,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0286334268236459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552240358828994,0.0285795272053893,0,-0.0319961255302918,-0.0146935512508855,0,0,0,0,0,-0.0123493032090613,0,0,0,0,0,-0.0436487000989045,0,0,0,0,-0.0182975110785321,0,0,0,0,0,0.0945753346552398,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0705325830708065,0,0.0749441900806067,0,0,0,0,0,0,0,0,0,0,0.0289819963281991,0,0,0,0,0,0.0469722487019381,0,0,-0.00372939046784416,0,0,0.0693835318505402,0,0,0.0375537561704538,0,0,0.074128875238592,0.031090677301447,0,0,0.114872481808825,0,0,0,0,-0.0043466849374461,0.0241035674214026,0,0,0,0,0,0
