,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X000807.SZ,X601991.SH,X600176.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X300037.SZ,X600688.SH,X600612.SH,X000629.SZ,X600801.SH,X600096.SH,X002128.SZ,X000959.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0,0,0,0.371877599997655,0,0,0,0.194685244756567,0,0.0734433131430624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125499918510829,0,0,0,0,0,0,0,0,0,0,0,-0.00203724512066104,0,0.0781075086850869,0,0,0,0,0,0,0,-0.00573295685672178,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0183891644559966,0,0,0,0,0,0,0,0.0960977561758267,0,0,0,0,0,0,0,0,0.378633699046326,0,0,0,0,0,0.37561784796024,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0388072981019096,0.362202210062206,-0.00378967113236755,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0248521429011103,0.668871752850536,0,0,0,0,0,0,0,0,0,0,0,0.0528626583634925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653290961329999,0,0,0,0,0,0,0.0311647210546636,0,0,-0.0017399960656408,-0.0103746322637892,0,0,0,0,0,0
X600027.SH,0.0303193140279357,0,0,0,0,0,0,0.590563089393562,0,0,0,0,0,0,0,0,0,0.0400971706945315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239589836510098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119595088281019,-0.00242341258427231,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.367438199435218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473575136253281,0,0,-0.0580794176980165,0,0,0,0,0,0,0,0,0,0,0.132822078389117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014604821967585,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.320125849685649,0,0,0,0,-0.0677762389998308,0,0,0,0,0,-0.290809279782268,0,0,0,0,0,0,0,-0.17327551915666,-0.122301110523815,0,0,0.174488191123084,0,0,0,0.181282705339134,0.0841828109937861,0,0,0,0,0,0,0,0.204508868579992,0,0,0,0,-0.0510347256857836,-0.00627159849476881,-0.0119534623057921,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0296178027580153,0,0,0,0,0,0,0,0.0370404680416294,0,0,0,0,0,0,0,0,0,0,0.20277239667289,0,0.445122676173976,0,0,0,0,0,0,0,0,0,0,0,0,0.0663722256716436,0,0.0344715985193878,0,0.081185724435375,0,0,0,0,0,0.00519846939873985,-0.00693505028009501,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.199684270677913,0.0744340875243862,0,0,0.126017226321015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168441954920156,0,0,0,0,0,0.00769656471529674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114447428059877,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.116118207341011,0.11517308408183,0.105981625228959,0,0,0,0,0.192423798456748,0,0,0,0,0,0,0,0,0,0,0,0,0.0402947411675778,0,0,-0.0407768597768536,0,0.17689075292372,0,0,0,0,0,0,0,0,0,0,0,-0.0274920842391752,0,0,0,0,0,0,0,0,0,0,0.0459854252786721,0,0,0,0,0,0
X600160.SH,-0.405327345606854,0,0,-0.190973442420537,0,0.118933118758046,0.00482385031328961,0,0,0,0,0,0.311818258093556,0,0.18702157088233,0,0,0,0,0,0.300807895952688,0,0,0,0,8.67361737988404e-19,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111257436254108,0,0,0,0,-0.142408413094529,0,0,0.0246941972866779,-0.0428358722429824,0.0275521752932516,0,0,0,0,0
X000932.SZ,0,-0.0882319599763719,0,0,0,0.259416270159992,0,0,0.109767689012177,0,0,0.0841660772458367,0,0,0,0,-0.142641759050855,0.0744931177429307,0,0,0,0.0381121641763246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818724662410039,0,0,0,0.0751088547108363,0,0.22521451638354,0,0,0.0899942830870129,0,0,0.00371807238878409,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.33751136030437,0,0,0,0,0,0.0890821990591632,0,0,0,0,0,0,0,0,0,0.11817235603734,0.103078603222742,0,0,0,0.0345461856661681,0.00679893311018756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641461238282335,0,0,0,0,0,0
X000933.SZ,-0.0493563973849452,-0.0536722848856715,0,0,0.201602669779091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248922269561088,0,0,0,0,0,0,0,0,0.0991338070575813,0.399358668714415,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506002426379495,0,0.0446686700530037,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.149889233218457,0,0,0,0,0.089561455883137,0,0,0,0,0,0.0369725382379269,0,0,0,0,0,0.036710806884944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283907598609139,0,0,0,0,0.065776160063522,0,0,0.0187761490641293,0,0,0,0.00939747181234613,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.01839979261569,0,0,0,0.279439631175212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268150664780547,0.0534738253401929,0.129786991885814,0,0,0,0,0,0,0,0,-0.0767070155036668,0,0,0,0,0,0,0,0,0,0,0.0443504227140723,0,0,0,0,0,0.0185004671589443,0,-0.0502642844543542,0,0,-0.0789147756081073,0,0
X000408.SZ,0,0.0679127470915399,0.0319516581238238,0,0,0.0793108195508175,0,0,0.00945865727253834,0,0,0,0,0,0,0.309320065418907,0,0.133117819208938,0,0,0,0,0,0,0,0.0784977471888138,0,0,0,0,1.73472347597681e-18,0,0,0.0988940537609465,0,0,0,-0.0531578207103161,0,0,0,-0.0828224036492489,0,0.00791571763594753,0,0,0,0,0,0,0,0.0181938815317942,-0.0210542244596533,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.154753615631097,0,0,0.055167861591368,0,0,0,0,0,0,0,0.0551271276968757,0,0,0,0,0,0,0,0,0.189820682674965,0,0.0421978810627665,0,0,-0.0758788701458579,0,0.0414180863852933,0,0,0.0535196654101708,0,0,0,0,0,0,0,0,-0.0653678030018826,0,0,0,0,0,0,0,-0.0832808954349575,0.111834665486632,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.137536886238046,0,0,0,0,0,0,0,0,0,0.0678331356541979,0,0,0,0.0254797768313754,0,0.0245304801979476,0,0,0,0,0,0,0.141835705887779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.201995236050203,0.0325503593731739,0,0.0469495839383921,-0.0490824065443293,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.122698337781855,-0.0238444828832315,0,0.195327705790389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101029099841863,0,0,0.0371878993410472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417048429710877,0,0,0,0,0,0.0294012654617739,-0.0363313036053646,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0437591086259747,0,0,0,0,0.153717367666323,0,0.00107839322212244,0,0,0.201913308842407,0.139148894056631,0,0,0,0,0,0,0,0.0664096967961649,0,0.0544840640686937,0,0,0,0,0,0,0,0,0,0,0,0,0.0600521223223865,0,0,0,0,0,0.0236509757202784,0,0.000628421610897035,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.407542360093498,0,0,0.0231194512727008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650744040511551,0,0,0,0,0,0,0,0.0443454568638805,0,0,0,0.161824453877971,0,0,0,0,0,0.0225287482953597,0,0,0,0,0,0,0.0450449165861225,0.0818185663205061,-0.0429492124359877,1.73472347597681e-18,0.0274463419088218,-0.0078227740541708,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.179674338575219,0,0,0,0,0,0.103482739455966,0.123880675209681,0,0,0,0,0,0,0,0,0.0972617544652626,0,0,0,-0.0199552663392969,0,0,0.0213627362868605,0,0.0720973708042644,0,0,0.0169724333557423,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.254884956635389,0,-0.00720949968342235,0,0,0,0,0,0,0
X002128.SZ,0.0388650577053122,0,0,0,0.0183430074397875,0,0,0,0.163853454735982,0,0,0,0,0,0,0,0,0,0,0,0.0916224528556366,0,0,0,0,0,0,0.067556226786825,0,0.181237839743186,0,0,0,0,0,0,0,0.00601651424809159,0,0,0,0,0.280571430427817,0,0,0,0,0,0.087901530973424,0,0,0.0129185978297206,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.24520616454586,0,0,0,0,0,0,0,0,0,0,0,0,0.119300143828051,0,0,0.0611744894646787,0,0.0524388781053404,0,0,0.0700654143723969,0,0,0.0310594508256032,0,0,0,0,0,0,0,0,0,0,0,-0.0351334275324313,0.0218967745280333,0,0,0.14082170193471,0,0,0,0,0,0.00747103154553227,0.00087361213174077,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,-0.166698002308441,0,0,0,0.116229753634065,0,0.0598671937078916,0,0,0,0,0,0,0,0,0,0,0,0,0.0830077601627443,0,0.105711747876133,0,0,0.121670520315552,0,0,0,0,0.0449930536244967,0,0.00443417793704411,0.193505184878597,-0.0466216954476947,0.132569762581976,0.0642155305568171,0,0,0,0,0,-0.0198449167289336,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.00356940940545614,0,0,0,0,0,0,-0.360487411952686,0,-0.0883580210015265,0,0,0,0,0,0,0,0,0,0,0,-0.0912950087331036,0,0.0624131048783758,0,-0.0326523275741507,0,0,4.33680868994202e-19,0,0,0,0,-0.0945994173063225,0,-0.099439506336823,0,0,0,0.136088960747166,0,0,0,0,0,0,0,-0.0159715450645623,0,0,0,0,0,0,0
Slope,0,0.331111827744169,0,0,0,-0.138413546024783,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165900598869332,0,0,0,0,0.827387606694119,0.82564159736392,0,0,0,0,0,0,0,0,0.0294012328568804,0,0,0,0,0,0,0,0,0,0,0,0,1.26228147552331,0,0,0,-0.477099991275022,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136979925866368,0,0,0,0,0,0,0,-0.00972694741357619,0,0,0,0,0,0,0,0,0,0,0,-0.0664053849606569,0,0,0,0,0,0,0,0,-0.241638459340522,0.563185676559718,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0153257838600943,0,0,0,0,0,0,0,-0.0556360243247135,0,0,0.0680838389221346,0,0,0,0,0,0,0,0,0,0,0,0,-0.224920351379603,0.043430341352821,0,-0.0437599696276433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705462804472653,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.083228470102691,0.0570206737012694,0,0,0,-0.0894411445106237,0,0,0,0.109267036973321,0,0,0,0,0,0,0,0,-0.14064516242007,0.0345753864599267,0,0,0.03502039423368,-0.0524116846893855,0,0,-0.0305411310949904,-0.00839011571700987,0,0,0,0,0,0,0,0,0,0,0.00344537590172772,0,0,0.00395626646003655,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00114152126113352,0,0,0,0,0,0,0,0,0,0,0,0.00117686718900978,0,0,0,0,0,0,0.000986393957903995,0,0,0,0.000369495422948914,0,0.000472838934539114,0,0,0,0,0,0,0,0,0,0,0,0,0.000940974388803397,0,0,0,0,0,0,0,5.33462709394355e-05,-0.000905786692566244,0,0,0,-0.00142265233823199,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00584628415159112,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596783276881646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075706838210044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00749699556695547,0.00389737455419335,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00501273013671921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244192407572142,0,0,0,0,0,0,0.0020578217908731,0,0,0,0,0,0,0.00112568634822717,0,0,0,0,0,-0.00268661774510909,0,0,0.00366365742922444,0,0.00451521830781373,0,0,0,0,0,-0.000931485300598974,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012906697582063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00979692657424628,0.00294156447362496,0,0,0,0,0,0
