,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600795.SH,X600010.SH,X600886.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X601992.SH,X000883.SZ,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X000831.SZ,X600315.SH,X000825.SZ,X601699.SH,X600660.SH,X600808.SH,X600352.SH,X000027.SZ,X600549.SH,X000630.SZ,X000983.SZ,X600307.SH,X600578.SH,X600490.SH,X000937.SZ,X000959.SZ,X600863.SH,X002470.SZ,X000960.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.108269244029104,0,0,0,0,0,0.0234109330377359,0,0,0,0,0,0,0,0.113657066053645,0,0,0,0,0,0,0.120129854480041,0,0.044564598319317,0,0,0.00530891875333764,0,0,0,0.0668177360427283,0,0,0,-1.73472347597681e-18,0,0.0765606520779708,0,0,0.0623568777212144,0,0,-0.00438794204288435,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000537739552972478,0,0,0,0,0,0,0.0710840008379167,-0.0258245486300943,0,0.0644320973989346,0,0,0.0699687651400101,0,0,0,0,0,0,0,0,0.0390369972277692,0,0,0,0,0,0,0,0.0457159469831271,0,0.0329516661543144,0,0.126926391194433,0,0,0,0.00190117036657892,-2.16840434497101e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150878319162932,0,0,0,0,0,0,0,0,0,0,0,0,0.198019006738989,0,0.115349152453582,0,0,0,0,0,0,0,0,0.271520305784981,0,0.0461465492922919,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545058915888423,0,0.138180290349526,0,0,0,0,0,0,0.131056845842083,0,0,0,0,0,0.0688491807856145,0.0415851226140112,-3.46944695195361e-18,0,0.0918422421037316,0,0.0142257477505936,0,0,0,0,0,0,0,0,0,0.0470226336716392,0,0,0,0,-0.00527979490456211,0.0106799609820169,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13191086139858,0,0,0.0782125330571657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105679355108997,0,0,0,0,0,0.0612009118344685,0,-4.33680868994202e-19,0.0856738617692896,0,0.244022805612117,0,0.0990718971735959,0,8.67361737988404e-19,0,0,-0.00656245087369808,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0868385907650279,0,0,0.0974494794485952,0.0897859447384173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156305311453153,0.00233743730027647,0,0,0,0,0,0,0,0.0315298942402785,0,0,0,0,0,0.0822486526214641,-0.0283372444071884,0,0.00475314637703709,0.00719047257336486,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203375961137009,0,0,0,0,0,0,0.0355462141531362,0.132618650427131,0,0,0,0,0.0278053932539365,0,0,0,0.0224805977713608,0.0842552080951823,0.0511890163072962,0,0,0,0.068129674315603,0,0,0,0,0,0,0,0.0852581475706236,0,0.0619818206988941,0.0379445987706786,-0.0956237751122603,0,-0.00530895946897167,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.12554250410322,0,0,0,0.0125927473693393,0,0,0.197758218265717,0,0.045532042543659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251756607241482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177516789607524,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0955471957884066,0,0,0,0.000636333880805069,0,0.0181341751705259,0,0,0,0,0.0533192767682958,0,0,0.073651338479469,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0263938834515597,0,0,0.026081229132617,0,0,0.0089842673551102,0.108745214092398,0,0,0,0,0,0,0.00814399729101763,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019316690199161,0,0,0,0,0,0,0,0.0878122849692192,0,0,0,0,0,0,0,0,0,0,0.117264252093745,0,0,0,0.0109671740885106,0,0,0,0,0,0.152797017756601,0,0.0644407291016666,0,0,0,0,-0.00158939446145916,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558607354421183,0,0,0,0,0,0,0,0,0.24115516979492,0.166612021418429,0,0,0,0.334870541861411,0.386035327314567,0,0,0,0,0,0,0,-0.150129457316031,0,0.0725637959774342,0,-0.125746544106702,0,0.0436174872061143,-0.0277207909044748,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688372155745821,0,0,0,0,0,0.13757508675365,0.233844055545123,0,0,0,0,0,0.0609038486487193,0,0,0,0,0,0.0147866914949342,0,0,0,0,0.132872290261806,0,0,0,0,0.0201887016384124,0,0,0,0,0.0456560531427917,0,0,0,-0.107072656420578,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.059202415278735,0,0,0,0.0209150994245987,0,0,0,0,0,0,0,0,0,0,0,0,0.096584813392048,0,0,0,0,0,0.14260420159247,0,0,0,0,0,0,0,0,0.045879882508611,0,0,0,0,0,0,0.038101608269811,0.0733096405551317,0,0.00417250946925579,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0638099040791302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882128686299,0,0,0,0,0,0.234427236587621,0,0.0604099742291073,0,0,0,0.157623006001816,0.0122911502703387,0,0.19504298269184,0,0.109316540221967,-0.00760372194277027,0,0,-0.0294266257995006,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405090984298724,0.102658896572532,0,0,0,0,0,0,0.0663576497334506,0.0431700127535585,0,0,0,0,0,0,0,0,0.0304237958480458,0,0,0.0794551468315176,0,0,0.0497031406876397,0,0,0.00534044548729983,0,0,0,0.0342742545307517,0,0.0379431455318187,0.0443369429371937,0,0,0.00504207767903463,0.0246522040011619,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456222722230163,0,0,0,0,0.0394341786647814,0,0,0.185627122172359,0,0,0,0,0,0.148429462843544,0,0.0108797457043877,0,0.100546970443676,0,0,0.159923855030319,0.307964479648148,0,0.0107198681319314,-0.0400882469637339,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.335893364194168,0,0,0,0,0,0,0,0,0,0,0,0.0402068937016596,0,0,0,0,0.484912785441778,0,0,0,0,0,0.171451776595211,0,0.0567111049855102,0.00741254570643073,0,0,0,0,0,0,0,0,0,0,0,0.111572292249605,0.0431473085226828,0.0539655887592292,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0833373304838281,0.112770365898773,0.0474943558619758,0,0,0.057173506473876,0,0,0,0.01250644148118,0,0,0,0,0,0,0,0,0,0.0471232423752186,0,0,0,0,0.0381397260062759,0,0,0.0503131056942539,0,0,0,0.10860105385623,0,0.0035030349393783,0,0,0,0.00729045704197276,0,0,0,0.0332832706983216,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0864510224377795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116712860436001,0,0,0,0,0,0,0.0900624591176154,0,0.10967464024404,0,0,0,0,0,0,0.023819581716698,0.0747065530690484,0,0,0,0,0,0,0,0,0.0104635020948626,-0.00135166442233716,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.157663061298665,0,0,0,0,0,0,0,0,0.110033349161246,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0487179941161991,0.0732111029341894,0,0,0,0,0,0,0,0,0.023069520954372,0.23633741627314,-0.139392839417427,0,0.0625101787500762,0,0,0.00165853249095345,0,0,0,0,0,-0.0234458178913133
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662270242056481,0,0,0,0,0,0.0918389079459027,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124334874073077,0.0783042903901579,0,0.0435322874688032,0,0,0,0.0471999772623206,0,0,0,0.0878598715773929,0,0,0.0856659366783208,0,-0.000568931228031142,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493397689860753,0.235803015078636,0,0,0,0,0,0,0,0,0,0.00380290123491528,0,0,0,0,0,0,0,0.0137717664426667,0,0.236362402974569,0.0393935971450607,0,0,0.0756894265517814,-0.0602832416772169,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218441524836895,0,0.159274420177577,0,0,0.14233394706617,0.00472755240961002,0,0,0,0,0,0,0,0,0,0,0.0765778201789742,0,0,0,0,0,0,0,0,0,0,0,0.578425399193063,0,0,0,0.0255131750034884,0,0,-0.00323918945971306,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162420762406137,0,0,0,0,0,0.200431242019922,0,0.0437692280358013,0,0,0,0,0,0,0,0,0,0,0.135026036456704,0,-0.0475454389484405,0,0,0,0,0,0,0,0.0490022931253321,0,0,0,0.0730971911988028,0,-0.00402246034303878,0,-0.00395597734860536,0.00295823815545271,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166849511945679,0.0355414776975176,0,0,0.266924250611252,0,0,0,0,0,0.183054798591473,0,0,0,0,0,0,0,0,0.137418756352818,0.276506014002248,0.016085660937978,0,0.107747139004155,0.0698886737541294,0,0,0,0,0.0100459065328616,-0.00593223603376008,0,0,0,-0.0858657050786941,0,0
X600352.SH,0,0,0,0,0,0.213105691370554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877190939099362,0,0,0,0.0270884636873869,0.0895796122285009,0,0,0,0.118427172956678,0,2.16840434497101e-19,0,0,0.0309671185115311,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0250971525541873,0,0.00935690985790166,0.0146045247077352,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18791172984168,0,0.00502390744902526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259424145103485,0,0,0.0781784351143258,0,0,0,0,0,0,0,0,0,0,0,0,0.140891383227086,-0.251757465873048,0,0.0305779857639163,-0.0216746260666196,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.370802190664644,0,0,0,0,0,0,0,0,0,0,0.0711085881944336,0.0253647580400946,0,0,0,0,0,0,0,0,0,0.0392538919231796,0,0,0,0,0,0,0.0522855876276469,0,0,0,0.140116157498509,0,0,0,0,0.00848871510374468,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304143355097109,0,0,0,0,0,0,0,0,0,0,0,-0.0102944650873638,0,0,0,0,0,0.143638955249496,0,0,0,0,0.0964391180408069,0,0,-0.0381604278066331,0,0,0,0.111026551440233,0,0,0.051710931392917,0,0,0.000487996365519499,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249674246829529,0,0.0516737119477654,0,0,0.0387381386786829,0,0,0,0,0,0.2009188548355,0,0,0,0.0596558239887991,0,0,0.00511718308414258,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0168419594632336,0,0.0178178136977007,0,0,0,0,0,0,0,0,0,0,0.68885944018785,0,0,0,0,0,0,0,-0.0399707303422596,8.67361737988404e-19,0,0.161156059554069,0,0,0,0,0.0348804227413203,0,0,0,0,0.0140101961867806,0,0,0,0.0165844350454814,-0.0308670621823143,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0677695833704792,0,0,0,0,0,0,0,0,0,0,0,0,0.06403342893944,0.077363490973717,0,0,0,0,0,0,0.187670250493615,0,0,0.0264023264813712,0,0,0,0,0.0993865012962081,0,0,0,0.0504264625280923,0,0.118318894957089,0,0.141674787674341,0.018730337512929,0,0,0,0,0.000576711251164352,0,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0,0.289386393920099,0,0,0.0204113187103279,0.0981613541926337,0,0,0,0,-0.233869844249117,0,0,0.326452157385656,0,0,0,0,0,0,0.0910427902596633,0,0,0,0,0.122425883736558,0,0,0,0,-0.432520669432688,0,0,0,0,-0.0858271246601982,0.233495222984829,0,0,0,0.0993666420968271,-0.240758458381087,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0426756297053726,0,0.0169704614577536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174365099147189,0,0.352447776981943,0,0.0327751801323694,0,0,0,0.096645288046916,0.200428670584722,0,0,0,0,0.00433294624302023,0,0,0,0,0,-0.00938668380069512,0.0191999159012335,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956373046119324,0,0,0.0182753479990751,0,0,0.079381598714632,0,0,0.307243789044698,0,0,0,0,0,0.0560203422309011,0,0,0,0,0,0,0,0,0,0.0121828803485437,0,0,0,0,0,0,0,0,0.0136376559843615,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.107433195969263,0.162530064480038,0,0,0,0,0.0169204681771871,0,0,0.171197217172049,0,0,0,0,0,0,0.130237480114327,0,0,0.00717522132858642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290375818521728,0,0,0,0,0.0173741670750976,0,-0.0424137955291156,0,-8.67361737988404e-19,-0.00554995991738681,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.0263430428993568,0,0,0.00359053939539739,0,-4.33680868994202e-19,0.123044704652508,0,0,0,0,0.0449172019999769,0,0,0,0,0,0,0,0,0,0,0.144707230772817,0,0,0.0254376516264408,0.029908326724516,0.145107083378328,0,0,0,0.0639291944255153,0,0,0,0,0,0,0,0.021347772191878,0,0.00981826255883918,0.0221881331012542,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.0525527459060867,0,0,0,0.203561845572059,0,0.0670355780176818,0,0.128274088598354,0,0,0,0,0.111270763068106,0,0,0,0,0,0,0,0,0,0,0.0857608468979275,0.0277439343805198,0,0,0,0,0.193193196347856,0,0,0,0,0,0,0,0,0,0,0,-0.0202534455036685,0.0247711783633366,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0.0390641426479904,0,0,0.137842045622153,0.065227371784299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172278293019129,0,0,0,0,0.046623883799375,0.0165039867885419,0,0,0,0,0,0.0111499767486952,0,0,0,0,0,0,0.0841542169635764,0,0,0.0369582989970254,0,0,0.00761361337361132,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554652103217315,0,-0.0464273530221646,0,0,0,0,0,0,0,0,0,0,0,-0.0231739273017088,0.00670640785027378,4.33680868994202e-19,0,0.000150465446087326,0,-0.0177010576301956,0,0,0,0.0366067262128677,0,0,0,0,0,0.0244712157100863,-0.0611932153485467,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386215633256438,0,0,0.0628980358414549,0,0,0,0,0,0.294863313337768,0,0.202909504452388,0,0,0,-0.201549095789825,0,0,0,0,1.1240966435043,0,0,0,-3.87747779540915,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.233625429415162,0.0927553829581877,0,0.939525231554561,0,0,0,0,0,0.37552262391119,0,0,-0.230951718524183,0,0,0,0,0.35218878345919,0,-0.256013921150491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542112883141225,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082622862983456,0,-0.207307520762261,0,0,-0.0451393863380247,0,0,-0.118575747276198,0,0,0,0,0,0,0.134475209050962,0,-0.257679205154706,0,0,0,0,0,0,0.00625892285281152,8.67361737988404e-19,0,0,0,0,0,0.043926323656631,-0.047064464625867,0,0.0309618264551898,-0.00692482396735919,0,0.175413867862281,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453294022793406,0,0,0,0,0,-0.126087310903967,0,0.0277855363867759,0,0,0,0,0,0.038948671156612,-0.0593772435196462,0,0,0,0,0,0,0.0872851195568106,0,0,0,0,0,0.00306713422334581,0,0.0130851444141689,0,0,0,0,0,0.0111285983229999,0,0.00455372693725499,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.000572896115448573,0,0.000120429847624592,0,0,0,0.00060496233885759,0,-0.00142314552107142,-0.000451283132926936,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364794953957141,0,0,0,0,0,0,-0.0440247644950663,0,0,0,0,0,0,-0.00928425956795406,0,0,0,0.105355856718148,0,0,0,0,0,0,0,0,0,0.0196413010122985,0,0,0,0,0,-0.100494174556306,-0.00173448570609308,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166222876756411,0,0,0,0,-0.00366875733676517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351174843991287,0,0,0,0,0,-0.0106777783170735,0,-0.00603820831221926,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.00359944555767742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164849857524742,-0.00657531329977689,0,0,0,-0.0152431437133916,0,0
