,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X600188.SH,X300072.SZ,X601992.SH,X601991.SH,X600547.SH,X600362.SH,X002460.SZ,X600886.SH,X600111.SH,X000786.SZ,X000898.SZ,X600176.SH,X600516.SH,X000709.SZ,X600157.SH,X600027.SH,X000553.SZ,X000792.SZ,X600352.SH,X000408.SZ,X600489.SH,X002271.SZ,X600339.SH,X600219.SH,X600299.SH,X000959.SZ,X000723.SZ,X600808.SH,X601158.SH,X000883.SZ,X002092.SZ,X002470.SZ,X000825.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.473112038266193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365469908964257,0,0,-0.072343081151059,0,0.0129759724492174,0,0,0,0,0,0,0,0,0,0,0.00710787194903323,0,0,0,0.0449791545074239,0,0,0,0.0165344107871729,0.00959809865933429,0,0,0,0,0,0,0.0299834298688565,0,0,0,8.78454612192815e-05,0,0,0,0,0,0
X600028.SH,0.357339268765876,0,0,0,0.135208711657902,0.0201536235902976,0,0,0,-3.46944695195361e-18,0,0,0,0.00932680534209775,0,0,0,0,0,0,0,0,0,-0.00729884818247062,0.0441001007274481,-0.0667002673835927,0,0,0,0,0,0.016842083707105,0,-0.00227244475966236,0,0.00799568085057674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591845188041263,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0292292291895279,0.0307086414807654,0,-0.092342101389073,0,0,0,0,0.432380905398101,0,0,0,0,0,0,0,0,0,0.163704893811118,0,0,0,0,0,0,0,0,0,0,-0.0132168420377112,0,0,0,0,-0.0439963668680906,0,0,0,0,0,0,0,0.0368120765323769,0.125624629219886,0,0,0.000804226190718817,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0,0.00243433645472283,0,0,0,0,0,0,0,0,0,0,-0.0821843196851746,0,0,0,0,0,0,0,0,0.0342674641819125,0,0.304476465065567,0,0.00628811556553729,0,0,0,0,0,0,-0.0492483433773317,0,0,0,0,-0.0684202384283692,0,0,0.176813826882531,0,0,0,0,0,0.115357977564127,0,-0.0802896902638127,0,-0.018472827985098,0,0,0,0,0,0
X600585.SH,0,0,0.251517751365269,0,0,0.112442533402002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036394303944329,0,0,0.0146862861105596,0,0,0.0638994685060033,0,0,0,0,-0.0657401011679498,-0.141396533149727,0,-0.321342347983206,0,-0.0417823786177366,0,0,0.133520573938034,-0.241844905516604,0.223052467617392,0,0,0,0,-0.265005034720492,0,0,0,-0.0135516058238103,0.022628927124663,0,0,0,0,0,0
X601600.SH,0,0,0,0.152658520313538,0,0,0,-0.0806023862052278,0,0,0,0,0,0.0230708674053428,0,-0.00999613722476921,0,0,0,0,0,0,0.113855009659587,0,0,0,0,0,0,0,0,0,0.0264119127043168,0,0,-0.0153030956228109,0,0.1447527795993,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211378496723792,-0.0146862067220171,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0711489452920719,0,0,0,0,0,0,0,0,0,0,0,0.0348887521352933,0,0,0.0205431110249645,0.00412542000591441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249864386081849,0,0,0,0,0,0.0623926273541167,0,0,-0.0376834228452424,0.023327000856422,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069668382931921,0,0,0,0,0,0,0,0,0,-0.0757710674623035,0,0.0823511896550484,0,0,0,0,0,0,0,0,0,-0.116744811894519,0,0,0,0,0,0,0,0,0.546493691657451,0,0,0,0,0,0,0.00797364794131159,0,0,0,0,0,0
X600011.SH,0,0,0.0266062568780078,0,0,0,0,-0.0159400422799766,0,0,0,0,0.0383774578612693,0,0.102976449580909,0,0.097293301992318,0.148268753097844,0,0,0,0,-0.0365683811911256,0.028541464760724,0,0,0,0,0,0.0592940956312729,0,0,0,0.0128025449037101,0,0,0,0,0.0158168120255894,0,0,0,0,0,0,0,0.018268523937135,0,0,0,-0.00599627655866391,0.0128668979352096,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292255944552541,0,0,0,0,0,0,0,0,-0.00241532470389866,0,0,0,0,0,0,0,0.0196244127877579,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0750797676006522,0,0,0,0,0,0.148839981148291,0,0,0,0,0,0,0,0,0,0
