,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X000708.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X000983.SZ,X600795.SH,X600362.SH,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X600995.SH,X000629.SZ,X000807.SZ,X000408.SZ,X600219.SH,X600096.SH,X000933.SZ,X600489.SH,X000723.SZ,X600378.SH,X000831.SZ,X002080.SZ,X600348.SH,X000932.SZ,X600801.SH,X600141.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784481648181193,0,0,0,0,0.0328688414813561,0,0,0,0.0993296568726125,0.578319797551465,0,0,0,0,-0.181193401235524,0,0,0,0,0,0,0,0.0702642148674292,0,0,0,0,0,0,0,0,-0.0315582836766871,0.050524922551153,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.257208151328496,0,0,0,0,0,0,0,0,0,0,0,0.013161638104685,0,0,0,0,0,0,0.15665361185104,0,0,0.0382845058903097,0,0,0,0,0,0,0,0.0940895503332554,0,0,0,0,0.0966583433652858,0,0,0,0,0,0.0496625566528952,0,0,0,0,0,0,-0.00883345314459406,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0164386804118735,0.0469942749527534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817121732914588,0,0,0,0,0,0.0877718632785142,0.097079616922939,0,0,0.0132866825469219,0,0.0374899061219606,0.089868858263674,0,0.210203756741941,0,0.0134841388158033,0,0,0,0,0,-0.00941294244143066,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0208577477527357,0,0,0,0,0,0,0,0,0.218625966271758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.114504868102769,0.0509929862813484,0,0,0.325755793547677,0.0229001752377562,0,0,0,0,0,0.209891810091838,0,0,0,0,-0.196309630407346,0.0572958027714144,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.179868075946184,0,0,0,0,0,0,0,0,0,0.0311258539403085,0,0,0.156082565997956,0,0,0,0,0,0,0,0,0,0,0,0.0231110543033233,0,0,0.0210775809203158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291130926551637,0.0165245507681825,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.00507050831641802,0,0,0,0,0,0,0,0,0,0.109356758403849,0,0,0,0,0,0,0,0.113629994434121,0,0,0,0.0412891304517173,0,0,0.0561832157138041,0,0,0,0.0883220212901351,0,0,0,0,0,0,0,0,0,0,0,-0.0164867231418288,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827049637004404,0.165645791445522,0,0,0,0.0759107254315439,0,0.242854527653228,0,0,0,0,0,0,0,0,0.0297454626466072,0.142768301307957,0,0.0510288574992299,0,0.0272037810424084,0,0,-0.0530706211400378,0.175839620209125,0,0,0,0,0,0,0,0,-0.00259360930569173,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145783819376452,0.0290816666548582,0,0,0,0,0.0617439206992523,0,0.0311431818899705,0,0,0,0,0,0,0,0,0.0105481769063016,0.0254576618985995,0,0,0,0,0,0,0,0,0.0217776078208792,0,0,0,0.0757056559877179,0,0.0957452788010627,0,0.124453365980846,0,0,0,-0.00170879908517267,-0.00867977993217959,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.113117193150501,0,0,0,0.057839379815469,0,0,0,0,0,0,0,0,0,0.0884980021614535,0.0143557800187728,0,0,0,0,0,0,0,0.734874279237433,0,0,0,0,0,0,0,0,0,0,-0.114067315970238,0,0.0298691901029934,0,0,0,0,0,0,0,-0.00350865233313823,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.115980009236077,0,0,0,0,0,0,0,0,0.107152354365913,0,0.0213799967002661,0,0.0941269417447117,0,0.0616051283710691,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.191082945504143,0,0,0.189194318425786,0,0,0,0,0,0,0,0.00988480484852684,0,0,0,0.0908712276923849,0,0,0,0,0,0.0247346986428662,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0932869962514048,0,0.0488676168838666,0,0,0,0.169566884930917,0,0,0,0,0,0.00181565677953516,0,0,0.107536116138209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514640511981879,0,0,0,0,0,0,0.0303549685791873,0,0,0,0.00952721442995082,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0376430883110958,0,0.182310249425117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806229700988538,0,0,0,0,0,0,0,0,0.0224089614519909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288692358425631,0.0228634034405825,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0194139461346312,0,0,0.0304753853194078,-0.259868851852009,0,0,0.076224434108954,0.175150588226693,0,0,0,0,0.0520564239494384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703666904527376,0,0,0,0.0234127879407153,0,-0.112777484401722,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.178757995332366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355161687920633,0,0.110047830967668,-0.0418957963067151,0,0,0,0,0,0.0654523516516466,0,0,0,0.314372747290993,0,0,0,0,0,0,0,0,0,0.0157832102316885,0,0.0119818376553649,-0.02950048042962,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.053436064111582,0,0,0,0,0,0.186944072672372,0,0,0,0,0,0,0,0,0,0,0,0,0.0660908476376391,0,0,0.0731896759290442,0,0.121619540546316,0.178897296991255,0.0622532037666363,0,0,0,0,0,0,0,-0.163775142727375,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712936578162737,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219244550782086,0,0,0,0.161849688758683,0,0,0,0,0,0,0,0.0616538259969158,0,0,0.0234595049926008,0,0,0.0861086612207997,0.11016726785217,0,0,0,0.0363476576612853,0,0,0,0,0,0,0,0,0,0,0,-0.0104697133989609,1.0842021724855e-19,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151198448351107,0,0.287430466834229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177289518680707,0,0,0,0,0.00163977300159081,0.00164313223183907,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466994621341841,0,0.0959558003074804,0,0.00983662177954903,0,0,0,0,0,0,0,0,0,0,0.1028375021049,0,0,0.0569807505712996,0,0,0,0,0.101113560182671,0,0,0,0,0.252614288157393,0,0,0,0,0,0,0.0245822671108963,-0.0128986268752539,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.325391527020664,0,0,0,0,0,0.176760167540069,0,0,0,0,0,0,0,0,0,0.0759735762338529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267104223691445,0,0,0,0,0,0,-0.0425856455689376,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0550531484747605,0,0,0,0,0.507151552643733,-0.18670148821124,0,-0.00683918295681136,0,0,0,0,0,0,0,0,0,0,0.424965949784182,0,0.205545870612901,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335778838099343,0,0,0,0.0179191036601235,0,0,0,0,0,0,0,-0.0478555919457156,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0926153861377452,0,0.121381131249168,0,0,0,0,0,0,0,0,0.0546387303696764,0,0,0,0,0,0,0,0,0,0.156256828142967,0,0,0,0.0391289693258467,0,0,0,0,0,0,0,0,0,0.214664131978848,0,0,0,0,0,0,0,0.0302713922850245,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218809618268065,0.099063168233541,0,0,0,0,0,0,0,0,0,-0.0673925664540344,0,0,0,0,0,0.00255974658268296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207744643194049,0.040264571939589,-0.0551809977897815,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.116346599230531,0,0,0.157453399161935,0,0,0,0,0.00868550958587621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.344039881848062,0.104820622762162,0,0,0,0.24283535201906,0,0,0,0,-0.0341905497933309,0.0307597105855506,0,0,0,0,0,0,-0.0140223247852086,0.00799453534527046,0,0,0,0,0,0
X600995.SH,0,0,0,-0.0509492374756389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531393817689711,0.00140327661819616,0,0,0,0,0,0.19328937673663,0,0.165039109117255,0,0.074987665069008,0.0180503524691779,0,0,0,0,0,0,0,0.0301478930137724,0.0639415992873649,0,0,0.00904720492955602,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.41488404121625,0.0414277683259887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567907450424033,0,0,0,0,0,0,0,0,0,0.0180436216034196,0,0.0767324843023952,0,0.161507582722262,0,0,0,0.00312993356757152,0.0397262996467635,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112872927327093,0,0,0.456210735219349,0,0.056561057368566,0,0,0,0,0,0,0,0,0,0.15378987850235,0,0,0,0,0,0,0,0,0,0,0.195670594265608,0,0,0,0,0,0,0,0.0343943849778973,0,0,0,0.0370467656534086,-0.0358812447065558,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.171055580490445,0.0345244179521753,0,0,0,0,0.0502143754869129,0,0,0,0,0,0,0,0,0,0.11036870178258,0.0281558259205016,0,0,0,0,0.0480587788905622,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00555214630993978,0,0,0,0,0,0,0,0,0,0,0,0,0.0301857625017393,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101616039676876,0,0.101756015077933,0,0.193231543006222,0,0,0,0,0,0,0,0,0.0568217360292558,0.0315907484557223,0,0,0,0,0,0.028053212752039,0,0,0.0897623726169437,0,0,0,0.0876487086481173,0,0,0,0.00851860586414603,0,0,0,0,0,0,0,0,0.0170056087547449,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.022496956560151,0.0650756797580213,0,0,0,0,0,0,0,0,0,0,0,0,0.0426946982851476,0,-0.0280328436733492,0,0,0,0.0236272739047633,0.0950619428848472,0,0,0,0,0,0,0,0,0,0,0,0.241638551042775,0,0,0.520523192434901,0,0,0.0816731198020875,-0.0580496667708783,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.147237018508988,0,0,0,0,0,0,0,0.0920812931890188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130843427881106,0.567220807502239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111240624012974,0.00538018924889456,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0309628787830147,0.0193358962210225,0,0,0,0,0,0,0.488740491509356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13336918351255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400855849861838,-0.000557760042244351,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.116363667368305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387985271985174,0,0,0,0,0.0845718594845399,0,0,-0.00375850182578229,0.108374971816727,0,0,0,0.09049161091232,0,0,0,4.33680868994202e-19,0.0212102167726855,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.0932190703120599,0,0.16108338709413,0,0,0,0,0,0,0,0,0,0.184366402068277,0,-0.0584867666558516,0,0,0,0,0,0,-0.101113368152492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302382355015293,0,0,0,0,0,0,0.0357985609223431,0.0322811572094643,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.548021243349699,0,0,0.0978340902523699,0,0,0,0,0,0,0,0.00605331704312551,0,0,0.0225927970319612,0,0,0,0,0,0,0.0484707009031236,0,0.142636118876572,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0862959032240106,0.0419390714190107,-0.0111276755246146,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514668640092487,0,0,0,0,0,0,0,-0.178668176966339,0.29408129006806,0,0,0,0,0.032804798582272,0,0,0.103513756204693,0,0,0,0.0294532537092585,0,0,0,0.0307984203973054,0,0,0,0,0,0,0,0.00939470697390221,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.0916158457665414,0,0.038480651944632,0,0,0,0,0,0,0,0.0635056336853457,0,0,0,0.0365884052125393,0,0,0,0,0,0,0,0,0,0,0.0658367508229015,0,0.119135634054332,0,0.140303410913363,0,0,0,0,0,0,0,0,0,0.036602197118754,0,0,0,0.0212339191049672,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0303121360159359,0,-0.161106639034096,0,0,0,0,0,0,0,0.0238579373342104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114959785469482,0.106666193864642,0,0,0,0,0,0,0,0,0,0,0,0.00947089722890787,0,0,0,0.130446067664785,0,0,0,0,0.00369420410433251,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.491522731323746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117233794773627,0,0,0,0,0,0,0,0,0,0.106748389217563,3.46944695195361e-18,0.0905426000807862,0,0,0,0,0,0,0,0.107354581422748,0,0,0,0,0,0,0,0,0,0,0,0,0.0120279980360817,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0303544959684413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509707331425638,0,0,0,0,0.0107331426773903,0,0.104318919043331,0,0,0,0,0,0.0159803955332846,0.0202567101529677,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.19353934784457,0,0.102512208968351,0,0,0,0,0.0855083825711676,0,0,0,0,0.0790671594583538,0,0,0,0,0,0,0.159831329318176,0,0,0.115937148529271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339666504285164,0.0313734220284053,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0420677140533623,0,0,0,-0.0755154675894731,0,0,0,0,0,-0.0499927214248667,0,0,0,-0.347763146525285,0,0,0,0,0.243921751253003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844541596399786,0,0,0,0,-0.0593245032346557,0,0,0,0,0,0,0.0666715126898185,-0.0925255332172397,-0.067452952917611,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.374639641119113,0,0,0,0,0,0,0,0,0.57838395783958,0,-0.184552459743141,0,-0.334656441617159,0,0,0,0,0,0.0167922472352337,0,1.0003371152744,0,1.03370383234729,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.390767806162799,0,0,0.0377128807744807,0,-0.4124335574695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192631200534285,0,0,0,-0.427199163590448,1.13557366303771,0,-0.306785067765253,0,0,0,0,-0.0139094697031205,0,0,0,-1.38777878078145e-17,0,0,-0.502177027139038,1.29545110032024,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143962487813414,0.0866801763319209,0,0,0,0.0262008353695532,0,0,0,0,0,0,-0.0905999365215033,-0.0546299469322988,0,0,0,0,0,0,-0.0513743217126519,0,0,0,0,0,0,0,0,0.0869520197318861,0,0,0,0.00402707195047204,0.00683273636325952,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.059055006033686,0,0.0338505529055552,0,0,-0.0732415557594812,0,0,0,0,-0.0082532865328257,0,0,-0.108792378832348,0,0.0076578279393113,0,0,0,0,0,0.00130574056073377,0,0,0.0567483448902714,-0.0261873809274087,0,0,0,0,0,-0.0121049730967402,0,0,0,0,0.152487418046188,0,0,0,-0.0533696436159602,0,0,0.00781001588601268,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000206141961247121,0,0,0,0,0,0,0,0,-0.000803861504356995,0,0,0,0,0,0,0,0,0,0.000131996890256579,0,0,0,0,0,0,0,0,0.0155111148522427,-0.0169171486481592,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00371013263377417,0,0,0,0,0,-0.00735135736159414,0,0,0,0,0,0,0,0,0,0,0,0.00607512211824234,-0.00749909929399773,0,0,-0.000458399216713417,0,0,0,0,0,0,0,0,0.00320385862639007,-0.012509162949739,0,0,0,0,0,0,0.00178887553295478,0,-0.00325805829413975,0,0,0,0,0,0.00649461168844089,-0.00129202838487843,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282054846496304,0,0,0,0,0,0.000198335098994808,0,0,0,0,0,0.00324502510233964,0,0,0,0,0,0,0.00145793324865354,0,0,0,0,0,0,-0.0036483406812801,0,0.0174800768952709,-0.0230039704134005,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398446240129286,0,0,0,0,-0.00766908712053499,0,-0.00703422877521636,0,0,0,0,0,0,0,-0.000982124568933564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181035207773673,-0.00427398798149815,0.0233289148791004,0,0,0,0,0,0
