,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X000539.SZ,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X002075.SZ,X601158.SH,X600352.SH,X000898.SZ,X600021.SH,X601992.SH,X600309.SH,X000883.SZ,X002353.SZ,X000027.SZ,X600660.SH,X600808.SH,X000629.SZ,X002470.SZ,X000878.SZ,X600863.SH,X000792.SZ,X000060.SZ,X600307.SH,X000959.SZ,X600098.SH,X000825.SZ,X600578.SH,X600489.SH,X300072.SZ,X601918.SH,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.634742543836937,0,0,0.041344896785689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521190810762896,0,0,0,0,0,0,0.024050930902175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X600028.SH,0.24246490384792,0,0.0365872310954602,0,0,0.209471811423585,0,0.0769659623682525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403944661412037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0362674573972838,0,0,0.149491427351534,0,0.0881586662092922,0,0.168393342873923,0,0,0,0,0,0,0,0,0,0,0,0.017631356710671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02150916235421,0,0,0,0,0,0,0,0,0,0,0,-0.0185404457715314,0,0,0,0,0,0,0
X600010.SH,0,0,0.0867186558872519,0,0,0.0150777803914314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139178860219891,0,0,0,0,0,0,0.204267575297224,0.130963343053885,-8.67361737988404e-19,0,0,0,0.222310724715306,0,0,0,0,0,0,0,0,0,0.0207933304764226,0,0.00834712126954677,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0328738277076433,0,0.147319574728737,0,0,0,0.133168671466394,0,0,0.0780438168556301,0,0,0,0,0,0,0,0,0,0,0,0,0.00794810352399359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420352250994252,0,0,0,0,0,0,-0.0051862697535971,0.00315844715959675,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.10737485298243,0,0,0,0,0,0,0,0,0,0.04469752171045,0,0,0,0,0,0,0,0,0,0.32344819305341,0.0682566224047709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895749185239496,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0583450404980643,0,0.0695029929938378,0.13241409522619,0,0,0.0288022806512185,0,0.0549918234878675,0,0,0,0,0,0,0,0,0,0.0360630706107411,0,0,0.0524020286480508,0.109865329262778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207839174580521,-0.0211099115602155,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.171430270368828,0.334345607545799,0,0,0,0,0,0,0,0.187137347665579,0.0932002876918652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167363251639189,0,0,0,0.00636975431972222,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0805369837897139,0,0.0179805104764238,0,0.0794244620865939,0,0,0,0,0,0.0214221763715754,0,0,0,0,0.171805481748901,0,0,0,0,0,0,0,0,0,0,0.279434267243529,0,0,0,0,0,0,0.10000622444349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.169639298455011,0,0,0,0,0,0,0,0.123252401145985,0,0,0.245034850744381,0,0,0,0,0,0,0,0,0.0943554888362207,0,0,-0.0889307978782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234153504206337,0,0.00732372719389559,0,0,0,0,0.00218510869764958,-0.0196108299216928,0,0,0,0,0,0
