,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X600157.SH,X300072.SZ,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600299.SH,X600623.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000408.SZ,X000898.SZ,X600352.SH,X600583.SH,X000983.SZ,X000883.SZ,X600549.SH,X000539.SZ,X000027.SZ,X000959.SZ,X600176.SH,X002470.SZ,X000012.SZ,X600021.SH,X000630.SZ,X601699.SH,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0106397474664556,0,0,0,0,0,0,0.00558905098807105,0.00199639222796231,0,0,0,0,0,0,0,0,0,0.0159673575646589,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.103827830194839,0,0,0,0.0234704818647296,-1.35525271560688e-20,0,0,-0.00875287969694913,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0298945195445802,0.039905065175423,0,0,0,0,0,0,0.0207209624920689,0,0,0,0,-0.0445452749771913,0,0,0,0,0,0,0.0113793757787801,0,0,0,0.0224911872343014,0,0,0,0.0532111503684696,0,0.0425579371577019,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609300057559836,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.144391793400299,0.10865032079567,0,-0.0129383952348567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155604517844891,0.0374576925656677,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044357781966058,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.169629544915965,0,0.0669036190713979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21634771473928,0,0,0,0,0,0,0,-0.0969662869228963,0,0,0,0,0,0.0668141320217388,0,0,-0.0101072618900861,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178109822922743,0,0,0,0,0,0,0.0354919908750172,0,0.0392185822488215,0,0,0,0,0,0,0,0,0.00398147670846487,0,0,0,0,0,0,0,0.0403447111495793,0,0,0.160665539888542,0,0,0,-0.0101199587209088,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0806465627934076,0,0,0,0,0.101036049153824,0,-0.0054761847423921,0,0,0,0,0,0,0,0,0,0,0,0.199100157814588,0,0.160978727067759,0,0,-0.0277838501662586,0,0,0,0,0,0.00633823919512384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0217248982358024,0,0,0,0,0,0,0,0,0,-0.0290906371868173,0.0189884448192082,0,0,0.00638546393842477,0,0,0.00188516099437174,0,0,0,0,0,0,0,0,0,0.0165246603050917,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491287700394497,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.00859992881556692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588473495779465,0,0,0.0611072535589283,0,0,0,0.0461413884689378,0,0,0,0.0683578754407347,0,0,0,0,0,0,0,0.00945931143187021,0,0,0.39557945696416,0,0,0,-0.00425078478651256,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364168620119168,0.015980603055965,0,0,0.0235196612840124,0,0,0.0393203124330495,0,0,0,0,0,0,0,0.109627171548393,0,0.0280857860724989,0,0,0,0,0.0577663036581932,0,0,0,0.116500827494611,0.103795413393784,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.19273265624101,0,0,0,0,0,0,0,0,0,0,-0.0603092293142837,0,0,0,0,0,0,0,0,0,0,0,0.0291119238639843,0,0,0,0,0,0,0,0.642432059941698,0,0.00796967694361849,0,0,0,0,-0.111265558254877,0.155913945810538,0,0,0,0,0.130502433622402,0,0,0.0144425807890823,-0.0211210719333678,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0301479720347301,0,0,0,0,0,0,0,0.00147745861458206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423595432660155,0,0.0468568587549451,0,0,0,0,0,0.0334376999561645,0.0687710653346028,0,0,0,0,0,0,0,-0.0200162104815082,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652541766924956,0.179030804482357,0,0,0.10284730512412,0,0,0,0,0,0,0,0,0,0,-0.188403572731389,0,0,0,0,0,-0.147855121609569,0.0847815525044923,0,0,0,0,-0.0941300098657839,0,0,0.0264273768711196,0.129480448265659,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0394949873048608,0,0,0,0.00392600834703447,0,0,0,0,0.0852006470334463,0.195088487208733,0,0,0,0,0.143288396391825,0,0,0,0,0,0,0,0.00185141894237584,0,0,0,0,0,0,0,0.0560040781371358,0,0,0.0620923122927579,0,0,0.0754059459034531,0,0,0.0107797024053846,0.00834606763214385,0.0562545561570588,0,-0.0485973133617228,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016942580492323,0,0,0,0.0115589022834154,0,0,0,0,0,0,0.0572283656605977,0,0,0,0,0,0.072317334388776,0.0689691136062857,0,0.0524720359325217,0,0,0,0,0.0848957493833958,0,0,0,0,0,0,0,-0.0288581626098482,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0856757894555842,0,-0.0218710443930743,0,0,0,0,0,0,0,0.175788609152882,0,0,0,0,0,0.0107080203346637,0,0,0,0,0,0,0,0,0.0176847685196246,0,0,0,0.0143493128781421,0,0,0,0,0,0,0,0,0,0.0248525620149126,8.67361737988404e-19,0,0.000303441853332713,0,0,0,0,0,0,0
