,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X600188.SH,X600010.SH,X000301.SZ,X600011.SH,X000877.SZ,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X002326.SZ,X600426.SH,X002080.SZ,X300037.SZ,X600803.SH,X000408.SZ,X600219.SH,X600096.SH,X000723.SZ,X601991.SH,X600141.SH,X600795.SH,X000786.SZ,X002407.SZ,X000825.SZ,X600399.SH,X600295.SH,X600688.SH,X600489.SH,X000983.SZ,X600352.SH,X600027.SH,X601699.SH,X002353.SZ,X600160.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0553888534239597,0,0.0412009780128332,0,0,0,0,0,0,0,0,0,0,0.0477839798092846,0,0,0,0,0,0,0.0492063040186199,0,0,0,0,0,0.0314920250657821,0,0,0.0588179338230366,0,0,0,0,0,0.0638603566000135,0.16374373153015,0,0,0,0,-0.0114447820383733,0,0,0,-0.0681050891232419,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440883720708499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593029664478721,0,0,0,0,0,0,0,0,0.113017469791246,0.00412469208527608,0,0.0192877376992291,0,0,0.0668328463017257,0.157697007941709,0,0,0,-0.0101959212654245,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.162633735911182,0,0,0,0,0,0,0,0.197826257711768,0,0,0.033331651334364,0,0,0,0,0,0.0705474554854382,0,0,0,0,0,0,0,0,-0.0943193490022737,0,0,0.0951545899350264,0,0,0.135770958135014,0,0,0,0,0,0,0,0,0.0483042305825659,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0202267109779235,0,0,0,0,0,0,0,0,0,0,0,0.0810167817920233,-0.0536654969937831,0.275632819413678,0,0,-0.00388870467692059,0,0,0,-0.0394401576739137,0,-0.0013100434628353,0,0.0666859409978613,-0.0438559851041365,0,0,0,0,0,0,0.152255380855358,-0.0989336294593819,0.00815528338042177,0,0,0,0,0.00835147861862648,0,0,0,0,0.0335646329174262,0,0
X002460.SZ,0,0,0,0,0,-0.122492571787109,0,0,0,0.419262521348631,0,0,0.0547088170806087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290322693074998,0,0.162748200602348,0.0193780056351441,0,0,0,0,0,0,0,0,0,0,0,-0.00399465700346383,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.136199133119973,0,0,0,0,0,0,0,0,0,0,0.410128924641055,0.0898926630858168,0,0,0,0,0,0.0261698203759272,0,0,0,-0.00262440062180791,0,0,0,0,0,-0.00693935187255346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192173742930896,0,0,0,-0.0405124083123024,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.14123189917562,0,0,0.379616882924679,0,0,0,0,0,0,0,0,0,0,0,0.00225472369787736,0,0,0,0,0.18520830870918,0,0,-0.0573189262872732,0,0,0,0,0.0358136472412786,0,0.253737660928337,-0.0326479034983391,0,0,0,0,0,0,0,0,0,0,0.0154925406983641,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.037959037779955,0,0,0,0,0,0,0,0,0.0615076362736025,0,0,0,-0.165165296830036,0,-0.0550848272563731,0,0,0,0,0,0,0,0,0,0.312299308642888,0,0,-0.196822747184928,0,0,0,0,0,0,0,0.136061498447359,0.0383796976777426,0,0.206337254970244,0,0,0,0,0,0.0358011853805793,0,0,0.0710694103755497,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0101240775363458,0,0,0,0,0,-0.0235738013707925,0.102646739437002,0.166723789562071,0.0443338261617447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071322842686018,0.0572940337306517,-0.128992786432249,0,0,-0.0033236540024064,0,0,0,0.334696694425644,0,0,0,0,0,0,0,0,0,0.104374691353091,0.0391905855976155,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.49686262097885,0,0.104051024046931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275081337924464,0,0,0,0,0.123352573767864,0.0125318902317097,0,0,0,0,0,0,0,0,0,0.0355165291491747,0,0,0,0,0,0,0,0.0273251266167844,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222651358607088,0,0.058749906082284,0,0,0,0,0,0,0,0,0.0228047480700716,0,0,0,0,0,0,0.0182634447393276,0,0,0,0,-0.00337468370079383,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.049801612620721,0,0,0,0,0.133043790590492,0,-0.068451081532999,0,0,0,0,0.19677578384243,0,0,0,0,0,0,0,0,0,0.0194704677410792,0,0,0,0,0,0,0,0,0.408961337175242,0,0,0,0,0,0,0,0.376918817335033,0,0,0,0,-0.00346733646123208,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.307705556770037,0,0,0,0,-2.16840434497101e-19,0,0.0704996877529264,0,0,0,0.0487082302148826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107132427160353,0,0,0,0,0,0,0.0323593745062931,0,0.155716894914211,0,0,0.16488490754482,0,0,0,0,0,0.0723220181826914,0,0,0,0,0,0,0,0,0
