,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X600362.SH,X002460.SZ,X600188.SH,X600801.SH,X002466.SZ,X600352.SH,X600795.SH,X601991.SH,X000786.SZ,X600688.SH,X002271.SZ,X600111.SH,X002353.SZ,X600176.SH,X601992.SH,X600027.SH,X600583.SH,X000723.SZ,X600426.SH,X600516.SH,X600299.SH,X000898.SZ,X600489.SH,X600612.SH,X600219.SH,X601158.SH,X000709.SZ,X000883.SZ,X000792.SZ,X000553.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X000825.SZ,X002080.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0871114680947595,0,0,0.0100494377884988,0,0,0,0,-4.33680868994202e-19,0.0183844415857949,0,0,0,0,0.222288914520542,0,0,0,0.0271463563163692,0,0,0.0015432106320965,0,0,0.044553524769317,0,0,0.18716066151509,0,0,0,0,0,0,0,0,0,0,0,0.0117099260771877,0.00374508886427521,0,-0.00886826726211417,0.00597153974761163,0,0,0,-0.00476677469872274,0,0
X600028.SH,0.14404551123741,0,0,0,0,0,0,0,0,0,0.0986491513290157,0,0,0,0,0,0,0,0.0218684876967877,0,0,0,0,0.206878465827908,0,0,0.0353784612043542,0,0,0,0,0,0,0,0,0,0.0513857547828571,0,0,0,0,0,0,0,0,0,0,0,0,0.011244321506423,0,-0.00704499437464645,0.00348710794845359,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.112073223851157,0,0,0,0,0,0,0.236115237694575,0,0,0.0582521983175117,0,0,0,0,0,0,0,0,0,0,0,0.115176956158364,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0490515267685236,0,0,-8.67361737988404e-19,0,0,0,0,-0.010915776352263,0.0285663146729319,0,0,0,0.0204182242877614,0,0
X600585.SH,0,0,0,0,0.0797770031678148,0,0,0,0,0,0,0,0,0,0,0,0,0.390864955908777,0,0,0,0,0,0,0.0250368826901556,0,0,0,0,0,0,0,0.060682875864206,0,0,0,0,0,0,0,0,0,0.0458961675482596,0,0,0,0,0,0.0218576975363115,0,0,0.0207556293543703,0,0,0,0,0.0613753049678428,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0251627687364375,0,0,0,0,0,0,0,0.0941687896679187,0.30524667620633,-0.0195057257440279,0,0,0,0,0,0,0,0,0,0,0,0,-0.277696922866215,0,0.142299961629542,0,0,0.129799744704873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148826839016327,-0.0175123423919183,0,0,0,-8.67361737988404e-19,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0224560104169167,0,0,0.107732972253764,0,0,0.141856806621289,0,0,0.0482863860714664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228806977095505,0,0,0,0.0217006451233944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289459051212849,0.0291486600706938,0,0,0,0.0310181932990607,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0606670457252573,0,0,0,0,0,-0.0973184417887341,0,-0.0250918508476033,-0.167222079476242,0,0,0,0,0,0,0,0,0,0,0,-0.0872089662763252,0,0,0,0,0.920866397653494,0.0237010437348319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468729155617263,0.0502484442604207,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0794121423787681,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.104048564232901,0.261079592737608,0.0681056815813777,0.05154841483851,0,0.0554568437037928,0,0,-0.101280944209971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012224020339261,0,0,0,-0.0182607122693688,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.141897369253908,0,0.271442806534762,0,0,0,-0.0789438878904463,0,0.0806033899644791,0,-6.93889390390723e-18,0,0,0.178375467689318,0,0,0,0,0,0.219838374350988,0,0,0.202304023797093,0,0,0.234744639121721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013000725318083,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0319709145107712,0,0,0,0,0,0,0,0,0.0197990710779868,0.536001365202022,0,0,0,0,0,0,0,0,0,0.000706544928176771,0.0774386810013184,0,0,0,0.0872562983722832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784332630667195,0.014225193959251,0,0,0,-0.0042052835092232,0,0
X600660.SH,0,0,0,0,0,0,0.0147926428714476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101766027058605,0,0,0,-0.095781416850987,0,0,0,-0.0327570377071527,0.0428446655420971,0,0,-0.0316236190251407,0,0,0,0,0,0,0,0,0,0,0,0.0799532638666946,0,-0.0173999271007099,0,0,0,0.0414167618886506,0,0,0,0.0626908115063442,0,0
X600010.SH,0,0,0,0,0,0.100313426580649,0,0,0.167582324905798,0.0728088489976569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344926416632318,0,0,0.00821233438784584,0,0,0,0.00389437034430328,0,0,0,0,0,0,0,0,0,0,0,0.284824467887265,0,0,0.0244102230296959,0,0,0,-0.000224453178120674,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.000410076332242869,0,0,0,0,0,0,0,0,0.0415777118993306,0,0,0,0,0,0,0,0,0,0.18545115030575,0.217144229798072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979956167483308,0,0,0,0,0,0,0.00423465746998448,-0.00527230990975715,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.181235316775652,0,0.130021945732137,0.259940195552601,0,0,0,0,0,0,0,0.0537776494914376,0.0713565220852532,0.129852473432684,0,0,0,0,0,0,0,0.110212990295435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122580753924518,-0.0564498554787555,0,0,0,0,0.0161496245979822,0,0,0,0,0,0,0,-0.0157820271315116,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0422323356833667,0,0,0,0,0,0,0,0,0,0.00122690703608372,0,0,0,0,0,0,0.0366367058804663,0,0,0,0,0,0.105218943972142,0,0.138440667004715,0,0,0,0,0,0,0,0,0,0,0,0,0.0851292172703746,0,0.102179701095687,0,0,-0.00972888971342073,-0.0163191059062486,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0619855365204903,0,0,0,-0.0251904173788387,0.314388561999856,0,0,0,-0.0938821420197462,0,0.237434643492346,0.181080798852646,0,0,0,0,0.22236933138145,0,0,0,0.0831864436169548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712828007899385,0.0146483113527773,0,0,0,0,0.042021162292338,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0420458042020505,0.376387747042674,0,0.181831587616946,0,0,0,-0.0113329552760273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108978470798281,0,0,0,0,0,0,0,0,0,0,0,0.295531008161659,0,-0.0305025805699822,0,0,-0.00122857989469275,0,0,0,0,0.000468157373448019,0,0
X600801.SH,0,0,0,0.71209770046912,0,0,-0.104397254497689,0,0,0,0,0,0,0,0.0784392348652142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127177064543942,0.0274981010314684,0,0,0,0.0240441019617877,0,0
X002466.SZ,0,0,0,0,0,-0.307277589748013,0,0,0.0683016978519948,0,0,0,0,0.200869350510568,0,0.617014492334242,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162108047104676,0,0,0,0,0,0,0,0,0,0.00551170107236248,0.0155734088909178,0,0,0,0.0255402413587569,0,0
X600352.SH,0,0,0,0.0224837767425935,0.114813053736314,0,0,0,0.0824490991816057,0,0,0.015601174902642,0,0,0,0,0,0.0785414819134113,0,0,0,0,0,0,0,0,0,0,0.270912319977994,0,0,0.0648403021907533,0,0,0,0,0,0,0,0,0,0,0,-0.0497252812553833,0,0,0,0,0,0.176333526757291,0,0,0,0,0,0,-0.00641230088393268,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122729167614453,0,0.111190293360957,0,0,0,0,0,0,0,0,0,-0.00899436780055558,0,0,0.0813191983965965,0,0,0.114742751247937,-0.00750095251267564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180703169109088,0,0.0138024555698284,-0.0080230295835809,0,0,0,-0.00669929513897279,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00763755654641429,0,0,0.184630463326902,0.0307394877930034,0,0,0,3.46944695195361e-18,0.0108228820692592,0.0144083281809733,0,0,0,0,0,0,0,0,0,0.0676181124417831,0.0881861780569168,0,0.0409856340864354,0,0.0803215994380419,0.0627815251356704,0.00905530438568739,0,0,0,0,0,0,0,0,0,0,0,0,0.0638283667921257,0,0,-0.0143411775040732,0.00449490883859732,0,0,0,0,0,0
