,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X002466.SZ,X601992.SH,X601991.SH,X600547.SH,X000709.SZ,X600660.SH,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600157.SH,X000898.SZ,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X002092.SZ,X600352.SH,X600808.SH,X601158.SH,X000983.SZ,X000630.SZ,X600219.SH,X600549.SH,X000883.SZ,X000792.SZ,X002271.SZ,X600176.SH,X000723.SZ,X600299.SH,X600578.SH,X000408.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0289266317927074,0,0,0,-0.0126162295831237,0,0,0,0,0.0829722993688419,-0.019444951076055,0,0.0516664905714921,0,0,0,0,0,0,0,0,-0.0226192907688367,0,-0.0598817867126266,0,0,0,0,0,0,0.00349635408431787,0,0,0,0,0,0,0,0,0,0,0,-0.00888459999624236,-0.0205006014237973,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.235888849591338,0,0,0,0,0,0,0,0.0883417909206224,0,0,0,-0.0644945087905285,0,-0.0808039686069178,0,0,0,0,-0.0163796898395245,0,0,0,-0.0344429942653552,0,-0.0316293753604001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692098874718972,0,0,0.00298289022439512,0,-0.0477895021023809,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0176711425452227,0,0,0,0,-0.00321009783213927,0,0.0221763889979507,0,0,0,0,0.00879690619135077,0.00443802607627482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.00819663805216506,0,0,0,0,0.0805510203547305,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.183413915401196,0,1.73472347597681e-18,1.73472347597681e-18,0,0,-0.0169368922671067,0,0,0,0,0.0663821585980026,0,0,-0.0125450820174901,0,0,0,0,0,0,0,0,0,0.250932094263216,0,0,0,0,0,0,0,0.00538489238705286,0,0,0,0,0,0,0.0907604951553144,0,-0.0170802308735446,0.0206685983372528,0,0,0,0,0,0
X600585.SH,0,0,0,0.36410042101218,0,0,0,0.0746793020628814,0,0,0,0,0,0,0,0,-0.0615277221211735,-0.0146448286195976,0,0,0.235119380909654,0,0,0,0,0,0,0,0,0,0,0,0.122390868892338,0,0,0.0517346215620565,0,0,-0.0087880624995719,0,0,0,0,0,0,0,0,0,0,0,0.00447462906423994,-0.0158522999466093,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514791956871202,0,0.0439677955958439,0,0,0.099798164807432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048571620994858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686219884413411,0.00652308021516711,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.242234146713698,0,0,0,0,0,0,0,0,0,0,0,0,0.419704881152028,0.0631476140180794,0,0,0,-0.0539311705255248,0,0.0195661280224794,0,0,0.0332388760630393,0,0.110125273501061,0,0,0,-0.0632864526695529,0,0,0,0,0,0,0,0,0.154641681973967,0,0,0.168228310387384,-0.132374001047271,0,0,0,0.0262487655142846,-0.0510358572501866,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.341393121766725,0,0,0.0365630724947302,0,0,0,0,0.159142891975047,0,0,0.0665667234758963,0.0136453403941912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383202874765439,0,0,0,0,0,0,0,0,0,-0.0324931468529921,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673080636056204,0,0,0,0.0749336535058144,0,0,0,0,0,0,0,0,0,0.00660246307488567,0,0.186573938666564,0,0,0,0,0,0,0,0,0,0,0,0,0.2161288644877,0,-0.0154847330134731,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752224801456834,0,0,0.0200345135925002,0,0,0,0.166555160269537,0,0.245416948706505,0,0,0,0,0,0,0,0.0273905189999508,0,0,0,0,0,0,-0.0154975618941945,0,0,0,0,0,0,0
