,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600547.SH,X600660.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X002460.SZ,X600111.SH,X600010.SH,X600027.SH,X601699.SH,X600160.SH,X002466.SZ,X000301.SZ,X600489.SH,X600426.SH,X000983.SZ,X600803.SH,X601991.SH,X000786.SZ,X000877.SZ,X000933.SZ,X600985.SH,X000807.SZ,X000630.SZ,X600176.SH,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X002271.SZ,X000883.SZ,X600348.SH,X000932.SZ,X000027.SZ,X601666.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443524202486663,0,0,0,0.0778348048012646,0,0,0,0.243098435613319,0,0,0,0,0,0,0,0,0,0,0.00864663838234738,0,0.0229798442128158,0,0,0,-0.060761011207665,0,0,0,0,0,0,0,8.67361737988404e-19,0.0145873439699992,0,0,0,0,0,0
X600585.SH,0,0,0,0.106003266612019,0,0.124836611210561,0,0,0,0.0194715365062799,0,0,0,0,0,0,0,0,0.0142491739304373,0.0513408437899137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102090825324848,0,0,0,0,0,0.0109493198442918,0.14675419982734,0,0,0,0,0,0,0,-0.0109978189041831,0,-0.0485031119030235,0,0,0,0,0
X600886.SH,0,0,0,0,0.0428218780071881,0.0140192587547755,0.0349124904289685,0,0,0,0,0,0,0,0.371242405494265,0,0,0,0,0,0.00907683991319885,0,0,-0.0505846212056756,0,0,0.0364506404715902,0,0,0,0,0,0,0,0,0,0,0,0.0288676400125758,0,0,0,0,-0.071688118474151,0,0,0,0,0,0,0,-0.0306189893457711,0.00311822834617908,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0250060287226813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24822517395254,0.0308316566082564,0,0,0,0,0.0663818744089347,0,0,0,0,0,0,0,0,0,0,0.0258709064022568,0,0.048037548239664,0,0.00446972533568888,0.115985196957638,0,0,0.0463511119802294,0,0,0,0,0,0,0,0,0.0103339096193122,0.0197013868310506,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.252515236079738,0,0,0,0,0.0979585836914894,0,0,0,0,0,0,-0.0212743266492533,0.318902043239721,0,0,-0.0052624190398146,0,0,0,0,0,0.0369490368146525,-0.0261004393089111,0,0.0582750660473497,0,0,0,0,0.0542392289331313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140264647765532,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0971294178156928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130887421380802,0,0,0,0,0,0,0,0,0.133236012709708,0.29343456600455,0.00642285435629749,0,0,0.118363720728988,0.15839648674542,0,0,0,0,0,0,0,0,0,-0.00320974609706434,0,0.0135467468089304,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.067851885489844,0,0,0.08272737264077,0.155168930588834,0,0,0,0,0,0,0,-0.0236606917448732,0,0,0.0363001506868675,0.0223395164089823,0,0,0,0,0,0,0.148832092707664,0,0,0,0,0,0.0659927534879116,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.115200302127049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112465800469993,0,0,0,0,0.0169567006079549,0,0,0,0,0.771890008742966,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0165805766867633,0,0,0,0,0.0180042627931015,0,0,0,0.0266847201856912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199717908968193,0,0.0387387475562057,0,0,0,0.540335568270287,0,0,0,0,0,0,0,0,0,0,0,0.0623449965724704,0,0,0.0785115641602756,0,0,0,3.46944695195361e-18,0,0,0,0,0.084059214129284,0,0,0,0,0,0,0,0.00813007136640477,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112015616043097,0,0,0,0.0478698058712199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034814451630487,0,0,0,0.0864076876615685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.00925091220819675,0,0.210578851694308,0,0,0,0,0,0,0.516944251255207,0,0,0.0205891488217799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796215686659139,0.143842442887144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016107923436873,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0114463495172742,0.412278924975391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0689627811900351,0,0,0,0,0,0,0,0,0.15631737945182,0,0,0.415276503206718,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274578260227869,0,0,0,0,0.20203215065011,0,0.0378400506178516,0,0,0,0,-0.266519674756035,0,0,0.136310283174129,0,0,0,0,0,0,0.0418279522846742,0,0,0,0.0995261955219794,0.0681441614934609,0,0,0,0,-0.0281866029064447,0,0,0,0,0,0
X002466.SZ,0,0.165890464311425,0,0.0240855907478603,-0.183283408293222,0,0,0,0,0,0,0,0,0.152369403811169,0,0,0,0.831087079606289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106807349870814,0,0,0,0,0,0,0,0,0,0,0,0,0.0717937275151538,0.0640743361867974,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0552087164056829,0,0,0,0,0,0,0.0727820383216819,0,0,0,0,-0.0269053137050362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167358379054256,0,0,0.0382015027813634,0.172802751122788,0,0,0,0,-0.0330606571591913,0.0300061561182892,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.590231684389865,0,0,0,0,0,0,0,0,0,-0.0099742832237096,0,0,0.100014698304227,0,0,0,0,0,0,0,0,0,0,-0.0610887855363299,0,0.00947662583874467,0,0,0.0763031555253683,0.0992991297774549,0,0.108551009230682,0,0,0,0,0,0,0,0,0,0,-0.0084810976773859,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0621811987226383,0,0,0,0,0.0627991842310555,0,0,0,0,0,0,0.0288464218738556,0,-0.0416672949551735,0,0,0,0,0,0,0,0,0,0,0.147852886086753,0,0,0,0,-0.0407062860402237,0.393507032295308,0.134000810657446,0,0,0,0,0,0,0,0.0237870298095531,-0.0677602870611414,0,0,0,0,0.0281390798705753,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0997178593313778,0,0,0,0,0,0,0,0,0,0,0,-0.086744295800502,0,0,0,0.0677612384132709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448670205135412,0,0,0,0,0,0,0,0,0,0.10734747157689,0,0.428974660442626,0,0,-0.0115762051773879,-0.0112640794513592,0,0,0,0,0,0
X600803.SH,0,0,0.116707413245996,0,0,0,0,0,0,-0.0158156534126762,-0.0716721059350437,0,0,0,0,0,0.211104810267987,-0.00607756583428503,0,0,0.206598185496785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327674397716982,0,0,0,0,0,0.0546276008040288,0,0,0,0,0,0,0.02116975320643,0.0770162057898372,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.196090756665303,0,0,0,0,0,0,0.153436116886325,0,0,0.0573872918382548,0.0968360527485515,0,0.0246494414276025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140303681837244,0,0,0,0,0,0.099755337284394,0,0,0,0.0440061658517846,0,0,0.142416024875423,0,0,0,0,-0.00336050414786575,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0618803314504092,0,0,0,0.0305307716868571,0,0,0,0,0,0.0517405530896627,0,0,-0.0930631684835791,0,0,0,-0.196934361095948,0,0,0,0.126832630479118,0,0,0.414968154380822,0,0,0,0,0,0,0,0,0.075206930224778,0,0,0,0,-0.0288111114019603,-0.0428915852278206,0,0,0,0,0,0,0
X000877.SZ,-0.150588360668937,0,0,0,0,0,0,0,0,-0.151511206745144,0,0,0,0,0,0,0.0489775485444088,0,0.0738975811725454,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0441762626236481,0.0995728630759383,0,0,0,0,0,-0.162649368659372,0,0,0,0.0742909460761119,0,0,-0.169727549020953,0.243228925091151,0,0,0,0.49964643118141,0,0,0,0,0,0.0720148027166565,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0256887945495203,0,0,0,0.218926400975172,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0282782971650984,0,0,0,0,0,0,0,0,0,0,0.423205374199844,0,0,0.0789183045771749,0,0,0,0,0.0499452989411374,0,0,0,0,0,0,-0.0976699756572634,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.104992639142579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213413814199951,0,0,0,0,0,0,0.316189778420155,0,0,0.379129661976022,0,0,-0.00789523637769915,-0.0143079580751119,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.386473694154678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119827709998519,0,0,0,0.0231067742989307,0,1.38777878078145e-17,0.111449795108346,0.196181403364482,0,0,0.0453775505969034,0,0,0,0,0,0,0,0,-0.00545305247207092,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469840942511735,0,0,0,0,0.0206644604597716,0,0.0223837368121455,0,0,0.0873650053977075,0,0.0390469141259548,0,0,0,0,0,0,0,0,0,0,0.14810150015706,0,0,0,0,0,0,0,0,0,0.0820300347635449,0,0,-0.0160242105274447,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162472404318194,0.249289613011191,0,0,0.00821331205211801,0,0,0,0,0.03822203775111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819363559652978,0,0.168291652565802,0,0,0,0,0,0,0,0.00685268964803076,0.0162276131077434,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.00473180985438831,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889248113765673,0,0,0,0,0,0,0,0,0,0,0.307169914589926,0.0589900912519085,0,0,0,0,-6.93889390390723e-18,0,0,0,0.126712846361753,0,0.143961131682686,0,0,0,0,0,0,0,0.0325841055993596,0,0,0,0,0,0
X601168.SH,0.0185143291317387,0,0,0,0,0,0,0,0.035313380239602,0,0,0,0,0,0,0.025425513282445,0,0,0,0,0,0,0,-0.124451512452266,0,0,0,0,0,0,0,0,0.0690479866416315,0.0961283205927294,0,0.611733035213721,0,0,0,0.0925079941199058,0,0.0784588830362673,0,0,0,0,0,0,0,0.0247782046292124,0,-0.0287728249016666,0.0334500122201119,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.291095658324141,0.0192813705123161,0,0,0,0,0.208271376504337,0,0,0,0,0,0,0,0.250784330139947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440288961213647,0,0,0,0.0350612732315266,0,0,0,0,0,0,-0.380846925685619,0,0.063179898134034,0,0.0126239037423408,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0643953343476414,0.0544157493621817,0,0,0,0,0,0.246671121301478,0,0.109230770984754,0.12082546403447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209336545822078,0,0,-0.0945433095299951,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0100185527737408,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,-0.0297259172180686,0,0,0,0,0,0,0,0,0,-0.0466786478062154,0,0.0490813965516769,0,0,0,0,0,0,0,0,0,0,0,0,0.150883976955657,0.143128080099526,0.0201908769186002,0,0,0.145674623864267,0,0,0,0,0,0,0,0,0,0.0540900463684429,0,0,0,0.207081523754881,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12242132555065,0,0,0.0665309749021257,0.138110787548691,0,0,0,0,0,0,0,0,0,0.145022564125772,0,0,0,0,0,0.0628284582664437,0.0305037174257827,0,0,0,0.112790968201613,0,0,0.100099125108214,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0103180495587821,0,0,0,0,0,0,0,0,0,0,0,0.427923602977685,0,0,0,0,0.125278201576,0,0,0,0,0,0,0,0,0,0.0617500123957506,-0.0705118785852187,0.210858591582506,0,-1.73472347597681e-18,0,0,-0.00558824331753983,0,0,0,0,0,0,0,0,0,0,0,-0.0309070574182118,-0.010932277349893,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163195447415873,0,0,0,0,0,0,0,0,-0.0343799266273967,0,0,0,0,0,0,0,0,0,0.192163695263152,0.0761081298945547,0.0677168340456962,0.252288368459678,0,0,0,0,0,0,0,0,0,0,0.00995476897033003,0.0044972192698381,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0208975035122684,0,0,0,0,0,0,0,0,0,0,0,0,0.0709709316472197,0,0,0.246025691282416,0.0227214036706354,0,0,0,0,0,0.0129464278073322,0,0.116701220550595,0,0,0.112614607375212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254102090093016,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.182969881138489,0,0,0,0,0,0,0,0,0,0,0,0.0565045991454927,0.0651998627926466,0,0.029941607640019,0,0,0.0502772544883241,0,0,0,0.0861344951330172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505169355556337,-0.162004951905037,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.00613392331534555,0,0,0,0,0,0,0.0277431285047788,0,0,0,0,0,0,0,0,0,0,0,0,0.106634771954764,0,0,0,0,0,0,0,0,0,0,0,0,0.0800175798344841,0,0.228701694443513,0,0,0,0,0,0,0.0141124889105535,-0.020875582079567,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,-0.0274644125235406,0,-0.073052897677293,0,0,0,0,0,0,0,0,0,0.421693662810494,0,0,0,0,0,0.0545001636100117,0,0,0,0,0,0.413330421254664,0.0478539988880237,0.000225333823700166,-0.0445376159892772,0,0,0,0,0,0,0.109028711708228,0,0,0,0,0,0,0,0,0.0061034535722807,0,0,0,0,0,0
X600295.SH,0,0.164974993172194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113884134963895,0,0,0,0,0,0,0,0,0,0.0899850240648502,0,0,0,0,0.0264744129335764,0.130153264544552,0,0,0.0506303078513105,0,-0.114766050080087,0,0,0.0770691312404615,0,1.0842021724855e-19,0,0,-0.0054381571539491,2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0957227287155189,0,0,-0.222749017055963,0,0,0,0,0,0,0,-0.0716515511272329,0,0.214767721641931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115520900538243,0,0.120910854616039,-0.24220661599503,0,0,0,0,0,0,0.202710072829833,0,-0.102827649824005,-0.0112818512838684,0.0249675347383044,0,0,0,0,0
Slope,0,0,0,0,0,0.341741253319878,0,0.300446752421819,0,0,0,0,0,0,0,0,0,0,0,-0.286386970893659,0,0,0,0.310245510326458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768925829795575,0,0,0,0,0,0.106875161541889,0,0,0,0,0,0
TED,0.448873516437091,0,0,0,0,0,0,0,0,0,-0.183179913451669,0,0,-0.633302850911724,0,0,0,0,0,0,0,0,0,0,0.304496569611154,0,0,0,0,0,0,0.164570085945648,0,0,0,0,0,0,0.298924358752954,0,0,0,0,-0.447692853211517,0,-1.37829160911496,1.07215782501102,0,0,0,0,1.3368481809575,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.122932263766347,0.0465382309877634,0,-0.408426452315449,0,0,0,0,0,-1.38777878078145e-17,-0.164993630913034,0,0,0,0,-0.0952584496622909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117466416928071,0,0,-0.102170442908442,0,0,0,0,0,0,0,0,0.152817838256668,-0.0223912145129478,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504947195003399,-0.0802642563922423,-8.67361737988404e-19,0,0,-0.0524095035751418,0,0,0,0,0,0,0,0,0,0,0,0,0.0420247873250013,0,0,0.0422610688485082,0,0,0,0,0.033370878434862,0,0,0,0,0,0,0,0,-0.0548986249870575,0.00482047790747746,-0.0437231132076781,0.166601408427502,0,0,0,0,0
MKvol,0.00299818749839068,0,0,3.95888558718915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.00318572492875807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085367037276665,0.012147558408102,-0.00474430448003467,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000208614327990342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000371680782730782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164992023372606,-0.00324020556991615,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00876365375029355,0,0,0,0,0,0,-0.0215086659876038,0,0,0,0,0,0,0,0,0,0,0,-0.00310350596353521,0,0,0,0,0,0,0.00261439496527135,0,-9.04811128408746e-05,0,0,0,0.00843469815590842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346159058127487,0.00665593234609012,0,0,0,0,0,0
