,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X600886.SH,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X600803.SH,X601991.SH,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X000933.SZ,X000408.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000629.SZ,X000539.SZ,X600688.SH,X600612.SH,X002409.SZ,X600096.SH,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0.199655072988367,0,0,0,0,0,0,0,0,0.0314652312845281,0,0,0,0,0,0,0,0.0694878079723191,0,0,0,-0.0239191212051245,0.161344895763556,0,0,0,0,0.190376150098611,0,0.0167292089698061,0,0.0310897784622204,0,0,0,0.167403262278409,0,0,0,0.0338587517589382,0.0198968513345296,0,0,0,0,0,0,0,0.0330015573525625,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0958751920648889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10149606277927,0,0,0,0,0.0820746465339598,0,-0.00720276983256375,0,0.065621875797802,0,0,0.025952021406577,0,-0.0769066451299032,-0.0370906644304976,0.0370309539105137,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322052934009264,0,0.0743039330738522,0.0958728251521564,0.00284322863476614,0.0782498715913656,0.0420498168866687,0,0,0,0,0,0,0.0408289391048787,0.0425791140890185,0,0,0,0,0,0,0,0,0,0,0,0,0.0338359440135708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0962289382986767,0,0,0,0,0,0.83671128995876,0,0,0,0,0,0,0,0,0,0,-0.0129126187794217,0,0,0,0,0,0,0,0.0253016990310263,0,0,0,0.0150871495298657,0,0,0.034226342835426,0,0,0,-0.0365032458922395,0,0,0,0,0,-0.0259265025558809,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.198572284354122,0,0,0,0,0,-0.082198503822733,0,0,0,0,0,0,0,0,0,0,0,0,0.00446419027071481,0,0,0,0,0.345423761334125,0.0779854021070631,0,0,0,0,-0.0113553488443448,0,0,0,0,-0.0716871535165007,0,0,0,-0.0311457367511467,0,0,-0.0363721429920146,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763968241702944,0,0,0,0,0,0,0.0728787418200694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054506837574372,0,0,0,0,0,0,0,0,0,0,0.0718316097914121,0,0,0,0,0,0.00388948896007557,0.0213433881880192,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0673782435861584,0,0,0,0,0,0,0,0,0,0,0,0.387950796470254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280913037660393,0,0.0292144533442006,0.0165637863896063,0,-0.021914884025323,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.208867648290132,0,0,0,0.0534589369435674,0,0,0,0,0,0,-0.0711892920555512,0.128308737722032,0,0,0,0,0,0,0,0,0,0,0,-0.0477822077129272,0.0152383735521015,0,0,0,0,0,0,0,0.487469236059711,0.0738259570388107,0,0,0,0,0,0,0,0.0793358607384137,-0.0803353962246025,0,0,0,0,0,0
X000301.SZ,0.078449402569349,0,0,0,8.67361737988404e-19,0,0,0,0,0.0434597472214918,0,0,0,0.0675811449507945,0,0.0884287374529439,0,0,0,0.138834952724126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251272540115652,0.0170329283544316,0,0,0,0,0,0,0,0,0,0,0,0.10453684708357,0,-0.0177827356151602,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.102234220750959,0,0,0,0.0704353749234122,0,0,0,0,0,0,0,0.0187419928000688,0,0,0.151921272190199,0,0,0,0,0.0555492411013945,0,0,0,0,0,0,0,0,0,0,0.123297078345462,0,0,0,0,0,0,0.000447359011304805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.356000915174989,0,0,0,0,0,0,0.0404624937657111,0,0,0,-0.140471814292529,0,0.272721164177259,0,0,0,0,0,0,0,0,0,0.106176947397501,0,0,0,0.411618740365222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741925544092076,0,0,0.152866404946201,0,0.0933972464657081,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.318573316453153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10594912518913,0,0,0,0,0,0.0380570108099365,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00230421844735893,-0.0221412636259118,0,0.0413260612725774,0,0.176583358510191,0.0580413092963058,0,0,0,0,0,0,0,2.16840434497101e-19,0.055031972835273,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.16600944582229,0,0,-0.0345240601366003,0.14772395241515,0.00574971598144635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109859583540607,0,0,0,0.129847262395666,0,0.0888030733422025,-4.33680868994202e-19,0,0,0,0.0341813252040405,0,0,0,0,0,0,0,0,-0.0791236021884061,-0.0726086057437317,0,0,0.0389552712455014,0,0,0.0413836313573408,0,0,0,0,0,0
X600362.SH,0,0,0.0751263730348517,0,0,0,0,0,0.023991461886487,0.12608524609337,0,0,0,0,0,0,0,0.0798905171128701,0,0.253656009871445,0,0,0,0,0,0,0,0,0.0403308299477923,0,0.0366828550240279,0.0277394495783266,0,0,0,0.0214709116935703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01461047078539,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0405131919947499,0,0.00971832430353413,0,0,0,0.0954817135021071,0,0,0,0,0,0,-0.0136199871104384,0,0,0,0,0,0.200673449053327,-0.06099090485291,0,0,0,0,0.0818908551078475,-0.0378211869994733,-0.01397875271883,0,0,0,0,0,0,0.185205362780898,0,0.0349985858755257,0,-0.0228228868501866,0,0,0,0,-0.0665564885193694,0,0.0245630285551952,0,0,0,0,0,0
X600176.SH,0,0,0.0369200637923518,0,0,0,0,0,0,-0.00622627790409805,0,0,0,0,0,0,0,0,0,0.142000288375211,0.0349908525861361,0,0.105883378063012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186891769046365,0,0,0,0,0,0.0242662149120156,0,0,0,0,0.0574749240445781,-0.0984979107225483,0,0,0,0,0,0
X600027.SH,0,0,0,0.0488191022787601,0,0,0,0.513955084692284,0,0,0,0,0,0,0,0,0,0.0303799833005104,0,0,0,0,0,0,0,0,0,0,0.0473707776743038,0,0,0,0.460779994805424,0,0,0,0,0.055651160410187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788564955578319,0,-0.143342938990651,0,0,0,0
X601699.SH,0,0,0,0,0.259924262519041,0,-0.175503235768989,0,0,0,0,0,0,0,0,0,0,0,0,0.104196543461991,0,0,0,0,0,0,-0.14767414059653,0,0,0.337589131404894,0,0,0,0,-0.0234499956567444,0,0,0.20568735213364,0,0,-0.204181388848591,0,0,-0.0527905278771266,0,0,0,0.0911749420806654,0,0,-0.00703655426915296,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.592601128237039,0,0,0,0,0.0459570517439625,0,0.0607832837039117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258243113404211,0.0801710037247981,0,0,0.0301649487601236,0,0,0,0,0,0,0,0,0.0408766174346618,0,0,0,0.0666804570645464,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.246595412641104,0.274002839652984,0,-0.0108249161618378,0,0,0.122369046343906,0,0,0.0587493323217383,0,0,0,0,0,0.0474377574978233,0.0127260737469699,0,0,0,0,0,-0.0190546565042239,0,0,0,0,0,0,0,-0.0108726589471082,0,0.00186188879920756,0,0,0,0,0,0,0,0,0,0.13864982461325,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.239345553879323,-0.0358894466370506,0.455739369986666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13372226195833,0,0.227043746606207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430142506445126,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.226871640358976,0,0,0,0,0,0,0.180731848582511,0,0,0,0,0,0,0,0.0942902025388556,0,0,0,0,0.0243947910435353,0,0.281120806623864,0,0.289903062160287,0,0,0,0,0,0,-0.0852718056987199,0,0,0,0,0,0,0.100385784480587,0.149846225258245,0,-0.0219347512009113,-0.0394493756676595,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125943420154012,0,0,0,0,0,0,0,0,0,0,0,0.210136558933721,0,0.038607030973196,-0.0469508467431877,0,0.0160855888421423,0,0,0,0,0,0,0.0230744181197971,0,0,0,0,0.22061058096937,0,0,0,0,0.0759431061429658,0,0,0,-0.0225022016301328,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.108151212225088,0,0,0,0,0,0,0,0,0,0,0,0.449344080125456,0,0,0,0,0,0,0,0,0,0.102450680094075,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122335251872222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,-0.0300688384277404,0,0,-0.115811031996814,-0.0404340932322301,0,0,0,0,0,0,0,0,0.0716578555908037,0,0,0,0,0,0.128302326058884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142134086478699,0,0,0,0.0464568248528153,0.395658023838053,0,0,0,0.00759295124161635,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.1603070334986,0.0488637838897478,0,0,0.028023642913531,0,0.0867629778694194,0,0,0,0,0,0.0978485310627157,0,0,0,0,0,0,0,0,0.0975725494900384,0.0371929536488196,0,0,0,0,0,0,0,0,0,0,0.0494601471004967,0,0,0,0.0287373123731822,0,0,0,0,-0.00712403847407274,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.377223566364669,0,0,0.00653083802589555,0,0,0,0,0,0,0,0,-0.0619415888255541,0,0.108756185147724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681925811030668,0,0,0,0.0451418239931267,0,0,0.11604165526761,0,0,0,0,0,0.0711945584678417,0,0.0216001937907022,0,0,-0.0611924753357688,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142974169209634,0,0,0.461896522871052,0,0,0,-0.0294682190805887,0,0,0,0,0,0,0,0,0,0,0,0,0.12124451468939,0,0,0,-2.71050543121376e-20,-0.0118354970717534,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0109719078754652,0,0,0,0,0,0,0.334357650239457,0,0,0,0,0,0,0.0635257905003194,0,0,0,0,0,0,0.111859873054846,0,0,0,0,0,0,0.0305685655430992,0,0,0,0,0,0,0,0,0,0,0,-0.0389929978050965,0.248992049850011,0.0241620333980041,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.223762356436215,0,0,0,0.015387066003066,0,0,0,0,0,0,0.0736295507667308,0.038790746810082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382172520348248,0,0,0,0,0,0,0.0248532688579151,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.129451964242568,0,0,0.00469375855686879,0,0,0,0,0,0,0,0,0,0,0.0829325958465994,0.00165982062562043,0,0,0,0,0,0,0,0,0.214621923874255,0,0,0,0,0,0,0,0,0,0,0,0,0.0802395683920989,0,-0.0358792072518508,0,0,0,0,0,0,0.0461361332227841,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.135741398419939,0,0,0,0,0,0,0,0,0.19627507193271,0,0,0,0,0,0,0,0,0,0,0.152114210150897,0,0,-0.0537473316026796,0,0,0,0,0,0,0.0797568682072265,0,0.0418833536713834,0,0,0,0.0327742335896836,0,0,0,0,0,0.132711748440435,0,0,0.0719289052140188,0,0,0.0214844027089834,-0.00419130036387635,0,0,0,0,0
X000629.SZ,0.0263089956652349,0,0,0,0,0,0.192729680744541,0,0,0,0,0,0,0,0,0,0,0.610145333181229,0,0,0,0,0,0,0,0,0,0.111415081085331,0,0.0094105206019288,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285393077427145,0,0,0,0,0,0,0,0,-0.0497513184133269,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,-0.320089036604553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116580178260398,0,0.383162386023797,0,0,0,0,0,0.202903221419119,0.0212560589672658,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213287605463547,0,0,0,0,0.00436998073459566,0,0,0,0,0,0,0
X600688.SH,0,0.12458011424097,0,0,0.0677920895113614,0,0,0,-0.0153530271958602,0.0057911079545308,0,0,0,0,0,0,0,0,0,0,0,0,0.154227593504708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026722825192007,0,0,0,0,0.0811229083568896,0,0,0,0,0,0,0,0,0,0.000842746191461447,0,0,0,0,0,0
X600612.SH,-0.025690102985433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272011164152807,0,0.141103448746596,0,0,0,-0.0444247885268307,-0.278234765973389,0,-0.140379297782721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140347595803086,0.0880872519144326,0,0,0,0,-0.139283549495173,0,0,0,0.00462180140771988,-0.100771369620043,0,0,0,0,0,0
X002409.SZ,-0.217825732507794,0,0,0,0,0,0,0,0,0.136451490920788,0,0,0,0,0,0.0409019172683432,0,0.0695984761758181,0,0,0,0,0,0,0,0,0,0,0.0452080664689068,0.0705954008468606,0,0,0,0,0.306550561831841,0,0,0,0,0,0,0.0813765208419282,0,0,0,0,0,-0.326735760978237,0,0.461967754334294,0.259413570799285,-0.0415342816335582,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.103790338186524,-0.0484745139062039,0,0,0,0,-4.33680868994202e-19,0,0,0.325057780859173,0,0.0733769574737231,0,0,0,0,0,0,0,0,0,0,0,0,0.0564114083053106,0,0,0,0,0,0.167420505361053,0,0,0,0,0,0,0.0048217210927993,0,0,0,0,0,0,0,0,0,-0.0165205756968711,-0.00929498172663451,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0370118454635183,0,0.067092099283611,0,0,0.0530711900537016,0.044853506248398,0,0,0,0,0,0,0,0,0,-0.15330992393099,0,0,0,0.107056432934685,0,0,0.260910408026095,0,0,0,0,0,0.308296932770065,0,0,-0.00377927366811382,0,0,0,-0.142867758190715,0.022395512797925,0.0415496069816248,0,0,0,-0.0294817723539268,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260141283733435,0,0.0438397557519343,0,0,0,0,0,0.0919579242167214,0,0.0300402758881068,0,0,0.249003631351012,0,0,-0.0706209765145003,0,0,0.0529575638841082,0,0,0,0.0476621921063588,0,0,0,0,0.153418553576144,0,0,0,0,0,0.0344526770038593,0,0,0,0,0,0
Change_TY3M,-0.0188279547924082,0,0,0,0,-0.0709150100743449,0,0,0.0317546843312739,-0.0291718577330388,0,0,0,0,0,0,0,0,0,0,-0.0797117056116198,0,0,0,0,0,0,-0.0180449951000158,0.0193189664577917,0,0,0.0185479021188468,0,0,0,0,0,0,-0.0366862913912002,0,-0.0898546298799661,0,-0.0682315872867462,0,0,0,0.0455266911406011,0,0,-0.101638546357719,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.0368412250837177,0,0,0,0,-0.0435980065798491,0,0,0,0,0,0,0,0,0,0,0.113413862913082,-0.122092117629017,0,0,0,0,0,-0.243471457242056,0,0,0,0,0.0763713926169107,0,0,0,0,0,0,0,0,0,0,0,0,0.186298956450528,0,0,0,0,0,0,0.728817497312091,0,0,0,0,0,0
TED,0,0,0,0,0,0.139871701005277,0.126266317844672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.154212263095375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905749992549389,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0478166623994415,0,0,0,-0.0563326900959462,0,0,0,0,0,0,0,0,0,0.205961292902669,0,0,0,0,0,0,0,0,-0.091831499858257,0,-0.020337131402215,-0.0691312428995374,0,0,-0.135135082680381,-0.0640044016657272,0,0,-0.105976541543194,0,0,0,0,0,0,0.108966246161729,0,0.0617219084153991,0,0,0.0884642441482417,0,0,0.0585276940740818,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00654812088769391,0,0,0,0,0.0700523830632727,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596724494641697,0,-0.127806682471581,0,0,0,0,-0.0424740999634363,0,0,0,0,0,0,0,0,0,0,0,-0.0187763640351876,0,0,0,0,0.0263589224207847,-0.0107438373119163,0,0,0,0,0,0,0
MKvol,-0.00194138873849386,0,0,0,0,0,0.000461734331663817,0,0.00149213150189162,0.000331848899685851,0,0,0,0,0,0,0,0,0,0,0.00193275293307917,0,0,0,0,0,0,0,0.000458059500314971,0,0,-0.0010178858930401,0,0,0,0,0,0.00172058913218385,0,0,0,-0.00537421545875182,0,-0.000236147467118915,0,0,0.00257089322084491,0,0,0.00187040021698833,0,0,0.0020400364400332,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0172691532109887,0,0,0,0,0,-0.00254772758536882,0,-0.0143566393207746,-0.00315770653422115,0,0,0,0,0,0,0,0,0,0,0,0.000883828670319099,0,0,0,0,0,0,0.00132182814704894,0,0,-0.00158823725183546,0,0,0,0,0,0.00308642358541717,0,0,0,0,0,0,0,-0.0154887095215048,0.0162847482833304,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0134406782754739,0.0235749163148662,0,0,0,0,0,0,0,0,0,0,0,-0.0325174893512892,0,0,0,0,0,0,0,0,0.0393120201669035,0,0,0,0.0960953851801687,0,0.0163014943695437,0,0,0.0128263048966078,0.0205266251290117,0,-0.0337316922099041,0,0,-0.0391401543703466,0,0,-0.0122351028905825,0,0,0,0,0.0280171567310593,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00448127415949649,0.0019858937091773,0.00238942355202784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310346334474752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299814313401572,0,0,0,0,0,0.0115546114448126,0.00259861056749487,0,0,0,0,0,0
